variant,country,year,gender,oldagedependencyratio2569
estimates,642,1950,male,5.549
estimates,642,1951,male,5.786
estimates,642,1952,male,6.005
estimates,642,1953,male,6.189
estimates,642,1954,male,6.318
estimates,642,1955,male,6.387
estimates,642,1956,male,6.552
estimates,642,1957,male,6.668
estimates,642,1958,male,6.743
estimates,642,1959,male,6.781
estimates,642,1960,male,6.789
estimates,642,1961,male,6.934
estimates,642,1962,male,7.05
estimates,642,1963,male,7.16
estimates,642,1964,male,7.295
estimates,642,1965,male,7.471
estimates,642,1966,male,7.721
estimates,642,1967,male,7.977
estimates,642,1968,male,8.223
estimates,642,1969,male,8.438
estimates,642,1970,male,8.612
estimates,642,1971,male,8.947
estimates,642,1972,male,9.228
estimates,642,1973,male,9.467
estimates,642,1974,male,9.686
estimates,642,1975,male,9.898
estimates,642,1976,male,10.245
estimates,642,1977,male,10.542
estimates,642,1978,male,10.783
estimates,642,1979,male,10.965
estimates,642,1980,male,11.087
estimates,642,1981,male,11.347
estimates,642,1982,male,11.552
estimates,642,1983,male,11.659
estimates,642,1984,male,11.61
estimates,642,1985,male,11.389
estimates,642,1986,male,11.225
estimates,642,1987,male,10.916
estimates,642,1988,male,10.554
estimates,642,1989,male,10.258
estimates,642,1990,male,10.089
estimates,642,1991,male,10.304
estimates,642,1992,male,10.58
estimates,642,1993,male,10.882
estimates,642,1994,male,11.174
estimates,642,1995,male,11.441
estimates,642,1996,male,11.955
estimates,642,1997,male,12.438
estimates,642,1998,male,12.878
estimates,642,1999,male,13.25
estimates,642,2000,male,13.539
estimates,642,2001,male,14.022
estimates,642,2002,male,14.405
estimates,642,2003,male,14.705
estimates,642,2004,male,14.937
estimates,642,2005,male,15.112
estimates,642,2006,male,15.482
estimates,642,2007,male,15.818
estimates,642,2008,male,16.091
estimates,642,2009,male,16.245
estimates,642,2010,male,16.252
estimates,642,2011,male,16.31
estimates,642,2012,male,16.217
estimates,642,2013,male,16.055
estimates,642,2014,male,15.93
estimates,642,2015,male,15.899
medium_variant,642,2015,male,15.899
medium_variant,642,2016,male,16.161
medium_variant,642,2017,male,16.481
medium_variant,642,2018,male,16.851
medium_variant,642,2019,male,17.258
medium_variant,642,2020,male,17.693
medium_variant,642,2021,male,18.401
medium_variant,642,2022,male,19.116
medium_variant,642,2023,male,19.808
medium_variant,642,2024,male,20.438
medium_variant,642,2025,male,20.977
medium_variant,642,2026,male,21.663
medium_variant,642,2027,male,22.26
medium_variant,642,2028,male,22.745
medium_variant,642,2029,male,23.079
medium_variant,642,2030,male,23.253
medium_variant,642,2031,male,23.491
medium_variant,642,2032,male,23.558
medium_variant,642,2033,male,23.572
medium_variant,642,2034,male,23.699
medium_variant,642,2035,male,24.037
medium_variant,642,2036,male,24.759
medium_variant,642,2037,male,25.651
medium_variant,642,2038,male,26.645
medium_variant,642,2039,male,27.624
medium_variant,642,2040,male,28.52
medium_variant,642,2041,male,29.561
medium_variant,642,2042,male,30.513
medium_variant,642,2043,male,31.395
medium_variant,642,2044,male,32.236
medium_variant,642,2045,male,33.051
medium_variant,642,2046,male,34.049
medium_variant,642,2047,male,34.977
medium_variant,642,2048,male,35.813
medium_variant,642,2049,male,36.529
medium_variant,642,2050,male,37.121
medium_variant,642,2051,male,37.772
medium_variant,642,2052,male,38.262
medium_variant,642,2053,male,38.671
medium_variant,642,2054,male,39.11
medium_variant,642,2055,male,39.645
medium_variant,642,2056,male,40.382
medium_variant,642,2057,male,41.168
medium_variant,642,2058,male,41.938
medium_variant,642,2059,male,42.57
medium_variant,642,2060,male,42.983
medium_variant,642,2061,male,43.361
medium_variant,642,2062,male,43.509
medium_variant,642,2063,male,43.479
medium_variant,642,2064,male,43.371
medium_variant,642,2065,male,43.272
medium_variant,642,2066,male,43.335
medium_variant,642,2067,male,43.344
medium_variant,642,2068,male,43.338
medium_variant,642,2069,male,43.338
medium_variant,642,2070,male,43.358
medium_variant,642,2071,male,43.511
