country,year,variant,freq,agebroad,percentagetotaldeaths
108,1950,estimates,5yearly,0_4,52.8711601443514
108,1950,estimates,5yearly,0_14,61.150427132308
108,1950,estimates,5yearly,0_19,63.7773480825669
108,1950,estimates,5yearly,0_24,66.7163978890405
108,1950,estimates,5yearly,5_14,8.27926698795654
108,1950,estimates,5yearly,15plus,38.849572867692
108,1950,estimates,5yearly,15_24,5.56597075673253
108,1950,estimates,5yearly,15_49,19.3267962950239
108,1950,estimates,5yearly,15_59,24.5835828073929
108,1950,estimates,5yearly,15_64,27.4241517064026
108,1950,estimates,5yearly,20plus,36.2226519174331
108,1950,estimates,5yearly,20_64,24.7972307561436
108,1950,estimates,5yearly,20_69,27.9698864361363
108,1950,estimates,5yearly,25plus,33.2836021109595
108,1950,estimates,5yearly,25_69,25.0308366296627
108,1950,estimates,5yearly,40plus,24.7717107867676
108,1950,estimates,5yearly,50plus,19.5227765726681
108,1950,estimates,5yearly,60plus,14.2659900602991
108,1950,estimates,5yearly,65plus,11.4254211612895
108,1950,estimates,5yearly,70plus,8.25276548129681
108,1950,estimates,5yearly,80plus,2.37990073386271
108,1950,estimates,5yearly,90plus,0.190745412131146
108,1955,estimates,5yearly,0_4,53.1970704424288
108,1955,estimates,5yearly,0_14,61.6121394408871
108,1955,estimates,5yearly,0_19,64.1636794133318
108,1955,estimates,5yearly,0_24,67.0267134538324
108,1955,estimates,5yearly,5_14,8.4150689984583
108,1955,estimates,5yearly,15plus,38.3878605591129
108,1955,estimates,5yearly,15_24,5.41457401294529
108,1955,estimates,5yearly,15_49,18.9084465967381
108,1955,estimates,5yearly,15_59,24.2744678905735
108,1955,estimates,5yearly,15_64,27.1690296707558
108,1955,estimates,5yearly,20plus,35.8363205866682
108,1955,estimates,5yearly,20_64,24.6174896983111
108,1955,estimates,5yearly,20_69,27.6463596495376
108,1955,estimates,5yearly,25plus,32.9732865461677
108,1955,estimates,5yearly,25_69,24.7833256090371
108,1955,estimates,5yearly,40plus,24.6736090749446
108,1955,estimates,5yearly,50plus,19.4794139623748
108,1955,estimates,5yearly,60plus,14.1133926685394
108,1955,estimates,5yearly,65plus,11.2188308883571
108,1955,estimates,5yearly,70plus,8.18996093713053
108,1955,estimates,5yearly,80plus,2.49920392457304
108,1955,estimates,5yearly,90plus,0.181599780566932
108,1960,estimates,5yearly,0_4,52.9566040943199
108,1960,estimates,5yearly,0_14,61.808506763156
108,1960,estimates,5yearly,0_19,64.30644260424
108,1960,estimates,5yearly,0_24,67.0936642463391
108,1960,estimates,5yearly,5_14,8.85190266883606
108,1960,estimates,5yearly,15plus,38.191493236844
108,1960,estimates,5yearly,15_24,5.28515748318318
108,1960,estimates,5yearly,15_49,18.4951674397144
108,1960,estimates,5yearly,15_59,23.8817115520047
108,1960,estimates,5yearly,15_64,26.9160251584546
108,1960,estimates,5yearly,20plus,35.69355739576
108,1960,estimates,5yearly,20_64,24.4180893173705
108,1960,estimates,5yearly,20_69,27.5431652055659
108,1960,estimates,5yearly,25plus,32.9063357536608
108,1960,estimates,5yearly,25_69,24.7559435634668
108,1960,estimates,5yearly,40plus,24.8151363559096
108,1960,estimates,5yearly,50plus,19.6963257971296
108,1960,estimates,5yearly,60plus,14.3097816848394
108,1960,estimates,5yearly,65plus,11.2754680783895
108,1960,estimates,5yearly,70plus,8.15039219019403
108,1960,estimates,5yearly,80plus,2.59780470628233
108,1960,estimates,5yearly,90plus,0.207022997158746
108,1965,estimates,5yearly,0_4,52.8253516628682
108,1965,estimates,5yearly,0_14,61.857825133915
108,1965,estimates,5yearly,0_19,64.5073816540131
108,1965,estimates,5yearly,0_24,67.2286498178176
108,1965,estimates,5yearly,5_14,9.03247347104679
108,1965,estimates,5yearly,15plus,38.142174866085
108,1965,estimates,5yearly,15_24,5.37082468390262
108,1965,estimates,5yearly,15_49,18.1787565142915
108,1965,estimates,5yearly,15_59,23.5249031021818
108,1965,estimates,5yearly,15_64,26.574825438762
108,1965,estimates,5yearly,20plus,35.4926183459869
108,1965,estimates,5yearly,20_64,23.9252689186639
108,1965,estimates,5yearly,20_69,27.2071653577598
108,1965,estimates,5yearly,25plus,32.7713501821824
108,1965,estimates,5yearly,25_69,24.4858971939553
108,1965,estimates,5yearly,40plus,24.951006721152
108,1965,estimates,5yearly,50plus,19.9634183517935
