country,year,variant,freq,agebroad,percentagetotaldeaths
418,1950,estimates,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1950,estimates,5yearly,0_4,52.9074929873065
418,1950,estimates,5yearly,0_14,58.6064415877949
418,1950,estimates,5yearly,0_19,61.3444191068149
418,1950,estimates,5yearly,0_24,64.6141505055193
418,1950,estimates,5yearly,5_14,5.69894860048837
418,1950,estimates,5yearly,15plus,41.3935584122051
418,1950,estimates,5yearly,15_24,6.00770891772446
418,1950,estimates,5yearly,15_49,22.6348556091458
418,1950,estimates,5yearly,15_59,29.2691663471435
418,1950,estimates,5yearly,15_64,32.58581720582
418,1950,estimates,5yearly,20plus,38.6555808931851
418,1950,estimates,5yearly,20_64,29.8478396868
418,1950,estimates,5yearly,20_69,32.8643069037192
418,1950,estimates,5yearly,25plus,35.3858494944807
418,1950,estimates,5yearly,25_69,29.5945755050148
418,1950,estimates,5yearly,40plus,25.2754626359655
418,1950,estimates,5yearly,50plus,18.7587028030594
418,1950,estimates,5yearly,60plus,12.1243920650617
418,1950,estimates,5yearly,65plus,8.80774120638508
418,1950,estimates,5yearly,70plus,5.79127398946582
418,1950,estimates,5yearly,80plus,1.32888018888866
418,1950,estimates,5yearly,90plus,0.100397554133958
418,1955,estimates,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1955,estimates,5yearly,0_4,51.6591492543711
418,1955,estimates,5yearly,0_14,57.4865329567483
418,1955,estimates,5yearly,0_19,60.1808941830946
418,1955,estimates,5yearly,0_24,63.3153455231309
418,1955,estimates,5yearly,5_14,5.82738370237715
418,1955,estimates,5yearly,15plus,42.5134670432517
418,1955,estimates,5yearly,15_24,5.82881256638264
418,1955,estimates,5yearly,15_49,22.0354644046162
418,1955,estimates,5yearly,15_59,28.9506899031706
418,1955,estimates,5yearly,15_64,32.5376148449444
418,1955,estimates,5yearly,20plus,39.8191058169054
418,1955,estimates,5yearly,20_64,29.8432536185981
418,1955,estimates,5yearly,20_69,33.2415685116476
418,1955,estimates,5yearly,25plus,36.6846544768691
418,1955,estimates,5yearly,25_69,30.1071171716113
418,1955,estimates,5yearly,40plus,26.9855256076244
418,1955,estimates,5yearly,50plus,20.4780026386355
418,1955,estimates,5yearly,60plus,13.5627771400811
418,1955,estimates,5yearly,65plus,9.97585219830727
418,1955,estimates,5yearly,70plus,6.57753730525774
418,1955,estimates,5yearly,80plus,1.60318541415623
418,1955,estimates,5yearly,90plus,0.0943050243621313
418,1960,estimates,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1960,estimates,5yearly,0_4,50.342696780809
418,1960,estimates,5yearly,0_14,56.2351025841676
418,1960,estimates,5yearly,0_19,58.9595869649298
418,1960,estimates,5yearly,0_24,62.042059058978
418,1960,estimates,5yearly,5_14,5.89240580335861
418,1960,estimates,5yearly,15plus,43.7648974158324
418,1960,estimates,5yearly,15_24,5.80695647481044
418,1960,estimates,5yearly,15_49,21.5084954621909
418,1960,estimates,5yearly,15_59,28.5877474657528
418,1960,estimates,5yearly,15_64,32.4257715174901
418,1960,estimates,5yearly,20plus,41.0404130350702
418,1960,estimates,5yearly,20_64,29.7012871367279
418,1960,estimates,5yearly,20_69,33.4241794615793
418,1960,estimates,5yearly,25plus,37.957940941022
418,1960,estimates,5yearly,25_69,30.3417073675311
418,1960,estimates,5yearly,40plus,28.6880379934699
418,1960,estimates,5yearly,50plus,22.2564019536415
418,1960,estimates,5yearly,60plus,15.1771499500796
418,1960,estimates,5yearly,65plus,11.3391258983423
418,1960,estimates,5yearly,70plus,7.61623357349092
418,1960,estimates,5yearly,80plus,1.97747735592793
418,1960,estimates,5yearly,90plus,0.107036527339288
418,1965,estimates,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1965,estimates,5yearly,0_4,49.4787004702412
418,1965,estimates,5yearly,0_14,55.2464038526998
