country,year,variant,freq,agebroad,percentagetotaldeaths
204,1950,estimates,5yearly,0_4,40.4047125032697
204,1950,estimates,5yearly,0_14,46.1160450120758
204,1950,estimates,5yearly,0_19,48.2251924390684
204,1950,estimates,5yearly,0_24,50.7546455845043
204,1950,estimates,5yearly,5_14,5.7113325088061
204,1950,estimates,5yearly,15plus,53.8839549879241
204,1950,estimates,5yearly,15_24,4.63860057242845
204,1950,estimates,5yearly,15_49,16.2923702448947
204,1950,estimates,5yearly,15_59,22.5520048963711
204,1950,estimates,5yearly,15_64,26.971436988427
204,1950,estimates,5yearly,20plus,51.7748075609316
204,1950,estimates,5yearly,20_64,24.8622895614345
204,1950,estimates,5yearly,20_69,30.3976269869286
204,1950,estimates,5yearly,25plus,49.2453544154957
204,1950,estimates,5yearly,25_69,27.8681738414927
204,1950,estimates,5yearly,40plus,42.3170400318975
204,1950,estimates,5yearly,50plus,37.5915847430294
204,1950,estimates,5yearly,60plus,31.331950091553
204,1950,estimates,5yearly,65plus,26.9125179994972
204,1950,estimates,5yearly,70plus,21.377180574003
204,1950,estimates,5yearly,80plus,7.1408798738321
204,1950,estimates,5yearly,90plus,0.230088810217365
204,1955,estimates,5yearly,0_4,44.5849767166107
204,1955,estimates,5yearly,0_14,50.5949580954661
204,1955,estimates,5yearly,0_19,52.948069552341
204,1955,estimates,5yearly,0_24,55.6800057895338
204,1955,estimates,5yearly,5_14,6.0099813788554
204,1955,estimates,5yearly,15plus,49.4050419045339
204,1955,estimates,5yearly,15_24,5.08504769406768
204,1955,estimates,5yearly,15_49,16.863965440937
204,1955,estimates,5yearly,15_59,23.2477614266747
204,1955,estimates,5yearly,15_64,27.7068157842731
204,1955,estimates,5yearly,20plus,47.051930447659
204,1955,estimates,5yearly,20_64,25.3537043273981
204,1955,estimates,5yearly,20_69,30.6107679760848
204,1955,estimates,5yearly,25plus,44.3199942104662
204,1955,estimates,5yearly,25_69,27.878831738892
204,1955,estimates,5yearly,40plus,37.2840406492071
204,1955,estimates,5yearly,50plus,32.5410764635969
204,1955,estimates,5yearly,60plus,26.1572804778592
204,1955,estimates,5yearly,65plus,21.6982261202609
204,1955,estimates,5yearly,70plus,16.4411624715742
204,1955,estimates,5yearly,80plus,5.56546765793876
204,1955,estimates,5yearly,90plus,0.26219907645803
204,1960,estimates,5yearly,0_4,47.4435458671017
204,1960,estimates,5yearly,0_14,53.636944811552
204,1960,estimates,5yearly,0_19,56.0459029364463
204,1960,estimates,5yearly,0_24,58.9582682334594
204,1960,estimates,5yearly,5_14,6.19339894445034
204,1960,estimates,5yearly,15plus,46.363055188448
204,1960,estimates,5yearly,15_24,5.32132342190739
204,1960,estimates,5yearly,15_49,16.8647136226682
204,1960,estimates,5yearly,15_59,23.0601193155268
204,1960,estimates,5yearly,15_64,27.415910074737
204,1960,estimates,5yearly,20plus,43.9540970635537
204,1960,estimates,5yearly,20_64,25.0069519498428
204,1960,estimates,5yearly,20_69,30.1407877347537
204,1960,estimates,5yearly,25plus,41.0417317665406
204,1960,estimates,5yearly,25_69,27.2284224377406
204,1960,estimates,5yearly,40plus,34.0341663250416
204,1960,estimates,5yearly,50plus,29.4983415657798
204,1960,estimates,5yearly,60plus,23.3029358729212
204,1960,estimates,5yearly,65plus,18.947145113711
204,1960,estimates,5yearly,70plus,13.8133093288
204,1960,estimates,5yearly,80plus,4.12558804895319
204,1960,estimates,5yearly,90plus,0.260303936380342
204,1965,estimates,5yearly,0_4,50.9295160893554
204,1965,estimates,5yearly,0_14,58.5179284735319
204,1965,estimates,5yearly,0_19,60.7641125962023
204,1965,estimates,5yearly,0_24,63.3019785162885
204,1965,estimates,5yearly,5_14,7.58841238417655
204,1965,estimates,5yearly,15plus,41.4820715264681
204,1965,estimates,5yearly,15_24,4.78405004275657
204,1965,estimates,5yearly,15_49,16.2843956095447
204,1965,estimates,5yearly,15_59,22.0787892276875
204,1965,estimates,5yearly,15_64,25.8864666674476
204,1965,estimates,5yearly,20plus,39.2358874037977
204,1965,estimates,5yearly,20_64,23.6402825447773
204,1965,estimates,5yearly,20_69,28.0196094509588
204,1965,estimates,5yearly,25plus,36.6980214837115
204,1965,estimates,5yearly,25_69,25.4817435308726
204,1965,estimates,5yearly,40plus,29.7407077676385
204,1965,estimates,5yearly,50plus,25.1976759169234
204,1965,estimates,5yearly,60plus,19.4032822987806
204,1965,estimates,5yearly,65plus,15.5956048590205
204,1965,estimates,5yearly,70plus,11.2162779528389
204,1965,estimates,5yearly,80plus,3.16896458818982
204,1965,estimates,5yearly,90plus,0.214075696697787
204,1970,estimates,5yearly,0_4,52.0218104890401
204,1970,estimates,5yearly,0_14,59.5801739550338
204,1970,estimates,5yearly,0_19,61.8052002552414
204,1970,estimates,5yearly,0_24,64.2110225175766
204,1970,estimates,5yearly,5_14,7.55836346599369
204,1970,estimates,5yearly,15plus,40.4198260449662
204,1970,estimates,5yearly,15_24,4.63084856254275
204,1970,estimates,5yearly,15_49,15.5291946675251
