country,year,variant,freq,agebroad,percentagetotaldeaths
504,1950,estimates,5yearly,"Region, subregion, country or area *",Morocco
504,1950,estimates,5yearly,0_4,59.6916987601813
504,1950,estimates,5yearly,0_14,64.6280798327237
504,1950,estimates,5yearly,0_19,66.9311816687949
504,1950,estimates,5yearly,0_24,69.9257736784001
504,1950,estimates,5yearly,5_14,4.93638107254237
504,1950,estimates,5yearly,15plus,35.3719201672763
504,1950,estimates,5yearly,15_24,5.29769384567641
504,1950,estimates,5yearly,15_49,15.761722823958
504,1950,estimates,5yearly,15_59,20.9612283209792
504,1950,estimates,5yearly,15_64,23.8904970975931
504,1950,estimates,5yearly,20plus,33.0688183312051
504,1950,estimates,5yearly,20_64,21.5873952615219
504,1950,estimates,5yearly,20_69,24.8586443902911
504,1950,estimates,5yearly,25plus,30.0742263215999
504,1950,estimates,5yearly,25_69,21.8640523806859
504,1950,estimates,5yearly,40plus,23.4541948809784
504,1950,estimates,5yearly,50plus,19.6101973433184
504,1950,estimates,5yearly,60plus,14.4106918462971
504,1950,estimates,5yearly,65plus,11.4814230696832
504,1950,estimates,5yearly,70plus,8.21017394091402
504,1950,estimates,5yearly,80plus,2.21478319707368
504,1950,estimates,5yearly,90plus,0.172262045878887
504,1955,estimates,5yearly,"Region, subregion, country or area *",Morocco
504,1955,estimates,5yearly,0_4,60.0601482165481
504,1955,estimates,5yearly,0_14,65.0204220372596
504,1955,estimates,5yearly,0_19,66.9582888750339
504,1955,estimates,5yearly,0_24,69.5153606075533
504,1955,estimates,5yearly,5_14,4.96027382071142
504,1955,estimates,5yearly,15plus,34.9795779627405
504,1955,estimates,5yearly,15_24,4.4949385702938
504,1955,estimates,5yearly,15_49,14.8070221997633
504,1955,estimates,5yearly,15_59,19.8421859123388
504,1955,estimates,5yearly,15_64,23.0493637085765
504,1955,estimates,5yearly,20plus,33.0417111249661
504,1955,estimates,5yearly,20_64,21.1114968708022
504,1955,estimates,5yearly,20_69,24.4059250264932
504,1955,estimates,5yearly,25plus,30.4846393924467
