country,year,variant,freq,agebroad,percentagetotaldeaths
474,1950,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,1950,estimates,5yearly,0_4,30.6372403999763
474,1950,estimates,5yearly,0_14,33.0453819300633
474,1950,estimates,5yearly,0_19,33.7968167564049
474,1950,estimates,5yearly,0_24,34.9860954973079
474,1950,estimates,5yearly,5_14,2.40814153008698
474,1950,estimates,5yearly,15plus,66.9546180699367
474,1950,estimates,5yearly,15_24,1.94071356724454
474,1950,estimates,5yearly,15_49,17.4723389148571
474,1950,estimates,5yearly,15_59,28.9982841251997
474,1950,estimates,5yearly,15_64,35.2878527897758
474,1950,estimates,5yearly,20plus,66.2031832435951
474,1950,estimates,5yearly,20_64,34.5364179634341
474,1950,estimates,5yearly,20_69,41.4413348322585
474,1950,estimates,5yearly,25plus,65.0139045026921
474,1950,estimates,5yearly,25_69,40.2520560913555
474,1950,estimates,5yearly,40plus,58.9018401278031
474,1950,estimates,5yearly,50plus,49.4822791550796
474,1950,estimates,5yearly,60plus,37.956333944737
474,1950,estimates,5yearly,65plus,31.6667652801609
474,1950,estimates,5yearly,70plus,24.7618484113366
474,1950,estimates,5yearly,80plus,9.13555410922431
474,1950,estimates,5yearly,90plus,1.25436364712147
474,1955,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,1955,estimates,5yearly,0_4,28.8161793121216
474,1955,estimates,5yearly,0_14,31.4118253252609
474,1955,estimates,5yearly,0_19,32.2555712997553
474,1955,estimates,5yearly,0_24,33.5372922839109
474,1955,estimates,5yearly,5_14,2.59564601313925
474,1955,estimates,5yearly,15plus,68.5881746747391
474,1955,estimates,5yearly,15_24,2.12546695865001
474,1955,estimates,5yearly,15_49,17.2098415560994
474,1955,estimates,5yearly,15_59,28.9643179183306
474,1955,estimates,5yearly,15_64,35.0508823908283
474,1955,estimates,5yearly,20plus,67.7444287002448
474,1955,estimates,5yearly,20_64,34.2071364163339
474,1955,estimates,5yearly,20_69,40.3967538322813
474,1955,estimates,5yearly,25plus,66.4627077160891
474,1955,estimates,5yearly,25_69,39.1150328481257
474,1955,estimates,5yearly,40plus,60.7368285456653
474,1955,estimates,5yearly,50plus,51.3783331186397
474,1955,estimates,5yearly,60plus,39.6238567564086
474,1955,estimates,5yearly,65plus,33.5372922839109
474,1955,estimates,5yearly,70plus,27.3476748679634
474,1955,estimates,5yearly,80plus,12.0700760015458
474,1955,estimates,5yearly,90plus,0.882390828288033
474,1960,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,1960,estimates,5yearly,0_4,26.136131361995
474,1960,estimates,5yearly,0_14,28.7933501396743
474,1960,estimates,5yearly,0_19,29.6518362063092
474,1960,estimates,5yearly,0_24,30.8714314914492
474,1960,estimates,5yearly,5_14,2.65721877767936
474,1960,estimates,5yearly,15plus,71.2066498603257
474,1960,estimates,5yearly,15_24,2.07808135177489
474,1960,estimates,5yearly,15_49,16.3384887919875
474,1960,estimates,5yearly,15_59,28.6570825100497
474,1960,estimates,5yearly,15_64,34.939020235743
474,1960,estimates,5yearly,20plus,70.3481637936908
474,1960,estimates,5yearly,20_64,34.0805341691081
474,1960,estimates,5yearly,20_69,41.214144579955
474,1960,estimates,5yearly,25plus,69.1285685085508
474,1960,estimates,5yearly,25_69,39.994549294815
474,1960,estimates,5yearly,40plus,63.337194249506
474,1960,estimates,5yearly,50plus,54.8681610683382
474,1960,estimates,5yearly,60plus,42.5495673502759
474,1960,estimates,5yearly,65plus,36.2676296245827
474,1960,estimates,5yearly,70plus,29.1340192137358
474,1960,estimates,5yearly,80plus,13.1975199291408
474,1960,estimates,5yearly,90plus,1.56026435920147
474,1965,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,1965,estimates,5yearly,0_4,22.2198182604933
474,1965,estimates,5yearly,0_14,24.7367661906822
474,1965,estimates,5yearly,0_19,25.7752776575797
474,1965,estimates,5yearly,0_24,27.0301456800808
474,1965,estimates,5yearly,5_14,2.51694793018895
474,1965,estimates,5yearly,15plus,75.2632338093178
474,1965,estimates,5yearly,15_24,2.29337948939853
474,1965,estimates,5yearly,15_49,16.1546228184047
474,1965,estimates,5yearly,15_59,28.7393624693495
474,1965,estimates,5yearly,15_64,35.994518967258
474,1965,estimates,5yearly,20plus,74.2247223424203
474,1965,estimates,5yearly,20_64,34.9560075003606
474,1965,estimates,5yearly,20_69,42.4563680946199
474,1965,estimates,5yearly,25plus,72.9698543199192
474,1965,estimates,5yearly,25_69,41.2015000721188
474,1965,estimates,5yearly,40plus,67.4671859224001
474,1965,estimates,5yearly,50plus,59.108610990913
474,1965,estimates,5yearly,60plus,46.5238713399683
474,1965,estimates,5yearly,65plus,39.2687148420597
474,1965,estimates,5yearly,70plus,31.7683542478004
474,1965,estimates,5yearly,80plus,13.7602769363912
474,1965,estimates,5yearly,90plus,2.11308235972883
474,1970,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,1970,estimates,5yearly,0_4,15.9980705844521
474,1970,estimates,5yearly,0_14,18.3133692419005
474,1970,estimates,5yearly,0_19,19.4469008762762
474,1970,estimates,5yearly,0_24,20.8055309912372
474,1970,estimates,5yearly,5_14,2.31529865744835
474,1970,estimates,5yearly,15plus,81.6866307580995
474,1970,estimates,5yearly,15_24,2.49216174933676
474,1970,estimates,5yearly,15_49,15.6845405579227
474,1970,estimates,5yearly,15_59,27.7192700377844
474,1970,estimates,5yearly,15_64,35.7263445614599
474,1970,estimates,5yearly,20plus,80.5530991237238
474,1970,estimates,5yearly,20_64,34.5928129270842
474,1970,estimates,5yearly,20_69,43.3153790497628
474,1970,estimates,5yearly,25plus,79.1944690087627
474,1970,estimates,5yearly,25_69,41.9567489348018
474,1970,estimates,5yearly,40plus,73.8966154835598
474,1970,estimates,5yearly,50plus,66.0020902001769
474,1970,estimates,5yearly,60plus,53.9673607203151
474,1970,estimates,5yearly,65plus,45.9602861966396
474,1970,estimates,5yearly,70plus,37.2377200739609
474,1970,estimates,5yearly,80plus,16.3116006109816
474,1970,estimates,5yearly,90plus,2.40373020339256
474,1975,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,1975,estimates,5yearly,0_4,8.86627906976744
474,1975,estimates,5yearly,0_14,10.6788645690834
474,1975,estimates,5yearly,0_19,11.9613543091655
474,1975,estimates,5yearly,0_24,13.4661422708618
474,1975,estimates,5yearly,5_14,1.81258549931601
474,1975,estimates,5yearly,15plus,89.3211354309166
474,1975,estimates,5yearly,15_24,2.78727770177839
474,1975,estimates,5yearly,15_49,14.671682626539
474,1975,estimates,5yearly,15_59,25.8977428180575
474,1975,estimates,5yearly,15_64,33.4815321477428
474,1975,estimates,5yearly,20plus,88.0386456908345
474,1975,estimates,5yearly,20_64,32.1990424076607
474,1975,estimates,5yearly,20_69,41.5355677154583
474,1975,estimates,5yearly,25plus,86.5338577291382
474,1975,estimates,5yearly,25_69,40.030779753762
474,1975,estimates,5yearly,40plus,81.6347469220246
474,1975,estimates,5yearly,50plus,74.6494528043776
474,1975,estimates,5yearly,60plus,63.4233926128591
474,1975,estimates,5yearly,65plus,55.8396032831737
474,1975,estimates,5yearly,70plus,46.5030779753762
474,1975,estimates,5yearly,80plus,23.0506155950752
474,1975,estimates,5yearly,90plus,2.71032831737346
474,1980,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,1980,estimates,5yearly,0_4,6.41368685640153
474,1980,estimates,5yearly,0_14,7.59750263520636
474,1980,estimates,5yearly,0_19,8.71645179599449
474,1980,estimates,5yearly,0_24,10.2570339738912
474,1980,estimates,5yearly,5_14,1.18381577880483
474,1980,estimates,5yearly,15plus,92.4024973647936
474,1980,estimates,5yearly,15_24,2.65953133868483
474,1980,estimates,5yearly,15_49,13.7030730560285
474,1980,estimates,5yearly,15_59,23.6438822670883
474,1980,estimates,5yearly,15_64,30.7305602854131
474,1980,estimates,5yearly,20plus,91.2835482040055
474,1980,estimates,5yearly,20_64,29.611611124625
474,1980,estimates,5yearly,20_69,38.4415795021487
474,1980,estimates,5yearly,25plus,89.7429660261088
474,1980,estimates,5yearly,25_69,36.900997324252
474,1980,estimates,5yearly,40plus,84.6266115300414
474,1980,estimates,5yearly,50plus,78.6994243087651
474,1980,estimates,5yearly,60plus,68.7586150977053
474,1980,estimates,5yearly,65plus,61.6719370793805
474,1980,estimates,5yearly,70plus,52.8419687018568
474,1980,estimates,5yearly,80plus,28.5169869455931
474,1980,estimates,5yearly,90plus,4.49201329765669
474,1985,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,1985,estimates,5yearly,0_4,5.22782910842612
474,1985,estimates,5yearly,0_14,6.12808971017926
474,1985,estimates,5yearly,0_19,7.07573244886678
474,1985,estimates,5yearly,0_24,8.52088762536524
474,1985,estimates,5yearly,5_14,0.900260601753139
474,1985,estimates,5yearly,15plus,93.8719102898208
474,1985,estimates,5yearly,15_24,2.39279791518597
474,1985,estimates,5yearly,15_49,13.0142936113085
474,1985,estimates,5yearly,15_59,21.8747532180368
474,1985,estimates,5yearly,15_64,28.5556345257838
474,1985,estimates,5yearly,20plus,92.9242675511332
474,1985,estimates,5yearly,20_64,27.6079917870963
474,1985,estimates,5yearly,20_69,36.1525704809287
474,1985,estimates,5yearly,25plus,91.4791123746348
474,1985,estimates,5yearly,25_69,34.7074153044302
474,1985,estimates,5yearly,40plus,86.1644160151623
474,1985,estimates,5yearly,50plus,80.8576166785122
474,1985,estimates,5yearly,60plus,71.9971570717839
474,1985,estimates,5yearly,65plus,65.3162757640369
474,1985,estimates,5yearly,70plus,56.7716970702045
474,1985,estimates,5yearly,80plus,32.4725578456922
474,1985,estimates,5yearly,90plus,7.02045328911001
474,1990,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,1990,estimates,5yearly,0_4,3.78570875590307
474,1990,estimates,5yearly,0_14,4.49794844004026
474,1990,estimates,5yearly,0_19,5.24115506696601
474,1990,estimates,5yearly,0_24,6.44886583572037
474,1990,estimates,5yearly,5_14,0.712239684137184
474,1990,estimates,5yearly,15plus,95.5020515599598
474,1990,estimates,5yearly,15_24,1.95091739568011
474,1990,estimates,5yearly,15_49,12.2861345513664
474,1990,estimates,5yearly,15_59,20.1439962839669
474,1990,estimates,5yearly,15_64,26.3373848416815
474,1990,estimates,5yearly,20plus,94.758844933034
474,1990,estimates,5yearly,20_64,25.5941782147558
474,1990,estimates,5yearly,20_69,34.0249283889448
474,1990,estimates,5yearly,25plus,93.5511341642796
474,1990,estimates,5yearly,25_69,32.8172176201904
474,1990,estimates,5yearly,40plus,88.1938530618565
474,1990,estimates,5yearly,50plus,83.2159170085933
474,1990,estimates,5yearly,60plus,75.3580552759929
474,1990,estimates,5yearly,65plus,69.1646667182782
474,1990,estimates,5yearly,70plus,60.7339165440892
474,1990,estimates,5yearly,80plus,36.0842300843849
474,1990,estimates,5yearly,90plus,9.09653944414338
474,1995,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,1995,estimates,5yearly,0_4,2.76301010857357
474,1995,estimates,5yearly,0_14,3.34706102583302
474,1995,estimates,5yearly,0_19,3.9610632721827
474,1995,estimates,5yearly,0_24,4.91201797079745
474,1995,estimates,5yearly,5_14,0.584050917259453
474,1995,estimates,5yearly,15plus,96.652938974167
474,1995,estimates,5yearly,15_24,1.56495694496443
474,1995,estimates,5yearly,15_49,11.209284912018
474,1995,estimates,5yearly,15_59,18.2553350804942
474,1995,estimates,5yearly,15_64,23.8337701235492
474,1995,estimates,5yearly,20plus,96.0389367278173
474,1995,estimates,5yearly,20_64,23.2197678771995
474,1995,estimates,5yearly,20_69,31.2317484088356
474,1995,estimates,5yearly,25plus,95.0879820292026
474,1995,estimates,5yearly,25_69,30.2807937102209
474,1995,estimates,5yearly,40plus,90.2208910520404
474,1995,estimates,5yearly,50plus,85.443654062149
474,1995,estimates,5yearly,60plus,78.3976038936728
474,1995,estimates,5yearly,65plus,72.8191688506178
474,1995,estimates,5yearly,70plus,64.8071883189816
474,1995,estimates,5yearly,80plus,39.8727068513665
474,1995,estimates,5yearly,90plus,10.8723324597529
474,2000,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,2000,estimates,5yearly,0_4,1.94147037830121
474,2000,estimates,5yearly,0_14,2.44825124910778
474,2000,estimates,5yearly,0_19,2.96930763740186
474,2000,estimates,5yearly,0_24,3.66880799428979
474,2000,estimates,5yearly,5_14,0.506780870806567
474,2000,estimates,5yearly,15plus,97.5517487508922
474,2000,estimates,5yearly,15_24,1.22055674518201
474,2000,estimates,5yearly,15_49,9.87152034261242
474,2000,estimates,5yearly,15_59,16.5381870092791
474,2000,estimates,5yearly,15_64,21.6345467523198
474,2000,estimates,5yearly,20plus,97.0306923625981
474,2000,estimates,5yearly,20_64,21.1134903640257
474,2000,estimates,5yearly,20_69,28.6866523911492
474,2000,estimates,5yearly,25plus,96.3311920057102
474,2000,estimates,5yearly,25_69,27.9871520342612
474,2000,estimates,5yearly,40plus,92.2698072805139
474,2000,estimates,5yearly,50plus,87.6802284082798
474,2000,estimates,5yearly,60plus,81.0135617416131
474,2000,estimates,5yearly,65plus,75.9172019985725
474,2000,estimates,5yearly,70plus,68.344039971449
474,2000,estimates,5yearly,80plus,43.8758029978587
474,2000,estimates,5yearly,90plus,13.169164882227
474,2005,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,2005,estimates,5yearly,0_4,1.55464718890304
474,2005,estimates,5yearly,0_14,1.94330898612879
474,2005,estimates,5yearly,0_19,2.39898143804865
474,2005,estimates,5yearly,0_24,3.00877839576493
474,2005,estimates,5yearly,5_14,0.388661797225759
474,2005,estimates,5yearly,15plus,98.0566910138712
474,2005,estimates,5yearly,15_24,1.06546940963613
474,2005,estimates,5yearly,15_49,8.10828921798566
474,2005,estimates,5yearly,15_59,14.7490450981706
474,2005,estimates,5yearly,15_64,19.6408228908396
474,2005,estimates,5yearly,20plus,97.6010185619514
474,2005,estimates,5yearly,20_64,19.1851504389198
474,2005,estimates,5yearly,20_69,26.2346713127387
474,2005,estimates,5yearly,25plus,96.9912216042351
474,2005,estimates,5yearly,25_69,25.6248743550224
474,2005,estimates,5yearly,40plus,94.1834751725524
474,2005,estimates,5yearly,50plus,89.9484017958856
474,2005,estimates,5yearly,60plus,83.3076459157006
474,2005,estimates,5yearly,65plus,78.4158681230316
474,2005,estimates,5yearly,70plus,71.3663472492126
474,2005,estimates,5yearly,80plus,47.456945654359
474,2005,estimates,5yearly,90plus,16.0356496682973
474,2010,estimates,5yearly,"Region, subregion, country or area *",Martinique
474,2010,estimates,5yearly,0_4,1.05910705225774
474,2010,estimates,5yearly,0_14,1.37620497209538
474,2010,estimates,5yearly,0_19,1.71232876712329
474,2010,estimates,5yearly,0_24,2.21334348046677
474,2010,estimates,5yearly,5_14,0.317097919837646
474,2010,estimates,5yearly,15plus,98.6237950279046
474,2010,estimates,5yearly,15_24,0.837138508371385
474,2010,estimates,5yearly,15_49,6.24682902080162
474,2010,estimates,5yearly,15_59,12.601471334348
474,2010,estimates,5yearly,15_64,17.478437341451
474,2010,estimates,5yearly,20plus,98.2876712328767
474,2010,estimates,5yearly,20_64,17.1423135464231
474,2010,estimates,5yearly,20_69,23.921867072552
474,2010,estimates,5yearly,25plus,97.7866565195332
474,2010,estimates,5yearly,25_69,23.4208523592085
474,2010,estimates,5yearly,40plus,95.712836123795
474,2010,estimates,5yearly,50plus,92.376966007103
474,2010,estimates,5yearly,60plus,86.0223236935566
474,2010,estimates,5yearly,65plus,81.1453576864536
474,2010,estimates,5yearly,70plus,74.3658041603247
474,2010,estimates,5yearly,80plus,51.2620497209538
474,2010,estimates,5yearly,90plus,18.6326737696601
474,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Martinique
474,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Martinique
474,2015,high_variant,5yearly,"Region, subregion, country or area *",Martinique
474,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Martinique
474,2015,low_variant,5yearly,"Region, subregion, country or area *",Martinique
474,2015,medium_variant,5yearly,"Region, subregion, country or area *",Martinique
474,2015,momentum,5yearly,"Region, subregion, country or area *",Martinique
474,2015,no_change,5yearly,"Region, subregion, country or area *",Martinique
474,2015,zero_migration,5yearly,"Region, subregion, country or area *",Martinique
474,2015,constant_fertility,5yearly,0_4,0.811834746527151
474,2015,constant_mortality,5yearly,0_4,0.879096422411395
474,2015,high_variant,5yearly,0_4,0.877351120725918
474,2015,instant_replacement,5yearly,0_4,0.853570569848521
474,2015,low_variant,5yearly,0_4,0.692395689084231
474,2015,medium_variant,5yearly,0_4,0.78796992481203
474,2015,momentum,5yearly,0_4,0.972870802757394
474,2015,no_change,5yearly,0_4,0.912226054066081
