country,year,variant,freq,agebroad,percentagetotaldeaths
462,1950,estimates,5yearly,"Region, subregion, country or area *",Maldives
462,1950,estimates,5yearly,0_4,58.5960289827797
462,1950,estimates,5yearly,0_14,65.0230544838619
462,1950,estimates,5yearly,0_19,66.8391832125718
462,1950,estimates,5yearly,0_24,68.7870518490637
462,1950,estimates,5yearly,5_14,6.42702550108215
462,1950,estimates,5yearly,15plus,34.9769455161381
462,1950,estimates,5yearly,15_24,3.76399736520184
462,1950,estimates,5yearly,15_49,14.3972899218971
462,1950,estimates,5yearly,15_59,19.7515761738967
462,1950,estimates,5yearly,15_64,22.8945139738402
462,1950,estimates,5yearly,20plus,33.1608167874283
462,1950,estimates,5yearly,20_64,21.0783852451303
462,1950,estimates,5yearly,20_69,24.503622847464
462,1950,estimates,5yearly,25plus,31.2129481509363
462,1950,estimates,5yearly,25_69,22.5557542109721
462,1950,estimates,5yearly,40plus,24.9835325115272
462,1950,estimates,5yearly,50plus,20.5796555942411
462,1950,estimates,5yearly,60plus,15.2253693422415
462,1950,estimates,5yearly,65plus,12.0824315422979
462,1950,estimates,5yearly,70plus,8.65719393996424
462,1950,estimates,5yearly,80plus,2.69125811611932
462,1950,estimates,5yearly,90plus,0.150559894608074
462,1955,estimates,5yearly,"Region, subregion, country or area *",Maldives
462,1955,estimates,5yearly,0_4,64.0280643829963
462,1955,estimates,5yearly,0_14,68.8815517952951
462,1955,estimates,5yearly,0_19,70.3425505571606
462,1955,estimates,5yearly,0_24,72.2080066033842
462,1955,estimates,5yearly,5_14,4.8534874122988
462,1955,estimates,5yearly,15plus,31.1184482047049
462,1955,estimates,5yearly,15_24,3.32645480808915
462,1955,estimates,5yearly,15_49,13.8671068922823
462,1955,estimates,5yearly,15_59,18.5637639290136
462,1955,estimates,5yearly,15_64,21.1968633924887
462,1955,estimates,5yearly,20plus,29.6574494428395
462,1955,estimates,5yearly,20_64,19.7358646306232
462,1955,estimates,5yearly,20_69,22.6661163846471
462,1955,estimates,5yearly,25plus,27.7919933966158
462,1955,estimates,5yearly,25_69,20.8006603384234
462,1955,estimates,5yearly,40plus,21.5270326042097
462,1955,estimates,5yearly,50plus,17.2513413124226
462,1955,estimates,5yearly,60plus,12.5546842756913
462,1955,estimates,5yearly,65plus,9.92158481221626
462,1955,estimates,5yearly,70plus,6.99133305819232
