country,year,variant,freq,agebroad,percentagetotaldeaths
320,1950,estimates,5yearly,0_4,57.3450850381391
320,1950,estimates,5yearly,0_14,64.3443572949516
320,1950,estimates,5yearly,0_19,66.8521064122261
320,1950,estimates,5yearly,0_24,69.7994663216625
320,1950,estimates,5yearly,5_14,6.99927225681249
320,1950,estimates,5yearly,15plus,35.6556427050484
320,1950,estimates,5yearly,15_24,5.45510902671087
320,1950,estimates,5yearly,15_49,18.4124417131614
320,1950,estimates,5yearly,15_59,23.5783402064634
320,1950,estimates,5yearly,15_64,26.3367564216598
320,1950,estimates,5yearly,20plus,33.1478935877739
320,1950,estimates,5yearly,20_64,23.8290073043853
320,1950,estimates,5yearly,20_69,26.4925473706908
320,1950,estimates,5yearly,25plus,30.2005336783375
320,1950,estimates,5yearly,25_69,23.5451874612544
320,1950,estimates,5yearly,40plus,21.9808091426107
320,1950,estimates,5yearly,50plus,17.243200991887
320,1950,estimates,5yearly,60plus,12.0773024985849
320,1950,estimates,5yearly,65plus,9.31888628338859
320,1950,estimates,5yearly,70plus,6.6553462170831
320,1950,estimates,5yearly,80plus,2.39292741435541
320,1950,estimates,5yearly,90plus,0.641222608555026
320,1955,estimates,5yearly,0_4,57.84112743295
320,1955,estimates,5yearly,0_14,65.3029886027208
320,1955,estimates,5yearly,0_19,67.4937046172999
320,1955,estimates,5yearly,0_24,70.075390262284
320,1955,estimates,5yearly,5_14,7.46186116977085
320,1955,estimates,5yearly,15plus,34.6970113972792
320,1955,estimates,5yearly,15_24,4.77240165956319
320,1955,estimates,5yearly,15_49,17.2016348703756
320,1955,estimates,5yearly,15_59,22.3058462820589
320,1955,estimates,5yearly,15_64,25.1233997895966
320,1955,estimates,5yearly,20plus,32.5062953827001
320,1955,estimates,5yearly,20_64,22.9326837750176
320,1955,estimates,5yearly,20_69,25.6602113808173
320,1955,estimates,5yearly,25plus,29.924609737716
320,1955,estimates,5yearly,25_69,23.0785257358331
320,1955,estimates,5yearly,40plus,22.0121046255308
320,1955,estimates,5yearly,50plus,17.4953765269036
320,1955,estimates,5yearly,60plus,12.3911651152203
320,1955,estimates,5yearly,65plus,9.57361160768255
320,1955,estimates,5yearly,70plus,6.84608400188283
320,1955,estimates,5yearly,80plus,2.26273673596946
320,1955,estimates,5yearly,90plus,0.261846765626567
320,1960,estimates,5yearly,0_4,56.0744380260272
320,1960,estimates,5yearly,0_14,64.0590104038584
320,1960,estimates,5yearly,0_19,66.1533326976256
320,1960,estimates,5yearly,0_24,68.529206586601
320,1960,estimates,5yearly,5_14,7.9845723778312
320,1960,estimates,5yearly,15plus,35.9409895961416
320,1960,estimates,5yearly,15_24,4.47019618274254
320,1960,estimates,5yearly,15_49,16.793222686735
320,1960,estimates,5yearly,15_59,21.9836087787888
320,1960,estimates,5yearly,15_64,25.0754066438146
320,1960,estimates,5yearly,20plus,33.8466673023744
320,1960,estimates,5yearly,20_64,22.9810843500474
320,1960,estimates,5yearly,20_69,25.9609642012918
320,1960,estimates,5yearly,25plus,31.4707934133991
320,1960,estimates,5yearly,25_69,23.5850903123165
320,1960,estimates,5yearly,40plus,23.8056641556212
320,1960,estimates,5yearly,50plus,19.1477669094066
