variant,continent,year,gender,potentialsupport2064_65
estimates,935,1950,male,13.953
estimates,935,1951,male,13.854
estimates,935,1952,male,13.833
estimates,935,1953,male,13.905
estimates,935,1954,male,14.082
estimates,935,1955,male,14.37
estimates,935,1956,male,14.303
estimates,935,1957,male,14.346
estimates,935,1958,male,14.484
estimates,935,1959,male,14.701
estimates,935,1960,male,14.989
estimates,935,1961,male,14.785
estimates,935,1962,male,14.659
estimates,935,1963,male,14.605
estimates,935,1964,male,14.623
estimates,935,1965,male,14.718
estimates,935,1966,male,14.359
estimates,935,1967,male,14.072
estimates,935,1968,male,13.855
estimates,935,1969,male,13.707
estimates,935,1970,male,13.623
estimates,935,1971,male,13.399
estimates,935,1972,male,13.251
estimates,935,1973,male,13.156
estimates,935,1974,male,13.082
estimates,935,1975,male,13.011
estimates,935,1976,male,12.795
estimates,935,1977,male,12.603
estimates,935,1978,male,12.439
estimates,935,1979,male,12.31
estimates,935,1980,male,12.218
estimates,935,1981,male,12.053
estimates,935,1982,male,11.931
estimates,935,1983,male,11.847
estimates,935,1984,male,11.8
estimates,935,1985,male,11.784
estimates,935,1986,male,11.695
estimates,935,1987,male,11.646
estimates,935,1988,male,11.616
estimates,935,1989,male,11.587
estimates,935,1990,male,11.545
estimates,935,1991,male,11.417
estimates,935,1992,male,11.297
estimates,935,1993,male,11.183
estimates,935,1994,male,11.072
estimates,935,1995,male,10.961
estimates,935,1996,male,10.784
estimates,935,1997,male,10.625
estimates,935,1998,male,10.48
estimates,935,1999,male,10.353
estimates,935,2000,male,10.241
estimates,935,2001,male,10.074
estimates,935,2002,male,9.928
estimates,935,2003,male,9.807
estimates,935,2004,male,9.716
estimates,935,2005,male,9.657
estimates,935,2006,male,9.581
estimates,935,2007,male,9.534
estimates,935,2008,male,9.5
estimates,935,2009,male,9.46
estimates,935,2010,male,9.402
estimates,935,2011,male,9.289
estimates,935,2012,male,9.174
estimates,935,2013,male,9.042
estimates,935,2014,male,8.875
estimates,935,2015,male,8.668
medium_variant,935,2015,male,8.668
medium_variant,935,2016,male,8.402
medium_variant,935,2017,male,8.121
medium_variant,935,2018,male,7.843
medium_variant,935,2019,male,7.591
medium_variant,935,2020,male,7.372
medium_variant,935,2021,male,7.16
medium_variant,935,2022,male,6.979
medium_variant,935,2023,male,6.814
medium_variant,935,2024,male,6.649
medium_variant,935,2025,male,6.476
medium_variant,935,2026,male,6.291
medium_variant,935,2027,male,6.112
medium_variant,935,2028,male,5.936
medium_variant,935,2029,male,5.762
medium_variant,935,2030,male,5.59
medium_variant,935,2031,male,5.413
medium_variant,935,2032,male,5.245
medium_variant,935,2033,male,5.085
medium_variant,935,2034,male,4.937
medium_variant,935,2035,male,4.799
medium_variant,935,2036,male,4.667
medium_variant,935,2037,male,4.546
medium_variant,935,2038,male,4.437
medium_variant,935,2039,male,4.342
medium_variant,935,2040,male,4.26
medium_variant,935,2041,male,4.185
medium_variant,935,2042,male,4.124
medium_variant,935,2043,male,4.07
medium_variant,935,2044,male,4.017
medium_variant,935,2045,male,3.962
medium_variant,935,2046,male,3.898
medium_variant,935,2047,male,3.837
medium_variant,935,2048,male,3.775
medium_variant,935,2049,male,3.707
medium_variant,935,2050,male,3.633
medium_variant,935,2051,male,3.547
medium_variant,935,2052,male,3.459
medium_variant,935,2053,male,3.372
medium_variant,935,2054,male,3.293
medium_variant,935,2055,male,3.224
medium_variant,935,2056,male,3.159
medium_variant,935,2057,male,3.104
medium_variant,935,2058,male,3.057
medium_variant,935,2059,male,3.017
