variant,continent,year,gender,potentialsupport2064_65
estimates,909,1950,male,8.167
estimates,909,1951,male,8.093
estimates,909,1952,male,8.038
estimates,909,1953,male,8.013
estimates,909,1954,male,8.026
estimates,909,1955,male,8.08
estimates,909,1956,male,8.01
estimates,909,1957,male,7.987
estimates,909,1958,male,8.004
estimates,909,1959,male,8.05
estimates,909,1960,male,8.115
estimates,909,1961,male,8.115
estimates,909,1962,male,8.139
estimates,909,1963,male,8.186
estimates,909,1964,male,8.255
estimates,909,1965,male,8.344
estimates,909,1966,male,8.366
estimates,909,1967,male,8.414
estimates,909,1968,male,8.478
estimates,909,1969,male,8.547
estimates,909,1970,male,8.618
estimates,909,1971,male,8.534
estimates,909,1972,male,8.467
estimates,909,1973,male,8.411
estimates,909,1974,male,8.362
estimates,909,1975,male,8.317
estimates,909,1976,male,8.175
estimates,909,1977,male,8.045
estimates,909,1978,male,7.932
estimates,909,1979,male,7.848
estimates,909,1980,male,7.796
estimates,909,1981,male,7.738
estimates,909,1982,male,7.713
estimates,909,1983,male,7.703
estimates,909,1984,male,7.681
estimates,909,1985,male,7.635
estimates,909,1986,male,7.535
estimates,909,1987,male,7.427
estimates,909,1988,male,7.319
estimates,909,1989,male,7.219
estimates,909,1990,male,7.133
estimates,909,1991,male,7.019
estimates,909,1992,male,6.922
estimates,909,1993,male,6.84
estimates,909,1994,male,6.776
estimates,909,1995,male,6.728
estimates,909,1996,male,6.664
estimates,909,1997,male,6.613
estimates,909,1998,male,6.568
estimates,909,1999,male,6.523
estimates,909,2000,male,6.474
estimates,909,2001,male,6.415
estimates,909,2002,male,6.358
estimates,909,2003,male,6.303
estimates,909,2004,male,6.248
estimates,909,2005,male,6.19
estimates,909,2006,male,6.133
estimates,909,2007,male,6.08
estimates,909,2008,male,6.021
estimates,909,2009,male,5.946
estimates,909,2010,male,5.848
estimates,909,2011,male,5.702
estimates,909,2012,male,5.549
estimates,909,2013,male,5.401
estimates,909,2014,male,5.267
estimates,909,2015,male,5.151
medium_variant,909,2015,male,5.151
medium_variant,909,2016,male,5.039
medium_variant,909,2017,male,4.94
medium_variant,909,2018,male,4.848
medium_variant,909,2019,male,4.757
medium_variant,909,2020,male,4.665
medium_variant,909,2021,male,4.568
medium_variant,909,2022,male,4.474
medium_variant,909,2023,male,4.383
medium_variant,909,2024,male,4.295
medium_variant,909,2025,male,4.208
medium_variant,909,2026,male,4.127
medium_variant,909,2027,male,4.05
medium_variant,909,2028,male,3.978
medium_variant,909,2029,male,3.913
medium_variant,909,2030,male,3.855
medium_variant,909,2031,male,3.81
medium_variant,909,2032,male,3.772
medium_variant,909,2033,male,3.739
medium_variant,909,2034,male,3.706
medium_variant,909,2035,male,3.669
medium_variant,909,2036,male,3.637
medium_variant,909,2037,male,3.603
medium_variant,909,2038,male,3.57
medium_variant,909,2039,male,3.541
medium_variant,909,2040,male,3.517
medium_variant,909,2041,male,3.502
medium_variant,909,2042,male,3.494
medium_variant,909,2043,male,3.487
medium_variant,909,2044,male,3.476
medium_variant,909,2045,male,3.457
medium_variant,909,2046,male,3.435
medium_variant,909,2047,male,3.409
medium_variant,909,2048,male,3.379
medium_variant,909,2049,male,3.346
medium_variant,909,2050,male,3.313
medium_variant,909,2051,male,3.282
medium_variant,909,2052,male,3.252
medium_variant,909,2053,male,3.222
medium_variant,909,2054,male,3.19
medium_variant,909,2055,male,3.157
medium_variant,909,2056,male,3.125
medium_variant,909,2057,male,3.094
medium_variant,909,2058,male,3.064
medium_variant,909,2059,male,3.036
medium_variant,909,2060,male,3.008
medium_variant,909,2061,male,2.986
medium_variant,909,2062,male,2.968
medium_variant,909,2063,male,2.951
medium_variant,909,2064,male,2.934
medium_variant,909,2065,male,2.916
medium_variant,909,2066,male,2.903
medium_variant,909,2067,male,2.891
medium_variant,909,2068,male,2.878
medium_variant,909,2069,male,2.862
medium_variant,909,2070,male,2.842
medium_variant,909,2071,male,2.824
medium_variant,909,2072,male,2.803
medium_variant,909,2073,male,2.78
medium_variant,909,2074,male,2.755
medium_variant,909,2075,male,2.728
medium_variant,909,2076,male,2.708
medium_variant,909,2077,male,2.688
medium_variant,909,2078,male,2.668
medium_variant,909,2079,male,2.647
medium_variant,909,2080,male,2.622
medium_variant,909,2081,male,2.601
medium_variant,909,2082,male,2.58
medium_variant,909,2083,male,2.558
