variant,continent,year,gender,potentialsupport2064_65
medium_variant,908,2063,female,1.587
medium_variant,908,2064,female,1.597
medium_variant,908,2065,female,1.604
medium_variant,908,2066,female,1.616
medium_variant,908,2067,female,1.627
medium_variant,908,2068,female,1.637
medium_variant,908,2069,female,1.643
medium_variant,908,2070,female,1.645
medium_variant,908,2071,female,1.651
medium_variant,908,2072,female,1.654
medium_variant,908,2073,female,1.654
medium_variant,908,2074,female,1.651
medium_variant,908,2075,female,1.645
medium_variant,908,2076,female,1.643
medium_variant,908,2077,female,1.64
medium_variant,908,2078,female,1.635
medium_variant,908,2079,female,1.628
medium_variant,908,2080,female,1.619
medium_variant,908,2081,female,1.614
medium_variant,908,2082,female,1.609
medium_variant,908,2083,female,1.603
medium_variant,908,2084,female,1.596
medium_variant,908,2085,female,1.586
medium_variant,908,2086,female,1.582
medium_variant,908,2087,female,1.577
medium_variant,908,2088,female,1.572
medium_variant,908,2089,female,1.565
medium_variant,908,2090,female,1.555
medium_variant,908,2091,female,1.554
medium_variant,908,2092,female,1.552
medium_variant,908,2093,female,1.549
medium_variant,908,2094,female,1.544
medium_variant,908,2095,female,1.536
medium_variant,908,2096,female,1.537
medium_variant,908,2097,female,1.537
medium_variant,908,2098,female,1.535
medium_variant,908,2099,female,1.531
medium_variant,908,2100,female,1.524
