variant,continent,year,gender,potentialsupport2064_65
estimates,905,1950,male,7.487
estimates,905,1951,male,7.32
estimates,905,1952,male,7.175
estimates,905,1953,male,7.043
estimates,905,1954,male,6.922
estimates,905,1955,male,6.808
estimates,905,1956,male,6.683
estimates,905,1957,male,6.585
estimates,905,1958,male,6.512
estimates,905,1959,male,6.466
estimates,905,1960,male,6.449
estimates,905,1961,male,6.383
estimates,905,1962,male,6.35
estimates,905,1963,male,6.338
estimates,905,1964,male,6.336
estimates,905,1965,male,6.341
estimates,905,1966,male,6.306
estimates,905,1967,male,6.28
estimates,905,1968,male,6.259
estimates,905,1969,male,6.249
estimates,905,1970,male,6.255
estimates,905,1971,male,6.235
estimates,905,1972,male,6.24
estimates,905,1973,male,6.26
estimates,905,1974,male,6.288
estimates,905,1975,male,6.323
estimates,905,1976,male,6.251
estimates,905,1977,male,6.185
estimates,905,1978,male,6.118
estimates,905,1979,male,6.053
estimates,905,1980,male,5.996
estimates,905,1981,male,5.978
estimates,905,1982,male,5.976
estimates,905,1983,male,5.979
estimates,905,1984,male,5.977
estimates,905,1985,male,5.967
estimates,905,1986,male,5.915
estimates,905,1987,male,5.867
estimates,905,1988,male,5.823
estimates,905,1989,male,5.787
estimates,905,1990,male,5.761
estimates,905,1991,male,5.72
estimates,905,1992,male,5.689
estimates,905,1993,male,5.669
estimates,905,1994,male,5.662
estimates,905,1995,male,5.67
estimates,905,1996,male,5.671
estimates,905,1997,male,5.689
estimates,905,1998,male,5.716
estimates,905,1999,male,5.744
estimates,905,2000,male,5.77
estimates,905,2001,male,5.753
estimates,905,2002,male,5.735
estimates,905,2003,male,5.714
estimates,905,2004,male,5.69
estimates,905,2005,male,5.663
estimates,905,2006,male,5.603
estimates,905,2007,male,5.542
estimates,905,2008,male,5.473
estimates,905,2009,male,5.384
estimates,905,2010,male,5.272
estimates,905,2011,male,5.138
estimates,905,2012,male,4.995
estimates,905,2013,male,4.848
estimates,905,2014,male,4.702
estimates,905,2015,male,4.559
medium_variant,905,2015,male,4.559
medium_variant,905,2016,male,4.413
medium_variant,905,2017,male,4.275
medium_variant,905,2018,male,4.142
medium_variant,905,2019,male,4.011
medium_variant,905,2020,male,3.883
medium_variant,905,2021,male,3.755
medium_variant,905,2022,male,3.633
medium_variant,905,2023,male,3.518
medium_variant,905,2024,male,3.41
medium_variant,905,2025,male,3.31
medium_variant,905,2026,male,3.218
medium_variant,905,2027,male,3.135
medium_variant,905,2028,male,3.059
medium_variant,905,2029,male,2.992
medium_variant,905,2030,male,2.933
medium_variant,905,2031,male,2.884
medium_variant,905,2032,male,2.842
medium_variant,905,2033,male,2.807
medium_variant,905,2034,male,2.776
medium_variant,905,2035,male,2.75
medium_variant,905,2036,male,2.732
medium_variant,905,2037,male,2.718
medium_variant,905,2038,male,2.707
medium_variant,905,2039,male,2.698
medium_variant,905,2040,male,2.689
medium_variant,905,2041,male,2.684
medium_variant,905,2042,male,2.68
medium_variant,905,2043,male,2.677
medium_variant,905,2044,male,2.672
medium_variant,905,2045,male,2.664
medium_variant,905,2046,male,2.656
medium_variant,905,2047,male,2.646
medium_variant,905,2048,male,2.635
medium_variant,905,2049,male,2.62
medium_variant,905,2050,male,2.602
medium_variant,905,2051,male,2.583
medium_variant,905,2052,male,2.564
medium_variant,905,2053,male,2.543
medium_variant,905,2054,male,2.518
medium_variant,905,2055,male,2.49
medium_variant,905,2056,male,2.461
medium_variant,905,2057,male,2.432
medium_variant,905,2058,male,2.402
medium_variant,905,2059,male,2.372
medium_variant,905,2060,male,2.343
medium_variant,905,2061,male,2.321
medium_variant,905,2062,male,2.301
medium_variant,905,2063,male,2.283
medium_variant,905,2064,male,2.264
medium_variant,905,2065,male,2.243
medium_variant,905,2066,male,2.229
medium_variant,905,2067,male,2.214
medium_variant,905,2068,male,2.199
medium_variant,905,2069,male,2.183
medium_variant,905,2070,male,2.163
medium_variant,905,2071,male,2.151
medium_variant,905,2072,male,2.137
medium_variant,905,2073,male,2.122
medium_variant,905,2074,male,2.107
medium_variant,905,2075,male,2.092
medium_variant,905,2076,male,2.087
medium_variant,905,2077,male,2.083
medium_variant,905,2078,male,2.079
medium_variant,905,2079,male,2.072
medium_variant,905,2080,male,2.063
medium_variant,905,2081,male,2.059
medium_variant,905,2082,male,2.054
medium_variant,905,2083,male,2.047
medium_variant,905,2084,male,2.038
medium_variant,905,2085,male,2.025
medium_variant,905,2086,male,2.018
medium_variant,905,2087,male,2.011
medium_variant,905,2088,male,2.002
medium_variant,905,2089,male,1.99
medium_variant,905,2090,male,1.976
medium_variant,905,2091,male,1.968
medium_variant,905,2092,male,1.96
medium_variant,905,2093,male,1.95
medium_variant,905,2094,male,1.938
medium_variant,905,2095,male,1.923
medium_variant,905,2096,male,1.916
medium_variant,905,2097,male,1.909
medium_variant,905,2098,male,1.9
medium_variant,905,2099,male,1.889
medium_variant,905,2100,male,1.875
estimates,905,1950,female,6.68
estimates,905,1951,female,6.511
estimates,905,1952,female,6.357
estimates,905,1953,female,6.209
estimates,905,1954,female,6.061
estimates,905,1955,female,5.913
estimates,905,1956,female,5.781
estimates,905,1957,female,5.661
estimates,905,1958,female,5.551
estimates,905,1959,female,5.454
estimates,905,1960,female,5.367
estimates,905,1961,female,5.259
estimates,905,1962,female,5.167
estimates,905,1963,female,5.086
estimates,905,1964,female,5.011
estimates,905,1965,female,4.941
estimates,905,1966,female,4.871
estimates,905,1967,female,4.805
estimates,905,1968,female,4.742
estimates,905,1969,female,4.683
estimates,905,1970,female,4.629
estimates,905,1971,female,4.582
estimates,905,1972,female,4.539
estimates,905,1973,female,4.495
estimates,905,1974,female,4.453
estimates,905,1975,female,4.415
estimates,905,1976,female,4.388
estimates,905,1977,female,4.366
estimates,905,1978,female,4.344
estimates,905,1979,female,4.32
estimates,905,1980,female,4.292
estimates,905,1981,female,4.272
estimates,905,1982,female,4.253
estimates,905,1983,female,4.231
estimates,905,1984,female,4.202
estimates,905,1985,female,4.164
estimates,905,1986,female,4.132
estimates,905,1987,female,4.097
estimates,905,1988,female,4.06
estimates,905,1989,female,4.023
estimates,905,1990,female,3.99
estimates,905,1991,female,3.974
estimates,905,1992,female,3.964
estimates,905,1993,female,3.958
estimates,905,1994,female,3.958
estimates,905,1995,female,3.964
estimates,905,1996,female,3.982
estimates,905,1997,female,4.008
estimates,905,1998,female,4.038
estimates,905,1999,female,4.069
estimates,905,2000,female,4.099
estimates,905,2001,female,4.13
estimates,905,2002,female,4.161
estimates,905,2003,female,4.188
estimates,905,2004,female,4.208
estimates,905,2005,female,4.218
estimates,905,2006,female,4.208
estimates,905,2007,female,4.19
estimates,905,2008,female,4.161
estimates,905,2009,female,4.116
estimates,905,2010,female,4.053
estimates,905,2011,female,3.98
estimates,905,2012,female,3.898
estimates,905,2013,female,3.81
estimates,905,2014,female,3.718
estimates,905,2015,female,3.624
medium_variant,905,2015,female,3.624
medium_variant,905,2016,female,3.531
medium_variant,905,2017,female,3.439
medium_variant,905,2018,female,3.348
medium_variant,905,2019,female,3.257
medium_variant,905,2020,female,3.164
medium_variant,905,2021,female,3.075
medium_variant,905,2022,female,2.989
medium_variant,905,2023,female,2.906
medium_variant,905,2024,female,2.827
medium_variant,905,2025,female,2.752
medium_variant,905,2026,female,2.689
medium_variant,905,2027,female,2.63
medium_variant,905,2028,female,2.576
medium_variant,905,2029,female,2.527
medium_variant,905,2030,female,2.483
medium_variant,905,2031,female,2.451
medium_variant,905,2032,female,2.423
medium_variant,905,2033,female,2.4
medium_variant,905,2034,female,2.378
medium_variant,905,2035,female,2.358
medium_variant,905,2036,female,2.347
medium_variant,905,2037,female,2.338
medium_variant,905,2038,female,2.33
medium_variant,905,2039,female,2.323
medium_variant,905,2040,female,2.315
medium_variant,905,2041,female,2.314
medium_variant,905,2042,female,2.315
medium_variant,905,2043,female,2.315
medium_variant,905,2044,female,2.313
medium_variant,905,2045,female,2.308
medium_variant,905,2046,female,2.307
medium_variant,905,2047,female,2.304
medium_variant,905,2048,female,2.3
medium_variant,905,2049,female,2.292
medium_variant,905,2050,female,2.281
medium_variant,905,2051,female,2.273
medium_variant,905,2052,female,2.264
medium_variant,905,2053,female,2.253
medium_variant,905,2054,female,2.238
medium_variant,905,2055,female,2.219
medium_variant,905,2056,female,2.202
medium_variant,905,2057,female,2.184
medium_variant,905,2058,female,2.164
medium_variant,905,2059,female,2.143
medium_variant,905,2060,female,2.121
medium_variant,905,2061,female,2.107
medium_variant,905,2062,female,2.094
medium_variant,905,2063,female,2.08
medium_variant,905,2064,female,2.066
medium_variant,905,2065,female,2.048
medium_variant,905,2066,female,2.038
medium_variant,905,2067,female,2.028
medium_variant,905,2068,female,2.016
medium_variant,905,2069,female,2.002
medium_variant,905,2070,female,1.985
medium_variant,905,2071,female,1.975
medium_variant,905,2072,female,1.964
medium_variant,905,2073,female,1.951
medium_variant,905,2074,female,1.938
medium_variant,905,2075,female,1.924
medium_variant,905,2076,female,1.919
medium_variant,905,2077,female,1.916
medium_variant,905,2078,female,1.912
medium_variant,905,2079,female,1.906
medium_variant,905,2080,female,1.896
medium_variant,905,2081,female,1.893
medium_variant,905,2082,female,1.889
medium_variant,905,2083,female,1.882
medium_variant,905,2084,female,1.873
medium_variant,905,2085,female,1.86
medium_variant,905,2086,female,1.854
medium_variant,905,2087,female,1.848
medium_variant,905,2088,female,1.84
medium_variant,905,2089,female,1.829
medium_variant,905,2090,female,1.814
medium_variant,905,2091,female,1.808
medium_variant,905,2092,female,1.801
medium_variant,905,2093,female,1.793
medium_variant,905,2094,female,1.782
medium_variant,905,2095,female,1.767
medium_variant,905,2096,female,1.761
medium_variant,905,2097,female,1.755
medium_variant,905,2098,female,1.747
medium_variant,905,2099,female,1.736
medium_variant,905,2100,female,1.722
