region,variant,freq,year,infantmortalityper1000livebirth
928,estimates,5yearly,1950,136.957463719848
928,estimates,5yearly,1955,124.053582770506
928,estimates,5yearly,1960,113.482989246498
928,estimates,5yearly,1965,99.7684321305629
928,estimates,5yearly,1970,87.8301316112671
928,estimates,5yearly,1975,77.3347860792923
928,estimates,5yearly,1980,64.4650143809902
928,estimates,5yearly,1985,62.4684533711554
928,estimates,5yearly,1990,57.2202984113485
928,estimates,5yearly,1995,54.2776246785334
928,estimates,5yearly,2000,50.9997579659474
928,estimates,5yearly,2005,47.3092473598863
928,estimates,5yearly,2010,44.2935224007637
928,medium_variant,5yearly,2015,40.5262822502154
928,medium_variant,5yearly,2020,37.2054989133366
928,medium_variant,5yearly,2025,34.2440000628845
928,medium_variant,5yearly,2030,31.2585030070474
928,medium_variant,5yearly,2035,28.7165305429084
928,medium_variant,5yearly,2040,26.3302604845681
928,medium_variant,5yearly,2045,24.2416522242753
928,medium_variant,5yearly,2050,22.369047313649
928,medium_variant,5yearly,2055,20.6622420750734
928,medium_variant,5yearly,2060,18.9575635306404
928,medium_variant,5yearly,2065,17.4275107936999
928,medium_variant,5yearly,2070,16.0209638230296
928,medium_variant,5yearly,2075,14.6599667281896
928,medium_variant,5yearly,2080,13.629212296677
928,medium_variant,5yearly,2085,12.6518840580588
928,medium_variant,5yearly,2090,11.7073262884809
928,medium_variant,5yearly,2095,10.7942503693197
