region,variant,freq,year,infantmortalityper1000livebirth
5501,estimates,5yearly,1950,196.4859252851
5501,estimates,5yearly,1955,176.963748036296
5501,estimates,5yearly,1960,161.096965596008
5501,estimates,5yearly,1965,148.529607628864
5501,estimates,5yearly,1970,140.717894516585
5501,estimates,5yearly,1975,122.561097738455
5501,estimates,5yearly,1980,107.614878981598
5501,estimates,5yearly,1985,94.5774916900422
5501,estimates,5yearly,1990,83.2555025111376
5501,estimates,5yearly,1995,72.4253550694509
5501,estimates,5yearly,2000,61.4403841214701
5501,estimates,5yearly,2005,51.9079403320202
5501,estimates,5yearly,2010,44.0752108957565
5501,medium_variant,5yearly,2015,37.8292461420979
5501,medium_variant,5yearly,2020,32.7868649543338
5501,medium_variant,5yearly,2025,28.6091879341589
5501,medium_variant,5yearly,2030,25.104942287876
5501,medium_variant,5yearly,2035,22.2117121805373
5501,medium_variant,5yearly,2040,19.844738467164
5501,medium_variant,5yearly,2045,17.7444420409985
5501,medium_variant,5yearly,2050,15.8576007185417
5501,medium_variant,5yearly,2055,14.2684869752207
5501,medium_variant,5yearly,2060,12.834245399192
5501,medium_variant,5yearly,2065,11.5449626849272
5501,medium_variant,5yearly,2070,10.5106397414441
5501,medium_variant,5yearly,2075,9.53791884655989
5501,medium_variant,5yearly,2080,8.66409716433592
5501,medium_variant,5yearly,2085,7.90738067371943
5501,medium_variant,5yearly,2090,7.24756972144358
5501,medium_variant,5yearly,2095,6.63919454545331
5501,estimates,5yearly,Regi,Southern Asia
5501,medium_variant,5yearly,Regi,Southern Asia
