region,variant,freq,year,infantmortalityper1000livebirth
921,estimates,5yearly,1950,194.376189349699
921,estimates,5yearly,1955,174.841048318548
921,estimates,5yearly,1960,159.068599263695
921,estimates,5yearly,1965,146.806015994047
921,estimates,5yearly,1970,138.923146294926
921,estimates,5yearly,1975,121.123249081002
921,estimates,5yearly,1980,106.410539878166
921,estimates,5yearly,1985,93.5267954630247
921,estimates,5yearly,1990,82.4956994770833
921,estimates,5yearly,1995,71.899438435543
921,estimates,5yearly,2000,61.0430317576571
921,estimates,5yearly,2005,51.421908692591
921,estimates,5yearly,2010,43.4408869840823
921,medium_variant,5yearly,2015,37.3301716596663
921,medium_variant,5yearly,2020,32.3928935491667
921,medium_variant,5yearly,2025,28.2846116923172
921,medium_variant,5yearly,2030,24.8212836243149
921,medium_variant,5yearly,2035,21.9478984987744
921,medium_variant,5yearly,2040,19.5937045140151
921,medium_variant,5yearly,2045,17.5156375444821
921,medium_variant,5yearly,2050,15.6578614009856
921,medium_variant,5yearly,2055,14.0922289588465
921,medium_variant,5yearly,2060,12.6754932415895
921,medium_variant,5yearly,2065,11.4042129442968
921,medium_variant,5yearly,2070,10.3834918838349
921,medium_variant,5yearly,2075,9.42602263869783
921,medium_variant,5yearly,2080,8.56772497461573
921,medium_variant,5yearly,2085,7.82422842105968
921,medium_variant,5yearly,2090,7.17496910261717
921,medium_variant,5yearly,2095,6.57745725966253
921,estimates,5yearly,Regi,South-Central Asia
921,medium_variant,5yearly,Regi,South-Central Asia
