region,variant,freq,year,infantmortalityper1000livebirth
902,estimates,5yearly,1950,161.316401644094
902,estimates,5yearly,1955,149.477753503011
902,estimates,5yearly,1960,139.224674314531
902,estimates,5yearly,1965,117.943596606689
902,estimates,5yearly,1970,106.142562034253
902,estimates,5yearly,1975,95.1418421061954
902,estimates,5yearly,1980,83.7915520484615
902,estimates,5yearly,1985,73.81309375242
902,estimates,5yearly,1990,69.3046715581803
902,estimates,5yearly,1995,62.5446530663263
902,estimates,5yearly,2000,53.7653149567767
902,estimates,5yearly,2005,45.2589443012814
902,estimates,5yearly,2010,38.2527353041129
902,medium_variant,5yearly,2015,33.6013279320802
902,medium_variant,5yearly,2020,29.9995896240004
902,medium_variant,5yearly,2025,26.8553738706528
902,medium_variant,5yearly,2030,24.0898745861978
902,medium_variant,5yearly,2035,21.616517486269
902,medium_variant,5yearly,2040,19.5064397956594
902,medium_variant,5yearly,2045,17.6920110629308
902,medium_variant,5yearly,2050,16.0458258049837
902,medium_variant,5yearly,2055,14.6557337601731
902,medium_variant,5yearly,2060,13.4457554109369
902,medium_variant,5yearly,2065,12.3588667401598
902,medium_variant,5yearly,2070,11.4400707728835
902,medium_variant,5yearly,2075,10.6220818099469
902,medium_variant,5yearly,2080,9.92058781443414
902,medium_variant,5yearly,2085,9.30306703375826
902,medium_variant,5yearly,2090,8.73718746858985
902,medium_variant,5yearly,2095,8.22252107818725
902,estimates,5yearly,Regi,Less developed regions
902,medium_variant,5yearly,Regi,Less developed regions
