region,variant,freq,year,infantmortalityper1000livebirth
926,estimates,5yearly,1950,43.5875728977115
926,estimates,5yearly,1955,34.6037033555514
926,estimates,5yearly,1960,27.030843081284
926,estimates,5yearly,1965,21.1106979041954
926,estimates,5yearly,1970,17.9197743193927
926,estimates,5yearly,1975,13.3166757925149
926,estimates,5yearly,1980,10.1597438973409
926,estimates,5yearly,1985,8.13871180052361
926,estimates,5yearly,1990,6.45550235254271
926,estimates,5yearly,1995,4.8344033662641
926,estimates,5yearly,2000,4.30715069378192
926,estimates,5yearly,2005,3.74788628755602
926,estimates,5yearly,2010,3.4014656214716
926,medium_variant,5yearly,2015,2.52891994454329
926,medium_variant,5yearly,2020,2.18340533095743
926,medium_variant,5yearly,2025,1.91654223446187
926,medium_variant,5yearly,2030,1.71382935685372
926,medium_variant,5yearly,2035,1.54433060024871
926,medium_variant,5yearly,2040,1.40081760699055
926,medium_variant,5yearly,2045,1.2741528422083
926,medium_variant,5yearly,2050,1.16310927116827
926,medium_variant,5yearly,2055,1.06853663225634
926,medium_variant,5yearly,2060,0.983172403008515
926,medium_variant,5yearly,2065,0.905403431662626
926,medium_variant,5yearly,2070,0.835988251755737
926,medium_variant,5yearly,2075,0.769644365058741
926,medium_variant,5yearly,2080,0.704485885158239
926,medium_variant,5yearly,2085,0.65034031711083
926,medium_variant,5yearly,2090,0.598100377118072
926,medium_variant,5yearly,2095,0.548769334876371
