variant,country,year,lifeexpectancyatbirth,gender
estimates,268,1950,55.954,male
estimates,268,1951,56.151,male
estimates,268,1952,56.544,male
estimates,268,1953,56.937,male
estimates,268,1954,57.329,male
estimates,268,1955,57.721,male
estimates,268,1956,58.112,male
estimates,268,1957,58.504,male
estimates,268,1958,58.896,male
estimates,268,1959,59.29,male
estimates,268,1960,59.686,male
estimates,268,1961,60.086,male
estimates,268,1962,60.488,male
estimates,268,1963,60.892,male
estimates,268,1964,61.294,male
estimates,268,1965,61.688,male
estimates,268,1966,62.069,male
estimates,268,1967,62.432,male
estimates,268,1968,62.775,male
estimates,268,1969,63.098,male
estimates,268,1970,63.408,male
estimates,268,1971,63.714,male
estimates,268,1972,64.024,male
estimates,268,1973,64.336,male
estimates,268,1974,64.646,male
estimates,268,1975,64.937,male
estimates,268,1976,65.187,male
estimates,268,1977,65.382,male
estimates,268,1978,65.518,male
estimates,268,1979,65.599,male
estimates,268,1980,65.646,male
estimates,268,1981,65.685,male
estimates,268,1982,65.741,male
estimates,268,1983,65.83,male
estimates,268,1984,65.951,male
estimates,268,1985,66.089,male
estimates,268,1986,66.213,male
estimates,268,1987,66.298,male
estimates,268,1988,66.329,male
estimates,268,1989,66.311,male
estimates,268,1990,66.264,male
estimates,268,1991,66.214,male
estimates,268,1992,66.197,male
estimates,268,1993,66.236,male
estimates,268,1994,66.343,male
estimates,268,1995,66.526,male
estimates,268,1996,66.788,male
estimates,268,1997,67.106,male
estimates,268,1998,67.454,male
estimates,268,1999,67.812,male
estimates,268,2000,68.149,male
estimates,268,2001,68.438,male
estimates,268,2002,68.661,male
estimates,268,2003,68.81,male
estimates,268,2004,68.883,male
estimates,268,2005,68.883,male
estimates,268,2006,68.822,male
estimates,268,2007,68.728,male
estimates,268,2008,68.628,male
estimates,268,2009,68.539,male
estimates,268,2010,68.48,male
estimates,268,2011,68.463,male
estimates,268,2012,68.489,male
estimates,268,2013,68.557,male
estimates,268,2014,68.666,male
estimates,268,2015,68.811,male
medium_variant,268,2015,68.811,male
medium_variant,268,2016,68.984,male
medium_variant,268,2017,69.172,male
medium_variant,268,2018,69.364,male
medium_variant,268,2019,69.553,male
medium_variant,268,2020,69.735,male
medium_variant,268,2021,69.911,male
medium_variant,268,2022,70.083,male
medium_variant,268,2023,70.255,male
medium_variant,268,2024,70.428,male
medium_variant,268,2025,70.6,male
medium_variant,268,2026,70.771,male
medium_variant,268,2027,70.942,male
medium_variant,268,2028,71.113,male
medium_variant,268,2029,71.284,male
medium_variant,268,2030,71.456,male
medium_variant,268,2031,71.629,male
medium_variant,268,2032,71.804,male
medium_variant,268,2033,71.981,male
medium_variant,268,2034,72.16,male
medium_variant,268,2035,72.341,male
medium_variant,268,2036,72.523,male
medium_variant,268,2037,72.706,male
medium_variant,268,2038,72.889,male
medium_variant,268,2039,73.072,male
medium_variant,268,2040,73.254,male
medium_variant,268,2041,73.436,male
medium_variant,268,2042,73.618,male
medium_variant,268,2043,73.8,male
medium_variant,268,2044,73.983,male
medium_variant,268,2045,74.167,male
medium_variant,268,2046,74.351,male
medium_variant,268,2047,74.537,male
medium_variant,268,2048,74.724,male
medium_variant,268,2049,74.912,male
medium_variant,268,2050,75.101,male
