variant,country,year,lifeexpectancyatbirth,gender
estimates,90,1950,43.9,male
estimates,90,1951,44.15,male
estimates,90,1952,44.65,male
estimates,90,1953,45.15,male
estimates,90,1954,45.65,male
estimates,90,1955,46.15,male
estimates,90,1956,46.65,male
estimates,90,1957,47.15,male
estimates,90,1958,47.65,male
estimates,90,1959,48.15,male
estimates,90,1960,48.65,male
estimates,90,1961,49.15,male
estimates,90,1962,49.65,male
estimates,90,1963,50.15,male
estimates,90,1964,50.65,male
estimates,90,1965,51.15,male
estimates,90,1966,51.65,male
estimates,90,1967,52.15,male
estimates,90,1968,52.65,male
estimates,90,1969,53.15,male
estimates,90,1970,53.656,male
estimates,90,1971,54.174,male
estimates,90,1972,54.704,male
estimates,90,1973,55.241,male
estimates,90,1974,55.773,male
estimates,90,1975,56.292,male
estimates,90,1976,56.79,male
estimates,90,1977,57.252,male
estimates,90,1978,57.656,male
estimates,90,1979,57.982,male
estimates,90,1980,58.18,male
estimates,90,1981,58.198,male
estimates,90,1982,58.029,male
estimates,90,1983,57.697,male
estimates,90,1984,57.242,male
estimates,90,1985,56.745,male
estimates,90,1986,56.3,male
estimates,90,1987,55.991,male
estimates,90,1988,55.877,male
estimates,90,1989,55.984,male
estimates,90,1990,56.31,male
estimates,90,1991,56.824,male
estimates,90,1992,57.447,male
estimates,90,1993,58.112,male
estimates,90,1994,58.782,male
estimates,90,1995,59.43,male
estimates,90,1996,60.043,male
estimates,90,1997,60.627,male
estimates,90,1998,61.192,male
estimates,90,1999,61.734,male
estimates,90,2000,62.256,male
estimates,90,2001,62.765,male
estimates,90,2002,63.272,male
estimates,90,2003,63.784,male
estimates,90,2004,64.301,male
estimates,90,2005,64.821,male
estimates,90,2006,65.342,male
estimates,90,2007,65.855,male
estimates,90,2008,66.352,male
estimates,90,2009,66.828,male
estimates,90,2010,67.276,male
estimates,90,2011,67.691,male
estimates,90,2012,68.071,male
estimates,90,2013,68.419,male
estimates,90,2014,68.735,male
estimates,90,2015,69.024,male
medium_variant,90,2015,69.024,male
medium_variant,90,2016,69.289,male
medium_variant,90,2017,69.539,male
medium_variant,90,2018,69.778,male
medium_variant,90,2019,70.01,male
medium_variant,90,2020,70.24,male
medium_variant,90,2021,70.466,male
medium_variant,90,2022,70.687,male
medium_variant,90,2023,70.902,male
medium_variant,90,2024,71.112,male
medium_variant,90,2025,71.318,male
medium_variant,90,2026,71.519,male
medium_variant,90,2027,71.717,male
medium_variant,90,2028,71.911,male
medium_variant,90,2029,72.102,male
medium_variant,90,2030,72.29,male
medium_variant,90,2031,72.477,male
medium_variant,90,2032,72.66,male
medium_variant,90,2033,72.842,male
medium_variant,90,2034,73.022,male
medium_variant,90,2035,73.2,male
medium_variant,90,2036,73.378,male
medium_variant,90,2037,73.555,male
medium_variant,90,2038,73.732,male
medium_variant,90,2039,73.908,male
medium_variant,90,2040,74.084,male
medium_variant,90,2041,74.259,male
medium_variant,90,2042,74.432,male
medium_variant,90,2043,74.604,male
medium_variant,90,2044,74.774,male
medium_variant,90,2045,74.943,male
medium_variant,90,2046,75.111,male
medium_variant,90,2047,75.278,male
medium_variant,90,2048,75.446,male
medium_variant,90,2049,75.613,male
medium_variant,90,2050,75.781,male
medium_variant,90,2051,75.948,male
medium_variant,90,2052,76.115,male
medium_variant,90,2053,76.282,male
medium_variant,90,2054,76.448,male
medium_variant,90,2055,76.614,male
medium_variant,90,2056,76.781,male
medium_variant,90,2057,76.948,male
medium_variant,90,2058,77.116,male
medium_variant,90,2059,77.285,male
medium_variant,90,2060,77.454,male
medium_variant,90,2061,77.624,male
medium_variant,90,2062,77.793,male
medium_variant,90,2063,77.962,male
medium_variant,90,2064,78.13,male
medium_variant,90,2065,78.298,male
medium_variant,90,2066,78.467,male
medium_variant,90,2067,78.637,male
