variant,country,year,lifeexpectancyatbirth,gender
estimates,470,1950,63.883,male
estimates,470,1951,64.028,male
estimates,470,1952,64.32,male
estimates,470,1953,64.615,male
estimates,470,1954,64.914,male
estimates,470,1955,65.216,male
estimates,470,1956,65.522,male
estimates,470,1957,65.831,male
estimates,470,1958,66.143,male
estimates,470,1959,66.455,male
estimates,470,1960,66.767,male
estimates,470,1961,67.077,male
estimates,470,1962,67.384,male
estimates,470,1963,67.686,male
estimates,470,1964,67.981,male
estimates,470,1965,68.269,male
estimates,470,1966,68.551,male
estimates,470,1967,68.827,male
estimates,470,1968,69.099,male
estimates,470,1969,69.367,male
estimates,470,1970,69.63,male
estimates,470,1971,69.89,male
estimates,470,1972,70.147,male
estimates,470,1973,70.4,male
estimates,470,1974,70.65,male
estimates,470,1975,70.897,male
estimates,470,1976,71.142,male
estimates,470,1977,71.383,male
estimates,470,1978,71.622,male
estimates,470,1979,71.858,male
estimates,470,1980,72.091,male
estimates,470,1981,72.321,male
estimates,470,1982,72.549,male
estimates,470,1983,72.773,male
estimates,470,1984,72.995,male
estimates,470,1985,73.214,male
estimates,470,1986,73.431,male
estimates,470,1987,73.646,male
estimates,470,1988,73.86,male
estimates,470,1989,74.072,male
estimates,470,1990,74.283,male
estimates,470,1991,74.492,male
estimates,470,1992,74.698,male
estimates,470,1993,74.902,male
estimates,470,1994,75.103,male
estimates,470,1995,75.302,male
estimates,470,1996,75.5,male
estimates,470,1997,75.695,male
estimates,470,1998,75.89,male
estimates,470,1999,76.083,male
estimates,470,2000,76.276,male
estimates,470,2001,76.467,male
estimates,470,2002,76.657,male
estimates,470,2003,76.845,male
estimates,470,2004,77.031,male
estimates,470,2005,77.216,male
estimates,470,2006,77.398,male
estimates,470,2007,77.578,male
estimates,470,2008,77.756,male
estimates,470,2009,77.933,male
estimates,470,2010,78.109,male
estimates,470,2011,78.286,male
estimates,470,2012,78.464,male
estimates,470,2013,78.645,male
estimates,470,2014,78.827,male
estimates,470,2015,79.011,male
medium_variant,470,2015,79.011,male
medium_variant,470,2016,79.197,male
medium_variant,470,2017,79.383,male
medium_variant,470,2018,79.57,male
medium_variant,470,2019,79.756,male
medium_variant,470,2020,79.943,male
medium_variant,470,2021,80.129,male
medium_variant,470,2022,80.317,male
medium_variant,470,2023,80.506,male
medium_variant,470,2024,80.696,male
medium_variant,470,2025,80.887,male
medium_variant,470,2026,81.08,male
medium_variant,470,2027,81.274,male
medium_variant,470,2028,81.469,male
medium_variant,470,2029,81.664,male
medium_variant,470,2030,81.858,male
medium_variant,470,2031,82.052,male
medium_variant,470,2032,82.245,male
medium_variant,470,2033,82.437,male
medium_variant,470,2034,82.626,male
medium_variant,470,2035,82.812,male
medium_variant,470,2036,82.995,male
medium_variant,470,2037,83.175,male
medium_variant,470,2038,83.351,male
medium_variant,470,2039,83.523,male
medium_variant,470,2040,83.69,male
medium_variant,470,2041,83.85,male
medium_variant,470,2042,84.005,male
medium_variant,470,2043,84.153,male
medium_variant,470,2044,84.296,male
medium_variant,470,2045,84.432,male
medium_variant,470,2046,84.564,male
medium_variant,470,2047,84.692,male
medium_variant,470,2048,84.816,male
medium_variant,470,2049,84.938,male
medium_variant,470,2050,85.058,male
medium_variant,470,2051,85.177,male
medium_variant,470,2052,85.294,male
medium_variant,470,2053,85.409,male
medium_variant,470,2054,85.524,male
medium_variant,470,2055,85.637,male
medium_variant,470,2056,85.751,male
medium_variant,470,2057,85.864,male
medium_variant,470,2058,85.977,male
medium_variant,470,2059,86.091,male
medium_variant,470,2060,86.204,male
medium_variant,470,2061,86.319,male
medium_variant,470,2062,86.434,male
medium_variant,470,2063,86.55,male
medium_variant,470,2064,86.666,male
medium_variant,470,2065,86.781,male
medium_variant,470,2066,86.897,male
medium_variant,470,2067,87.011,male
medium_variant,470,2068,87.123,male
medium_variant,470,2069,87.235,male
medium_variant,470,2070,87.346,male
medium_variant,470,2071,87.457,male
medium_variant,470,2072,87.568,male
medium_variant,470,2073,87.68,male
medium_variant,470,2074,87.793,male
medium_variant,470,2075,87.906,male
medium_variant,470,2076,88.019,male
medium_variant,470,2077,88.131,male
medium_variant,470,2078,88.242,male
medium_variant,470,2079,88.352,male
medium_variant,470,2080,88.461,male
medium_variant,470,2081,88.569,male
medium_variant,470,2082,88.678,male
medium_variant,470,2083,88.787,male
medium_variant,470,2084,88.897,male
medium_variant,470,2085,89.009,male
medium_variant,470,2086,89.121,male
medium_variant,470,2087,89.233,male
medium_variant,470,2088,89.346,male
medium_variant,470,2089,89.458,male
medium_variant,470,2090,89.571,male
medium_variant,470,2091,89.683,male
medium_variant,470,2092,89.794,male
medium_variant,470,2093,89.905,male
medium_variant,470,2094,90.016,male
medium_variant,470,2095,90.127,male
medium_variant,470,2096,90.236,male
medium_variant,470,2097,90.346,male
medium_variant,470,2098,90.455,male
medium_variant,470,2099,90.563,male
estimates,470,1950,66.893,female
estimates,470,1951,67.138,female
estimates,470,1952,67.615,female
estimates,470,1953,68.065,female
estimates,470,1954,68.489,female
estimates,470,1955,68.886,female
estimates,470,1956,69.257,female
estimates,470,1957,69.604,female
estimates,470,1958,69.927,female
estimates,470,1959,70.23,female
estimates,470,1960,70.515,female
estimates,470,1961,70.788,female
estimates,470,1962,71.053,female
estimates,470,1963,71.313,female
estimates,470,1964,71.573,female
estimates,470,1965,71.833,female
estimates,470,1966,72.094,female
estimates,470,1967,72.353,female
estimates,470,1968,72.61,female
estimates,470,1969,72.864,female
estimates,470,1970,73.115,female
estimates,470,1971,73.364,female
estimates,470,1972,73.61,female
estimates,470,1973,73.854,female
estimates,470,1974,74.095,female
estimates,470,1975,74.334,female
estimates,470,1976,74.571,female
estimates,470,1977,74.806,female
estimates,470,1978,75.039,female
estimates,470,1979,75.27,female
estimates,470,1980,75.499,female
estimates,470,1981,75.725,female
estimates,470,1982,75.949,female
estimates,470,1983,76.171,female
estimates,470,1984,76.39,female
estimates,470,1985,76.607,female
estimates,470,1986,76.823,female
estimates,470,1987,77.037,female
estimates,470,1988,77.249,female
estimates,470,1989,77.461,female
estimates,470,1990,77.671,female
estimates,470,1991,77.88,female
estimates,470,1992,78.088,female
estimates,470,1993,78.293,female
estimates,470,1994,78.496,female
estimates,470,1995,78.697,female
estimates,470,1996,78.896,female
estimates,470,1997,79.093,female
estimates,470,1998,79.289,female
estimates,470,1999,79.483,female
estimates,470,2000,79.676,female
estimates,470,2001,79.867,female
estimates,470,2002,80.057,female
estimates,470,2003,80.246,female
estimates,470,2004,80.433,female
estimates,470,2005,80.62,female
estimates,470,2006,80.808,female
estimates,470,2007,80.996,female
estimates,470,2008,81.183,female
estimates,470,2009,81.369,female
estimates,470,2010,81.55,female
estimates,470,2011,81.725,female
estimates,470,2012,81.891,female
estimates,470,2013,82.047,female
estimates,470,2014,82.195,female
estimates,470,2015,82.334,female
medium_variant,470,2015,82.334,female
medium_variant,470,2016,82.466,female
medium_variant,470,2017,82.596,female
medium_variant,470,2018,82.724,female
medium_variant,470,2019,82.852,female
medium_variant,470,2020,82.982,female
medium_variant,470,2021,83.113,female
medium_variant,470,2022,83.245,female
medium_variant,470,2023,83.376,female
medium_variant,470,2024,83.506,female
medium_variant,470,2025,83.637,female
medium_variant,470,2026,83.767,female
medium_variant,470,2027,83.896,female
medium_variant,470,2028,84.026,female
medium_variant,470,2029,84.155,female
medium_variant,470,2030,84.283,female
medium_variant,470,2031,84.41,female
medium_variant,470,2032,84.536,female
medium_variant,470,2033,84.661,female
medium_variant,470,2034,84.785,female
medium_variant,470,2035,84.907,female
medium_variant,470,2036,85.029,female
medium_variant,470,2037,85.151,female
medium_variant,470,2038,85.272,female
medium_variant,470,2039,85.393,female
medium_variant,470,2040,85.515,female
