variant,country,year,lifeexpectancyatbirth,gender
estimates,516,1950,37.954,male
estimates,516,1951,38.35,male
estimates,516,1952,39.132,male
estimates,516,1953,39.896,male
estimates,516,1954,40.641,male
estimates,516,1955,41.368,male
estimates,516,1956,42.077,male
estimates,516,1957,42.769,male
estimates,516,1958,43.445,male
estimates,516,1959,44.107,male
estimates,516,1960,44.758,male
estimates,516,1961,45.399,male
estimates,516,1962,46.032,male
estimates,516,1963,46.655,male
estimates,516,1964,47.264,male
estimates,516,1965,47.848,male
estimates,516,1966,48.39,male
estimates,516,1967,48.886,male
estimates,516,1968,49.337,male
estimates,516,1969,49.751,male
estimates,516,1970,50.15,male
estimates,516,1971,50.566,male
estimates,516,1972,51.017,male
estimates,516,1973,51.515,male
estimates,516,1974,52.055,male
estimates,516,1975,52.618,male
estimates,516,1976,53.17,male
estimates,516,1977,53.682,male
estimates,516,1978,54.132,male
estimates,516,1979,54.521,male
estimates,516,1980,54.864,male
estimates,516,1981,55.194,male
estimates,516,1982,55.541,male
estimates,516,1983,55.923,male
estimates,516,1984,56.338,male
estimates,516,1985,56.781,male
estimates,516,1986,57.239,male
estimates,516,1987,57.678,male
estimates,516,1988,58.063,male
estimates,516,1989,58.366,male
estimates,516,1990,58.548,male
estimates,516,1991,58.576,male
estimates,516,1992,58.444,male
estimates,516,1993,58.156,male
estimates,516,1994,57.72,male
estimates,516,1995,57.139,male
estimates,516,1996,56.42,male
estimates,516,1997,55.603,male
estimates,516,1998,54.745,male
estimates,516,1999,53.899,male
estimates,516,2000,53.126,male
estimates,516,2001,52.479,male
estimates,516,2002,51.993,male
estimates,516,2003,51.697,male
estimates,516,2004,51.621,male
estimates,516,2005,51.801,male
estimates,516,2006,52.261,male
estimates,516,2007,52.97,male
estimates,516,2008,53.875,male
estimates,516,2009,54.927,male
estimates,516,2010,56.059,male
estimates,516,2011,57.201,male
estimates,516,2012,58.293,male
estimates,516,2013,59.283,male
estimates,516,2014,60.136,male
estimates,516,2015,60.834,male
medium_variant,516,2015,60.834,male
medium_variant,516,2016,61.381,male
medium_variant,516,2017,61.821,male
medium_variant,516,2018,62.196,male
medium_variant,516,2019,62.524,male
medium_variant,516,2020,62.827,male
medium_variant,516,2021,63.118,male
medium_variant,516,2022,63.407,male
medium_variant,516,2023,63.699,male
medium_variant,516,2024,64.004,male
medium_variant,516,2025,64.326,male
medium_variant,516,2026,64.662,male
medium_variant,516,2027,65.004,male
medium_variant,516,2028,65.345,male
medium_variant,516,2029,65.681,male
medium_variant,516,2030,66.012,male
medium_variant,516,2031,66.336,male
medium_variant,516,2032,66.654,male
medium_variant,516,2033,66.966,male
medium_variant,516,2034,67.272,male
medium_variant,516,2035,67.572,male
medium_variant,516,2036,67.865,male
medium_variant,516,2037,68.153,male
medium_variant,516,2038,68.435,male
medium_variant,516,2039,68.712,male
medium_variant,516,2040,68.984,male
medium_variant,516,2041,69.252,male
medium_variant,516,2042,69.516,male
medium_variant,516,2043,69.775,male
medium_variant,516,2044,70.03,male
medium_variant,516,2045,70.28,male
medium_variant,516,2046,70.526,male
medium_variant,516,2047,70.766,male
medium_variant,516,2048,71.001,male
medium_variant,516,2049,71.23,male
medium_variant,516,2050,71.453,male
medium_variant,516,2051,71.669,male
