variant,country,year,lifeexpectancyatbirth,gender
estimates,508,1950,29.133,male
estimates,508,1951,29.375,male
estimates,508,1952,29.857,male
estimates,508,1953,30.341,male
estimates,508,1954,30.826,male
estimates,508,1955,31.311,male
estimates,508,1956,31.796,male
estimates,508,1957,32.279,male
estimates,508,1958,32.759,male
estimates,508,1959,33.232,male
estimates,508,1960,33.692,male
estimates,508,1961,34.137,male
estimates,508,1962,34.563,male
estimates,508,1963,34.97,male
estimates,508,1964,35.359,male
estimates,508,1965,35.738,male
estimates,508,1966,36.116,male
estimates,508,1967,36.501,male
estimates,508,1968,36.898,male
estimates,508,1969,37.308,male
estimates,508,1970,37.735,male
estimates,508,1971,38.185,male
estimates,508,1972,38.648,male
estimates,508,1973,39.108,male
estimates,508,1974,39.547,male
estimates,508,1975,39.932,male
estimates,508,1976,40.226,male
estimates,508,1977,40.412,male
estimates,508,1978,40.489,male
estimates,508,1979,40.468,male
estimates,508,1980,40.376,male
estimates,508,1981,40.252,male
estimates,508,1982,40.14,male
estimates,508,1983,40.079,male
estimates,508,1984,40.088,male
estimates,508,1985,40.173,male
estimates,508,1986,40.322,male
estimates,508,1987,40.513,male
estimates,508,1988,40.731,male
estimates,508,1989,40.975,male
estimates,508,1990,41.262,male
estimates,508,1991,41.609,male
estimates,508,1992,42.029,male
estimates,508,1993,42.523,male
estimates,508,1994,43.084,male
estimates,508,1995,43.69,male
estimates,508,1996,44.311,male
estimates,508,1997,44.922,male
estimates,508,1998,45.507,male
estimates,508,1999,46.06,male
estimates,508,2000,46.593,male
estimates,508,2001,47.128,male
estimates,508,2002,47.692,male
estimates,508,2003,48.298,male
estimates,508,2004,48.945,male
estimates,508,2005,49.619,male
estimates,508,2006,50.297,male
estimates,508,2007,50.956,male
estimates,508,2008,51.578,male
estimates,508,2009,52.161,male
estimates,508,2010,52.712,male
estimates,508,2011,53.251,male
estimates,508,2012,53.798,male
estimates,508,2013,54.364,male
estimates,508,2014,54.948,male
estimates,508,2015,55.54,male
medium_variant,508,2015,55.54,male
medium_variant,508,2016,56.12,male
medium_variant,508,2017,56.671,male
medium_variant,508,2018,57.177,male
medium_variant,508,2019,57.637,male
medium_variant,508,2020,58.052,male
medium_variant,508,2021,58.431,male
medium_variant,508,2022,58.79,male
medium_variant,508,2023,59.142,male
medium_variant,508,2024,59.493,male
medium_variant,508,2025,59.849,male
medium_variant,508,2026,60.208,male
medium_variant,508,2027,60.568,male
medium_variant,508,2028,60.925,male
medium_variant,508,2029,61.278,male
medium_variant,508,2030,61.626,male
medium_variant,508,2031,61.968,male
medium_variant,508,2032,62.304,male
medium_variant,508,2033,62.634,male
medium_variant,508,2034,62.956,male
medium_variant,508,2035,63.272,male
medium_variant,508,2036,63.581,male
medium_variant,508,2037,63.884,male
medium_variant,508,2038,64.182,male
medium_variant,508,2039,64.476,male
medium_variant,508,2040,64.767,male
medium_variant,508,2041,65.055,male
medium_variant,508,2042,65.339,male
medium_variant,508,2043,65.622,male
medium_variant,508,2044,65.904,male
medium_variant,508,2045,66.186,male
medium_variant,508,2046,66.471,male
medium_variant,508,2047,66.758,male
medium_variant,508,2048,67.047,male
