variant,country,year,lifeexpectancyatbirth,gender
estimates,704,1950,49.285,male
estimates,704,1951,49.662,male
estimates,704,1952,50.406,male
estimates,704,1953,51.128,male
estimates,704,1954,51.827,male
estimates,704,1955,52.504,male
estimates,704,1956,53.162,male
estimates,704,1957,53.801,male
estimates,704,1958,54.422,male
estimates,704,1959,55.03,male
estimates,704,1960,55.628,male
estimates,704,1961,56.212,male
estimates,704,1962,56.772,male
estimates,704,1963,57.284,male
estimates,704,1964,57.713,male
estimates,704,1965,57.948,male
estimates,704,1966,57.863,male
estimates,704,1967,57.424,male
estimates,704,1968,56.675,male
estimates,704,1969,55.713,male
estimates,704,1970,54.759,male
estimates,704,1971,54.084,male
estimates,704,1972,53.886,male
estimates,704,1973,54.27,male
estimates,704,1974,55.231,male
estimates,704,1975,56.651,male
estimates,704,1976,58.317,male
estimates,704,1977,59.955,male
estimates,704,1978,61.35,male
estimates,704,1979,62.413,male
estimates,704,1980,63.12,male
estimates,704,1981,63.529,male
estimates,704,1982,63.789,male
estimates,704,1983,64.022,male
estimates,704,1984,64.269,male
estimates,704,1985,64.55,male
estimates,704,1986,64.862,male
estimates,704,1987,65.173,male
estimates,704,1988,65.463,male
estimates,704,1989,65.732,male
estimates,704,1990,65.986,male
estimates,704,1991,66.231,male
estimates,704,1992,66.474,male
estimates,704,1993,66.719,male
estimates,704,1994,66.968,male
estimates,704,1995,67.221,male
estimates,704,1996,67.474,male
estimates,704,1997,67.724,male
estimates,704,1998,67.965,male
estimates,704,1999,68.195,male
estimates,704,2000,68.412,male
estimates,704,2001,68.613,male
estimates,704,2002,68.799,male
estimates,704,2003,68.974,male
estimates,704,2004,69.14,male
estimates,704,2005,69.302,male
estimates,704,2006,69.464,male
estimates,704,2007,69.63,male
estimates,704,2008,69.805,male
estimates,704,2009,69.991,male
estimates,704,2010,70.188,male
estimates,704,2011,70.397,male
estimates,704,2012,70.615,male
estimates,704,2013,70.839,male
estimates,704,2014,71.067,male
estimates,704,2015,71.299,male
medium_variant,704,2015,71.299,male
medium_variant,704,2016,71.532,male
medium_variant,704,2017,71.767,male
medium_variant,704,2018,72.003,male
medium_variant,704,2019,72.239,male
medium_variant,704,2020,72.474,male
medium_variant,704,2021,72.708,male
medium_variant,704,2022,72.942,male
medium_variant,704,2023,73.176,male
medium_variant,704,2024,73.41,male
medium_variant,704,2025,73.644,male
medium_variant,704,2026,73.879,male
medium_variant,704,2027,74.114,male
medium_variant,704,2028,74.349,male
medium_variant,704,2029,74.585,male
medium_variant,704,2030,74.821,male
