variant,country,year,lifeexpectancyatbirth,gender
estimates,646,1950,37.895,male
estimates,646,1951,38.034,male
estimates,646,1952,38.314,male
estimates,646,1953,38.599,male
estimates,646,1954,38.889,male
estimates,646,1955,39.183,male
estimates,646,1956,39.483,male
estimates,646,1957,39.786,male
estimates,646,1958,40.092,male
estimates,646,1959,40.398,male
estimates,646,1960,40.701,male
estimates,646,1961,40.999,male
estimates,646,1962,41.286,male
estimates,646,1963,41.558,male
estimates,646,1964,41.812,male
estimates,646,1965,42.038,male
estimates,646,1966,42.228,male
estimates,646,1967,42.384,male
estimates,646,1968,42.51,male
estimates,646,1969,42.613,male
estimates,646,1970,42.701,male
estimates,646,1971,42.777,male
estimates,646,1972,42.857,male
estimates,646,1973,42.96,male
estimates,646,1974,43.108,male
estimates,646,1975,43.348,male
estimates,646,1976,43.734,male
estimates,646,1977,44.273,male
estimates,646,1978,44.945,male
estimates,646,1979,45.708,male
estimates,646,1980,46.555,male
estimates,646,1981,47.483,male
estimates,646,1982,48.402,male
estimates,646,1983,49.175,male
estimates,646,1984,49.641,male
estimates,646,1985,49.404,male
estimates,646,1986,48.015,male
estimates,646,1987,45.374,male
estimates,646,1988,41.627,male
estimates,646,1989,37.101,male
estimates,646,1990,32.504,male
estimates,646,1991,28.72,male
estimates,646,1992,26.429,male
estimates,646,1993,26.021,male
estimates,646,1994,27.537,male
estimates,646,1995,30.66,male
estimates,646,1996,34.763,male
estimates,646,1997,38.993,male
estimates,646,1998,42.683,male
estimates,646,1999,45.564,male
estimates,646,2000,47.585,male
estimates,646,2001,48.935,male
estimates,646,2002,50.052,male
estimates,646,2003,51.269,male
estimates,646,2004,52.661,male
estimates,646,2005,54.23,male
estimates,646,2006,55.904,male
estimates,646,2007,57.536,male
estimates,646,2008,59.006,male
estimates,646,2009,60.282,male
estimates,646,2010,61.348,male
estimates,646,2011,62.215,male
estimates,646,2012,62.934,male
estimates,646,2013,63.551,male
estimates,646,2014,64.087,male
estimates,646,2015,64.556,male
medium_variant,646,2015,64.556,male
medium_variant,646,2016,64.966,male
medium_variant,646,2017,65.32,male
medium_variant,646,2018,65.626,male
medium_variant,646,2019,65.897,male
medium_variant,646,2020,66.146,male
medium_variant,646,2021,66.384,male
medium_variant,646,2022,66.613,male
medium_variant,646,2023,66.837,male
medium_variant,646,2024,67.062,male
medium_variant,646,2025,67.293,male
medium_variant,646,2026,67.529,male
medium_variant,646,2027,67.766,male
medium_variant,646,2028,68.001,male
medium_variant,646,2029,68.233,male
medium_variant,646,2030,68.461,male
medium_variant,646,2031,68.685,male
medium_variant,646,2032,68.905,male
medium_variant,646,2033,69.121,male
medium_variant,646,2034,69.33,male
medium_variant,646,2035,69.533,male
medium_variant,646,2036,69.729,male
medium_variant,646,2037,69.918,male
medium_variant,646,2038,70.099,male
medium_variant,646,2039,70.274,male
medium_variant,646,2040,70.442,male
medium_variant,646,2041,70.605,male
medium_variant,646,2042,70.763,male
medium_variant,646,2043,70.919,male
medium_variant,646,2044,71.073,male
medium_variant,646,2045,71.228,male
medium_variant,646,2046,71.384,male
medium_variant,646,2047,71.543,male
medium_variant,646,2048,71.705,male
medium_variant,646,2049,71.87,male
medium_variant,646,2050,72.04,male
medium_variant,646,2051,72.214,male
medium_variant,646,2052,72.392,male
medium_variant,646,2053,72.572,male
medium_variant,646,2054,72.755,male
medium_variant,646,2055,72.939,male
medium_variant,646,2056,73.124,male
medium_variant,646,2057,73.308,male
medium_variant,646,2058,73.49,male
medium_variant,646,2059,73.67,male
medium_variant,646,2060,73.847,male
medium_variant,646,2061,74.02,male
medium_variant,646,2062,74.189,male
medium_variant,646,2063,74.355,male
medium_variant,646,2064,74.516,male
medium_variant,646,2065,74.673,male
medium_variant,646,2066,74.823,male
medium_variant,646,2067,74.968,male
medium_variant,646,2068,75.108,male
medium_variant,646,2069,75.242,male
medium_variant,646,2070,75.372,male
medium_variant,646,2071,75.499,male
medium_variant,646,2072,75.624,male
medium_variant,646,2073,75.748,male
medium_variant,646,2074,75.871,male
medium_variant,646,2075,75.994,male
medium_variant,646,2076,76.117,male
medium_variant,646,2077,76.239,male
medium_variant,646,2078,76.359,male
medium_variant,646,2079,76.478,male
medium_variant,646,2080,76.597,male
medium_variant,646,2081,76.715,male
medium_variant,646,2082,76.833,male
medium_variant,646,2083,76.952,male
medium_variant,646,2084,77.071,male
medium_variant,646,2085,77.19,male
medium_variant,646,2086,77.31,male
medium_variant,646,2087,77.43,male
medium_variant,646,2088,77.549,male
medium_variant,646,2089,77.668,male
medium_variant,646,2090,77.787,male
medium_variant,646,2091,77.904,male
medium_variant,646,2092,78.022,male
medium_variant,646,2093,78.139,male
medium_variant,646,2094,78.255,male
medium_variant,646,2095,78.371,male
medium_variant,646,2096,78.487,male
medium_variant,646,2097,78.603,male
medium_variant,646,2098,78.718,male
medium_variant,646,2099,78.833,male
estimates,646,1950,40.999,female
estimates,646,1951,41.146,female
estimates,646,1952,41.439,female
estimates,646,1953,41.736,female
estimates,646,1954,42.036,female
estimates,646,1955,42.339,female
estimates,646,1956,42.644,female
estimates,646,1957,42.952,female
estimates,646,1958,43.261,female
estimates,646,1959,43.569,female
estimates,646,1960,43.875,female
estimates,646,1961,44.176,female
estimates,646,1962,44.467,female
estimates,646,1963,44.746,female
estimates,646,1964,45.007,female
estimates,646,1965,45.243,female
estimates,646,1966,45.445,female
estimates,646,1967,45.614,female
estimates,646,1968,45.752,female
estimates,646,1969,45.866,female
estimates,646,1970,45.959,female
estimates,646,1971,46.032,female
estimates,646,1972,46.098,female
estimates,646,1973,46.178,female
estimates,646,1974,46.294,female
estimates,646,1975,46.498,female
estimates,646,1976,46.847,female
estimates,646,1977,47.355,female
estimates,646,1978,48.003,female
estimates,646,1979,48.752,female
estimates,646,1980,49.594,female
estimates,646,1981,50.523,female
estimates,646,1982,51.447,female
estimates,646,1983,52.225,female
estimates,646,1984,52.699,female
estimates,646,1985,52.483,female
estimates,646,1986,51.142,female
estimates,646,1987,48.579,female
estimates,646,1988,44.934,female
estimates,646,1989,40.517,female
estimates,646,1990,36.005,female
estimates,646,1991,32.237,female
estimates,646,1992,29.869,female
estimates,646,1993,29.284,female
estimates,646,1994,30.536,female
estimates,646,1995,33.334,female
estimates,646,1996,37.093,female
estimates,646,1997,41.013,female
estimates,646,1998,44.465,female
estimates,646,1999,47.199,female
estimates,646,2000,49.175,female
estimates,646,2001,50.577,female
estimates,646,2002,51.814,female
estimates,646,2003,53.194,female
estimates,646,2004,54.778,female
estimates,646,2005,56.56,female
estimates,646,2006,58.464,female
estimates,646,2007,60.337,female
estimates,646,2008,62.056,female
estimates,646,2009,63.575,female
estimates,646,2010,64.869,female
estimates,646,2011,65.939,female
