variant,country,year,lifeexpectancyatbirth,gender
estimates,233,1950,54.253,male
estimates,233,1951,55.014,male
estimates,233,1952,56.477,male
estimates,233,1953,57.821,male
estimates,233,1954,59.047,male
estimates,233,1955,60.155,male
estimates,233,1956,61.144,male
estimates,233,1957,62.018,male
estimates,233,1958,62.778,male
estimates,233,1959,63.43,male
estimates,233,1960,63.979,male
estimates,233,1961,64.433,male
estimates,233,1962,64.802,male
estimates,233,1963,65.096,male
estimates,233,1964,65.327,male
estimates,233,1965,65.503,male
estimates,233,1966,65.629,male
estimates,233,1967,65.707,male
estimates,233,1968,65.74,male
estimates,233,1969,65.732,male
estimates,233,1970,65.681,male
estimates,233,1971,65.579,male
estimates,233,1972,65.426,male
estimates,233,1973,65.228,male
estimates,233,1974,64.999,male
estimates,233,1975,64.754,male
estimates,233,1976,64.511,male
estimates,233,1977,64.285,male
estimates,233,1978,64.097,male
estimates,233,1979,63.962,male
estimates,233,1980,63.911,male
estimates,233,1981,63.974,male
estimates,233,1982,64.147,male
estimates,233,1983,64.404,male
estimates,233,1984,64.713,male
estimates,233,1985,65.001,male
estimates,233,1986,65.183,male
estimates,233,1987,65.205,male
estimates,233,1988,65.046,male
estimates,233,1989,64.717,male
estimates,233,1990,64.265,male
estimates,233,1991,63.767,male
estimates,233,1992,63.315,male
estimates,233,1993,62.986,male
estimates,233,1994,62.818,male
estimates,233,1995,62.831,male
estimates,233,1996,63.021,male
estimates,233,1997,63.337,male
estimates,233,1998,63.734,male
estimates,233,1999,64.19,male
estimates,233,2000,64.676,male
estimates,233,2001,65.169,male
estimates,233,2002,65.66,male
estimates,233,2003,66.145,male
estimates,233,2004,66.619,male
estimates,233,2005,67.1,male
estimates,233,2006,67.615,male
estimates,233,2007,68.184,male
estimates,233,2008,68.812,male
estimates,233,2009,69.486,male
estimates,233,2010,70.172,male
estimates,233,2011,70.828,male
estimates,233,2012,71.417,male
estimates,233,2013,71.913,male
estimates,233,2014,72.308,male
estimates,233,2015,72.608,male
medium_variant,233,2015,72.608,male
medium_variant,233,2016,72.833,male
medium_variant,233,2017,73.02,male
medium_variant,233,2018,73.201,male
medium_variant,233,2019,73.39,male
medium_variant,233,2020,73.596,male
medium_variant,233,2021,73.821,male
medium_variant,233,2022,74.054,male
medium_variant,233,2023,74.288,male
medium_variant,233,2024,74.523,male
medium_variant,233,2025,74.759,male
medium_variant,233,2026,74.995,male
medium_variant,233,2027,75.232,male
medium_variant,233,2028,75.468,male
medium_variant,233,2029,75.705,male
medium_variant,233,2030,75.942,male
medium_variant,233,2031,76.179,male
medium_variant,233,2032,76.416,male
medium_variant,233,2033,76.652,male
medium_variant,233,2034,76.888,male
medium_variant,233,2035,77.121,male
medium_variant,233,2036,77.352,male
medium_variant,233,2037,77.58,male
medium_variant,233,2038,77.803,male
medium_variant,233,2039,78.021,male
medium_variant,233,2040,78.233,male
medium_variant,233,2041,78.438,male
medium_variant,233,2042,78.636,male
medium_variant,233,2043,78.827,male
medium_variant,233,2044,79.011,male
medium_variant,233,2045,79.189,male
medium_variant,233,2046,79.359,male
medium_variant,233,2047,79.523,male
medium_variant,233,2048,79.682,male
medium_variant,233,2049,79.836,male
medium_variant,233,2050,79.985,male
medium_variant,233,2051,80.131,male
medium_variant,233,2052,80.274,male
medium_variant,233,2053,80.415,male
medium_variant,233,2054,80.553,male
medium_variant,233,2055,80.689,male
medium_variant,233,2056,80.823,male
medium_variant,233,2057,80.956,male
medium_variant,233,2058,81.086,male
medium_variant,233,2059,81.214,male
medium_variant,233,2060,81.341,male
medium_variant,233,2061,81.466,male
medium_variant,233,2062,81.59,male
medium_variant,233,2063,81.714,male
medium_variant,233,2064,81.836,male
medium_variant,233,2065,81.958,male
medium_variant,233,2066,82.08,male
medium_variant,233,2067,82.2,male
medium_variant,233,2068,82.32,male
medium_variant,233,2069,82.438,male
medium_variant,233,2070,82.557,male
medium_variant,233,2071,82.675,male
medium_variant,233,2072,82.792,male
medium_variant,233,2073,82.91,male
medium_variant,233,2074,83.028,male
medium_variant,233,2075,83.146,male
medium_variant,233,2076,83.264,male
medium_variant,233,2077,83.381,male
medium_variant,233,2078,83.498,male
medium_variant,233,2079,83.615,male
medium_variant,233,2080,83.731,male
medium_variant,233,2081,83.847,male
medium_variant,233,2082,83.963,male
medium_variant,233,2083,84.079,male
medium_variant,233,2084,84.196,male
medium_variant,233,2085,84.312,male
medium_variant,233,2086,84.427,male
medium_variant,233,2087,84.541,male
medium_variant,233,2088,84.655,male
medium_variant,233,2089,84.768,male
medium_variant,233,2090,84.88,male
medium_variant,233,2091,84.992,male
medium_variant,233,2092,85.105,male
medium_variant,233,2093,85.218,male
medium_variant,233,2094,85.332,male
medium_variant,233,2095,85.447,male
medium_variant,233,2096,85.563,male
medium_variant,233,2097,85.68,male
medium_variant,233,2098,85.798,male
medium_variant,233,2099,85.918,male
estimates,233,1950,62.909,female
estimates,233,1951,63.609,female
estimates,233,1952,64.957,female
estimates,233,1953,66.201,female
estimates,233,1954,67.338,female
estimates,233,1955,68.371,female
estimates,233,1956,69.299,female
estimates,233,1957,70.124,female
estimates,233,1958,70.85,female
estimates,233,1959,71.481,female
estimates,233,1960,72.023,female
estimates,233,1961,72.485,female
estimates,233,1962,72.877,female
estimates,233,1963,73.209,female
estimates,233,1964,73.492,female
estimates,233,1965,73.733,female
estimates,233,1966,73.936,female
estimates,233,1967,74.102,female
estimates,233,1968,74.233,female
estimates,233,1969,74.334,female
estimates,233,1970,74.406,female
estimates,233,1971,74.448,female
estimates,233,1972,74.46,female
estimates,233,1973,74.446,female
estimates,233,1974,74.411,female
estimates,233,1975,74.363,female
estimates,233,1976,74.308,female
estimates,233,1977,74.252,female
estimates,233,1978,74.202,female
estimates,233,1979,74.164,female
estimates,233,1980,74.15,female
estimates,233,1981,74.167,female
estimates,233,1982,74.214,female
estimates,233,1983,74.285,female
estimates,233,1984,74.373,female
estimates,233,1985,74.457,female
estimates,233,1986,74.513,female
estimates,233,1987,74.527,female
estimates,233,1988,74.495,female
estimates,233,1989,74.427,female
estimates,233,1990,74.341,female
estimates,233,1991,74.268,female
estimates,233,1992,74.236,female
estimates,233,1993,74.27,female
estimates,233,1994,74.378,female
estimates,233,1995,74.563,female
estimates,233,1996,74.817,female
estimates,233,1997,75.116,female
estimates,233,1998,75.443,female
estimates,233,1999,75.787,female
estimates,233,2000,76.14,female
estimates,233,2001,76.5,female
estimates,233,2002,76.868,female
estimates,233,2003,77.245,female
estimates,233,2004,77.628,female
estimates,233,2005,78.023,female
estimates,233,2006,78.437,female
estimates,233,2007,78.872,female
estimates,233,2008,79.322,female
estimates,233,2009,79.778,female
estimates,233,2010,80.221,female
estimates,233,2011,80.63,female
estimates,233,2012,80.989,female
estimates,233,2013,81.291,female
estimates,233,2014,81.533,female
estimates,233,2015,81.721,female
medium_variant,233,2015,81.721,female
medium_variant,233,2016,81.867,female
medium_variant,233,2017,81.992,female
medium_variant,233,2018,82.111,female
medium_variant,233,2019,82.235,female
medium_variant,233,2020,82.368,female
medium_variant,233,2021,82.511,female
medium_variant,233,2022,82.658,female
medium_variant,233,2023,82.805,female
medium_variant,233,2024,82.95,female
medium_variant,233,2025,83.095,female
medium_variant,233,2026,83.238,female
medium_variant,233,2027,83.379,female
medium_variant,233,2028,83.519,female
medium_variant,233,2029,83.657,female
medium_variant,233,2030,83.794,female
medium_variant,233,2031,83.93,female
medium_variant,233,2032,84.065,female
medium_variant,233,2033,84.2,female
medium_variant,233,2034,84.335,female
medium_variant,233,2035,84.469,female
medium_variant,233,2036,84.602,female
medium_variant,233,2037,84.733,female
medium_variant,233,2038,84.863,female
medium_variant,233,2039,84.991,female
medium_variant,233,2040,85.117,female
medium_variant,233,2041,85.244,female
medium_variant,233,2042,85.37,female
medium_variant,233,2043,85.496,female
medium_variant,233,2044,85.623,female
medium_variant,233,2045,85.751,female
medium_variant,233,2046,85.878,female
medium_variant,233,2047,86.006,female
medium_variant,233,2048,86.132,female
medium_variant,233,2049,86.258,female
medium_variant,233,2050,86.382,female
medium_variant,233,2051,86.506,female
medium_variant,233,2052,86.629,female
medium_variant,233,2053,86.752,female
medium_variant,233,2054,86.874,female
medium_variant,233,2055,86.996,female
medium_variant,233,2056,87.118,female
medium_variant,233,2057,87.24,female
medium_variant,233,2058,87.362,female
medium_variant,233,2059,87.484,female
medium_variant,233,2060,87.606,female
medium_variant,233,2061,87.728,female
medium_variant,233,2062,87.849,female
medium_variant,233,2063,87.97,female
medium_variant,233,2064,88.091,female
medium_variant,233,2065,88.212,female
medium_variant,233,2066,88.331,female
medium_variant,233,2067,88.451,female
medium_variant,233,2068,88.57,female
medium_variant,233,2069,88.688,female
medium_variant,233,2070,88.807,female
medium_variant,233,2071,88.924,female
medium_variant,233,2072,89.041,female
medium_variant,233,2073,89.158,female
medium_variant,233,2074,89.274,female
medium_variant,233,2075,89.39,female
medium_variant,233,2076,89.506,female
medium_variant,233,2077,89.623,female
medium_variant,233,2078,89.74,female
medium_variant,233,2079,89.858,female
medium_variant,233,2080,89.976,female
medium_variant,233,2081,90.093,female
medium_variant,233,2082,90.21,female
medium_variant,233,2083,90.327,female
medium_variant,233,2084,90.442,female
medium_variant,233,2085,90.557,female
medium_variant,233,2086,90.671,female
medium_variant,233,2087,90.784,female
medium_variant,233,2088,90.898,female
medium_variant,233,2089,91.012,female
medium_variant,233,2090,91.126,female
medium_variant,233,2091,91.24,female
medium_variant,233,2092,91.353,female
medium_variant,233,2093,91.466,female
medium_variant,233,2094,91.579,female
medium_variant,233,2095,91.692,female
medium_variant,233,2096,91.804,female
medium_variant,233,2097,91.915,female
medium_variant,233,2098,92.026,female
medium_variant,233,2099,92.136,female
