variant,country,year,lifeexpectancyatbirth,gender
estimates,31,1950,54.115,male
estimates,31,1951,54.382,male
estimates,31,1952,54.896,male
estimates,31,1953,55.368,male
estimates,31,1954,55.796,male
estimates,31,1955,56.183,male
estimates,31,1956,56.528,male
estimates,31,1957,56.833,male
estimates,31,1958,57.102,male
estimates,31,1959,57.341,male
estimates,31,1960,57.555,male
estimates,31,1961,57.752,male
estimates,31,1962,57.94,male
estimates,31,1963,58.127,male
estimates,31,1964,58.316,male
estimates,31,1965,58.511,male
estimates,31,1966,58.712,male
estimates,31,1967,58.914,male
estimates,31,1968,59.111,male
estimates,31,1969,59.301,male
estimates,31,1970,59.479,male
estimates,31,1971,59.637,male
estimates,31,1972,59.775,male
estimates,31,1973,59.893,male
estimates,31,1974,59.991,male
estimates,31,1975,60.073,male
estimates,31,1976,60.143,male
estimates,31,1977,60.21,male
estimates,31,1978,60.278,male
estimates,31,1979,60.354,male
estimates,31,1980,60.45,male
estimates,31,1981,60.579,male
estimates,31,1982,60.738,male
estimates,31,1983,60.919,male
estimates,31,1984,61.107,male
estimates,31,1985,61.26,male
estimates,31,1986,61.329,male
estimates,31,1987,61.291,male
estimates,31,1988,61.149,male
estimates,31,1989,60.925,male
estimates,31,1990,60.676,male
estimates,31,1991,60.478,male
estimates,31,1992,60.398,male
estimates,31,1993,60.476,male
estimates,31,1994,60.725,male
estimates,31,1995,61.124,male
estimates,31,1996,61.629,male
estimates,31,1997,62.172,male
estimates,31,1998,62.698,male
estimates,31,1999,63.184,male
estimates,31,2000,63.625,male
estimates,31,2001,64.032,male
estimates,31,2002,64.435,male
estimates,31,2003,64.855,male
estimates,31,2004,65.291,male
estimates,31,2005,65.741,male
estimates,31,2006,66.201,male
estimates,31,2007,66.655,male
estimates,31,2008,67.091,male
estimates,31,2009,67.498,male
estimates,31,2010,67.863,male
estimates,31,2011,68.175,male
estimates,31,2012,68.433,male
estimates,31,2013,68.638,male
estimates,31,2014,68.795,male
estimates,31,2015,68.913,male
medium_variant,31,2015,68.913,male
medium_variant,31,2016,69.002,male
medium_variant,31,2017,69.077,male
medium_variant,31,2018,69.15,male
medium_variant,31,2019,69.229,male
medium_variant,31,2020,69.319,male
medium_variant,31,2021,69.419,male
medium_variant,31,2022,69.525,male
medium_variant,31,2023,69.632,male
medium_variant,31,2024,69.741,male
medium_variant,31,2025,69.85,male
medium_variant,31,2026,69.961,male
medium_variant,31,2027,70.073,male
medium_variant,31,2028,70.186,male
medium_variant,31,2029,70.301,male
medium_variant,31,2030,70.416,male
medium_variant,31,2031,70.532,male
medium_variant,31,2032,70.649,male
medium_variant,31,2033,70.767,male
medium_variant,31,2034,70.886,male
medium_variant,31,2035,71.005,male
medium_variant,31,2036,71.126,male
medium_variant,31,2037,71.248,male
medium_variant,31,2038,71.371,male
medium_variant,31,2039,71.497,male
medium_variant,31,2040,71.624,male
medium_variant,31,2041,71.753,male
medium_variant,31,2042,71.884,male
medium_variant,31,2043,72.017,male
medium_variant,31,2044,72.151,male
medium_variant,31,2045,72.287,male
medium_variant,31,2046,72.422,male
medium_variant,31,2047,72.558,male
medium_variant,31,2048,72.694,male
medium_variant,31,2049,72.829,male
medium_variant,31,2050,72.965,male
medium_variant,31,2051,73.102,male
medium_variant,31,2052,73.242,male
medium_variant,31,2053,73.383,male
medium_variant,31,2054,73.527,male
medium_variant,31,2055,73.674,male
medium_variant,31,2056,73.822,male
medium_variant,31,2057,73.972,male
medium_variant,31,2058,74.123,male
medium_variant,31,2059,74.275,male
medium_variant,31,2060,74.427,male
medium_variant,31,2061,74.579,male
medium_variant,31,2062,74.731,male
medium_variant,31,2063,74.884,male
medium_variant,31,2064,75.038,male
medium_variant,31,2065,75.193,male
medium_variant,31,2066,75.351,male
medium_variant,31,2067,75.512,male
medium_variant,31,2068,75.676,male
medium_variant,31,2069,75.842,male
