variant,country,year,lifeexpectancyatbirth,gender
estimates,324,1950,31.476,male
estimates,324,1951,31.603,male
estimates,324,1952,31.856,male
estimates,324,1953,32.107,male
estimates,324,1954,32.356,male
estimates,324,1955,32.602,male
estimates,324,1956,32.845,male
estimates,324,1957,33.084,male
estimates,324,1958,33.319,male
estimates,324,1959,33.546,male
estimates,324,1960,33.762,male
estimates,324,1961,33.966,male
estimates,324,1962,34.156,male
estimates,324,1963,34.332,male
estimates,324,1964,34.498,male
estimates,324,1965,34.656,male
estimates,324,1966,34.806,male
estimates,324,1967,34.956,male
estimates,324,1968,35.115,male
estimates,324,1969,35.293,male
estimates,324,1970,35.503,male
estimates,324,1971,35.758,male
estimates,324,1972,36.062,male
estimates,324,1973,36.419,male
estimates,324,1974,36.832,male
estimates,324,1975,37.294,male
estimates,324,1976,37.795,male
estimates,324,1977,38.325,male
estimates,324,1978,38.881,male
estimates,324,1979,39.463,male
estimates,324,1980,40.09,male
estimates,324,1981,40.784,male
estimates,324,1982,41.558,male
estimates,324,1983,42.411,male
estimates,324,1984,43.331,male
estimates,324,1985,44.304,male
estimates,324,1986,45.309,male
estimates,324,1987,46.313,male
estimates,324,1988,47.282,male
estimates,324,1989,48.186,male
estimates,324,1990,48.993,male
estimates,324,1991,49.681,male
estimates,324,1992,50.248,male
estimates,324,1993,50.697,male
estimates,324,1994,51.031,male
estimates,324,1995,51.245,male
estimates,324,1996,51.339,male
estimates,324,1997,51.339,male
estimates,324,1998,51.281,male
estimates,324,1999,51.206,male
estimates,324,2000,51.166,male
estimates,324,2001,51.217,male
estimates,324,2002,51.386,male
estimates,324,2003,51.689,male
estimates,324,2004,52.13,male
estimates,324,2005,52.694,male
estimates,324,2006,53.346,male
estimates,324,2007,54.038,male
estimates,324,2008,54.725,male
estimates,324,2009,55.386,male
estimates,324,2010,56.013,male
estimates,324,2011,56.607,male
estimates,324,2012,57.186,male
estimates,324,2013,57.764,male
estimates,324,2014,58.341,male
estimates,324,2015,58.917,male
medium_variant,324,2015,58.917,male
medium_variant,324,2016,59.489,male
medium_variant,324,2017,60.054,male
medium_variant,324,2018,60.608,male
medium_variant,324,2019,61.15,male
medium_variant,324,2020,61.677,male
medium_variant,324,2021,62.19,male
medium_variant,324,2022,62.688,male
medium_variant,324,2023,63.171,male
medium_variant,324,2024,63.64,male
medium_variant,324,2025,64.092,male
medium_variant,324,2026,64.528,male
medium_variant,324,2027,64.946,male
medium_variant,324,2028,65.349,male
medium_variant,324,2029,65.735,male
medium_variant,324,2030,66.105,male
medium_variant,324,2031,66.459,male
medium_variant,324,2032,66.798,male
medium_variant,324,2033,67.124,male
medium_variant,324,2034,67.436,male
medium_variant,324,2035,67.735,male
medium_variant,324,2036,68.022,male
medium_variant,324,2037,68.296,male
medium_variant,324,2038,68.558,male
medium_variant,324,2039,68.809,male
medium_variant,324,2040,69.049,male
medium_variant,324,2041,69.28,male
medium_variant,324,2042,69.501,male
medium_variant,324,2043,69.713,male
medium_variant,324,2044,69.918,male
medium_variant,324,2045,70.116,male
medium_variant,324,2046,70.308,male
medium_variant,324,2047,70.494,male
medium_variant,324,2048,70.673,male
medium_variant,324,2049,70.848,male
medium_variant,324,2050,71.02,male
medium_variant,324,2051,71.188,male
medium_variant,324,2052,71.354,male
medium_variant,324,2053,71.517,male
medium_variant,324,2054,71.679,male
medium_variant,324,2055,71.839,male
medium_variant,324,2056,71.997,male
medium_variant,324,2057,72.153,male
medium_variant,324,2058,72.306,male
medium_variant,324,2059,72.457,male
medium_variant,324,2060,72.605,male
medium_variant,324,2061,72.753,male
medium_variant,324,2062,72.899,male
medium_variant,324,2063,73.044,male
medium_variant,324,2064,73.189,male
medium_variant,324,2065,73.334,male
medium_variant,324,2066,73.48,male
medium_variant,324,2067,73.627,male
medium_variant,324,2068,73.774,male
medium_variant,324,2069,73.922,male
medium_variant,324,2070,74.071,male
medium_variant,324,2071,74.222,male
medium_variant,324,2072,74.374,male
medium_variant,324,2073,74.528,male
medium_variant,324,2074,74.682,male
medium_variant,324,2075,74.838,male
medium_variant,324,2076,74.994,male
medium_variant,324,2077,75.151,male
medium_variant,324,2078,75.308,male
medium_variant,324,2079,75.464,male
medium_variant,324,2080,75.621,male
medium_variant,324,2081,75.776,male
medium_variant,324,2082,75.931,male
medium_variant,324,2083,76.086,male
medium_variant,324,2084,76.24,male
medium_variant,324,2085,76.394,male
medium_variant,324,2086,76.548,male
medium_variant,324,2087,76.703,male
medium_variant,324,2088,76.858,male
medium_variant,324,2089,77.015,male
medium_variant,324,2090,77.172,male
medium_variant,324,2091,77.33,male
medium_variant,324,2092,77.489,male
medium_variant,324,2093,77.649,male
medium_variant,324,2094,77.81,male
medium_variant,324,2095,77.972,male
medium_variant,324,2096,78.134,male
medium_variant,324,2097,78.298,male
medium_variant,324,2098,78.461,male
medium_variant,324,2099,78.626,male
estimates,324,1950,33.674,female
estimates,324,1951,33.82,female
estimates,324,1952,34.107,female
estimates,324,1953,34.386,female
estimates,324,1954,34.656,female
estimates,324,1955,34.918,female
estimates,324,1956,35.171,female
estimates,324,1957,35.414,female
estimates,324,1958,35.646,female
estimates,324,1959,35.864,female
estimates,324,1960,36.067,female
estimates,324,1961,36.252,female
estimates,324,1962,36.42,female
estimates,324,1963,36.573,female
