variant,country,year,lifeexpectancyatbirth,gender
estimates,752,1950,70.03,male
estimates,752,1951,70.142,male
estimates,752,1952,70.357,male
estimates,752,1953,70.552,male
estimates,752,1954,70.728,male
estimates,752,1955,70.883,male
estimates,752,1956,71.019,male
estimates,752,1957,71.136,male
estimates,752,1958,71.236,male
estimates,752,1959,71.32,male
estimates,752,1960,71.392,male
estimates,752,1961,71.453,male
estimates,752,1962,71.509,male
estimates,752,1963,71.562,male
estimates,752,1964,71.614,male
estimates,752,1965,71.669,male
estimates,752,1966,71.725,male
estimates,752,1967,71.784,male
estimates,752,1968,71.842,male
estimates,752,1969,71.901,male
estimates,752,1970,71.958,male
estimates,752,1971,72.009,male
estimates,752,1972,72.055,male
estimates,752,1973,72.098,male
estimates,752,1974,72.142,male
estimates,752,1975,72.198,male
estimates,752,1976,72.276,male
estimates,752,1977,72.383,male
estimates,752,1978,72.522,male
estimates,752,1979,72.692,male
estimates,752,1980,72.884,male
estimates,752,1981,73.088,male
estimates,752,1982,73.291,male
estimates,752,1983,73.484,male
estimates,752,1984,73.667,male
estimates,752,1985,73.841,male
estimates,752,1986,74.012,male
estimates,752,1987,74.19,male
estimates,752,1988,74.383,male
estimates,752,1989,74.594,male
estimates,752,1990,74.822,male
estimates,752,1991,75.069,male
estimates,752,1992,75.327,male
estimates,752,1993,75.592,male
estimates,752,1994,75.861,male
estimates,752,1995,76.127,male
estimates,752,1996,76.387,male
estimates,752,1997,76.639,male
estimates,752,1998,76.882,male
estimates,752,1999,77.115,male
estimates,752,2000,77.34,male
estimates,752,2001,77.559,male
estimates,752,2002,77.778,male
estimates,752,2003,77.998,male
estimates,752,2004,78.219,male
estimates,752,2005,78.443,male
estimates,752,2006,78.665,male
estimates,752,2007,78.884,male
estimates,752,2008,79.097,male
estimates,752,2009,79.305,male
estimates,752,2010,79.508,male
estimates,752,2011,79.708,male
estimates,752,2012,79.907,male
estimates,752,2013,80.106,male
estimates,752,2014,80.307,male
estimates,752,2015,80.509,male
medium_variant,752,2015,80.509,male
medium_variant,752,2016,80.714,male
medium_variant,752,2017,80.919,male
medium_variant,752,2018,81.126,male
medium_variant,752,2019,81.332,male
medium_variant,752,2020,81.537,male
medium_variant,752,2021,81.741,male
medium_variant,752,2022,81.944,male
medium_variant,752,2023,82.145,male
medium_variant,752,2024,82.341,male
medium_variant,752,2025,82.533,male
medium_variant,752,2026,82.716,male
medium_variant,752,2027,82.892,male
medium_variant,752,2028,83.059,male
medium_variant,752,2029,83.217,male
medium_variant,752,2030,83.368,male
medium_variant,752,2031,83.511,male
medium_variant,752,2032,83.649,male
medium_variant,752,2033,83.784,male
medium_variant,752,2034,83.916,male
medium_variant,752,2035,84.046,male
medium_variant,752,2036,84.174,male
medium_variant,752,2037,84.299,male
medium_variant,752,2038,84.423,male
medium_variant,752,2039,84.545,male
medium_variant,752,2040,84.665,male
medium_variant,752,2041,84.784,male
medium_variant,752,2042,84.903,male
medium_variant,752,2043,85.022,male
medium_variant,752,2044,85.14,male
medium_variant,752,2045,85.257,male
medium_variant,752,2046,85.375,male
medium_variant,752,2047,85.492,male
medium_variant,752,2048,85.608,male
medium_variant,752,2049,85.723,male
medium_variant,752,2050,85.837,male
medium_variant,752,2051,85.951,male
medium_variant,752,2052,86.064,male
medium_variant,752,2053,86.176,male
medium_variant,752,2054,86.288,male
medium_variant,752,2055,86.4,male
medium_variant,752,2056,86.512,male
medium_variant,752,2057,86.625,male
medium_variant,752,2058,86.738,male
medium_variant,752,2059,86.851,male
medium_variant,752,2060,86.965,male
medium_variant,752,2061,87.079,male
medium_variant,752,2062,87.193,male
medium_variant,752,2063,87.306,male
medium_variant,752,2064,87.419,male
medium_variant,752,2065,87.532,male
medium_variant,752,2066,87.643,male
medium_variant,752,2067,87.754,male
medium_variant,752,2068,87.865,male
medium_variant,752,2069,87.976,male
medium_variant,752,2070,88.086,male
medium_variant,752,2071,88.195,male
medium_variant,752,2072,88.305,male
medium_variant,752,2073,88.414,male
medium_variant,752,2074,88.524,male
medium_variant,752,2075,88.634,male
medium_variant,752,2076,88.744,male
medium_variant,752,2077,88.856,male
medium_variant,752,2078,88.968,male
medium_variant,752,2079,89.081,male
medium_variant,752,2080,89.195,male
medium_variant,752,2081,89.308,male
medium_variant,752,2082,89.421,male
medium_variant,752,2083,89.533,male
medium_variant,752,2084,89.644,male
medium_variant,752,2085,89.755,male
medium_variant,752,2086,89.866,male
medium_variant,752,2087,89.977,male
medium_variant,752,2088,90.089,male
medium_variant,752,2089,90.202,male
medium_variant,752,2090,90.315,male
medium_variant,752,2091,90.429,male
medium_variant,752,2092,90.542,male
medium_variant,752,2093,90.655,male
medium_variant,752,2094,90.767,male
medium_variant,752,2095,90.879,male
medium_variant,752,2096,90.988,male
medium_variant,752,2097,91.097,male
medium_variant,752,2098,91.205,male
medium_variant,752,2099,91.311,male
estimates,752,1950,72.671,female
estimates,752,1951,72.841,female
estimates,752,1952,73.171,female
estimates,752,1953,73.48,female
estimates,752,1954,73.769,female
estimates,752,1955,74.037,female
estimates,752,1956,74.285,female
estimates,752,1957,74.515,female
estimates,752,1958,74.727,female
estimates,752,1959,74.925,female
estimates,752,1960,75.111,female
estimates,752,1961,75.291,female
estimates,752,1962,75.468,female
estimates,752,1963,75.647,female
estimates,752,1964,75.831,female
estimates,752,1965,76.023,female
estimates,752,1966,76.225,female
estimates,752,1967,76.435,female
estimates,752,1968,76.65,female
estimates,752,1969,76.869,female
estimates,752,1970,77.086,female
estimates,752,1971,77.297,female
estimates,752,1972,77.499,female
estimates,752,1973,77.69,female
estimates,752,1974,77.872,female
estimates,752,1975,78.047,female
estimates,752,1976,78.222,female
estimates,752,1977,78.402,female
estimates,752,1978,78.589,female
estimates,752,1979,78.783,female
estimates,752,1980,78.979,female
estimates,752,1981,79.172,female
estimates,752,1982,79.355,female
estimates,752,1983,79.524,female
estimates,752,1984,79.679,female
estimates,752,1985,79.82,female
estimates,752,1986,79.951,female
estimates,752,1987,80.078,female
estimates,752,1988,80.207,female
estimates,752,1989,80.341,female
estimates,752,1990,80.484,female
estimates,752,1991,80.639,female
estimates,752,1992,80.804,female
estimates,752,1993,80.978,female
estimates,752,1994,81.156,female
estimates,752,1995,81.334,female
estimates,752,1996,81.505,female
estimates,752,1997,81.662,female
estimates,752,1998,81.805,female
estimates,752,1999,81.933,female
estimates,752,2000,82.051,female
estimates,752,2001,82.163,female
estimates,752,2002,82.279,female
estimates,752,2003,82.404,female
estimates,752,2004,82.538,female
estimates,752,2005,82.681,female
estimates,752,2006,82.831,female
estimates,752,2007,82.983,female
estimates,752,2008,83.131,female
estimates,752,2009,83.275,female
estimates,752,2010,83.414,female
estimates,752,2011,83.547,female
estimates,752,2012,83.678,female
estimates,752,2013,83.808,female
estimates,752,2014,83.936,female
estimates,752,2015,84.064,female
medium_variant,752,2015,84.064,female
medium_variant,752,2016,84.191,female
medium_variant,752,2017,84.318,female
medium_variant,752,2018,84.443,female
medium_variant,752,2019,84.568,female
medium_variant,752,2020,84.692,female
medium_variant,752,2021,84.816,female
medium_variant,752,2022,84.939,female
medium_variant,752,2023,85.061,female
medium_variant,752,2024,85.183,female
medium_variant,752,2025,85.305,female
medium_variant,752,2026,85.428,female
medium_variant,752,2027,85.551,female
medium_variant,752,2028,85.674,female
medium_variant,752,2029,85.798,female
medium_variant,752,2030,85.922,female
medium_variant,752,2031,86.045,female
medium_variant,752,2032,86.167,female
medium_variant,752,2033,86.289,female
medium_variant,752,2034,86.408,female
medium_variant,752,2035,86.527,female
medium_variant,752,2036,86.645,female
medium_variant,752,2037,86.763,female
medium_variant,752,2038,86.88,female
medium_variant,752,2039,86.997,female
medium_variant,752,2040,87.115,female
medium_variant,752,2041,87.233,female
medium_variant,752,2042,87.351,female
medium_variant,752,2043,87.47,female
medium_variant,752,2044,87.588,female
medium_variant,752,2045,87.706,female
medium_variant,752,2046,87.824,female
medium_variant,752,2047,87.941,female
medium_variant,752,2048,88.058,female
medium_variant,752,2049,88.175,female
medium_variant,752,2050,88.292,female
medium_variant,752,2051,88.407,female
medium_variant,752,2052,88.522,female
medium_variant,752,2053,88.637,female
medium_variant,752,2054,88.752,female
medium_variant,752,2055,88.866,female
medium_variant,752,2056,88.98,female
medium_variant,752,2057,89.094,female
medium_variant,752,2058,89.207,female
medium_variant,752,2059,89.321,female
medium_variant,752,2060,89.435,female
medium_variant,752,2061,89.549,female
medium_variant,752,2062,89.664,female
medium_variant,752,2063,89.778,female
medium_variant,752,2064,89.892,female
medium_variant,752,2065,90.006,female
medium_variant,752,2066,90.12,female
medium_variant,752,2067,90.232,female
medium_variant,752,2068,90.344,female
medium_variant,752,2069,90.455,female
medium_variant,752,2070,90.565,female
medium_variant,752,2071,90.675,female
medium_variant,752,2072,90.786,female
medium_variant,752,2073,90.898,female
medium_variant,752,2074,91.01,female
medium_variant,752,2075,91.124,female
medium_variant,752,2076,91.238,female
medium_variant,752,2077,91.353,female
medium_variant,752,2078,91.467,female
medium_variant,752,2079,91.582,female
medium_variant,752,2080,91.696,female
medium_variant,752,2081,91.81,female
medium_variant,752,2082,91.923,female
medium_variant,752,2083,92.034,female
medium_variant,752,2084,92.145,female
medium_variant,752,2085,92.256,female
medium_variant,752,2086,92.366,female
medium_variant,752,2087,92.476,female
medium_variant,752,2088,92.587,female
medium_variant,752,2089,92.698,female
medium_variant,752,2090,92.809,female
medium_variant,752,2091,92.921,female
medium_variant,752,2092,93.033,female
medium_variant,752,2093,93.146,female
medium_variant,752,2094,93.258,female
medium_variant,752,2095,93.37,female
medium_variant,752,2096,93.482,female
medium_variant,752,2097,93.594,female
medium_variant,752,2098,93.706,female
medium_variant,752,2099,93.818,female
