variant,country,year,lifeexpectancyatbirth,gender
estimates,566,1950,31.645,male
estimates,566,1951,31.807,male
estimates,566,1952,32.143,male
estimates,566,1953,32.502,male
estimates,566,1954,32.885,male
estimates,566,1955,33.291,male
estimates,566,1956,33.719,male
estimates,566,1957,34.167,male
estimates,566,1958,34.63,male
estimates,566,1959,35.102,male
estimates,566,1960,35.575,male
estimates,566,1961,36.041,male
estimates,566,1962,36.492,male
estimates,566,1963,36.922,male
estimates,566,1964,37.33,male
estimates,566,1965,37.72,male
estimates,566,1966,38.098,male
estimates,566,1967,38.474,male
estimates,566,1968,38.857,male
estimates,566,1969,39.252,male
estimates,566,1970,39.662,male
estimates,566,1971,40.091,male
estimates,566,1972,40.536,male
estimates,566,1973,40.991,male
estimates,566,1974,41.452,male
estimates,566,1975,41.916,male
estimates,566,1976,42.383,male
estimates,566,1977,42.846,male
estimates,566,1978,43.294,male
estimates,566,1979,43.715,male
estimates,566,1980,44.09,male
estimates,566,1981,44.398,male
estimates,566,1982,44.633,male
estimates,566,1983,44.792,male
estimates,566,1984,44.879,male
estimates,566,1985,44.901,male
estimates,566,1986,44.874,male
estimates,566,1987,44.819,male
estimates,566,1988,44.756,male
estimates,566,1989,44.699,male
estimates,566,1990,44.66,male
estimates,566,1991,44.641,male
estimates,566,1992,44.639,male
estimates,566,1993,44.653,male
estimates,566,1994,44.688,male
estimates,566,1995,44.744,male
estimates,566,1996,44.819,male
estimates,566,1997,44.913,male
estimates,566,1998,45.031,male
estimates,566,1999,45.181,male
estimates,566,2000,45.382,male
estimates,566,2001,45.655,male
estimates,566,2002,46.008,male
estimates,566,2003,46.44,male
estimates,566,2004,46.942,male
estimates,566,2005,47.493,male
estimates,566,2006,48.067,male
estimates,566,2007,48.637,male
estimates,566,2008,49.18,male
estimates,566,2009,49.685,male
estimates,566,2010,50.148,male
estimates,566,2011,50.577,male
estimates,566,2012,50.99,male
estimates,566,2013,51.401,male
estimates,566,2014,51.815,male
estimates,566,2015,52.235,male
medium_variant,566,2015,52.235,male
medium_variant,566,2016,52.66,male
medium_variant,566,2017,53.087,male
medium_variant,566,2018,53.512,male
medium_variant,566,2019,53.936,male
medium_variant,566,2020,54.357,male
medium_variant,566,2021,54.777,male
medium_variant,566,2022,55.194,male
medium_variant,566,2023,55.61,male
medium_variant,566,2024,56.023,male
medium_variant,566,2025,56.435,male
medium_variant,566,2026,56.845,male
medium_variant,566,2027,57.253,male
medium_variant,566,2028,57.659,male
medium_variant,566,2029,58.062,male
medium_variant,566,2030,58.461,male
medium_variant,566,2031,58.854,male
medium_variant,566,2032,59.24,male
medium_variant,566,2033,59.619,male
medium_variant,566,2034,59.99,male
medium_variant,566,2035,60.353,male
medium_variant,566,2036,60.708,male
medium_variant,566,2037,61.057,male
medium_variant,566,2038,61.399,male
medium_variant,566,2039,61.735,male
medium_variant,566,2040,62.064,male
medium_variant,566,2041,62.386,male
medium_variant,566,2042,62.7,male
medium_variant,566,2043,63.006,male
medium_variant,566,2044,63.304,male
medium_variant,566,2045,63.594,male
medium_variant,566,2046,63.877,male
medium_variant,566,2047,64.152,male
medium_variant,566,2048,64.421,male
medium_variant,566,2049,64.682,male
medium_variant,566,2050,64.937,male
medium_variant,566,2051,65.186,male
medium_variant,566,2052,65.427,male
medium_variant,566,2053,65.662,male
medium_variant,566,2054,65.89,male
medium_variant,566,2055,66.111,male
medium_variant,566,2056,66.325,male
medium_variant,566,2057,66.532,male
medium_variant,566,2058,66.732,male
medium_variant,566,2059,66.926,male
medium_variant,566,2060,67.114,male
medium_variant,566,2061,67.298,male
medium_variant,566,2062,67.479,male
medium_variant,566,2063,67.656,male
medium_variant,566,2064,67.829,male
medium_variant,566,2065,68,male
medium_variant,566,2066,68.167,male
medium_variant,566,2067,68.33,male
medium_variant,566,2068,68.488,male
medium_variant,566,2069,68.642,male
medium_variant,566,2070,68.792,male
medium_variant,566,2071,68.939,male
medium_variant,566,2072,69.083,male
medium_variant,566,2073,69.225,male
medium_variant,566,2074,69.367,male
medium_variant,566,2075,69.506,male
medium_variant,566,2076,69.645,male
