variant,country,year,lifeexpectancyatbirth,gender
estimates,626,1950,28.66,male
estimates,626,1951,28.887,male
estimates,626,1952,29.345,male
estimates,626,1953,29.808,male
estimates,626,1954,30.275,male
estimates,626,1955,30.748,male
estimates,626,1956,31.225,male
estimates,626,1957,31.708,male
estimates,626,1958,32.195,male
estimates,626,1959,32.686,male
estimates,626,1960,33.182,male
estimates,626,1961,33.68,male
estimates,626,1962,34.181,male
estimates,626,1963,34.683,male
estimates,626,1964,35.183,male
estimates,626,1965,35.719,male
estimates,626,1966,36.336,male
estimates,626,1967,37.031,male
estimates,626,1968,37.761,male
estimates,626,1969,38.452,male
estimates,626,1970,38.914,male
estimates,626,1971,38.915,male
estimates,626,1972,38.362,male
estimates,626,1973,37.273,male
estimates,626,1974,35.764,male
estimates,626,1975,34.11,male
estimates,626,1976,32.671,male
estimates,626,1977,31.761,male
estimates,626,1978,31.581,male
estimates,626,1979,32.183,male
estimates,626,1980,33.494,male
estimates,626,1981,35.319,male
estimates,626,1982,37.335,male
estimates,626,1983,39.27,male
estimates,626,1984,40.998,male
estimates,626,1985,42.434,male
estimates,626,1986,43.567,male
estimates,626,1987,44.504,male
estimates,626,1988,45.346,male
estimates,626,1989,46.135,male
estimates,626,1990,46.934,male
estimates,626,1991,47.815,male
estimates,626,1992,48.811,male
estimates,626,1993,49.935,male
estimates,626,1994,51.18,male
estimates,626,1995,52.501,male
estimates,626,1996,53.828,male
estimates,626,1997,55.086,male
estimates,626,1998,56.226,male
estimates,626,1999,57.236,male
estimates,626,2000,58.146,male
estimates,626,2001,59.014,male
estimates,626,2002,59.903,male
estimates,626,2003,60.844,male
estimates,626,2004,61.832,male
estimates,626,2005,62.82,male
estimates,626,2006,63.741,male
estimates,626,2007,64.53,male
estimates,626,2008,65.147,male
estimates,626,2009,65.589,male
estimates,626,2010,65.879,male
estimates,626,2011,66.064,male
estimates,626,2012,66.21,male
estimates,626,2013,66.371,male
estimates,626,2014,66.571,male
estimates,626,2015,66.821,male
medium_variant,626,2015,66.821,male
medium_variant,626,2016,67.113,male
medium_variant,626,2017,67.417,male
medium_variant,626,2018,67.71,male
medium_variant,626,2019,67.987,male
medium_variant,626,2020,68.245,male
medium_variant,626,2021,68.484,male
medium_variant,626,2022,68.709,male
medium_variant,626,2023,68.926,male
medium_variant,626,2024,69.135,male
medium_variant,626,2025,69.337,male
medium_variant,626,2026,69.533,male
medium_variant,626,2027,69.723,male
medium_variant,626,2028,69.908,male
medium_variant,626,2029,70.088,male
medium_variant,626,2030,70.265,male
medium_variant,626,2031,70.439,male
medium_variant,626,2032,70.609,male
medium_variant,626,2033,70.777,male
medium_variant,626,2034,70.941,male
medium_variant,626,2035,71.104,male
medium_variant,626,2036,71.264,male
medium_variant,626,2037,71.423,male
medium_variant,626,2038,71.579,male
medium_variant,626,2039,71.734,male
medium_variant,626,2040,71.888,male
medium_variant,626,2041,72.042,male
medium_variant,626,2042,72.195,male
medium_variant,626,2043,72.349,male
medium_variant,626,2044,72.502,male
medium_variant,626,2045,72.656,male
medium_variant,626,2046,72.809,male
medium_variant,626,2047,72.963,male
medium_variant,626,2048,73.115,male
medium_variant,626,2049,73.268,male
medium_variant,626,2050,73.42,male
medium_variant,626,2051,73.572,male
medium_variant,626,2052,73.725,male
medium_variant,626,2053,73.877,male
medium_variant,626,2054,74.031,male
medium_variant,626,2055,74.184,male
medium_variant,626,2056,74.338,male
medium_variant,626,2057,74.491,male
medium_variant,626,2058,74.644,male
medium_variant,626,2059,74.797,male
medium_variant,626,2060,74.951,male
medium_variant,626,2061,75.107,male
medium_variant,626,2062,75.265,male
medium_variant,626,2063,75.424,male
medium_variant,626,2064,75.586,male
medium_variant,626,2065,75.749,male
medium_variant,626,2066,75.912,male
medium_variant,626,2067,76.074,male
medium_variant,626,2068,76.234,male
medium_variant,626,2069,76.393,male
medium_variant,626,2070,76.55,male
medium_variant,626,2071,76.707,male
medium_variant,626,2072,76.864,male
medium_variant,626,2073,77.023,male
medium_variant,626,2074,77.184,male
medium_variant,626,2075,77.347,male
medium_variant,626,2076,77.511,male
medium_variant,626,2077,77.675,male
medium_variant,626,2078,77.839,male
medium_variant,626,2079,78.003,male
medium_variant,626,2080,78.167,male
medium_variant,626,2081,78.332,male
medium_variant,626,2082,78.498,male
medium_variant,626,2083,78.666,male
medium_variant,626,2084,78.836,male
medium_variant,626,2085,79.007,male
medium_variant,626,2086,79.179,male
medium_variant,626,2087,79.352,male
medium_variant,626,2088,79.525,male
medium_variant,626,2089,79.698,male
medium_variant,626,2090,79.871,male
medium_variant,626,2091,80.043,male
medium_variant,626,2092,80.214,male
medium_variant,626,2093,80.385,male
medium_variant,626,2094,80.556,male
medium_variant,626,2095,80.726,male
medium_variant,626,2096,80.896,male
medium_variant,626,2097,81.066,male
medium_variant,626,2098,81.235,male
medium_variant,626,2099,81.404,male
estimates,626,1950,29.255,female
estimates,626,1951,29.538,female
estimates,626,1952,30.099,female
estimates,626,1953,30.653,female
estimates,626,1954,31.198,female
estimates,626,1955,31.736,female
estimates,626,1956,32.266,female
estimates,626,1957,32.789,female
estimates,626,1958,33.304,female
estimates,626,1959,33.815,female
estimates,626,1960,34.32,female
estimates,626,1961,34.823,female
estimates,626,1962,35.325,female
estimates,626,1963,35.828,female
estimates,626,1964,36.332,female
estimates,626,1965,36.875,female
estimates,626,1966,37.502,female
estimates,626,1967,38.211,female
estimates,626,1968,38.96,female
estimates,626,1969,39.681,female
estimates,626,1970,40.195,female
estimates,626,1971,40.289,female
estimates,626,1972,39.871,female
estimates,626,1973,38.953,female
estimates,626,1974,37.638,female
estimates,626,1975,36.167,female
estimates,626,1976,34.857,female
estimates,626,1977,33.994,female
estimates,626,1978,33.776,female
estimates,626,1979,34.264,female
estimates,626,1980,35.425,female
estimates,626,1981,37.122,female
estimates,626,1982,39.08,female
estimates,626,1983,41.06,female
estimates,626,1984,42.937,female
estimates,626,1985,44.609,female
estimates,626,1986,46.026,female
estimates,626,1987,47.241,female
estimates,626,1988,48.311,female
estimates,626,1989,49.254,female
estimates,626,1990,50.113,female
estimates,626,1991,50.95,female
estimates,626,1992,51.823,female
estimates,626,1993,52.771,female
estimates,626,1994,53.811,female
estimates,626,1995,54.935,female
estimates,626,1996,56.114,female
estimates,626,1997,57.299,female
estimates,626,1998,58.45,female
estimates,626,1999,59.552,female
estimates,626,2000,60.608,female
estimates,626,2001,61.631,female
estimates,626,2002,62.639,female
estimates,626,2003,63.64,female
estimates,626,2004,64.622,female
estimates,626,2005,65.558,female
estimates,626,2006,66.417,female
estimates,626,2007,67.176,female
estimates,626,2008,67.822,female
estimates,626,2009,68.356,female
estimates,626,2010,68.793,female
estimates,626,2011,69.156,female
estimates,626,2012,69.478,female
estimates,626,2013,69.788,female
estimates,626,2014,70.101,female
estimates,626,2015,70.427,female
medium_variant,626,2015,70.427,female
medium_variant,626,2016,70.763,female
medium_variant,626,2017,71.098,female
medium_variant,626,2018,71.421,female
medium_variant,626,2019,71.733,female
medium_variant,626,2020,72.032,female
medium_variant,626,2021,72.318,female
medium_variant,626,2022,72.592,female
medium_variant,626,2023,72.857,female
medium_variant,626,2024,73.112,female
medium_variant,626,2025,73.36,female
medium_variant,626,2026,73.6,female
medium_variant,626,2027,73.834,female
medium_variant,626,2028,74.063,female
medium_variant,626,2029,74.287,female
medium_variant,626,2030,74.506,female
medium_variant,626,2031,74.721,female
medium_variant,626,2032,74.93,female
medium_variant,626,2033,75.134,female
medium_variant,626,2034,75.333,female
medium_variant,626,2035,75.527,female
medium_variant,626,2036,75.717,female
medium_variant,626,2037,75.902,female
medium_variant,626,2038,76.083,female
medium_variant,626,2039,76.261,female
medium_variant,626,2040,76.436,female
medium_variant,626,2041,76.609,female
medium_variant,626,2042,76.779,female
medium_variant,626,2043,76.948,female
medium_variant,626,2044,77.114,female
medium_variant,626,2045,77.279,female
medium_variant,626,2046,77.441,female
medium_variant,626,2047,77.602,female
medium_variant,626,2048,77.759,female
medium_variant,626,2049,77.915,female
medium_variant,626,2050,78.068,female
medium_variant,626,2051,78.219,female
medium_variant,626,2052,78.368,female
medium_variant,626,2053,78.516,female
medium_variant,626,2054,78.662,female
medium_variant,626,2055,78.806,female
medium_variant,626,2056,78.949,female
medium_variant,626,2057,79.091,female
medium_variant,626,2058,79.23,female
medium_variant,626,2059,79.368,female
medium_variant,626,2060,79.505,female
medium_variant,626,2061,79.64,female
medium_variant,626,2062,79.775,female
medium_variant,626,2063,79.909,female
medium_variant,626,2064,80.042,female
medium_variant,626,2065,80.174,female
medium_variant,626,2066,80.305,female
medium_variant,626,2067,80.436,female
medium_variant,626,2068,80.565,female
medium_variant,626,2069,80.692,female
medium_variant,626,2070,80.819,female
medium_variant,626,2071,80.944,female
medium_variant,626,2072,81.069,female
medium_variant,626,2073,81.192,female
medium_variant,626,2074,81.315,female
medium_variant,626,2075,81.437,female
medium_variant,626,2076,81.559,female
medium_variant,626,2077,81.68,female
medium_variant,626,2078,81.801,female
medium_variant,626,2079,81.922,female
medium_variant,626,2080,82.042,female
medium_variant,626,2081,82.162,female
medium_variant,626,2082,82.281,female
medium_variant,626,2083,82.4,female
medium_variant,626,2084,82.519,female
medium_variant,626,2085,82.637,female
medium_variant,626,2086,82.755,female
medium_variant,626,2087,82.872,female
medium_variant,626,2088,82.988,female
medium_variant,626,2089,83.104,female
medium_variant,626,2090,83.218,female
medium_variant,626,2091,83.332,female
medium_variant,626,2092,83.445,female
medium_variant,626,2093,83.557,female
medium_variant,626,2094,83.668,female
medium_variant,626,2095,83.778,female
medium_variant,626,2096,83.888,female
medium_variant,626,2097,83.997,female
medium_variant,626,2098,84.105,female
medium_variant,626,2099,84.212,female
