variant,country,year,lifeexpectancyatbirth,gender
estimates,270,1950,28.528,male
estimates,270,1951,28.677,male
estimates,270,1952,28.966,male
estimates,270,1953,29.239,male
estimates,270,1954,29.495,male
estimates,270,1955,29.735,male
estimates,270,1956,29.96,male
estimates,270,1957,30.176,male
estimates,270,1958,30.388,male
estimates,270,1959,30.608,male
estimates,270,1960,30.851,male
estimates,270,1961,31.131,male
estimates,270,1962,31.465,male
estimates,270,1963,31.866,male
estimates,270,1964,32.343,male
estimates,270,1965,32.901,male
estimates,270,1966,33.542,male
estimates,270,1967,34.254,male
estimates,270,1968,35.021,male
estimates,270,1969,35.831,male
estimates,270,1970,36.673,male
estimates,270,1971,37.534,male
estimates,270,1972,38.404,male
estimates,270,1973,39.275,male
estimates,270,1974,40.136,male
estimates,270,1975,40.985,male
estimates,270,1976,41.824,male
estimates,270,1977,42.656,male
estimates,270,1978,43.484,male
estimates,270,1979,44.303,male
estimates,270,1980,45.109,male
estimates,270,1981,45.899,male
estimates,270,1982,46.668,male
estimates,270,1983,47.407,male
estimates,270,1984,48.109,male
estimates,270,1985,48.757,male
estimates,270,1986,49.338,male
estimates,270,1987,49.848,male
estimates,270,1988,50.291,male
estimates,270,1989,50.675,male
estimates,270,1990,51.015,male
estimates,270,1991,51.332,male
estimates,270,1992,51.645,male
estimates,270,1993,51.973,male
estimates,270,1994,52.326,male
estimates,270,1995,52.709,male
estimates,270,1996,53.122,male
estimates,270,1997,53.553,male
estimates,270,1998,53.99,male
estimates,270,1999,54.427,male
estimates,270,2000,54.859,male
estimates,270,2001,55.281,male
estimates,270,2002,55.69,male
estimates,270,2003,56.084,male
estimates,270,2004,56.461,male
estimates,270,2005,56.82,male
estimates,270,2006,57.161,male
estimates,270,2007,57.487,male
estimates,270,2008,57.801,male
estimates,270,2009,58.104,male
estimates,270,2010,58.395,male
estimates,270,2011,58.673,male
estimates,270,2012,58.937,male
estimates,270,2013,59.189,male
estimates,270,2014,59.428,male
estimates,270,2015,59.655,male
medium_variant,270,2015,59.655,male
medium_variant,270,2016,59.872,male
medium_variant,270,2017,60.078,male
medium_variant,270,2018,60.277,male
medium_variant,270,2019,60.468,male
medium_variant,270,2020,60.654,male
medium_variant,270,2021,60.835,male
medium_variant,270,2022,61.011,male
medium_variant,270,2023,61.183,male
medium_variant,270,2024,61.352,male
medium_variant,270,2025,61.517,male
medium_variant,270,2026,61.678,male
medium_variant,270,2027,61.834,male
medium_variant,270,2028,61.986,male
medium_variant,270,2029,62.134,male
medium_variant,270,2030,62.278,male
