variant,country,year,lifeexpectancyatbirth,gender
estimates,830,1950,66.03,male
estimates,830,1951,66.199,male
estimates,830,1952,66.518,male
estimates,830,1953,66.799,male
estimates,830,1954,67.042,male
estimates,830,1955,67.249,male
estimates,830,1956,67.419,male
estimates,830,1957,67.555,male
estimates,830,1958,67.661,male
estimates,830,1959,67.744,male
estimates,830,1960,67.811,male
estimates,830,1961,67.871,male
estimates,830,1962,67.934,male
estimates,830,1963,68.006,male
estimates,830,1964,68.091,male
estimates,830,1965,68.189,male
estimates,830,1966,68.293,male
estimates,830,1967,68.396,male
estimates,830,1968,68.495,male
estimates,830,1969,68.589,male
estimates,830,1970,68.681,male
estimates,830,1971,68.776,male
estimates,830,1972,68.88,male
estimates,830,1973,68.997,male
estimates,830,1974,69.132,male
estimates,830,1975,69.289,male
estimates,830,1976,69.47,male
estimates,830,1977,69.675,male
estimates,830,1978,69.898,male
estimates,830,1979,70.137,male
estimates,830,1980,70.383,male
estimates,830,1981,70.631,male
estimates,830,1982,70.873,male
estimates,830,1983,71.105,male
estimates,830,1984,71.328,male
estimates,830,1985,71.543,male
estimates,830,1986,71.757,male
estimates,830,1987,71.975,male
estimates,830,1988,72.204,male
estimates,830,1989,72.442,male
estimates,830,1990,72.688,male
estimates,830,1991,72.934,male
estimates,830,1992,73.177,male
estimates,830,1993,73.413,male
estimates,830,1994,73.643,male
estimates,830,1995,73.871,male
estimates,830,1996,74.103,male
estimates,830,1997,74.347,male
estimates,830,1998,74.606,male
estimates,830,1999,74.882,male
estimates,830,2000,75.174,male
estimates,830,2001,75.482,male
estimates,830,2002,75.799,male
estimates,830,2003,76.12,male
estimates,830,2004,76.44,male
estimates,830,2005,76.754,male
estimates,830,2006,77.059,male
estimates,830,2007,77.352,male
estimates,830,2008,77.632,male
estimates,830,2009,77.897,male
estimates,830,2010,78.145,male
estimates,830,2011,78.374,male
estimates,830,2012,78.587,male
estimates,830,2013,78.786,male
estimates,830,2014,78.975,male
estimates,830,2015,79.156,male
medium_variant,830,2015,79.156,male
medium_variant,830,2016,79.332,male
medium_variant,830,2017,79.507,male
medium_variant,830,2018,79.682,male
medium_variant,830,2019,79.86,male
medium_variant,830,2020,80.042,male
medium_variant,830,2021,80.227,male
medium_variant,830,2022,80.414,male
medium_variant,830,2023,80.602,male
medium_variant,830,2024,80.789,male
medium_variant,830,2025,80.978,male
medium_variant,830,2026,81.167,male
medium_variant,830,2027,81.358,male
medium_variant,830,2028,81.55,male
medium_variant,830,2029,81.742,male
medium_variant,830,2030,81.934,male
medium_variant,830,2031,82.126,male
medium_variant,830,2032,82.317,male
medium_variant,830,2033,82.505,male
medium_variant,830,2034,82.691,male
medium_variant,830,2035,82.871,male
medium_variant,830,2036,83.047,male
medium_variant,830,2037,83.217,male
medium_variant,830,2038,83.382,male
medium_variant,830,2039,83.541,male
medium_variant,830,2040,83.694,male
medium_variant,830,2041,83.841,male
medium_variant,830,2042,83.984,male
medium_variant,830,2043,84.123,male
medium_variant,830,2044,84.257,male
medium_variant,830,2045,84.389,male
medium_variant,830,2046,84.516,male
medium_variant,830,2047,84.641,male
medium_variant,830,2048,84.762,male
medium_variant,830,2049,84.881,male
medium_variant,830,2050,84.997,male
medium_variant,830,2051,85.112,male
medium_variant,830,2052,85.225,male
medium_variant,830,2053,85.338,male
medium_variant,830,2054,85.449,male
medium_variant,830,2055,85.561,male
medium_variant,830,2056,85.673,male
medium_variant,830,2057,85.786,male
medium_variant,830,2058,85.899,male
medium_variant,830,2059,86.012,male
medium_variant,830,2060,86.126,male
medium_variant,830,2061,86.239,male
medium_variant,830,2062,86.352,male
medium_variant,830,2063,86.465,male
medium_variant,830,2064,86.576,male
medium_variant,830,2065,86.686,male
medium_variant,830,2066,86.796,male
medium_variant,830,2067,86.906,male
medium_variant,830,2068,87.015,male
medium_variant,830,2069,87.125,male
medium_variant,830,2070,87.234,male
medium_variant,830,2071,87.344,male
medium_variant,830,2072,87.455,male
medium_variant,830,2073,87.566,male
medium_variant,830,2074,87.677,male
medium_variant,830,2075,87.788,male
medium_variant,830,2076,87.901,male
medium_variant,830,2077,88.014,male
medium_variant,830,2078,88.127,male
medium_variant,830,2079,88.24,male
medium_variant,830,2080,88.354,male
medium_variant,830,2081,88.469,male
medium_variant,830,2082,88.583,male
medium_variant,830,2083,88.698,male
medium_variant,830,2084,88.812,male
medium_variant,830,2085,88.926,male
medium_variant,830,2086,89.04,male
medium_variant,830,2087,89.153,male
medium_variant,830,2088,89.264,male
medium_variant,830,2089,89.375,male
medium_variant,830,2090,89.486,male
medium_variant,830,2091,89.596,male
medium_variant,830,2092,89.706,male
medium_variant,830,2093,89.816,male
medium_variant,830,2094,89.927,male
medium_variant,830,2095,90.038,male
medium_variant,830,2096,90.15,male
medium_variant,830,2097,90.263,male
medium_variant,830,2098,90.376,male
medium_variant,830,2099,90.49,male
estimates,830,1950,70.911,female
estimates,830,1951,71.14,female
estimates,830,1952,71.576,female
estimates,830,1953,71.969,female
estimates,830,1954,72.319,female
estimates,830,1955,72.625,female
estimates,830,1956,72.89,female
estimates,830,1957,73.115,female
estimates,830,1958,73.305,female
estimates,830,1959,73.467,female
estimates,830,1960,73.61,female
estimates,830,1961,73.741,female
estimates,830,1962,73.871,female
estimates,830,1963,74.007,female
estimates,830,1964,74.152,female
estimates,830,1965,74.304,female
estimates,830,1966,74.456,female
estimates,830,1967,74.599,female
estimates,830,1968,74.729,female
estimates,830,1969,74.845,female
estimates,830,1970,74.95,female
estimates,830,1971,75.049,female
estimates,830,1972,75.149,female
estimates,830,1973,75.256,female
estimates,830,1974,75.375,female
estimates,830,1975,75.512,female
estimates,830,1976,75.669,female
estimates,830,1977,75.846,female
estimates,830,1978,76.038,female
estimates,830,1979,76.244,female
estimates,830,1980,76.455,female
estimates,830,1981,76.664,female
estimates,830,1982,76.865,female
estimates,830,1983,77.053,female
estimates,830,1984,77.229,female
estimates,830,1985,77.396,female
estimates,830,1986,77.56,female
estimates,830,1987,77.729,female
estimates,830,1988,77.906,female
estimates,830,1989,78.093,female
estimates,830,1990,78.285,female
estimates,830,1991,78.475,female
estimates,830,1992,78.656,female
estimates,830,1993,78.825,female
estimates,830,1994,78.982,female
estimates,830,1995,79.131,female
estimates,830,1996,79.279,female
estimates,830,1997,79.431,female
estimates,830,1998,79.595,female
estimates,830,1999,79.774,female
estimates,830,2000,79.971,female
estimates,830,2001,80.186,female
estimates,830,2002,80.417,female
estimates,830,2003,80.657,female
estimates,830,2004,80.901,female
estimates,830,2005,81.141,female
estimates,830,2006,81.37,female
estimates,830,2007,81.582,female
estimates,830,2008,81.774,female
estimates,830,2009,81.944,female
estimates,830,2010,82.094,female
estimates,830,2011,82.226,female
estimates,830,2012,82.349,female
estimates,830,2013,82.466,female
estimates,830,2014,82.583,female
estimates,830,2015,82.701,female
medium_variant,830,2015,82.701,female
medium_variant,830,2016,82.822,female
medium_variant,830,2017,82.943,female
medium_variant,830,2018,83.065,female
medium_variant,830,2019,83.187,female
medium_variant,830,2020,83.31,female
medium_variant,830,2021,83.434,female
medium_variant,830,2022,83.558,female
medium_variant,830,2023,83.682,female
medium_variant,830,2024,83.805,female
medium_variant,830,2025,83.927,female
medium_variant,830,2026,84.049,female
medium_variant,830,2027,84.169,female
medium_variant,830,2028,84.289,female
medium_variant,830,2029,84.408,female
medium_variant,830,2030,84.527,female
medium_variant,830,2031,84.645,female
medium_variant,830,2032,84.762,female
medium_variant,830,2033,84.88,female
medium_variant,830,2034,84.998,female
medium_variant,830,2035,85.116,female
medium_variant,830,2036,85.233,female
medium_variant,830,2037,85.351,female
medium_variant,830,2038,85.467,female
medium_variant,830,2039,85.584,female
medium_variant,830,2040,85.7,female
medium_variant,830,2041,85.816,female
medium_variant,830,2042,85.933,female
medium_variant,830,2043,86.049,female
medium_variant,830,2044,86.167,female
medium_variant,830,2045,86.284,female
medium_variant,830,2046,86.402,female
medium_variant,830,2047,86.521,female
medium_variant,830,2048,86.639,female
medium_variant,830,2049,86.758,female
medium_variant,830,2050,86.876,female
medium_variant,830,2051,86.994,female
medium_variant,830,2052,87.111,female
medium_variant,830,2053,87.228,female
medium_variant,830,2054,87.345,female
medium_variant,830,2055,87.462,female
medium_variant,830,2056,87.577,female
medium_variant,830,2057,87.693,female
medium_variant,830,2058,87.808,female
medium_variant,830,2059,87.922,female
medium_variant,830,2060,88.037,female
medium_variant,830,2061,88.15,female
medium_variant,830,2062,88.263,female
medium_variant,830,2063,88.375,female
medium_variant,830,2064,88.487,female
medium_variant,830,2065,88.599,female
medium_variant,830,2066,88.712,female
medium_variant,830,2067,88.825,female
medium_variant,830,2068,88.938,female
medium_variant,830,2069,89.053,female
medium_variant,830,2070,89.169,female
medium_variant,830,2071,89.285,female
medium_variant,830,2072,89.401,female
medium_variant,830,2073,89.518,female
medium_variant,830,2074,89.634,female
medium_variant,830,2075,89.751,female
medium_variant,830,2076,89.867,female
medium_variant,830,2077,89.982,female
medium_variant,830,2078,90.097,female
medium_variant,830,2079,90.212,female
medium_variant,830,2080,90.326,female
medium_variant,830,2081,90.44,female
medium_variant,830,2082,90.554,female
medium_variant,830,2083,90.667,female
medium_variant,830,2084,90.781,female
medium_variant,830,2085,90.895,female
medium_variant,830,2086,91.009,female
medium_variant,830,2087,91.123,female
medium_variant,830,2088,91.237,female
medium_variant,830,2089,91.351,female
medium_variant,830,2090,91.465,female
medium_variant,830,2091,91.579,female
medium_variant,830,2092,91.693,female
medium_variant,830,2093,91.807,female
medium_variant,830,2094,91.921,female
medium_variant,830,2095,92.035,female
medium_variant,830,2096,92.149,female
medium_variant,830,2097,92.263,female
medium_variant,830,2098,92.377,female
medium_variant,830,2099,92.491,female
