variant,country,year,lifeexpectancyatbirth,gender
estimates,372,1950,64.462,male
estimates,372,1951,64.762,male
estimates,372,1952,65.334,male
estimates,372,1953,65.85,male
estimates,372,1954,66.311,male
estimates,372,1955,66.716,male
estimates,372,1956,67.066,male
estimates,372,1957,67.364,male
estimates,372,1958,67.611,male
estimates,372,1959,67.813,male
estimates,372,1960,67.977,male
estimates,372,1961,68.109,male
estimates,372,1962,68.217,male
estimates,372,1963,68.31,male
estimates,372,1964,68.393,male
estimates,372,1965,68.469,male
estimates,372,1966,68.536,male
estimates,372,1967,68.591,male
estimates,372,1968,68.636,male
estimates,372,1969,68.673,male
estimates,372,1970,68.709,male
estimates,372,1971,68.75,male
estimates,372,1972,68.802,male
estimates,372,1973,68.868,male
estimates,372,1974,68.953,male
estimates,372,1975,69.061,male
estimates,372,1976,69.194,male
estimates,372,1977,69.349,male
estimates,372,1978,69.523,male
estimates,372,1979,69.712,male
estimates,372,1980,69.913,male
estimates,372,1981,70.12,male
estimates,372,1982,70.331,male
estimates,372,1983,70.541,male
estimates,372,1984,70.75,male
estimates,372,1985,70.957,male
estimates,372,1986,71.168,male
estimates,372,1987,71.384,male
estimates,372,1988,71.606,male
estimates,372,1989,71.832,male
estimates,372,1990,72.053,male
estimates,372,1991,72.256,male
estimates,372,1992,72.439,male
estimates,372,1993,72.601,male
estimates,372,1994,72.749,male
estimates,372,1995,72.9,male
estimates,372,1996,73.072,male
estimates,372,1997,73.282,male
estimates,372,1998,73.542,male
estimates,372,1999,73.853,male
estimates,372,2000,74.216,male
estimates,372,2001,74.624,male
estimates,372,2002,75.059,male
estimates,372,2003,75.504,male
estimates,372,2004,75.946,male
estimates,372,2005,76.373,male
estimates,372,2006,76.777,male
estimates,372,2007,77.156,male
estimates,372,2008,77.508,male
estimates,372,2009,77.831,male
estimates,372,2010,78.123,male
estimates,372,2011,78.386,male
estimates,372,2012,78.628,male
estimates,372,2013,78.854,male
estimates,372,2014,79.069,male
estimates,372,2015,79.277,male
medium_variant,372,2015,79.277,male
medium_variant,372,2016,79.481,male
medium_variant,372,2017,79.683,male
medium_variant,372,2018,79.885,male
medium_variant,372,2019,80.088,male
medium_variant,372,2020,80.294,male
medium_variant,372,2021,80.505,male
medium_variant,372,2022,80.719,male
medium_variant,372,2023,80.934,male
medium_variant,372,2024,81.149,male
medium_variant,372,2025,81.364,male
medium_variant,372,2026,81.577,male
medium_variant,372,2027,81.787,male
medium_variant,372,2028,81.992,male
medium_variant,372,2029,82.192,male
medium_variant,372,2030,82.384,male
medium_variant,372,2031,82.568,male
medium_variant,372,2032,82.745,male
medium_variant,372,2033,82.913,male
medium_variant,372,2034,83.075,male
medium_variant,372,2035,83.231,male
medium_variant,372,2036,83.38,male
medium_variant,372,2037,83.525,male
medium_variant,372,2038,83.666,male
medium_variant,372,2039,83.804,male
medium_variant,372,2040,83.941,male
medium_variant,372,2041,84.075,male
medium_variant,372,2042,84.207,male
medium_variant,372,2043,84.337,male
medium_variant,372,2044,84.465,male
medium_variant,372,2045,84.591,male
medium_variant,372,2046,84.716,male
medium_variant,372,2047,84.84,male
medium_variant,372,2048,84.962,male
medium_variant,372,2049,85.083,male
medium_variant,372,2050,85.203,male
medium_variant,372,2051,85.323,male
medium_variant,372,2052,85.441,male
medium_variant,372,2053,85.559,male
medium_variant,372,2054,85.677,male
medium_variant,372,2055,85.795,male
medium_variant,372,2056,85.913,male
medium_variant,372,2057,86.032,male
medium_variant,372,2058,86.151,male
medium_variant,372,2059,86.27,male
medium_variant,372,2060,86.39,male
medium_variant,372,2061,86.51,male
medium_variant,372,2062,86.629,male
medium_variant,372,2063,86.748,male
medium_variant,372,2064,86.867,male
medium_variant,372,2065,86.985,male
medium_variant,372,2066,87.103,male
medium_variant,372,2067,87.222,male
medium_variant,372,2068,87.341,male
medium_variant,372,2069,87.461,male
medium_variant,372,2070,87.581,male
medium_variant,372,2071,87.7,male
medium_variant,372,2072,87.819,male
medium_variant,372,2073,87.938,male
medium_variant,372,2074,88.055,male
medium_variant,372,2075,88.172,male
medium_variant,372,2076,88.288,male
medium_variant,372,2077,88.404,male
medium_variant,372,2078,88.52,male
medium_variant,372,2079,88.636,male
medium_variant,372,2080,88.752,male
medium_variant,372,2081,88.867,male
medium_variant,372,2082,88.981,male
medium_variant,372,2083,89.095,male
medium_variant,372,2084,89.208,male
medium_variant,372,2085,89.32,male
medium_variant,372,2086,89.432,male
medium_variant,372,2087,89.545,male
medium_variant,372,2088,89.659,male
medium_variant,372,2089,89.773,male
medium_variant,372,2090,89.888,male
medium_variant,372,2091,90.004,male
medium_variant,372,2092,90.121,male
medium_variant,372,2093,90.237,male
medium_variant,372,2094,90.354,male
medium_variant,372,2095,90.47,male
medium_variant,372,2096,90.586,male
medium_variant,372,2097,90.702,male
medium_variant,372,2098,90.818,male
medium_variant,372,2099,90.933,male
estimates,372,1950,66.94,female
estimates,372,1951,67.318,female
estimates,372,1952,68.044,female
estimates,372,1953,68.708,female
estimates,372,1954,69.311,female
estimates,372,1955,69.852,female
estimates,372,1956,70.333,female
estimates,372,1957,70.755,female
estimates,372,1958,71.121,female
estimates,372,1959,71.437,female
estimates,372,1960,71.707,female
estimates,372,1961,71.941,female
estimates,372,1962,72.147,female
estimates,372,1963,72.334,female
estimates,372,1964,72.51,female
estimates,372,1965,72.68,female
estimates,372,1966,72.846,female
estimates,372,1967,73.007,female
estimates,372,1968,73.163,female
estimates,372,1969,73.316,female
estimates,372,1970,73.47,female
estimates,372,1971,73.626,female
estimates,372,1972,73.784,female
estimates,372,1973,73.947,female
estimates,372,1974,74.117,female
estimates,372,1975,74.3,female
estimates,372,1976,74.501,female
estimates,372,1977,74.72,female
estimates,372,1978,74.957,female
estimates,372,1979,75.209,female
estimates,372,1980,75.469,female
estimates,372,1981,75.729,female
estimates,372,1982,75.983,female
estimates,372,1983,76.225,female
estimates,372,1984,76.452,female
estimates,372,1985,76.667,female
estimates,372,1986,76.874,female
estimates,372,1987,77.08,female
estimates,372,1988,77.288,female
estimates,372,1989,77.498,female
estimates,372,1990,77.703,female
estimates,372,1991,77.892,female
estimates,372,1992,78.06,female
estimates,372,1993,78.208,female
estimates,372,1994,78.341,female
estimates,372,1995,78.471,female
estimates,372,1996,78.614,female
estimates,372,1997,78.785,female
estimates,372,1998,78.992,female
estimates,372,1999,79.24,female
estimates,372,2000,79.527,female
estimates,372,2001,79.85,female
estimates,372,2002,80.194,female
estimates,372,2003,80.545,female
estimates,372,2004,80.893,female
estimates,372,2005,81.228,female
estimates,372,2006,81.542,female
estimates,372,2007,81.831,female
estimates,372,2008,82.096,female
estimates,372,2009,82.334,female
estimates,372,2010,82.545,female
estimates,372,2011,82.73,female
estimates,372,2012,82.896,female
estimates,372,2013,83.05,female
estimates,372,2014,83.195,female
estimates,372,2015,83.334,female
medium_variant,372,2015,83.334,female
medium_variant,372,2016,83.471,female
medium_variant,372,2017,83.605,female
medium_variant,372,2018,83.737,female
medium_variant,372,2019,83.87,female
medium_variant,372,2020,84.003,female
medium_variant,372,2021,84.138,female
medium_variant,372,2022,84.274,female
medium_variant,372,2023,84.409,female
medium_variant,372,2024,84.543,female
medium_variant,372,2025,84.677,female
medium_variant,372,2026,84.811,female
medium_variant,372,2027,84.944,female
medium_variant,372,2028,85.076,female
medium_variant,372,2029,85.207,female
medium_variant,372,2030,85.337,female
medium_variant,372,2031,85.467,female
medium_variant,372,2032,85.597,female
medium_variant,372,2033,85.726,female
medium_variant,372,2034,85.854,female
medium_variant,372,2035,85.982,female
medium_variant,372,2036,86.11,female
medium_variant,372,2037,86.236,female
medium_variant,372,2038,86.362,female
medium_variant,372,2039,86.486,female
medium_variant,372,2040,86.611,female
medium_variant,372,2041,86.735,female
medium_variant,372,2042,86.86,female
medium_variant,372,2043,86.985,female
medium_variant,372,2044,87.11,female
medium_variant,372,2045,87.236,female
medium_variant,372,2046,87.361,female
medium_variant,372,2047,87.487,female
medium_variant,372,2048,87.611,female
medium_variant,372,2049,87.735,female
medium_variant,372,2050,87.857,female
medium_variant,372,2051,87.979,female
medium_variant,372,2052,88.1,female
medium_variant,372,2053,88.221,female
medium_variant,372,2054,88.341,female
medium_variant,372,2055,88.461,female
medium_variant,372,2056,88.581,female
medium_variant,372,2057,88.701,female
medium_variant,372,2058,88.821,female
medium_variant,372,2059,88.941,female
medium_variant,372,2060,89.061,female
medium_variant,372,2061,89.181,female
medium_variant,372,2062,89.3,female
medium_variant,372,2063,89.419,female
medium_variant,372,2064,89.538,female
medium_variant,372,2065,89.656,female
medium_variant,372,2066,89.774,female
medium_variant,372,2067,89.892,female
medium_variant,372,2068,90.009,female
medium_variant,372,2069,90.127,female
medium_variant,372,2070,90.245,female
medium_variant,372,2071,90.363,female
medium_variant,372,2072,90.481,female
medium_variant,372,2073,90.599,female
medium_variant,372,2074,90.717,female
medium_variant,372,2075,90.835,female
medium_variant,372,2076,90.953,female
medium_variant,372,2077,91.071,female
medium_variant,372,2078,91.188,female
medium_variant,372,2079,91.306,female
medium_variant,372,2080,91.424,female
medium_variant,372,2081,91.543,female
medium_variant,372,2082,91.662,female
medium_variant,372,2083,91.782,female
medium_variant,372,2084,91.902,female
medium_variant,372,2085,92.022,female
medium_variant,372,2086,92.141,female
medium_variant,372,2087,92.259,female
medium_variant,372,2088,92.376,female
medium_variant,372,2089,92.492,female
medium_variant,372,2090,92.607,female
medium_variant,372,2091,92.721,female
medium_variant,372,2092,92.834,female
medium_variant,372,2093,92.948,female
medium_variant,372,2094,93.063,female
medium_variant,372,2095,93.178,female
medium_variant,372,2096,93.294,female
medium_variant,372,2097,93.411,female
medium_variant,372,2098,93.528,female
medium_variant,372,2099,93.646,female
