variant,country,year,lifeexpectancyatbirth,gender
estimates,68,1950,38.119,male
estimates,68,1951,38.249,male
estimates,68,1952,38.511,male
estimates,68,1953,38.78,male
estimates,68,1954,39.054,male
estimates,68,1955,39.335,male
estimates,68,1956,39.621,male
estimates,68,1957,39.914,male
estimates,68,1958,40.213,male
estimates,68,1959,40.519,male
estimates,68,1960,40.831,male
estimates,68,1961,41.151,male
estimates,68,1962,41.479,male
estimates,68,1963,41.815,male
estimates,68,1964,42.159,male
estimates,68,1965,42.511,male
estimates,68,1966,42.87,male
estimates,68,1967,43.237,male
estimates,68,1968,43.61,male
estimates,68,1969,43.991,male
estimates,68,1970,44.378,male
estimates,68,1971,44.771,male
estimates,68,1972,45.172,male
estimates,68,1973,45.579,male
estimates,68,1974,45.994,male
estimates,68,1975,46.414,male
estimates,68,1976,46.841,male
estimates,68,1977,47.275,male
estimates,68,1978,47.714,male
estimates,68,1979,48.159,male
estimates,68,1980,48.61,male
estimates,68,1981,49.068,male
estimates,68,1982,49.532,male
estimates,68,1983,50.003,male
estimates,68,1984,50.48,male
estimates,68,1985,50.963,male
estimates,68,1986,51.452,male
estimates,68,1987,51.947,male
estimates,68,1988,52.446,male
estimates,68,1989,52.951,male
estimates,68,1990,53.459,male
estimates,68,1991,53.971,male
estimates,68,1992,54.488,male
estimates,68,1993,55.007,male
estimates,68,1994,55.53,male
estimates,68,1995,56.055,male
estimates,68,1996,56.583,male
estimates,68,1997,57.113,male
estimates,68,1998,57.645,male
estimates,68,1999,58.178,male
estimates,68,2000,58.712,male
estimates,68,2001,59.247,male
estimates,68,2002,59.782,male
estimates,68,2003,60.318,male
estimates,68,2004,60.854,male
estimates,68,2005,61.391,male
estimates,68,2006,61.933,male
estimates,68,2007,62.479,male
estimates,68,2008,63.026,male
estimates,68,2009,63.569,male
estimates,68,2010,64.098,male
estimates,68,2011,64.606,male
estimates,68,2012,65.085,male
estimates,68,2013,65.532,male
estimates,68,2014,65.943,male
estimates,68,2015,66.322,male
medium_variant,68,2015,66.322,male
medium_variant,68,2016,66.672,male
medium_variant,68,2017,67.001,male
medium_variant,68,2018,67.317,male
medium_variant,68,2019,67.624,male
medium_variant,68,2020,67.923,male
medium_variant,68,2021,68.215,male
medium_variant,68,2022,68.498,male
medium_variant,68,2023,68.771,male
medium_variant,68,2024,69.035,male
medium_variant,68,2025,69.292,male
medium_variant,68,2026,69.543,male
medium_variant,68,2027,69.788,male
medium_variant,68,2028,70.028,male
medium_variant,68,2029,70.264,male
medium_variant,68,2030,70.496,male
medium_variant,68,2031,70.726,male
medium_variant,68,2032,70.951,male
medium_variant,68,2033,71.173,male
medium_variant,68,2034,71.392,male
medium_variant,68,2035,71.607,male
medium_variant,68,2036,71.819,male
medium_variant,68,2037,72.028,male
medium_variant,68,2038,72.234,male
medium_variant,68,2039,72.438,male
medium_variant,68,2040,72.641,male
medium_variant,68,2041,72.842,male
medium_variant,68,2042,73.043,male
medium_variant,68,2043,73.243,male
medium_variant,68,2044,73.443,male
medium_variant,68,2045,73.643,male
medium_variant,68,2046,73.842,male
medium_variant,68,2047,74.041,male
medium_variant,68,2048,74.239,male
medium_variant,68,2049,74.436,male
medium_variant,68,2050,74.632,male
medium_variant,68,2051,74.828,male
medium_variant,68,2052,75.024,male
medium_variant,68,2053,75.219,male
medium_variant,68,2054,75.413,male
medium_variant,68,2055,75.607,male
medium_variant,68,2056,75.801,male
medium_variant,68,2057,75.993,male
medium_variant,68,2058,76.185,male
medium_variant,68,2059,76.375,male
medium_variant,68,2060,76.566,male
medium_variant,68,2061,76.756,male
medium_variant,68,2062,76.946,male
medium_variant,68,2063,77.136,male
medium_variant,68,2064,77.327,male
medium_variant,68,2065,77.519,male
medium_variant,68,2066,77.711,male
medium_variant,68,2067,77.904,male
medium_variant,68,2068,78.098,male
medium_variant,68,2069,78.292,male
medium_variant,68,2070,78.487,male
medium_variant,68,2071,78.68,male
medium_variant,68,2072,78.873,male
