continent,year,variant,freq,age1yearinterval,lifeexpectancy
904,1985,estimates,5yearly,45,29.7657745687385
904,1985,estimates,5yearly,50,25.6360573828442
904,1985,estimates,5yearly,55,21.7008828595531
904,1985,estimates,5yearly,60,18.0196974744971
904,1985,estimates,5yearly,65,14.6461910108613
904,1985,estimates,5yearly,70,11.6166634131564
904,1985,estimates,5yearly,75,8.99575572415888
904,1985,estimates,5yearly,80,6.84024528900679
904,1985,estimates,5yearly,85,5.13852460906347
904,1985,estimates,5yearly,90,3.85053230384484
904,1985,estimates,5yearly,95,2.91482129595414
904,1985,estimates,5yearly,100plus,2.25991982250931
904,1990,estimates,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,1990,estimates,5yearly,0,68.4126035124466
904,1990,estimates,5yearly,1,70.1602571824737
904,1990,estimates,5yearly,5,66.8907311784388
904,1990,estimates,5yearly,10,62.1268841762253
904,1990,estimates,5yearly,15,57.3145148048557
904,1990,estimates,5yearly,20,52.6452383042164
904,1990,estimates,5yearly,25,48.1159413720349
904,1990,estimates,5yearly,30,43.6490881340238
904,1990,estimates,5yearly,35,39.2079306004357
904,1990,estimates,5yearly,40,34.8116023590012
904,1990,estimates,5yearly,45,30.498662027574
904,1990,estimates,5yearly,50,26.318924085385
904,1990,estimates,5yearly,55,22.337932502679
904,1990,estimates,5yearly,60,18.6096844199613
904,1990,estimates,5yearly,65,15.1845177702436
904,1990,estimates,5yearly,70,12.0926974622771
904,1990,estimates,5yearly,75,9.40118807428487
904,1990,estimates,5yearly,80,7.17262069150915
904,1990,estimates,5yearly,85,5.40011799784754
904,1990,estimates,5yearly,90,4.04810798748999
904,1990,estimates,5yearly,95,3.05833236411894
904,1990,estimates,5yearly,100plus,2.36062244871811
904,1995,estimates,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,1995,estimates,5yearly,0,70.4530520093009
904,1995,estimates,5yearly,1,71.7634221926591
904,1995,estimates,5yearly,5,68.3876690010453
904,1995,estimates,5yearly,10,63.5962100829168
904,1995,estimates,5yearly,15,58.7704274717223
904,1995,estimates,5yearly,20,54.0932699967362
904,1995,estimates,5yearly,25,49.5447583020959
904,1995,estimates,5yearly,30,45.0428094376805
904,1995,estimates,5yearly,35,40.5667408894558
904,1995,estimates,5yearly,40,36.1372252408008
904,1995,estimates,5yearly,45,31.7918680092143
904,1995,estimates,5yearly,50,27.573781413512
904,1995,estimates,5yearly,55,23.5297174035842
904,1995,estimates,5yearly,60,19.7172034618232
904,1995,estimates,5yearly,65,16.1773758655759
904,1995,estimates,5yearly,70,12.9301660234999
904,1995,estimates,5yearly,75,10.0676365965562
904,1995,estimates,5yearly,80,7.67645786287724
904,1995,estimates,5yearly,85,5.76016383966819
904,1995,estimates,5yearly,90,4.29050496964749
904,1995,estimates,5yearly,95,3.21186195967423
904,1995,estimates,5yearly,100plus,2.45210948696658
904,2000,estimates,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2000,estimates,5yearly,0,72.1319382413405
904,2000,estimates,5yearly,1,73.0068474022881
904,2000,estimates,5yearly,5,69.5491768129119
904,2000,estimates,5yearly,10,64.7373878208719
904,2000,estimates,5yearly,15,59.8992021162059
904,2000,estimates,5yearly,20,55.2075445836835
904,2000,estimates,5yearly,25,50.642138148531
904,2000,estimates,5yearly,30,46.106233338548
904,2000,estimates,5yearly,35,41.5869313962803
904,2000,estimates,5yearly,40,37.1147798698413
904,2000,estimates,5yearly,45,32.7264113354506
904,2000,estimates,5yearly,50,28.4611050776463
904,2000,estimates,5yearly,55,24.3651094393718
904,2000,estimates,5yearly,60,20.484314772593
904,2000,estimates,5yearly,65,16.862635571466
904,2000,estimates,5yearly,70,13.5226708188212
904,2000,estimates,5yearly,75,10.5601494196659
904,2000,estimates,5yearly,80,8.06830994493411
904,2000,estimates,5yearly,85,6.05738855409237
904,2000,estimates,5yearly,90,4.50506678512434
904,2000,estimates,5yearly,95,3.35943690587765
904,2000,estimates,5yearly,100plus,2.54920937098067
904,2005,estimates,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2005,estimates,5yearly,0,73.4481748923358
904,2005,estimates,5yearly,1,74.0554345615651
904,2005,estimates,5yearly,5,70.5307478867886
904,2005,estimates,5yearly,10,65.6979245583243
904,2005,estimates,5yearly,15,60.8440192316064
904,2005,estimates,5yearly,20,56.1286860864318
904,2005,estimates,5yearly,25,51.5411573105014
904,2005,estimates,5yearly,30,46.9891907681226
904,2005,estimates,5yearly,35,42.442195591786
904,2005,estimates,5yearly,40,37.9282038788789
904,2005,estimates,5yearly,45,33.4928842193977
904,2005,estimates,5yearly,50,29.180265568103
904,2005,estimates,5yearly,55,25.0339976652124
904,2005,estimates,5yearly,60,21.1070072989072
904,2005,estimates,5yearly,65,17.4424008896338
904,2005,estimates,5yearly,70,14.0792932450935
904,2005,estimates,5yearly,75,11.0993841326403
904,2005,estimates,5yearly,80,8.57092096357058
904,2005,estimates,5yearly,85,6.50559819708676
904,2005,estimates,5yearly,90,4.88619127926707
904,2005,estimates,5yearly,95,3.66830665835306
904,2005,estimates,5yearly,100plus,2.78836684832152
904,2010,estimates,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2010,estimates,5yearly,0,74.6590495941526
904,2010,estimates,5yearly,1,75.078749111881
904,2010,estimates,5yearly,5,71.4854378091894
904,2010,estimates,5yearly,10,66.6432060014449
904,2010,estimates,5yearly,15,61.7885961684476
904,2010,estimates,5yearly,20,57.0740968324493
904,2010,estimates,5yearly,25,52.480754161171
904,2010,estimates,5yearly,30,47.9164375205079
904,2010,estimates,5yearly,35,43.3552966598434
904,2010,estimates,5yearly,40,38.8154748080112
904,2010,estimates,5yearly,45,34.3417870087476
904,2010,estimates,5yearly,50,29.9898562430604
904,2010,estimates,5yearly,55,25.8049471381787
904,2010,estimates,5yearly,60,21.8284854432278
904,2010,estimates,5yearly,65,18.1107591260362
904,2010,estimates,5yearly,70,14.7103709855931
904,2010,estimates,5yearly,75,11.7018437965903
904,2010,estimates,5yearly,80,9.12704801762225
904,2010,estimates,5yearly,85,6.99946016952233
904,2010,estimates,5yearly,90,5.30671316931253
904,2010,estimates,5yearly,95,4.01132880461057
904,2010,estimates,5yearly,100plus,3.05685827120067
904,2015,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2015,medium_variant,5yearly,0,75.7094960982684
904,2015,medium_variant,5yearly,1,75.9442808192025
904,2015,medium_variant,5yearly,5,72.3049506174129
904,2015,medium_variant,5yearly,10,67.4444915399831
904,2015,medium_variant,5yearly,15,62.5793356097093
904,2015,medium_variant,5yearly,20,57.8400947921516
904,2015,medium_variant,5yearly,25,53.2225924270437
904,2015,medium_variant,5yearly,30,48.6366189396232
904,2015,medium_variant,5yearly,35,44.0582335502164
904,2015,medium_variant,5yearly,40,39.5044583002349
904,2015,medium_variant,5yearly,45,35.0103040786582
904,2015,medium_variant,5yearly,50,30.6276982399541
904,2015,medium_variant,5yearly,55,26.4038103754095
904,2015,medium_variant,5yearly,60,22.3804910044046
904,2015,medium_variant,5yearly,65,18.6031310122643
904,2015,medium_variant,5yearly,70,15.134767137036
904,2015,medium_variant,5yearly,75,12.0537355249952
904,2015,medium_variant,5yearly,80,9.40670989852035
904,2015,medium_variant,5yearly,85,7.21146751906376
904,2015,medium_variant,5yearly,90,5.45946128103423
904,2015,medium_variant,5yearly,95,4.11570837697113
904,2015,medium_variant,5yearly,100plus,3.12448135497
904,2020,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2020,medium_variant,5yearly,0,76.7078880638372
904,2020,medium_variant,5yearly,1,76.7938262274667
904,2020,medium_variant,5yearly,5,73.1092600368673
904,2020,medium_variant,5yearly,10,68.2338880793182
904,2020,medium_variant,5yearly,15,63.3553282528366
904,2020,medium_variant,5yearly,20,58.5922106751948
904,2020,medium_variant,5yearly,25,53.9423321966495
904,2020,medium_variant,5yearly,30,49.3253690897268
904,2020,medium_variant,5yearly,35,44.7172633566516
904,2020,medium_variant,5yearly,40,40.1361795996704
904,2020,medium_variant,5yearly,45,35.6176311060805
904,2020,medium_variant,5yearly,50,31.2033011096797
904,2020,medium_variant,5yearly,55,26.9367262054169
904,2020,medium_variant,5yearly,60,22.8630187895854
904,2020,medium_variant,5yearly,65,19.0284276456259
904,2020,medium_variant,5yearly,70,15.4902025358886
904,2020,medium_variant,5yearly,75,12.3357519914273
904,2020,medium_variant,5yearly,80,9.61776984630199
904,2020,medium_variant,5yearly,85,7.35862478581333
904,2020,medium_variant,5yearly,90,5.55345511156752
904,2020,medium_variant,5yearly,95,4.16918397949867
904,2020,medium_variant,5yearly,100plus,3.14990292326579
904,2025,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2025,medium_variant,5yearly,0,77.681656439132
904,2025,medium_variant,5yearly,1,77.6408541434589
904,2025,medium_variant,5yearly,5,73.9182680787151
904,2025,medium_variant,5yearly,10,69.0301505262187
904,2025,medium_variant,5yearly,15,64.139413346532
904,2025,medium_variant,5yearly,20,59.3531902278455
904,2025,medium_variant,5yearly,25,54.6727958387698
904,2025,medium_variant,5yearly,30,50.025126594337
904,2025,medium_variant,5yearly,35,45.3883380851847
904,2025,medium_variant,5yearly,40,40.7781655288796
904,2025,medium_variant,5yearly,45,36.2305563004034
904,2025,medium_variant,5yearly,50,31.7880394820887
904,2025,medium_variant,5yearly,55,27.4836258536475
904,2025,medium_variant,5yearly,60,23.3592013925477
904,2025,medium_variant,5yearly,65,19.4655592022029
904,2025,medium_variant,5yearly,70,15.8606787932123
904,2025,medium_variant,5yearly,75,12.6335596511485
904,2025,medium_variant,5yearly,80,9.84424560440453
904,2025,medium_variant,5yearly,85,7.51984183538517
904,2025,medium_variant,5yearly,90,5.65950918159701
904,2025,medium_variant,5yearly,95,4.23249594268976
904,2025,medium_variant,5yearly,100plus,3.18307429816671
904,2030,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2030,medium_variant,5yearly,0,78.6313080581507
904,2030,medium_variant,5yearly,1,78.4857603348872
904,2030,medium_variant,5yearly,5,74.7309419344418
904,2030,medium_variant,5yearly,10,69.8322271878337
904,2030,medium_variant,5yearly,15,64.931134869922
904,2030,medium_variant,5yearly,20,60.1235827080201
904,2030,medium_variant,5yearly,25,55.4122250438134
904,2030,medium_variant,5yearly,30,50.7331204711497
904,2030,medium_variant,5yearly,35,46.0660244083908
904,2030,medium_variant,5yearly,40,41.426068985429
904,2030,medium_variant,5yearly,45,36.8456523565225
904,2030,medium_variant,5yearly,50,32.3683405900604
904,2030,medium_variant,5yearly,55,28.029192144665
904,2030,medium_variant,5yearly,60,23.8587964694337
904,2030,medium_variant,5yearly,65,19.9052783087906
904,2030,medium_variant,5yearly,70,16.2325673283738
904,2030,medium_variant,5yearly,75,12.9332530367323
904,2030,medium_variant,5yearly,80,10.0724447445572
904,2030,medium_variant,5yearly,85,7.68215246061023
904,2030,medium_variant,5yearly,90,5.76583802822732
904,2030,medium_variant,5yearly,95,4.295358787723
904,2030,medium_variant,5yearly,100plus,3.21534841920564
904,2035,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2035,medium_variant,5yearly,0,79.5561468294499
904,2035,medium_variant,5yearly,1,79.3204755094584
904,2035,medium_variant,5yearly,5,75.5375662767501
904,2035,medium_variant,5yearly,10,70.6291175652211
904,2035,medium_variant,5yearly,15,65.7185095973015
904,2035,medium_variant,5yearly,20,60.892122760352
904,2035,medium_variant,5yearly,25,56.1520241144417
904,2035,medium_variant,5yearly,30,51.4419931282585
904,2035,medium_variant,5yearly,35,46.7455565374361
904,2035,medium_variant,5yearly,40,42.0765562415088
904,2035,medium_variant,5yearly,45,37.4658269402574
904,2035,medium_variant,5yearly,50,32.952384165946
904,2035,medium_variant,5yearly,55,28.5731684219632
904,2035,medium_variant,5yearly,60,24.3613380051445
904,2035,medium_variant,5yearly,65,20.3532534570086
904,2035,medium_variant,5yearly,70,16.6119391147364
904,2035,medium_variant,5yearly,75,13.2391186502577
904,2035,medium_variant,5yearly,80,10.3049589177395
904,2035,medium_variant,5yearly,85,7.8466784515816
904,2035,medium_variant,5yearly,90,5.87243319355874
904,2035,medium_variant,5yearly,95,4.35703096302134
904,2035,medium_variant,5yearly,100plus,3.24562811113179
904,2040,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2040,medium_variant,5yearly,0,80.440495723212
904,2040,medium_variant,5yearly,1,80.1283524287306
904,2040,medium_variant,5yearly,5,76.3219375397356
904,2040,medium_variant,5yearly,10,71.4043239652571
904,2040,medium_variant,5yearly,15,66.4850916413291
904,2040,medium_variant,5yearly,20,61.6413447853992
904,2040,medium_variant,5yearly,25,56.8753323891554
904,2040,medium_variant,5yearly,30,52.1361364818754
904,2040,medium_variant,5yearly,35,47.410418233548
904,2040,medium_variant,5yearly,40,42.7129698773001
904,2040,medium_variant,5yearly,45,38.0724598808971
904,2040,medium_variant,5yearly,50,33.5255167251646
904,2040,medium_variant,5yearly,55,29.1053231618762
904,2040,medium_variant,5yearly,60,24.8472743151527
904,2040,medium_variant,5yearly,65,20.7909509751449
904,2040,medium_variant,5yearly,70,16.9868817130199
904,2040,medium_variant,5yearly,75,13.5431157034452
904,2040,medium_variant,5yearly,80,10.5372899855903
904,2040,medium_variant,5yearly,85,8.01182204716383
904,2040,medium_variant,5yearly,90,5.97974761204899
904,2040,medium_variant,5yearly,95,4.41912739033369
904,2040,medium_variant,5yearly,100plus,3.27592869349262
904,2045,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2045,medium_variant,5yearly,0,81.3196735441755
904,2045,medium_variant,5yearly,1,80.9428836994215
904,2045,medium_variant,5yearly,5,77.1156515145655
904,2045,medium_variant,5yearly,10,72.190270214876
904,2045,medium_variant,5yearly,15,67.2629956714848
904,2045,medium_variant,5yearly,20,62.4030866043787
904,2045,medium_variant,5yearly,25,57.6127869499742
904,2045,medium_variant,5yearly,30,52.8473600001318
904,2045,medium_variant,5yearly,35,48.0946498397597
904,2045,medium_variant,5yearly,40,43.3693579043946
904,2045,medium_variant,5yearly,45,38.6995844750534
904,2045,medium_variant,5yearly,50,34.1194651108602
904,2045,medium_variant,5yearly,55,29.6602038968738
904,2045,medium_variant,5yearly,60,25.3537299615172
904,2045,medium_variant,5yearly,65,21.2422733976947
904,2045,medium_variant,5yearly,70,17.3791836848283
904,2045,medium_variant,5yearly,75,13.8662493419764
904,2045,medium_variant,5yearly,80,10.7892047572281
904,2045,medium_variant,5yearly,85,8.19561130302668
904,2045,medium_variant,5yearly,90,6.10363475828704
904,2045,medium_variant,5yearly,95,4.49507380418901
904,2045,medium_variant,5yearly,100plus,3.31724607974784
904,2050,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2050,medium_variant,5yearly,0,82.167151557915
904,2050,medium_variant,5yearly,1,81.7350682414791
904,2050,medium_variant,5yearly,5,77.8901670665241
904,2050,medium_variant,5yearly,10,72.9574342170261
904,2050,medium_variant,5yearly,15,68.0230104864078
904,2050,medium_variant,5yearly,20,63.1487574913239
904,2050,medium_variant,5yearly,25,58.3367358914473
904,2050,medium_variant,5yearly,30,53.5474660075473
904,2050,medium_variant,5yearly,35,48.7710813200698
904,2050,medium_variant,5yearly,40,44.0208438552955
904,2050,medium_variant,5yearly,45,39.3236353642362
904,2050,medium_variant,5yearly,50,34.7124634741926
904,2050,medium_variant,5yearly,55,30.2163388656449
904,2050,medium_variant,5yearly,60,25.865503458296
904,2050,medium_variant,5yearly,65,21.6994518826879
904,2050,medium_variant,5yearly,70,17.7755300559967
904,2050,medium_variant,5yearly,75,14.1968462544645
904,2050,medium_variant,5yearly,80,11.0508887689636
904,2050,medium_variant,5yearly,85,8.3901380534032
904,2050,medium_variant,5yearly,90,6.23795168591138
904,2050,medium_variant,5yearly,95,4.58020405684397
904,2050,medium_variant,5yearly,100plus,3.36603856535766
904,2055,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2055,medium_variant,5yearly,0,82.9467305434911
904,2055,medium_variant,5yearly,1,82.4675078378674
904,2055,medium_variant,5yearly,5,78.6074320965113
904,2055,medium_variant,5yearly,10,73.6683454299695
904,2055,medium_variant,5yearly,15,68.7275865950908
904,2055,medium_variant,5yearly,20,63.8406441001705
904,2055,medium_variant,5yearly,25,59.0094479202309
904,2055,medium_variant,5yearly,30,54.1990640833294
904,2055,medium_variant,5yearly,35,49.4012287328932
904,2055,medium_variant,5yearly,40,44.6290920650847
904,2055,medium_variant,5yearly,45,39.9072625511691
904,2055,medium_variant,5yearly,50,35.2670080017792
904,2055,medium_variant,5yearly,55,30.7369013589964
904,2055,medium_variant,5yearly,60,26.3443790912007
904,2055,medium_variant,5yearly,65,22.1280586764802
904,2055,medium_variant,5yearly,70,18.1456389293844
904,2055,medium_variant,5yearly,75,14.5042890405173
904,2055,medium_variant,5yearly,80,11.2924433552677
904,2055,medium_variant,5yearly,85,8.56743577785375
904,2055,medium_variant,5yearly,90,6.35780773145959
904,2055,medium_variant,5yearly,95,4.6535237118936
904,2055,medium_variant,5yearly,100plus,3.4055325984253
904,2060,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2060,medium_variant,5yearly,0,83.6631648414945
904,2060,medium_variant,5yearly,1,83.1408677697037
904,2060,medium_variant,5yearly,5,79.2673509798312
904,2060,medium_variant,5yearly,10,74.3227765785326
904,2060,medium_variant,5yearly,15,69.3764958371954
904,2060,medium_variant,5yearly,20,64.4784888748657
904,2060,medium_variant,5yearly,25,59.6303255418265
904,2060,medium_variant,5yearly,30,54.8009457902188
904,2060,medium_variant,5yearly,35,49.9838282969352
904,2060,medium_variant,5yearly,40,45.1916694701714
904,2060,medium_variant,5yearly,45,40.4478486233684
904,2060,medium_variant,5yearly,50,35.781076652573
904,2060,medium_variant,5yearly,55,31.2187435728392
904,2060,medium_variant,5yearly,60,26.7880615997479
904,2060,medium_variant,5yearly,65,22.5247978630259
904,2060,medium_variant,5yearly,70,18.487652698897
904,2060,medium_variant,5yearly,75,14.7856348003827
904,2060,medium_variant,5yearly,80,11.5100338394125
904,2060,medium_variant,5yearly,85,8.72311181636029
904,2060,medium_variant,5yearly,90,6.45867825665644
904,2060,medium_variant,5yearly,95,4.71080142335927
904,2060,medium_variant,5yearly,100plus,3.43211086564651
904,2065,medium_variant,5yearly,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2065,medium_variant,5yearly,0,84.3308204052036
904,2065,medium_variant,5yearly,1,83.7700453505558
904,2065,medium_variant,5yearly,5,79.8845353083363
904,2065,medium_variant,5yearly,10,74.935173702013
904,2065,medium_variant,5yearly,15,69.9840454575524
904,2065,medium_variant,5yearly,20,65.076441713992
