continent,year,variant,freq,age1yearinterval,lifeexpectancy
903,1980,estimates,5yearly,80,5.17209223958372
903,1980,estimates,5yearly,85,3.84868777870965
903,1980,estimates,5yearly,90,2.89325221929084
903,1980,estimates,5yearly,95,2.23038866544404
903,1980,estimates,5yearly,100plus,1.78576050130094
903,1985,estimates,5yearly,"Region, subregion, country or area *",AFRICA
903,1985,estimates,5yearly,0,51.7238105859702
903,1985,estimates,5yearly,1,56.7003555827196
903,1985,estimates,5yearly,5,57.1409098843216
903,1985,estimates,5yearly,10,53.6492258939287
903,1985,estimates,5yearly,15,49.3924199839934
903,1985,estimates,5yearly,20,45.2677091482319
903,1985,estimates,5yearly,25,41.3311417278074
903,1985,estimates,5yearly,30,37.4472475114556
903,1985,estimates,5yearly,35,33.5695203326901
903,1985,estimates,5yearly,40,29.7293987487264
903,1985,estimates,5yearly,45,25.9344793392804
903,1985,estimates,5yearly,50,22.2045092824679
903,1985,estimates,5yearly,55,18.5976346752984
903,1985,estimates,5yearly,60,15.1806281009508
903,1985,estimates,5yearly,65,12.0576263883814
903,1985,estimates,5yearly,70,9.32769461918015
903,1985,estimates,5yearly,75,7.05710917139319
903,1985,estimates,5yearly,80,5.2629397092693
903,1985,estimates,5yearly,85,3.90806245836683
903,1985,estimates,5yearly,90,2.92949414587871
903,1985,estimates,5yearly,95,2.25098472779291
903,1985,estimates,5yearly,100plus,1.79657738477062
903,1990,estimates,5yearly,"Region, subregion, country or area *",AFRICA
903,1990,estimates,5yearly,0,51.7138680343111
903,1990,estimates,5yearly,1,56.553194348166
903,1990,estimates,5yearly,5,56.8517086654789
903,1990,estimates,5yearly,10,53.3205892664764
903,1990,estimates,5yearly,15,49.0414807124196
903,1990,estimates,5yearly,20,44.8962343751383
903,1990,estimates,5yearly,25,40.9635310949228
903,1990,estimates,5yearly,30,37.132900127406
903,1990,estimates,5yearly,35,33.3551398199704
903,1990,estimates,5yearly,40,29.6275387212183
903,1990,estimates,5yearly,45,25.9175010194633
903,1990,estimates,5yearly,50,22.2560014095991
903,1990,estimates,5yearly,55,18.6990780789308
903,1990,estimates,5yearly,60,15.2998065202844
903,1990,estimates,5yearly,65,12.1712631792044
903,1990,estimates,5yearly,70,9.42327399801516
903,1990,estimates,5yearly,75,7.13436654217497
903,1990,estimates,5yearly,80,5.32264601292983
903,1990,estimates,5yearly,85,3.9521494593133
903,1990,estimates,5yearly,90,2.96067033886228
903,1990,estimates,5yearly,95,2.27220690428102
903,1990,estimates,5yearly,100plus,1.81058143617817
903,1995,estimates,5yearly,"Region, subregion, country or area *",AFRICA
903,1995,estimates,5yearly,0,52.3329844162837
903,1995,estimates,5yearly,1,56.641447031295
903,1995,estimates,5yearly,5,56.4273268153883
903,1995,estimates,5yearly,10,52.759998307142
903,1995,estimates,5yearly,15,48.4521398630948
903,1995,estimates,5yearly,20,44.2549385687439
903,1995,estimates,5yearly,25,40.3032039563069
903,1995,estimates,5yearly,30,36.5449408753277
903,1995,estimates,5yearly,35,32.9278629424252
903,1995,estimates,5yearly,40,29.3913291987187
903,1995,estimates,5yearly,45,25.8346201457637
903,1995,estimates,5yearly,50,22.2791339506392
903,1995,estimates,5yearly,55,18.8017015610288
903,1995,estimates,5yearly,60,15.4463032679146
903,1995,estimates,5yearly,65,12.3266087721511
903,1995,estimates,5yearly,70,9.56345917178995
903,1995,estimates,5yearly,75,7.25387074814396
903,1995,estimates,5yearly,80,5.42027697837642
903,1995,estimates,5yearly,85,4.02846159685358
903,1995,estimates,5yearly,90,3.01781628168779
903,1995,estimates,5yearly,95,2.31337920531388
903,1995,estimates,5yearly,100plus,1.83930123407558
903,2000,estimates,5yearly,"Region, subregion, country or area *",AFRICA
903,2000,estimates,5yearly,0,53.6655653003693
903,2000,estimates,5yearly,1,57.3524293958028
903,2000,estimates,5yearly,5,56.4541315053594
903,2000,estimates,5yearly,10,52.7180503617861
903,2000,estimates,5yearly,15,48.3934667805028
903,2000,estimates,5yearly,20,44.1404362789637
903,2000,estimates,5yearly,25,40.1290094174641
903,2000,estimates,5yearly,30,36.3691432170053
903,2000,estimates,5yearly,35,32.8411745142726
903,2000,estimates,5yearly,40,29.4386318844108
903,2000,estimates,5yearly,45,25.990937935857
903,2000,estimates,5yearly,50,22.5034508371486
903,2000,estimates,5yearly,55,19.0537762117202
903,2000,estimates,5yearly,60,15.7045889052138
903,2000,estimates,5yearly,65,12.5846837391939
903,2000,estimates,5yearly,70,9.79722360010022
903,2000,estimates,5yearly,75,7.45299443193475
903,2000,estimates,5yearly,80,5.58301661800071
903,2000,estimates,5yearly,85,4.1558874203702
903,2000,estimates,5yearly,90,3.11355940783782
903,2000,estimates,5yearly,95,2.38273277469232
903,2000,estimates,5yearly,100plus,1.88807729867271
903,2005,estimates,5yearly,"Region, subregion, country or area *",AFRICA
903,2005,estimates,5yearly,0,56.9688398795641
903,2005,estimates,5yearly,1,60.1163633770008
903,2005,estimates,5yearly,5,58.5685886349833
903,2005,estimates,5yearly,10,54.6954251394766
903,2005,estimates,5yearly,15,50.3421093931777
903,2005,estimates,5yearly,20,46.0389085523591
903,2005,estimates,5yearly,25,41.9175048057477
903,2005,estimates,5yearly,30,37.9736707060699
903,2005,estimates,5yearly,35,34.233642657453
903,2005,estimates,5yearly,40,30.6383735331371
903,2005,estimates,5yearly,45,27.0229549508046
903,2005,estimates,5yearly,50,23.3764333116405
903,2005,estimates,5yearly,55,19.7727213081221
903,2005,estimates,5yearly,60,16.2848389659215
903,2005,estimates,5yearly,65,13.0521824200725
903,2005,estimates,5yearly,70,10.1695405020106
903,2005,estimates,5yearly,75,7.73052414906079
903,2005,estimates,5yearly,80,5.77707149081483
903,2005,estimates,5yearly,85,4.28234866552212
903,2005,estimates,5yearly,90,3.18989029103324
903,2005,estimates,5yearly,95,2.42503875695485
903,2005,estimates,5yearly,100plus,1.90921580859863
903,2010,estimates,5yearly,"Region, subregion, country or area *",AFRICA
903,2010,estimates,5yearly,0,60.2283142640271
903,2010,estimates,5yearly,1,62.8686244655219
903,2010,estimates,5yearly,5,60.8643932102177
903,2010,estimates,5yearly,10,56.8493234515872
903,2010,estimates,5yearly,15,52.4506982234081
903,2010,estimates,5yearly,20,48.1207418543495
903,2010,estimates,5yearly,25,43.9329689456561
903,2010,estimates,5yearly,30,39.8220261721243
903,2010,estimates,5yearly,35,35.8072675600817
903,2010,estimates,5yearly,40,31.8999421933881
903,2010,estimates,5yearly,45,28.0236127116647
903,2010,estimates,5yearly,50,24.1735544582016
903,2010,estimates,5yearly,55,20.4084507540679
903,2010,estimates,5yearly,60,16.7875080841795
903,2010,estimates,5yearly,65,13.4417744826724
903,2010,estimates,5yearly,70,10.4759480526509
903,2010,estimates,5yearly,75,7.96218870812477
903,2010,estimates,5yearly,80,5.9416800693885
903,2010,estimates,5yearly,85,4.39165584372481
903,2010,estimates,5yearly,90,3.25743956664316
903,2010,estimates,5yearly,95,2.46372731305356
903,2010,estimates,5yearly,100plus,1.92959173616225
903,2015,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,medium_variant,5yearly,0,62.4443827362022
903,2015,medium_variant,5yearly,1,64.6931298922755
903,2015,medium_variant,5yearly,5,62.4458203145093
903,2015,medium_variant,5yearly,10,58.2793186965761
903,2015,medium_variant,5yearly,15,53.8167433195945
903,2015,medium_variant,5yearly,20,49.4401099544255
903,2015,medium_variant,5yearly,25,45.197843927015
903,2015,medium_variant,5yearly,30,40.9936209141989
903,2015,medium_variant,5yearly,35,36.8308796960062
903,2015,medium_variant,5yearly,40,32.7443099916174
903,2015,medium_variant,5yearly,45,28.717762588909
903,2015,medium_variant,5yearly,50,24.7589123551038
903,2015,medium_variant,5yearly,55,20.9063226035154
903,2015,medium_variant,5yearly,60,17.2132752118255
903,2015,medium_variant,5yearly,65,13.7848840663497
903,2015,medium_variant,5yearly,70,10.7437743312539
903,2015,medium_variant,5yearly,75,8.16920431491519
903,2015,medium_variant,5yearly,80,6.09274107066749
903,2015,medium_variant,5yearly,85,4.49529878167054
903,2015,medium_variant,5yearly,90,3.32420456979743
903,2015,medium_variant,5yearly,95,2.50415228089786
903,2015,medium_variant,5yearly,100plus,1.9526499845885
903,2020,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2020,medium_variant,5yearly,0,64.11193464417
903,2020,medium_variant,5yearly,1,66.0321238348289
903,2020,medium_variant,5yearly,5,63.5721403601552
903,2020,medium_variant,5yearly,10,59.2949434577254
903,2020,medium_variant,5yearly,15,54.7565041235657
903,2020,medium_variant,5yearly,20,50.3150813940071
903,2020,medium_variant,5yearly,25,46.010362871054
903,2020,medium_variant,5yearly,30,41.7433941721749
903,2020,medium_variant,5yearly,35,37.5058338614954
903,2020,medium_variant,5yearly,40,33.3333078827416
903,2020,medium_variant,5yearly,45,29.2276319824325
903,2020,medium_variant,5yearly,50,25.2135959360382
903,2020,medium_variant,5yearly,55,21.3203186487279
903,2020,medium_variant,5yearly,60,17.5847783288616
903,2020,medium_variant,5yearly,65,14.1115819443714
903,2020,medium_variant,5yearly,70,11.0047511512236
903,2020,medium_variant,5yearly,75,8.36813217664853
903,2020,medium_variant,5yearly,80,6.2350335554316
903,2020,medium_variant,5yearly,85,4.59018829734766
903,2020,medium_variant,5yearly,90,3.38289863295186
903,2020,medium_variant,5yearly,95,2.5376660499587
903,2020,medium_variant,5yearly,100plus,1.97016543291689
903,2025,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2025,medium_variant,5yearly,0,65.6995831024498
903,2025,medium_variant,5yearly,1,67.3277871939659
903,2025,medium_variant,5yearly,5,64.6686455887525
903,2025,medium_variant,5yearly,10,60.3040280651083
903,2025,medium_variant,5yearly,15,55.7057452726351
903,2025,medium_variant,5yearly,20,51.1989708359345
903,2025,medium_variant,5yearly,25,46.8281000840983
903,2025,medium_variant,5yearly,30,42.4997573733371
903,2025,medium_variant,5yearly,35,38.1990907297512
903,2025,medium_variant,5yearly,40,33.9519540710954
903,2025,medium_variant,5yearly,45,29.7650374623634
903,2025,medium_variant,5yearly,50,25.6777306284488
903,2025,medium_variant,5yearly,55,21.7315237594394
903,2025,medium_variant,5yearly,60,17.9544954480156
903,2025,medium_variant,5yearly,65,14.4371268029114
903,2025,medium_variant,5yearly,70,11.2807207453744
903,2025,medium_variant,5yearly,75,8.58413577455165
903,2025,medium_variant,5yearly,80,6.39465730208238
903,2025,medium_variant,5yearly,85,4.70105612160909
903,2025,medium_variant,5yearly,90,3.45515654835334
903,2025,medium_variant,5yearly,95,2.58192275512805
903,2025,medium_variant,5yearly,100plus,1.9957301247881
903,2030,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2030,medium_variant,5yearly,0,67.1953241415266
903,2030,medium_variant,5yearly,1,68.5635868216803
903,2030,medium_variant,5yearly,5,65.7221999075012
903,2030,medium_variant,5yearly,10,61.2784548965422
903,2030,medium_variant,5yearly,15,56.634277545065
903,2030,medium_variant,5yearly,20,52.0733523273456
903,2030,medium_variant,5yearly,25,47.6357378522504
903,2030,medium_variant,5yearly,30,43.2434041460956
903,2030,medium_variant,5yearly,35,38.8811763245208
903,2030,medium_variant,5yearly,40,34.5713618692977
903,2030,medium_variant,5yearly,45,30.3169303259697
903,2030,medium_variant,5yearly,50,26.1586911612703
903,2030,medium_variant,5yearly,55,22.1487267725303
903,2030,medium_variant,5yearly,60,18.3246784940071
903,2030,medium_variant,5yearly,65,14.7689599805673
903,2030,medium_variant,5yearly,70,11.5690199943361
903,2030,medium_variant,5yearly,75,8.82284533394464
903,2030,medium_variant,5yearly,80,6.58317543134455
903,2030,medium_variant,5yearly,85,4.84258533852828
903,2030,medium_variant,5yearly,90,3.55615457379229
903,2030,medium_variant,5yearly,95,2.6506828476384
903,2030,medium_variant,5yearly,100plus,2.04069739866972
903,2035,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2035,medium_variant,5yearly,0,68.5560168150195
903,2035,medium_variant,5yearly,1,69.6894195726017
903,2035,medium_variant,5yearly,5,66.6876624163618
903,2035,medium_variant,5yearly,10,62.1727816437653
903,2035,medium_variant,5yearly,15,57.4883153655849
903,2035,medium_variant,5yearly,20,52.8870347243669
903,2035,medium_variant,5yearly,25,48.3944400482886
903,2035,medium_variant,5yearly,30,43.9395343809141
903,2035,medium_variant,5yearly,35,39.5158531420312
903,2035,medium_variant,5yearly,40,35.1473686972923
903,2035,medium_variant,5yearly,45,30.8388167204757
903,2035,medium_variant,5yearly,50,26.6247844819524
903,2035,medium_variant,5yearly,55,22.55586402301
903,2035,medium_variant,5yearly,60,18.6769829312508
903,2035,medium_variant,5yearly,65,15.0799780922697
903,2035,medium_variant,5yearly,70,11.8464569316154
903,2035,medium_variant,5yearly,75,9.06310495487686
903,2035,medium_variant,5yearly,80,6.78244034195602
903,2035,medium_variant,5yearly,85,5.00019609542595
903,2035,medium_variant,5yearly,90,3.67490796113444
903,2035,medium_variant,5yearly,95,2.73613065607433
903,2035,medium_variant,5yearly,100plus,2.09975559674121
903,2040,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2040,medium_variant,5yearly,0,69.7834367123015
903,2040,medium_variant,5yearly,1,70.717217062552
903,2040,medium_variant,5yearly,5,67.5808847069588
903,2040,medium_variant,5yearly,10,63.0035391557698
903,2040,medium_variant,5yearly,15,58.283890164891
903,2040,medium_variant,5yearly,20,53.6469186139818
903,2040,medium_variant,5yearly,25,49.1128778537156
903,2040,medium_variant,5yearly,30,44.6072682808514
903,2040,medium_variant,5yearly,35,40.126186894154
903,2040,medium_variant,5yearly,40,35.7019682574209
903,2040,medium_variant,5yearly,45,31.3454278463057
903,2040,medium_variant,5yearly,50,27.0881070855051
903,2040,medium_variant,5yearly,55,22.9731143656202
903,2040,medium_variant,5yearly,60,19.0426451319009
903,2040,medium_variant,5yearly,65,15.3934092301777
903,2040,medium_variant,5yearly,70,12.1213095633877
903,2040,medium_variant,5yearly,75,9.30146603140184
903,2040,medium_variant,5yearly,80,6.98056569717876
903,2040,medium_variant,5yearly,85,5.15735965852365
903,2040,medium_variant,5yearly,90,3.79372374455557
903,2040,medium_variant,5yearly,95,2.82192441767576
903,2040,medium_variant,5yearly,100plus,2.15925110337169
903,2045,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2045,medium_variant,5yearly,0,70.8927269828303
903,2045,medium_variant,5yearly,1,71.6541679427943
903,2045,medium_variant,5yearly,5,68.4056342069465
903,2045,medium_variant,5yearly,10,63.774151316257
903,2045,medium_variant,5yearly,15,59.0232383778143
903,2045,medium_variant,5yearly,20,54.3541889695108
903,2045,medium_variant,5yearly,25,49.7826899362469
903,2045,medium_variant,5yearly,30,45.2381579405951
903,2045,medium_variant,5yearly,35,40.7099211365514
903,2045,medium_variant,5yearly,40,36.23212179142
903,2045,medium_variant,5yearly,45,31.8268483458786
903,2045,medium_variant,5yearly,50,27.5293451566341
903,2045,medium_variant,5yearly,55,23.3774221733333
903,2045,medium_variant,5yearly,60,19.4060221696094
903,2045,medium_variant,5yearly,65,15.7073124674441
903,2045,medium_variant,5yearly,70,12.3864822938002
903,2045,medium_variant,5yearly,75,9.52352922360143
903,2045,medium_variant,5yearly,80,7.15821907392268
903,2045,medium_variant,5yearly,85,5.29256648898609
903,2045,medium_variant,5yearly,90,3.89146851850949
903,2045,medium_variant,5yearly,95,2.88915639242175
903,2045,medium_variant,5yearly,100plus,2.20344162732165
903,2050,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2050,medium_variant,5yearly,0,71.9363924027683
903,2050,medium_variant,5yearly,1,72.5342848752192
903,2050,medium_variant,5yearly,5,69.1864809673408
903,2050,medium_variant,5yearly,10,64.5083115795003
903,2050,medium_variant,5yearly,15,59.7300480072633
903,2050,medium_variant,5yearly,20,55.0321081315573
903,2050,medium_variant,5yearly,25,50.4271399937811
903,2050,medium_variant,5yearly,30,45.8483825547649
903,2050,medium_variant,5yearly,35,41.2859555023037
903,2050,medium_variant,5yearly,40,36.7667604945587
903,2050,medium_variant,5yearly,45,32.3162608492569
903,2050,medium_variant,5yearly,50,27.978229539197
903,2050,medium_variant,5yearly,55,23.7924215448297
903,2050,medium_variant,5yearly,60,19.7882638319873
903,2050,medium_variant,5yearly,65,16.0507730420514
903,2050,medium_variant,5yearly,70,12.6815524291309
903,2050,medium_variant,5yearly,75,9.76995597340942
903,2050,medium_variant,5yearly,80,7.35478113380109
903,2050,medium_variant,5yearly,85,5.44169892988441
903,2050,medium_variant,5yearly,90,3.99895472218659
903,2050,medium_variant,5yearly,95,2.9629187601087
903,2050,medium_variant,5yearly,100plus,2.2519149222583
903,2055,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2055,medium_variant,5yearly,0,72.887576648065
903,2055,medium_variant,5yearly,1,73.3479102936308
903,2055,medium_variant,5yearly,5,69.9214862684549
903,2055,medium_variant,5yearly,10,65.2066338542436
903,2055,medium_variant,5yearly,15,60.4061668309344
903,2055,medium_variant,5yearly,20,55.6835697390262
903,2055,medium_variant,5yearly,25,51.0488846347149
903,2055,medium_variant,5yearly,30,46.4400452130795
903,2055,medium_variant,5yearly,35,41.8479537851659
903,2055,medium_variant,5yearly,40,37.299061965832
903,2055,medium_variant,5yearly,45,32.8128578617891
903,2055,medium_variant,5yearly,50,28.4346607938582
903,2055,medium_variant,5yearly,55,24.2113915863687
903,2055,medium_variant,5yearly,60,20.1749580374858
903,2055,medium_variant,5yearly,65,16.4057331784341
903,2055,medium_variant,5yearly,70,12.9955472114302
903,2055,medium_variant,5yearly,75,10.0342440869102
903,2055,medium_variant,5yearly,80,7.56750619111114
903,2055,medium_variant,5yearly,85,5.6047647436373
903,2055,medium_variant,5yearly,90,4.11785994736979
903,2055,medium_variant,5yearly,95,3.04561522470305
903,2055,medium_variant,5yearly,100plus,2.30713668913744
903,2060,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2060,medium_variant,5yearly,0,73.7335907234188
903,2060,medium_variant,5yearly,1,74.078594848081
903,2060,medium_variant,5yearly,5,70.5892976227779
903,2060,medium_variant,5yearly,10,65.8450505329842
903,2060,medium_variant,5yearly,15,61.0264300149489
903,2060,medium_variant,5yearly,20,56.2831115354016
903,2060,medium_variant,5yearly,25,51.6226667526697
903,2060,medium_variant,5yearly,30,46.9866975419921
903,2060,medium_variant,5yearly,35,42.3675943269512
903,2060,medium_variant,5yearly,40,37.7913656474735
903,2060,medium_variant,5yearly,45,33.2780292439855
903,2060,medium_variant,5yearly,50,28.8664747149387
903,2060,medium_variant,5yearly,55,24.6044519252775
903,2060,medium_variant,5yearly,60,20.5305851163423
903,2060,medium_variant,5yearly,65,16.7306481700654
903,2060,medium_variant,5yearly,70,13.2901933014107
903,2060,medium_variant,5yearly,75,10.2903243854585
903,2060,medium_variant,5yearly,80,7.78109106944105
903,2060,medium_variant,5yearly,85,5.77489525325099
903,2060,medium_variant,5yearly,90,4.24698631686033
903,2060,medium_variant,5yearly,95,3.13910164939229
903,2060,medium_variant,5yearly,100plus,2.37199734244476
903,2065,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2065,medium_variant,5yearly,0,74.5043616098372
903,2065,medium_variant,5yearly,1,74.7479831892664
903,2065,medium_variant,5yearly,5,71.2041309095392
903,2065,medium_variant,5yearly,10,66.4345291487706
903,2065,medium_variant,5yearly,15,61.600673779553
903,2065,medium_variant,5yearly,20,56.8398287831951
903,2065,medium_variant,5yearly,25,52.1572721610241
903,2065,medium_variant,5yearly,30,47.4973750312723
903,2065,medium_variant,5yearly,35,42.853405534869
903,2065,medium_variant,5yearly,40,38.2515332486784
903,2065,medium_variant,5yearly,45,33.7124683919257
903,2065,medium_variant,5yearly,50,29.2754887885668
903,2065,medium_variant,5yearly,55,24.9808926209541
903,2065,medium_variant,5yearly,60,20.8672214221947
903,2065,medium_variant,5yearly,65,17.0283839460064
903,2065,medium_variant,5yearly,70,13.5599208478077
903,2065,medium_variant,5yearly,75,10.5313246712818
903,2065,medium_variant,5yearly,80,7.98814078490897
903,2065,medium_variant,5yearly,85,5.94497268701545
903,2065,medium_variant,5yearly,90,4.38011961265224
