continent,year,variant,freq,age1yearinterval,lifeexpectancy
905,1960,estimates,5yearly,0,70.1961368052594
905,1960,estimates,5yearly,1,71.0122522067817
905,1960,estimates,5yearly,5,67.2962704526681
905,1960,estimates,5yearly,10,62.4472827284858
905,1960,estimates,5yearly,15,57.5793464004562
905,1960,estimates,5yearly,20,52.8246634608944
905,1960,estimates,5yearly,25,48.1332362155306
905,1960,estimates,5yearly,30,43.430720508275
905,1960,estimates,5yearly,35,38.7594300256597
905,1960,estimates,5yearly,40,34.180919133365
905,1960,estimates,5yearly,45,29.7528164509527
905,1960,estimates,5yearly,50,25.5500336847894
905,1960,estimates,5yearly,55,21.5955644224938
905,1960,estimates,5yearly,60,17.9320057145014
905,1960,estimates,5yearly,65,14.6194601296776
905,1960,estimates,5yearly,70,11.5918613304901
905,1960,estimates,5yearly,75,8.95188788780765
905,1960,estimates,5yearly,80,6.78439231103813
905,1960,estimates,5yearly,85,5.07819784551739
905,1960,estimates,5yearly,90,3.79227663339661
905,1960,estimates,5yearly,95,2.86319194321927
905,1960,estimates,5yearly,100plus,2.21717462804177
905,1965,estimates,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1965,estimates,5yearly,0,70.5115316620104
905,1965,estimates,5yearly,1,71.1088703239284
905,1965,estimates,5yearly,5,67.3653665108445
905,1965,estimates,5yearly,10,62.5089111833691
905,1965,estimates,5yearly,15,57.6451528928709
905,1965,estimates,5yearly,20,52.9230883106965
905,1965,estimates,5yearly,25,48.2715001762791
905,1965,estimates,5yearly,30,43.5912410911947
905,1965,estimates,5yearly,35,38.9375822084467
905,1965,estimates,5yearly,40,34.3782801775209
905,1965,estimates,5yearly,45,29.971021773441
905,1965,estimates,5yearly,50,25.774672635573
905,1965,estimates,5yearly,55,21.8319174819947
905,1965,estimates,5yearly,60,18.1736692598642
905,1965,estimates,5yearly,65,14.8510028015375
905,1965,estimates,5yearly,70,11.819258253164
905,1965,estimates,5yearly,75,9.16878458644645
905,1965,estimates,5yearly,80,6.98250583638008
905,1965,estimates,5yearly,85,5.25082708712272
905,1965,estimates,5yearly,90,3.93562098995501
905,1965,estimates,5yearly,95,2.97683534472617
905,1965,estimates,5yearly,100plus,2.30359333554016
905,1970,estimates,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1970,estimates,5yearly,0,71.5579162577969
905,1970,estimates,5yearly,1,71.8452432237709
905,1970,estimates,5yearly,5,68.0684737530954
905,1970,estimates,5yearly,10,63.1987853570645
905,1970,estimates,5yearly,15,58.334991644247
905,1970,estimates,5yearly,20,53.6243710281781
905,1970,estimates,5yearly,25,48.9837447931712
905,1970,estimates,5yearly,30,44.3049395191124
905,1970,estimates,5yearly,35,39.6444216441197
905,1970,estimates,5yearly,40,35.0687379842158
905,1970,estimates,5yearly,45,30.6437664177188
905,1970,estimates,5yearly,50,26.4209364540751
905,1970,estimates,5yearly,55,22.4381323607375
905,1970,estimates,5yearly,60,18.7501507318503
905,1970,estimates,5yearly,65,15.3592150381683
905,1970,estimates,5yearly,70,12.2750825709709
905,1970,estimates,5yearly,75,9.57833763461584
905,1970,estimates,5yearly,80,7.3373555950535
905,1970,estimates,5yearly,85,5.54623206498205
905,1970,estimates,5yearly,90,4.17155223071103
905,1970,estimates,5yearly,95,3.15780377532305
905,1970,estimates,5yearly,100plus,2.43736037358848
905,1975,estimates,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1975,estimates,5yearly,0,73.341119113644
905,1975,estimates,5yearly,1,73.372425959206
905,1975,estimates,5yearly,5,69.5662943084077
905,1975,estimates,5yearly,10,64.6739178388036
905,1975,estimates,5yearly,15,59.7933485295454
905,1975,estimates,5yearly,20,55.0604316909126
905,1975,estimates,5yearly,25,50.4041786471487
905,1975,estimates,5yearly,30,45.7086352363288
905,1975,estimates,5yearly,35,41.0090924872409
905,1975,estimates,5yearly,40,36.3772052586504
905,1975,estimates,5yearly,45,31.8822022575401
905,1975,estimates,5yearly,50,27.5875120164844
905,1975,estimates,5yearly,55,23.5255501526806
905,1975,estimates,5yearly,60,19.742773580281
905,1975,estimates,5yearly,65,16.2660090361648
905,1975,estimates,5yearly,70,13.0812952989884
905,1975,estimates,5yearly,75,10.269153229008
905,1975,estimates,5yearly,80,7.90812727528711
905,1975,estimates,5yearly,85,5.99963963219089
905,1975,estimates,5yearly,90,4.51749190397517
905,1975,estimates,5yearly,95,3.41163625584934
905,1975,estimates,5yearly,100plus,2.6170961190112
905,1980,estimates,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1980,estimates,5yearly,0,74.5075470738338
905,1980,estimates,5yearly,1,74.3507719787877
905,1980,estimates,5yearly,5,70.5147650239982
905,1980,estimates,5yearly,10,65.6048832687754
905,1980,estimates,5yearly,15,60.7076969441164
905,1980,estimates,5yearly,20,55.9400592345051
905,1980,estimates,5yearly,25,51.2458531615651
905,1980,estimates,5yearly,30,46.5327387248271
905,1980,estimates,5yearly,35,41.8186865214156
905,1980,estimates,5yearly,40,37.1502176539414
905,1980,estimates,5yearly,45,32.59295078558
905,1980,estimates,5yearly,50,28.2160513326177
905,1980,estimates,5yearly,55,24.0767315044457
905,1980,estimates,5yearly,60,20.2173958045763
905,1980,estimates,5yearly,65,16.6653537756025
905,1980,estimates,5yearly,70,13.4324009995876
905,1980,estimates,5yearly,75,10.566834683217
905,1980,estimates,5yearly,80,8.15122328460672
905,1980,estimates,5yearly,85,6.19027054137891
905,1980,estimates,5yearly,90,4.66086993703541
905,1980,estimates,5yearly,95,3.51518432920496
905,1980,estimates,5yearly,100plus,2.68915690002212
905,1985,estimates,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1985,estimates,5yearly,0,75.0753426083998
905,1985,estimates,5yearly,1,74.8357905525616
905,1985,estimates,5yearly,5,70.9831969629375
905,1985,estimates,5yearly,10,66.0625984011973
905,1985,estimates,5yearly,15,61.1645559983304
905,1985,estimates,5yearly,20,56.3938191649038
905,1985,estimates,5yearly,25,51.6916463464525
905,1985,estimates,5yearly,30,46.9869570889748
905,1985,estimates,5yearly,35,42.3077221559417
905,1985,estimates,5yearly,40,37.6682640755657
905,1985,estimates,5yearly,45,33.1023523356492
905,1985,estimates,5yearly,50,28.6863547502949
905,1985,estimates,5yearly,55,24.4890715828242
905,1985,estimates,5yearly,60,20.5715255100261
905,1985,estimates,5yearly,65,16.9651035742971
905,1985,estimates,5yearly,70,13.6595937580355
905,1985,estimates,5yearly,75,10.7268418717779
905,1985,estimates,5yearly,80,8.25131533658168
905,1985,estimates,5yearly,85,6.24163661891052
905,1985,estimates,5yearly,90,4.6767666257553
905,1985,estimates,5yearly,95,3.508638137102
905,1985,estimates,5yearly,100plus,2.67103017010399
905,1990,estimates,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1990,estimates,5yearly,0,75.8510997077842
905,1990,estimates,5yearly,1,75.4978184179131
905,1990,estimates,5yearly,5,71.6266870002497
905,1990,estimates,5yearly,10,66.6935998559777
905,1990,estimates,5yearly,15,61.7905879508333
905,1990,estimates,5yearly,20,57.0184307365063
905,1990,estimates,5yearly,25,52.3086751854848
905,1990,estimates,5yearly,30,47.6026585824841
905,1990,estimates,5yearly,35,42.9402026393173
905,1990,estimates,5yearly,40,38.3342848909137
905,1990,estimates,5yearly,45,33.7944768610503
905,1990,estimates,5yearly,50,29.3643150463785
905,1990,estimates,5yearly,55,25.120691121924
905,1990,estimates,5yearly,60,21.1396740193539
905,1990,estimates,5yearly,65,17.4599947104719
905,1990,estimates,5yearly,70,14.0736328531846
905,1990,estimates,5yearly,75,11.0492882299132
905,1990,estimates,5yearly,80,8.48705831698382
905,1990,estimates,5yearly,85,6.40142887311205
905,1990,estimates,5yearly,90,4.77553618973126
905,1990,estimates,5yearly,95,3.56280026592868
905,1990,estimates,5yearly,100plus,2.69575846541042
905,1995,estimates,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1995,estimates,5yearly,0,76.6812391951789
905,1995,estimates,5yearly,1,76.2416681072385
905,1995,estimates,5yearly,5,72.3465277305095
905,1995,estimates,5yearly,10,67.4049329452967
905,1995,estimates,5yearly,15,62.4879892907393
905,1995,estimates,5yearly,20,57.6877870055301
905,1995,estimates,5yearly,25,52.9437618591
905,1995,estimates,5yearly,30,48.1872513502849
905,1995,estimates,5yearly,35,43.4628728320599
905,1995,estimates,5yearly,40,38.8053793561221
905,1995,estimates,5yearly,45,34.2384003730172
905,1995,estimates,5yearly,50,29.7812736543863
905,1995,estimates,5yearly,55,25.4816392888011
905,1995,estimates,5yearly,60,21.4229524097357
905,1995,estimates,5yearly,65,17.6566313323823
905,1995,estimates,5yearly,70,14.1778518723018
905,1995,estimates,5yearly,75,11.060494078742
905,1995,estimates,5yearly,80,8.42264602785624
905,1995,estimates,5yearly,85,6.28541178482463
905,1995,estimates,5yearly,90,4.63400522703068
905,1995,estimates,5yearly,95,3.41873962814426
905,1995,estimates,5yearly,100plus,2.56530960362871
905,2000,estimates,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2000,estimates,5yearly,0,77.4135283222045
905,2000,estimates,5yearly,1,76.9476538874632
905,2000,estimates,5yearly,5,73.0410853269289
905,2000,estimates,5yearly,10,68.0912224522515
905,2000,estimates,5yearly,15,63.1615955114626
905,2000,estimates,5yearly,20,58.3468736466747
905,2000,estimates,5yearly,25,53.6018387163109
905,2000,estimates,5yearly,30,48.8418683190675
905,2000,estimates,5yearly,35,44.0950782445575
905,2000,estimates,5yearly,40,39.4142981749594
905,2000,estimates,5yearly,45,34.8410673448303
905,2000,estimates,5yearly,50,30.3989847196033
905,2000,estimates,5yearly,55,26.0981310130985
905,2000,estimates,5yearly,60,21.9893939610824
905,2000,estimates,5yearly,65,18.1403029871534
905,2000,estimates,5yearly,70,14.5445500962672
905,2000,estimates,5yearly,75,11.3004254731042
905,2000,estimates,5yearly,80,8.54862970499814
905,2000,estimates,5yearly,85,6.32056673255024
905,2000,estimates,5yearly,90,4.60734931771156
905,2000,estimates,5yearly,95,3.35891858236172
905,2000,estimates,5yearly,100plus,2.49513743854068
905,2005,estimates,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2005,estimates,5yearly,0,78.4096864718231
905,2005,estimates,5yearly,1,77.9343959657728
905,2005,estimates,5yearly,5,74.0196135566163
905,2005,estimates,5yearly,10,69.0635885624875
905,2005,estimates,5yearly,15,64.1218682604851
905,2005,estimates,5yearly,20,59.2911441851128
905,2005,estimates,5yearly,25,54.5461277933511
905,2005,estimates,5yearly,30,49.7999088032246
905,2005,estimates,5yearly,35,45.0556371666912
905,2005,estimates,5yearly,40,40.356924826772
905,2005,estimates,5yearly,45,35.760574995032
905,2005,estimates,5yearly,50,31.3125673275946
905,2005,estimates,5yearly,55,27.0244006147679
905,2005,estimates,5yearly,60,22.8999298504599
905,2005,estimates,5yearly,65,18.9826732756802
905,2005,estimates,5yearly,70,15.2851337835455
905,2005,estimates,5yearly,75,11.9200877537836
905,2005,estimates,5yearly,80,9.04120687177298
905,2005,estimates,5yearly,85,6.68971518699748
905,2005,estimates,5yearly,90,4.86670575614778
905,2005,estimates,5yearly,95,3.52932702869994
905,2005,estimates,5yearly,100plus,2.5999336814723
905,2010,estimates,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2010,estimates,5yearly,0,79.173696292836
905,2010,estimates,5yearly,1,78.6405086239834
905,2010,estimates,5yearly,5,74.7172380755027
905,2010,estimates,5yearly,10,69.7571185246477
905,2010,estimates,5yearly,15,64.8073626934831
905,2010,estimates,5yearly,20,59.9495329645338
905,2010,estimates,5yearly,25,55.1792323761297
905,2010,estimates,5yearly,30,50.4286405578703
905,2010,estimates,5yearly,35,45.6887934898102
905,2010,estimates,5yearly,40,40.9832050045242
905,2010,estimates,5yearly,45,36.3572197701212
905,2010,estimates,5yearly,50,31.8758959586707
905,2010,estimates,5yearly,55,27.5799504390461
905,2010,estimates,5yearly,60,23.4665619016132
905,2010,estimates,5yearly,65,19.5300370168749
905,2010,estimates,5yearly,70,15.7766255515316
905,2010,estimates,5yearly,75,12.3438705581059
905,2010,estimates,5yearly,80,9.39041728293401
905,2010,estimates,5yearly,85,6.96276626817859
905,2010,estimates,5yearly,90,5.0682943447377
905,2010,estimates,5yearly,95,3.66967399020111
905,2010,estimates,5yearly,100plus,2.6923800638316
905,2015,medium_variant,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2015,medium_variant,5yearly,0,79.920870194352
905,2015,medium_variant,5yearly,1,79.3302516814749
905,2015,medium_variant,5yearly,5,75.4000508273209
905,2015,medium_variant,5yearly,10,70.4351473751641
905,2015,medium_variant,5yearly,15,65.4814031446246
905,2015,medium_variant,5yearly,20,60.6095503516621
905,2015,medium_variant,5yearly,25,55.8252217645382
905,2015,medium_variant,5yearly,30,51.0702438824967
905,2015,medium_variant,5yearly,35,46.3235452392019
905,2015,medium_variant,5yearly,40,41.6053493853574
905,2015,medium_variant,5yearly,45,36.9612762651665
905,2015,medium_variant,5yearly,50,32.4562845525088
905,2015,medium_variant,5yearly,55,28.1295545563964
905,2015,medium_variant,5yearly,60,23.9758873188747
905,2015,medium_variant,5yearly,65,19.9883447435876
905,2015,medium_variant,5yearly,70,16.1672991224359
905,2015,medium_variant,5yearly,75,12.6545585535985
905,2015,medium_variant,5yearly,80,9.61993395868378
905,2015,medium_variant,5yearly,85,7.11715005457345
905,2015,medium_variant,5yearly,90,5.16021402743314
905,2015,medium_variant,5yearly,95,3.71566291548226
905,2015,medium_variant,5yearly,100plus,2.70898192977787
905,2020,medium_variant,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2020,medium_variant,5yearly,0,80.6942213294944
905,2020,medium_variant,5yearly,1,80.0524885562284
905,2020,medium_variant,5yearly,5,76.1129308270176
905,2020,medium_variant,5yearly,10,71.1436702727408
905,2020,medium_variant,5yearly,15,66.1844264143438
905,2020,medium_variant,5yearly,20,61.3025394844804
905,2020,medium_variant,5yearly,25,56.5077361344127
905,2020,medium_variant,5yearly,30,51.7442577909866
905,2020,medium_variant,5yearly,35,46.9892629242488
905,2020,medium_variant,5yearly,40,42.2589893381215
905,2020,medium_variant,5yearly,45,37.5967782429305
905,2020,medium_variant,5yearly,50,33.0659608969163
905,2020,medium_variant,5yearly,55,28.7085065224735
905,2020,medium_variant,5yearly,60,24.5152132035759
905,2020,medium_variant,5yearly,65,20.4731815094652
905,2020,medium_variant,5yearly,70,16.5828062014189
905,2020,medium_variant,5yearly,75,12.9872295179817
905,2020,medium_variant,5yearly,80,9.86728060221893
905,2020,medium_variant,5yearly,85,7.28445638165238
905,2020,medium_variant,5yearly,90,5.26024905169267
905,2020,medium_variant,5yearly,95,3.7658725511844
905,2020,medium_variant,5yearly,100plus,2.72722999096977
905,2025,medium_variant,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2025,medium_variant,5yearly,0,81.4433191154261
905,2025,medium_variant,5yearly,1,80.7585477254049
905,2025,medium_variant,5yearly,5,76.8119709694066
905,2025,medium_variant,5yearly,10,71.8381324855
905,2025,medium_variant,5yearly,15,66.8743248069634
905,2025,medium_variant,5yearly,20,61.9828734743947
905,2025,medium_variant,5yearly,25,57.1772816916775
905,2025,medium_variant,5yearly,30,52.4051151824137
905,2025,medium_variant,5yearly,35,47.6402172337333
905,2025,medium_variant,5yearly,40,42.8975750650136
905,2025,medium_variant,5yearly,45,38.2185035590236
905,2025,medium_variant,5yearly,50,33.6640974524201
905,2025,medium_variant,5yearly,55,29.2735539463868
905,2025,medium_variant,5yearly,60,25.0396355638594
905,2025,medium_variant,5yearly,65,20.9470144543514
905,2025,medium_variant,5yearly,70,16.9903929100961
905,2025,medium_variant,5yearly,75,13.3151389913334
905,2025,medium_variant,5yearly,80,10.111916261757
905,2025,medium_variant,5yearly,85,7.44996880266894
905,2025,medium_variant,5yearly,90,5.35860334580097
905,2025,medium_variant,5yearly,95,3.81421717779263
905,2025,medium_variant,5yearly,100plus,2.74352280203176
905,2030,medium_variant,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2030,medium_variant,5yearly,0,82.1988140637736
905,2030,medium_variant,5yearly,1,81.4779474096869
905,2030,medium_variant,5yearly,5,77.5250326574511
905,2030,medium_variant,5yearly,10,72.5483059257651
905,2030,medium_variant,5yearly,15,67.5807907369731
905,2030,medium_variant,5yearly,20,62.6807913647752
905,2030,medium_variant,5yearly,25,57.8633536002406
905,2030,medium_variant,5yearly,30,53.0807875098076
905,2030,medium_variant,5yearly,35,48.3056874514746
905,2030,medium_variant,5yearly,40,43.5494345366433
905,2030,medium_variant,5yearly,45,38.8532728705198
905,2030,medium_variant,5yearly,50,34.2759364379472
905,2030,medium_variant,5yearly,55,29.8536192229781
905,2030,medium_variant,5yearly,60,25.5758732955867
905,2030,medium_variant,5yearly,65,21.4309154143176
905,2030,medium_variant,5yearly,70,17.4107238611651
905,2030,medium_variant,5yearly,75,13.6577593122228
905,2030,medium_variant,5yearly,80,10.371677816595
905,2030,medium_variant,5yearly,85,7.62941712239484
905,2030,medium_variant,5yearly,90,5.46854423765751
905,2030,medium_variant,5yearly,95,3.87140819779003
905,2030,medium_variant,5yearly,100plus,2.7662303346013
905,2035,medium_variant,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2035,medium_variant,5yearly,0,82.9544672381248
905,2035,medium_variant,5yearly,1,82.2022876329118
905,2035,medium_variant,5yearly,5,78.2438762099898
905,2035,medium_variant,5yearly,10,73.2647972031212
905,2035,medium_variant,5yearly,15,68.2936985304197
905,2035,medium_variant,5yearly,20,63.3858432627204
905,2035,medium_variant,5yearly,25,58.5570625114917
905,2035,medium_variant,5yearly,30,53.7624899385821
905,2035,medium_variant,5yearly,35,48.9755753408458
905,2035,medium_variant,5yearly,40,44.2057862854691
905,2035,medium_variant,5yearly,45,39.4912277589387
905,2035,medium_variant,5yearly,50,34.890372892272
905,2035,medium_variant,5yearly,55,30.4369183432926
905,2035,medium_variant,5yearly,60,26.1172207958471
905,2035,medium_variant,5yearly,65,21.9177957692677
905,2035,medium_variant,5yearly,70,17.8329279372009
905,2035,medium_variant,5yearly,75,14.001632338807
905,2035,medium_variant,5yearly,80,10.6311685921499
905,2035,medium_variant,5yearly,85,7.80653373709929
905,2035,medium_variant,5yearly,90,5.57423695948509
905,2035,medium_variant,5yearly,95,3.92325283604711
905,2035,medium_variant,5yearly,100plus,2.78358082830881
905,2040,medium_variant,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2040,medium_variant,5yearly,0,83.6808191987385
905,2040,medium_variant,5yearly,1,82.9014558412012
905,2040,medium_variant,5yearly,5,78.9390392405402
905,2040,medium_variant,5yearly,10,73.9571470690426
905,2040,medium_variant,5yearly,15,68.9835227653251
905,2040,medium_variant,5yearly,20,64.0683984607582
905,2040,medium_variant,5yearly,25,59.2289285578282
905,2040,medium_variant,5yearly,30,54.4229971050728
905,2040,medium_variant,5yearly,35,49.6236461058122
905,2040,medium_variant,5yearly,40,44.8399915471496
905,2040,medium_variant,5yearly,45,40.1082858608185
905,2040,medium_variant,5yearly,50,35.4834828513499
905,2040,medium_variant,5yearly,55,30.9999185628425
905,2040,medium_variant,5yearly,60,26.6418170803797
905,2040,medium_variant,5yearly,65,22.39323398
905,2040,medium_variant,5yearly,70,18.2456474272071
905,2040,medium_variant,5yearly,75,14.338215000062
905,2040,medium_variant,5yearly,80,10.8846440672841
905,2040,medium_variant,5yearly,85,7.9780210104033
905,2040,medium_variant,5yearly,90,5.67421158749626
905,2040,medium_variant,5yearly,95,3.96939655413556
905,2040,medium_variant,5yearly,100plus,2.79571326990165
905,2045,medium_variant,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2045,medium_variant,5yearly,0,84.3761405303901
905,2045,medium_variant,5yearly,1,83.5748991101392
905,2045,medium_variant,5yearly,5,79.6082743453227
905,2045,medium_variant,5yearly,10,74.6247938184511
905,2045,medium_variant,5yearly,15,69.6483644398373
905,2045,medium_variant,5yearly,20,64.7265737464314
905,2045,medium_variant,5yearly,25,59.8770832388819
905,2045,medium_variant,5yearly,30,55.0604772577174
905,2045,medium_variant,5yearly,35,50.2493269570732
905,2045,medium_variant,5yearly,40,45.4515401582748
905,2045,medium_variant,5yearly,45,40.7030046989365
905,2045,medium_variant,5yearly,50,36.0560606590094
905,2045,medium_variant,5yearly,55,31.5417101545332
905,2045,medium_variant,5yearly,60,27.1466066810272
905,2045,medium_variant,5yearly,65,22.8535085021786
905,2045,medium_variant,5yearly,70,18.6485229693099
905,2045,medium_variant,5yearly,75,14.6685768267352
905,2045,medium_variant,5yearly,80,11.134561530112
905,2045,medium_variant,5yearly,85,8.14742897665076
905,2045,medium_variant,5yearly,90,5.77261869140449
905,2045,medium_variant,5yearly,95,4.01406066405804
905,2045,medium_variant,5yearly,100plus,2.80651942080558
905,2050,medium_variant,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2050,medium_variant,5yearly,0,85.0121301539395
905,2050,medium_variant,5yearly,1,84.1925404128097
905,2050,medium_variant,5yearly,5,80.2229915654737
905,2050,medium_variant,5yearly,10,75.237885347489
905,2050,medium_variant,5yearly,15,70.2594062917069
905,2050,medium_variant,5yearly,20,65.3320748704443
905,2050,medium_variant,5yearly,25,60.4732058065342
905,2050,medium_variant,5yearly,30,55.6463996305755
905,2050,medium_variant,5yearly,35,50.8252233870869
905,2050,medium_variant,5yearly,40,46.0154664111202
905,2050,medium_variant,5yearly,45,41.2508519876161
905,2050,medium_variant,5yearly,50,36.5831848068911
905,2050,medium_variant,5yearly,55,32.0420370213283
905,2050,medium_variant,5yearly,60,27.6120463569709
905,2050,medium_variant,5yearly,65,23.2787099406737
905,2050,medium_variant,5yearly,70,19.0236130157455
905,2050,medium_variant,5yearly,75,14.9783787739702
905,2050,medium_variant,5yearly,80,11.3706641812448
905,2050,medium_variant,5yearly,85,8.30856828125729
905,2050,medium_variant,5yearly,90,5.86672966741443
905,2050,medium_variant,5yearly,95,4.05693313886973
905,2050,medium_variant,5yearly,100plus,2.81697485155336
905,2055,medium_variant,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2055,medium_variant,5yearly,0,85.6129021552567
905,2055,medium_variant,5yearly,1,84.7777083600559
905,2055,medium_variant,5yearly,5,80.8056940829668
905,2055,medium_variant,5yearly,10,75.8192493883483
905,2055,medium_variant,5yearly,15,70.8391453474147
905,2055,medium_variant,5yearly,20,65.906984415447
905,2055,medium_variant,5yearly,25,61.0397447720953
905,2055,medium_variant,5yearly,30,56.2033575793528
905,2055,medium_variant,5yearly,35,51.3722024787988
905,2055,medium_variant,5yearly,40,46.5516264308277
905,2055,medium_variant,5yearly,45,41.7728536893406
905,2055,medium_variant,5yearly,50,37.0847829380537
905,2055,medium_variant,5yearly,55,32.5175736778179
905,2055,medium_variant,5yearly,60,28.0562079218816
905,2055,medium_variant,5yearly,65,23.6843585719819
905,2055,medium_variant,5yearly,70,19.3827028478727
905,2055,medium_variant,5yearly,75,15.2769310544502
905,2055,medium_variant,5yearly,80,11.5997360228493
905,2055,medium_variant,5yearly,85,8.465864975758
905,2055,medium_variant,5yearly,90,5.95899705648705
905,2055,medium_variant,5yearly,95,4.09902679557802
905,2055,medium_variant,5yearly,100plus,2.82721395449717
905,2060,medium_variant,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2060,medium_variant,5yearly,0,86.1506006617229
905,2060,medium_variant,5yearly,1,85.3026750914393
905,2060,medium_variant,5yearly,5,81.3279293390522
905,2060,medium_variant,5yearly,10,76.3402859306501
905,2060,medium_variant,5yearly,15,71.3586956097684
905,2060,medium_variant,5yearly,20,66.4220564998404
905,2060,medium_variant,5yearly,25,61.5470093778355
905,2060,medium_variant,5yearly,30,56.7018720816239
905,2060,medium_variant,5yearly,35,51.8618778150503
905,2060,medium_variant,5yearly,40,47.0315751281452
905,2060,medium_variant,5yearly,45,42.2409042939493
905,2060,medium_variant,5yearly,50,37.5354134453762
905,2060,medium_variant,5yearly,55,32.9435167003498
905,2060,medium_variant,5yearly,60,28.4531385179984
905,2060,medium_variant,5yearly,65,24.048328365051
905,2060,medium_variant,5yearly,70,19.7084726495081
905,2060,medium_variant,5yearly,75,15.5591687282117
905,2060,medium_variant,5yearly,80,11.8294535664268
905,2060,medium_variant,5yearly,85,8.63799635277589
905,2060,medium_variant,5yearly,90,6.07497913240465
905,2060,medium_variant,5yearly,95,4.16736365266141
905,2060,medium_variant,5yearly,100plus,2.86097235253214
905,2065,medium_variant,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2065,medium_variant,5yearly,0,86.7134675889714
905,2065,medium_variant,5yearly,1,85.8531726502687
905,2065,medium_variant,5yearly,5,81.8765304977355
905,2065,medium_variant,5yearly,10,76.887913289233
905,2065,medium_variant,5yearly,15,71.9049575995686
905,2065,medium_variant,5yearly,20,66.9639755895081
905,2065,medium_variant,5yearly,25,62.081165838667
905,2065,medium_variant,5yearly,30,57.2267077348383
905,2065,medium_variant,5yearly,35,52.3772212791677
905,2065,medium_variant,5yearly,40,47.5369004412703
905,2065,medium_variant,5yearly,45,42.7337990774788
905,2065,medium_variant,5yearly,50,38.0111911893407
905,2065,medium_variant,5yearly,55,33.3949147028486
905,2065,medium_variant,5yearly,60,28.8732735726121
905,2065,medium_variant,5yearly,65,24.4333359780209
