variant,country,year,populationchange
estimates,764,1950,545.608
estimates,764,1951,563.717
estimates,764,1952,586.559
estimates,764,1953,611.107
estimates,764,1954,637.133
estimates,764,1955,664.415
estimates,764,1956,692.738
estimates,764,1957,721.88
estimates,764,1958,751.603
estimates,764,1959,781.674
estimates,764,1960,811.83
estimates,764,1961,841.801
estimates,764,1962,871.298
estimates,764,1963,900.038
estimates,764,1964,927.778
estimates,764,1965,953.803
estimates,764,1966,977.79
estimates,764,1967,1000.864
estimates,764,1968,1024.089
estimates,764,1969,1046.933
estimates,764,1970,1069.014
estimates,764,1971,1088.53
estimates,764,1972,1100.088
estimates,764,1973,1098.931
estimates,764,1974,1085.214
estimates,764,1975,1063.884
estimates,764,1976,1040.739
estimates,764,1977,1018.489
estimates,764,1978,998.311
estimates,764,1979,981.082
estimates,764,1980,962.754
estimates,764,1981,941.271
estimates,764,1982,924.442
estimates,764,1983,920.285
estimates,764,1984,927.621
estimates,764,1985,944.133
estimates,764,1986,961.449
estimates,764,1987,958.06
estimates,764,1988,915.653
estimates,764,1989,835.623
estimates,764,1990,732.026
estimates,764,1991,627.801
estimates,764,1992,553.377
estimates,764,1993,531.877
estimates,764,1994,563.328
estimates,764,1995,624.729
estimates,764,1996,685.72
estimates,764,1997,722.854
estimates,764,1998,721.656
estimates,764,1999,680.538
estimates,764,2000,618.505
estimates,764,2001,557.699
estimates,764,2002,505.914
estimates,764,2003,464.599
estimates,764,2004,435.302
estimates,764,2005,411.007
estimates,764,2006,385.114
estimates,764,2007,360.828
estimates,764,2008,343.145
estimates,764,2009,331.536
estimates,764,2010,324.139
estimates,764,2011,317.595
estimates,764,2012,306.485
estimates,764,2013,286.424
estimates,764,2014,257.299
estimates,764,2015,223.4
medium_variant,764,2015,223.4
medium_variant,764,2016,189.979
medium_variant,764,2017,159.846
medium_variant,764,2018,134.335
medium_variant,764,2019,113.855
medium_variant,764,2020,95.988
medium_variant,764,2021,78.324
medium_variant,764,2022,61.312
medium_variant,764,2023,46.061
medium_variant,764,2024,32.375
medium_variant,764,2025,19.806
medium_variant,764,2026,7.744
medium_variant,764,2027,-4.561
medium_variant,764,2028,-17.734
medium_variant,764,2029,-31.952
medium_variant,764,2030,-46.636
medium_variant,764,2031,-61.318
medium_variant,764,2032,-76.458
medium_variant,764,2033,-92.639
medium_variant,764,2034,-109.844
medium_variant,764,2035,-127.639
medium_variant,764,2036,-145.559
medium_variant,764,2037,-163.443
medium_variant,764,2038,-181.241
medium_variant,764,2039,-198.87
medium_variant,764,2040,-216.307
medium_variant,764,2041,-233.534
medium_variant,764,2042,-250.522
medium_variant,764,2043,-267.207
medium_variant,764,2044,-283.495
medium_variant,764,2045,-299.27
medium_variant,764,2046,-314.383
medium_variant,764,2047,-328.694
medium_variant,764,2048,-342.077
medium_variant,764,2049,-354.445
medium_variant,764,2050,-365.866
medium_variant,764,2051,-376.34
medium_variant,764,2052,-385.509
medium_variant,764,2053,-393.026
medium_variant,764,2054,-398.88
medium_variant,764,2055,-403.428
medium_variant,764,2056,-406.999
medium_variant,764,2057,-409.457
medium_variant,764,2058,-410.607
medium_variant,764,2059,-410.519
medium_variant,764,2060,-409.413
medium_variant,764,2061,-407.557
medium_variant,764,2062,-405.17
medium_variant,764,2063,-402.448
medium_variant,764,2064,-399.478
medium_variant,764,2065,-396.215
medium_variant,764,2066,-392.597
medium_variant,764,2067,-388.603
medium_variant,764,2068,-384.258
medium_variant,764,2069,-379.637
medium_variant,764,2070,-374.826
medium_variant,764,2071,-369.985
medium_variant,764,2072,-365.452
medium_variant,764,2073,-361.51
medium_variant,764,2074,-358.209
medium_variant,764,2075,-355.287
medium_variant,764,2076,-352.468
medium_variant,764,2077,-349.815
medium_variant,764,2078,-347.451
medium_variant,764,2079,-345.353
medium_variant,764,2080,-343.409
medium_variant,764,2081,-341.531
medium_variant,764,2082,-339.741
medium_variant,764,2083,-338.076
medium_variant,764,2084,-336.489
medium_variant,764,2085,-334.886
medium_variant,764,2086,-333.162
medium_variant,764,2087,-331.179
medium_variant,764,2088,-328.816
medium_variant,764,2089,-326.029
medium_variant,764,2090,-322.857
medium_variant,764,2091,-319.334
medium_variant,764,2092,-315.485
medium_variant,764,2093,-311.295
medium_variant,764,2094,-306.71
medium_variant,764,2095,-301.668
medium_variant,764,2096,-296.081
medium_variant,764,2097,-289.874
medium_variant,764,2098,-282.959
medium_variant,764,2099,-275.242
