variant,country,year,populationchange
estimates,196,1950,6.325
estimates,196,1951,6.307
estimates,196,1952,6.525
estimates,196,1953,7.275
estimates,196,1954,8.265
estimates,196,1955,9.187
estimates,196,1956,9.744
estimates,196,1957,9.667
estimates,196,1958,8.766
estimates,196,1959,7.024
estimates,196,1960,4.712
estimates,196,1961,2.383
estimates,196,1962,0.759
estimates,196,1963,0.468
estimates,196,1964,1.525
estimates,196,1965,3.338
estimates,196,1966,5.167
estimates,196,1967,6.589
estimates,196,1968,7.401
estimates,196,1969,7.564
estimates,196,1970,7.374
estimates,196,1971,7.191
estimates,196,1972,7.126
estimates,196,1973,7.168
estimates,196,1974,7.322
estimates,196,1975,7.597
estimates,196,1976,7.886
estimates,196,1977,7.859
estimates,196,1978,7.244
estimates,196,1979,6.081
estimates,196,1980,4.584
estimates,196,1981,3.149
estimates,196,1982,2.452
estimates,196,1983,3.006
estimates,196,1984,4.801
estimates,196,1985,7.305
estimates,196,1986,9.839
estimates,196,1987,12.061
estimates,196,1988,13.826
estimates,196,1989,15.063
estimates,196,1990,16.038
estimates,196,1991,16.993
estimates,196,1992,17.808
estimates,196,1993,18.25
estimates,196,1994,18.318
estimates,196,1995,18.159
estimates,196,1996,17.906
estimates,196,1997,17.643
estimates,196,1998,17.431
estimates,196,1999,17.292
estimates,196,2000,17.118
estimates,196,2001,16.842
estimates,196,2002,16.641
estimates,196,2003,16.722
estimates,196,2004,17.046
estimates,196,2005,17.548
estimates,196,2006,18.026
estimates,196,2007,18.029
estimates,196,2008,17.188
estimates,196,2009,15.529
estimates,196,2010,13.387
estimates,196,2011,11.233
estimates,196,2012,9.534
estimates,196,2013,8.624
estimates,196,2014,8.544
estimates,196,2015,8.907
medium_variant,196,2015,8.907
medium_variant,196,2016,9.283
medium_variant,196,2017,9.48
medium_variant,196,2018,9.438
medium_variant,196,2019,9.13
medium_variant,196,2020,8.712
medium_variant,196,2021,8.343
medium_variant,196,2022,8.044
medium_variant,196,2023,7.801
medium_variant,196,2024,7.602
medium_variant,196,2025,7.428
medium_variant,196,2026,7.257
medium_variant,196,2027,7.087
medium_variant,196,2028,6.927
medium_variant,196,2029,6.773
medium_variant,196,2030,6.618
medium_variant,196,2031,6.472
medium_variant,196,2032,6.332
medium_variant,196,2033,6.199
medium_variant,196,2034,6.067
medium_variant,196,2035,5.935
medium_variant,196,2036,5.81
medium_variant,196,2037,5.672
medium_variant,196,2038,5.521
medium_variant,196,2039,5.354
medium_variant,196,2040,5.17
medium_variant,196,2041,4.986
medium_variant,196,2042,4.797
medium_variant,196,2043,4.599
medium_variant,196,2044,4.395
medium_variant,196,2045,4.179
medium_variant,196,2046,3.957
medium_variant,196,2047,3.73
medium_variant,196,2048,3.474
medium_variant,196,2049,3.194
medium_variant,196,2050,2.906
medium_variant,196,2051,2.612
medium_variant,196,2052,2.33
medium_variant,196,2053,2.07
medium_variant,196,2054,1.827
medium_variant,196,2055,1.591
medium_variant,196,2056,1.358
medium_variant,196,2057,1.139
medium_variant,196,2058,0.926
medium_variant,196,2059,0.719
medium_variant,196,2060,0.528
medium_variant,196,2061,0.339
medium_variant,196,2062,0.149
medium_variant,196,2063,-0.032
medium_variant,196,2064,-0.216
medium_variant,196,2065,-0.393
medium_variant,196,2066,-0.558
medium_variant,196,2067,-0.73
medium_variant,196,2068,-0.896
medium_variant,196,2069,-1.056
medium_variant,196,2070,-1.216
medium_variant,196,2071,-1.367
medium_variant,196,2072,-1.517
medium_variant,196,2073,-1.658
medium_variant,196,2074,-1.791
medium_variant,196,2075,-1.926
medium_variant,196,2076,-2.06
medium_variant,196,2077,-2.173
medium_variant,196,2078,-2.264
medium_variant,196,2079,-2.358
medium_variant,196,2080,-2.441
medium_variant,196,2081,-2.508
medium_variant,196,2082,-2.57
medium_variant,196,2083,-2.626
medium_variant,196,2084,-2.675
medium_variant,196,2085,-2.718
medium_variant,196,2086,-2.757
medium_variant,196,2087,-2.781
medium_variant,196,2088,-2.789
medium_variant,196,2089,-2.783
medium_variant,196,2090,-2.766
medium_variant,196,2091,-2.746
medium_variant,196,2092,-2.724
medium_variant,196,2093,-2.699
medium_variant,196,2094,-2.667
medium_variant,196,2095,-2.638
medium_variant,196,2096,-2.609
medium_variant,196,2097,-2.572
medium_variant,196,2098,-2.522
medium_variant,196,2099,-2.475
