variant,country,year,populationchange
estimates,604,1950,194.025
estimates,604,1951,200.361
estimates,604,1952,208.052
estimates,604,1953,215.567
estimates,604,1954,223.159
estimates,604,1955,231.088
estimates,604,1956,239.623
estimates,604,1957,248.999
estimates,604,1958,259.365
estimates,604,1959,270.679
estimates,604,1960,282.609
estimates,604,1961,294.523
estimates,604,1962,305.606
estimates,604,1963,315.145
estimates,604,1964,323.052
estimates,604,1965,330.139
estimates,604,1966,337.184
estimates,604,1967,343.99
estimates,604,1968,350.176
estimates,604,1969,355.866
estimates,604,1970,360.945
estimates,604,1971,365.704
estimates,604,1972,371.642
estimates,604,1973,380.149
estimates,604,1974,391.105
estimates,604,1975,403.48
estimates,604,1976,415.649
estimates,604,1977,425.573
estimates,604,1978,431.726
estimates,604,1979,434.05
estimates,604,1980,433.938
estimates,604,1981,433.339
estimates,604,1982,433.967
estimates,604,1983,436.931
estimates,604,1984,442.252
estimates,604,1985,448.33
estimates,604,1986,453.383
estimates,604,1987,456.834
estimates,604,1988,458.598
estimates,604,1989,458.414
estimates,604,1990,457.167
estimates,604,1991,455.236
estimates,604,1992,450.606
estimates,604,1993,441.227
estimates,604,1994,427.355
estimates,604,1995,410.947
estimates,604,1996,394.4
estimates,604,1997,379.402
estimates,604,1998,366.996
estimates,604,1999,357.602
estimates,604,2000,350.064
estimates,604,2001,343.322
estimates,604,2002,338.207
estimates,604,2003,335.873
estimates,604,2004,336.337
estimates,604,2005,338.374
estimates,604,2006,341.153
estimates,604,2007,346.005
estimates,604,2008,354.367
estimates,604,2009,365.801
estimates,604,2010,379.203
estimates,604,2011,392.627
estimates,604,2012,402.847
estimates,604,2013,407.2
estimates,604,2014,405.5
estimates,604,2015,400.27
medium_variant,604,2015,400.27
medium_variant,604,2016,394.432
medium_variant,604,2017,389.011
medium_variant,604,2018,384.194
medium_variant,604,2019,380.198
medium_variant,604,2020,376.253
medium_variant,604,2021,371.56
medium_variant,604,2022,366.356
medium_variant,604,2023,361.134
medium_variant,604,2024,355.897
medium_variant,604,2025,350.576
medium_variant,604,2026,345.01
medium_variant,604,2027,338.992
medium_variant,604,2028,332.363
medium_variant,604,2029,325.136
medium_variant,604,2030,317.513
medium_variant,604,2031,309.733
medium_variant,604,2032,302.009
medium_variant,604,2033,294.501
medium_variant,604,2034,287.237
medium_variant,604,2035,280.034
medium_variant,604,2036,272.704
medium_variant,604,2037,265.266
medium_variant,604,2038,257.77
medium_variant,604,2039,250.197
medium_variant,604,2040,242.561
medium_variant,604,2041,234.849
medium_variant,604,2042,226.968
medium_variant,604,2043,218.826
medium_variant,604,2044,210.428
medium_variant,604,2045,201.873
medium_variant,604,2046,193.258
medium_variant,604,2047,184.581
medium_variant,604,2048,175.833
medium_variant,604,2049,167.036
medium_variant,604,2050,158.202
medium_variant,604,2051,149.353
medium_variant,604,2052,140.558
medium_variant,604,2053,131.881
medium_variant,604,2054,123.334
medium_variant,604,2055,114.881
medium_variant,604,2056,106.481
medium_variant,604,2057,98.139
medium_variant,604,2058,89.865
medium_variant,604,2059,81.661
medium_variant,604,2060,73.539
medium_variant,604,2061,65.517
medium_variant,604,2062,57.615
medium_variant,604,2063,49.844
medium_variant,604,2064,42.213
medium_variant,604,2065,34.706
medium_variant,604,2066,27.315
medium_variant,604,2067,20.055
medium_variant,604,2068,12.93
medium_variant,604,2069,5.94
medium_variant,604,2070,-0.893
medium_variant,604,2071,-7.577
medium_variant,604,2072,-14.174
medium_variant,604,2073,-20.732
medium_variant,604,2074,-27.237
medium_variant,604,2075,-33.652
medium_variant,604,2076,-39.903
medium_variant,604,2077,-45.891
medium_variant,604,2078,-51.528
medium_variant,604,2079,-56.805
medium_variant,604,2080,-61.806
medium_variant,604,2081,-66.62
medium_variant,604,2082,-71.317
medium_variant,604,2083,-75.946
medium_variant,604,2084,-80.513
medium_variant,604,2085,-84.967
medium_variant,604,2086,-89.244
medium_variant,604,2087,-93.244
medium_variant,604,2088,-96.871
medium_variant,604,2089,-100.139
medium_variant,604,2090,-103.156
medium_variant,604,2091,-106.026
medium_variant,604,2092,-108.845
medium_variant,604,2093,-111.657
medium_variant,604,2094,-114.465
medium_variant,604,2095,-117.248
medium_variant,604,2096,-119.962
medium_variant,604,2097,-122.572
medium_variant,604,2098,-125.038
medium_variant,604,2099,-127.317
