variant,country,year,populationchange
estimates,376,1950,92.651
estimates,376,1951,96.799
estimates,376,1952,96.167
estimates,376,1953,92.264
estimates,376,1954,86.474
estimates,376,1955,80.208
estimates,376,1956,74.874
estimates,376,1957,71.75
estimates,376,1958,71.78
estimates,376,1959,75.185
estimates,376,1960,81.009
estimates,376,1961,87.171
estimates,376,1962,90.835
estimates,376,1963,89.551
estimates,376,1964,83.381
estimates,376,1965,74.231
estimates,376,1966,65.139
estimates,376,1967,59.871
estimates,376,1968,61.207
estimates,376,1969,69.1
estimates,376,1970,80.672
estimates,376,1971,92.081
estimates,376,1972,100.148
estimates,376,1973,102.839
estimates,376,1974,99.917
estimates,376,1975,94.104
estimates,376,1976,88.424
estimates,376,1977,83.447
estimates,376,1978,78.904
estimates,376,1979,75.111
estimates,376,1980,71.992
estimates,376,1981,69.413
estimates,376,1982,67.455
estimates,376,1983,66.337
estimates,376,1984,66.332
estimates,376,1985,66.412
estimates,376,1986,66.694
estimates,376,1987,71.283
estimates,376,1988,84.007
estimates,376,1989,104.318
estimates,376,1990,129.244
estimates,376,1991,154.023
estimates,376,1992,172.175
estimates,376,1993,178.64
estimates,376,1994,173.108
estimates,376,1995,161.121
estimates,376,1996,149
estimates,376,1997,138.637
estimates,376,1998,130.161
estimates,376,1999,124.297
estimates,376,2000,118.916
estimates,376,2001,112.805
estimates,376,2002,109.997
estimates,376,2003,114.735
estimates,376,2004,126.659
estimates,376,2005,143.102
estimates,376,2006,159.779
estimates,376,2007,171.068
estimates,376,2008,172.644
estimates,376,2009,164.355
estimates,376,2010,150.525
estimates,376,2011,136.635
estimates,376,2012,126.204
estimates,376,2013,121.123
estimates,376,2014,121.713
estimates,376,2015,125.238
medium_variant,376,2015,125.238
medium_variant,376,2016,128.506
medium_variant,376,2017,130.505
medium_variant,376,2018,131.178
medium_variant,376,2019,130.368
medium_variant,376,2020,128.919
medium_variant,376,2021,127.78
medium_variant,376,2022,127.079
medium_variant,376,2023,126.659
medium_variant,376,2024,126.538
medium_variant,376,2025,126.572
medium_variant,376,2026,126.625
medium_variant,376,2027,126.732
medium_variant,376,2028,126.967
medium_variant,376,2029,127.317
medium_variant,376,2030,127.739
medium_variant,376,2031,128.2
medium_variant,376,2032,128.666
medium_variant,376,2033,129.113
medium_variant,376,2034,129.534
medium_variant,376,2035,129.916
medium_variant,376,2036,130.271
medium_variant,376,2037,130.604
medium_variant,376,2038,130.898
medium_variant,376,2039,131.127
medium_variant,376,2040,131.305
medium_variant,376,2041,131.403
medium_variant,376,2042,131.352
medium_variant,376,2043,131.118
medium_variant,376,2044,130.692
medium_variant,376,2045,130.113
medium_variant,376,2046,129.437
medium_variant,376,2047,128.646
medium_variant,376,2048,127.699
medium_variant,376,2049,126.609
medium_variant,376,2050,125.413
medium_variant,376,2051,124.139
medium_variant,376,2052,122.779
medium_variant,376,2053,121.332
medium_variant,376,2054,119.828
medium_variant,376,2055,118.27
medium_variant,376,2056,116.676
medium_variant,376,2057,115.094
medium_variant,376,2058,113.538
medium_variant,376,2059,112.028
medium_variant,376,2060,110.547
medium_variant,376,2061,109.069
medium_variant,376,2062,107.666
medium_variant,376,2063,106.401
medium_variant,376,2064,105.276
medium_variant,376,2065,104.234
medium_variant,376,2066,103.212
medium_variant,376,2067,102.199
medium_variant,376,2068,101.179
medium_variant,376,2069,100.141
medium_variant,376,2070,99.083
medium_variant,376,2071,98.031
medium_variant,376,2072,97.004
medium_variant,376,2073,96.003
medium_variant,376,2074,95.024
medium_variant,376,2075,94.04
medium_variant,376,2076,93.019
medium_variant,376,2077,91.924
medium_variant,376,2078,90.72
medium_variant,376,2079,89.387
medium_variant,376,2080,87.968
medium_variant,376,2081,86.503
medium_variant,376,2082,84.952
medium_variant,376,2083,83.269
medium_variant,376,2084,81.472
medium_variant,376,2085,79.581
medium_variant,376,2086,77.63
medium_variant,376,2087,75.653
medium_variant,376,2088,73.669
medium_variant,376,2089,71.694
medium_variant,376,2090,69.699
medium_variant,376,2091,67.665
medium_variant,376,2092,65.582
medium_variant,376,2093,63.436
medium_variant,376,2094,61.237
medium_variant,376,2095,59.002
medium_variant,376,2096,56.745
medium_variant,376,2097,54.482
medium_variant,376,2098,52.227
medium_variant,376,2099,49.996
