variant,country,year,populationchange
estimates,276,1950,332.325
estimates,276,1951,326.644
estimates,276,1952,314.963
estimates,276,1953,306.823
estimates,276,1954,304.139
estimates,276,1955,308.915
estimates,276,1956,323.168
estimates,276,1957,348.494
estimates,276,1958,385.608
estimates,276,1959,433.117
estimates,276,1960,486.315
estimates,276,1961,537.275
estimates,276,1962,575.946
estimates,276,1963,593.429
estimates,276,1964,587.975
estimates,276,1965,570.203
estimates,276,1966,548.414
estimates,276,1967,512.631
estimates,276,1968,451.093
estimates,276,1969,365.886
estimates,276,1970,266.08
estimates,276,1971,164.413
estimates,276,1972,74.798
estimates,276,1973,7.758
estimates,276,1974,-34.837
estimates,276,1975,-61.366
estimates,276,1976,-82.354
estimates,276,1977,-102.599
estimates,276,1978,-123.485
estimates,276,1979,-144.34
estimates,276,1980,-164.383
estimates,276,1981,-177.905
estimates,276,1982,-167.998
estimates,276,1983,-120.229
estimates,276,1984,-36.313
estimates,276,1985,66.559
estimates,276,1986,168.275
estimates,276,1987,258.19
estimates,276,1988,330.698
estimates,276,1989,382.106
estimates,276,1990,424.365
estimates,276,1991,463.866
estimates,276,1992,477.831
estimates,276,1993,442.53
estimates,276,1994,360.372
estimates,276,1995,247.743
estimates,276,1996,129.676
estimates,276,1997,36.456
estimates,276,1998,-9.127
estimates,276,1999,-5.737
estimates,276,2000,27.115
estimates,276,2001,62.05
estimates,276,2002,75.324
estimates,276,2003,51.903
estimates,276,2004,-7.632
estimates,276,2005,-87.676
estimates,276,2006,-163.421
estimates,276,2007,-204.716
estimates,276,2008,-189.395
estimates,276,2009,-118.045
estimates,276,2010,-15.811
estimates,276,2011,85.697
estimates,276,2012,165.546
estimates,276,2013,211.7
estimates,276,2014,221.33
estimates,276,2015,212.513
medium_variant,276,2015,212.513
medium_variant,276,2016,203.222
medium_variant,276,2017,189.404
medium_variant,276,2018,162.224
medium_variant,276,2019,123.513
medium_variant,276,2020,76.127
medium_variant,276,2021,25.662
medium_variant,276,2022,-17.07
medium_variant,276,2023,-42.816
medium_variant,276,2024,-50.844
medium_variant,276,2025,-49.282
medium_variant,276,2026,-47.523
medium_variant,276,2027,-48.699
medium_variant,276,2028,-53.242
medium_variant,276,2029,-61.722
medium_variant,276,2030,-71.691
medium_variant,276,2031,-80.473
medium_variant,276,2032,-88.043
medium_variant,276,2033,-95.201
medium_variant,276,2034,-101.972
medium_variant,276,2035,-108.529
medium_variant,276,2036,-115.12
medium_variant,276,2037,-122.019
medium_variant,276,2038,-129.436
medium_variant,276,2039,-137.38
medium_variant,276,2040,-145.54
medium_variant,276,2041,-153.652
medium_variant,276,2042,-161.802
medium_variant,276,2043,-170.13
medium_variant,276,2044,-178.583
medium_variant,276,2045,-186.883
medium_variant,276,2046,-194.804
medium_variant,276,2047,-202.48
medium_variant,276,2048,-210.064
medium_variant,276,2049,-217.414
medium_variant,276,2050,-224.333
medium_variant,276,2051,-230.465
medium_variant,276,2052,-235.146
medium_variant,276,2053,-237.802
medium_variant,276,2054,-238.361
medium_variant,276,2055,-237.503
medium_variant,276,2056,-235.798
medium_variant,276,2057,-232.787
medium_variant,276,2058,-227.894
medium_variant,276,2059,-221.258
medium_variant,276,2060,-213.535
medium_variant,276,2061,-205.425
medium_variant,276,2062,-197.171
medium_variant,276,2063,-188.881
medium_variant,276,2064,-180.797
medium_variant,276,2065,-172.838
medium_variant,276,2066,-165.137
medium_variant,276,2067,-158.608
medium_variant,276,2068,-154.122
medium_variant,276,2069,-151.757
medium_variant,276,2070,-150.65
medium_variant,276,2071,-150.013
medium_variant,276,2072,-150.185
medium_variant,276,2073,-151.686
medium_variant,276,2074,-154.353
medium_variant,276,2075,-157.705
medium_variant,276,2076,-161.163
medium_variant,276,2077,-164.205
medium_variant,276,2078,-166.422
medium_variant,276,2079,-167.636
medium_variant,276,2080,-168.273
medium_variant,276,2081,-168.58
medium_variant,276,2082,-167.817
medium_variant,276,2083,-165.185
medium_variant,276,2084,-160.718
medium_variant,276,2085,-155.127
medium_variant,276,2086,-149.182
medium_variant,276,2087,-143.1
medium_variant,276,2088,-136.879
medium_variant,276,2089,-130.682
medium_variant,276,2090,-124.587
medium_variant,276,2091,-118.642
medium_variant,276,2092,-112.942
medium_variant,276,2093,-107.608
medium_variant,276,2094,-102.796
medium_variant,276,2095,-98.679
medium_variant,276,2096,-95.455
medium_variant,276,2097,-93.323
medium_variant,276,2098,-92.464
medium_variant,276,2099,-93.075
