variant,country,year,populationchange
estimates,662,1950,1.083
estimates,662,1951,0.99
estimates,662,1952,0.809
estimates,662,1953,0.672
estimates,662,1954,0.582
estimates,662,1955,0.536
estimates,662,1956,0.532
estimates,662,1957,0.576
estimates,662,1958,0.662
estimates,662,1959,0.783
estimates,662,1960,0.935
estimates,662,1961,1.093
estimates,662,1962,1.242
estimates,662,1963,1.365
estimates,662,1964,1.451
estimates,662,1965,1.533
estimates,662,1966,1.612
estimates,662,1967,1.649
estimates,662,1968,1.611
estimates,662,1969,1.491
estimates,662,1970,1.321
estimates,662,1971,1.148
estimates,662,1972,1.038
estimates,662,1973,1.038
estimates,662,1974,1.151
estimates,662,1975,1.337
estimates,662,1976,1.53
estimates,662,1977,1.669
estimates,662,1978,1.729
estimates,662,1979,1.721
estimates,662,1980,1.652
estimates,662,1981,1.584
estimates,662,1982,1.573
estimates,662,1983,1.657
estimates,662,1984,1.838
estimates,662,1985,2.075
estimates,662,1986,2.307
estimates,662,1987,2.457
estimates,662,1988,2.461
estimates,662,1989,2.327
estimates,662,1990,2.101
estimates,662,1991,1.871
estimates,662,1992,1.705
estimates,662,1993,1.661
estimates,662,1994,1.739
estimates,662,1995,1.878
estimates,662,1996,2.021
estimates,662,1997,2.089
estimates,662,1998,2.043
estimates,662,1999,1.884
estimates,662,2000,1.647
estimates,662,2001,1.407
estimates,662,2002,1.255
estimates,662,2003,1.244
estimates,662,2004,1.37
estimates,662,2005,1.577
estimates,662,2006,1.787
estimates,662,2007,1.906
estimates,662,2008,1.867
estimates,662,2009,1.681
estimates,662,2010,1.406
estimates,662,2011,1.128
estimates,662,2012,0.914
estimates,662,2013,0.793
estimates,662,2014,0.773
estimates,662,2015,0.797
medium_variant,662,2015,0.797
medium_variant,662,2016,0.819
medium_variant,662,2017,0.826
medium_variant,662,2018,0.805
medium_variant,662,2019,0.768
medium_variant,662,2020,0.728
medium_variant,662,2021,0.68
medium_variant,662,2022,0.64
medium_variant,662,2023,0.606
medium_variant,662,2024,0.567
medium_variant,662,2025,0.519
medium_variant,662,2026,0.475
medium_variant,662,2027,0.437
medium_variant,662,2028,0.388
medium_variant,662,2029,0.342
medium_variant,662,2030,0.292
medium_variant,662,2031,0.235
medium_variant,662,2032,0.187
medium_variant,662,2033,0.137
medium_variant,662,2034,0.079
medium_variant,662,2035,0.023
medium_variant,662,2036,-0.029
medium_variant,662,2037,-0.081
medium_variant,662,2038,-0.132
medium_variant,662,2039,-0.181
medium_variant,662,2040,-0.23
medium_variant,662,2041,-0.273
medium_variant,662,2042,-0.312
medium_variant,662,2043,-0.361
medium_variant,662,2044,-0.403
medium_variant,662,2045,-0.44
medium_variant,662,2046,-0.479
medium_variant,662,2047,-0.514
medium_variant,662,2048,-0.554
medium_variant,662,2049,-0.592
medium_variant,662,2050,-0.625
medium_variant,662,2051,-0.652
medium_variant,662,2052,-0.684
medium_variant,662,2053,-0.721
medium_variant,662,2054,-0.753
medium_variant,662,2055,-0.784
medium_variant,662,2056,-0.816
medium_variant,662,2057,-0.847
medium_variant,662,2058,-0.875
medium_variant,662,2059,-0.906
medium_variant,662,2060,-0.93
medium_variant,662,2061,-0.956
medium_variant,662,2062,-0.986
medium_variant,662,2063,-1.01
medium_variant,662,2064,-1.035
medium_variant,662,2065,-1.058
medium_variant,662,2066,-1.078
medium_variant,662,2067,-1.1
medium_variant,662,2068,-1.121
medium_variant,662,2069,-1.14
medium_variant,662,2070,-1.16
medium_variant,662,2071,-1.177
medium_variant,662,2072,-1.194
medium_variant,662,2073,-1.21
medium_variant,662,2074,-1.22
medium_variant,662,2075,-1.234
medium_variant,662,2076,-1.249
medium_variant,662,2077,-1.262
medium_variant,662,2078,-1.269
medium_variant,662,2079,-1.274
medium_variant,662,2080,-1.28
medium_variant,662,2081,-1.282
medium_variant,662,2082,-1.283
medium_variant,662,2083,-1.285
medium_variant,662,2084,-1.279
medium_variant,662,2085,-1.273
medium_variant,662,2086,-1.263
medium_variant,662,2087,-1.252
medium_variant,662,2088,-1.236
medium_variant,662,2089,-1.221
medium_variant,662,2090,-1.213
medium_variant,662,2091,-1.195
medium_variant,662,2092,-1.17
medium_variant,662,2093,-1.147
medium_variant,662,2094,-1.126
medium_variant,662,2095,-1.103
medium_variant,662,2096,-1.073
medium_variant,662,2097,-1.043
medium_variant,662,2098,-1.015
medium_variant,662,2099,-0.983
