variant,country,year,populationchange
estimates,233,1950,12.184
estimates,233,1951,12.123
estimates,233,1952,11.83
estimates,233,1953,11.488
estimates,233,1954,11.164
estimates,233,1955,10.944
estimates,233,1956,10.894
estimates,233,1957,11.075
estimates,233,1958,11.543
estimates,233,1959,12.281
estimates,233,1960,13.193
estimates,233,1961,14.126
estimates,233,1962,14.856
estimates,233,1963,15.181
estimates,233,1964,15.093
estimates,233,1965,14.776
estimates,233,1966,14.426
estimates,233,1967,14.096
estimates,233,1968,13.787
estimates,233,1969,13.514
estimates,233,1970,13.245
estimates,233,1971,12.934
estimates,233,1972,12.583
estimates,233,1973,12.201
estimates,233,1974,11.786
estimates,233,1975,11.356
estimates,233,1976,10.924
estimates,233,1977,10.548
estimates,233,1978,10.264
estimates,233,1979,10.082
estimates,233,1980,9.73
estimates,233,1981,9.104
estimates,233,1982,8.774
estimates,233,1983,9.277
estimates,233,1984,10.486
estimates,233,1985,12.412
estimates,233,1986,14.402
estimates,233,1987,14.085
estimates,233,1988,9.392
estimates,233,1989,0.526
estimates,233,1990,-10.899
estimates,233,1991,-22.254
estimates,233,1992,-30.106
estimates,233,1993,-31.851
estimates,233,1994,-27.486
estimates,233,1995,-19.649
estimates,233,1996,-11.66
estimates,233,1997,-5.688
estimates,233,1998,-2.942
estimates,233,1999,-3.62
estimates,233,2000,-6.033
estimates,233,2001,-8.192
estimates,233,2002,-9.411
estimates,233,2003,-9.583
estimates,233,2004,-8.628
estimates,233,2005,-7.132
estimates,233,2006,-5.787
estimates,233,2007,-4.792
estimates,233,2008,-4.121
estimates,233,2009,-3.805
estimates,233,2010,-3.69
estimates,233,2011,-3.584
estimates,233,2012,-3.444
estimates,233,2013,-3.287
estimates,233,2014,-3.119
estimates,233,2015,-2.958
medium_variant,233,2015,-2.958
medium_variant,233,2016,-2.844
medium_variant,233,2017,-2.827
medium_variant,233,2018,-2.917
medium_variant,233,2019,-3.115
medium_variant,233,2020,-3.38
medium_variant,233,2021,-3.663
medium_variant,233,2022,-3.95
medium_variant,233,2023,-4.238
medium_variant,233,2024,-4.503
medium_variant,233,2025,-4.764
medium_variant,233,2026,-5.027
medium_variant,233,2027,-5.256
medium_variant,233,2028,-5.441
medium_variant,233,2029,-5.564
medium_variant,233,2030,-5.646
medium_variant,233,2031,-5.715
medium_variant,233,2032,-5.756
medium_variant,233,2033,-5.749
medium_variant,233,2034,-5.697
medium_variant,233,2035,-5.614
medium_variant,233,2036,-5.524
medium_variant,233,2037,-5.442
medium_variant,233,2038,-5.364
medium_variant,233,2039,-5.303
medium_variant,233,2040,-5.255
medium_variant,233,2041,-5.202
medium_variant,233,2042,-5.171
medium_variant,233,2043,-5.174
medium_variant,233,2044,-5.211
medium_variant,233,2045,-5.268
medium_variant,233,2046,-5.329
medium_variant,233,2047,-5.401
medium_variant,233,2048,-5.477
medium_variant,233,2049,-5.554
medium_variant,233,2050,-5.64
medium_variant,233,2051,-5.732
medium_variant,233,2052,-5.818
medium_variant,233,2053,-5.905
medium_variant,233,2054,-5.986
medium_variant,233,2055,-6.06
medium_variant,233,2056,-6.137
medium_variant,233,2057,-6.204
medium_variant,233,2058,-6.262
medium_variant,233,2059,-6.319
medium_variant,233,2060,-6.363
medium_variant,233,2061,-6.4
medium_variant,233,2062,-6.423
medium_variant,233,2063,-6.424
medium_variant,233,2064,-6.41
medium_variant,233,2065,-6.386
medium_variant,233,2066,-6.346
medium_variant,233,2067,-6.296
medium_variant,233,2068,-6.236
medium_variant,233,2069,-6.164
medium_variant,233,2070,-6.08
medium_variant,233,2071,-5.988
medium_variant,233,2072,-5.889
medium_variant,233,2073,-5.776
medium_variant,233,2074,-5.659
medium_variant,233,2075,-5.534
medium_variant,233,2076,-5.399
medium_variant,233,2077,-5.263
medium_variant,233,2078,-5.127
medium_variant,233,2079,-4.986
medium_variant,233,2080,-4.84
medium_variant,233,2081,-4.697
medium_variant,233,2082,-4.561
medium_variant,233,2083,-4.414
medium_variant,233,2084,-4.266
medium_variant,233,2085,-4.127
medium_variant,233,2086,-3.994
medium_variant,233,2087,-3.865
medium_variant,233,2088,-3.751
medium_variant,233,2089,-3.64
medium_variant,233,2090,-3.543
medium_variant,233,2091,-3.47
medium_variant,233,2092,-3.398
medium_variant,233,2093,-3.34
medium_variant,233,2094,-3.303
medium_variant,233,2095,-3.282
medium_variant,233,2096,-3.282
medium_variant,233,2097,-3.303
medium_variant,233,2098,-3.345
medium_variant,233,2099,-3.415
