variant,country,year,populationchange
estimates,504,1950,253.215
estimates,504,1951,270.953
estimates,504,1952,296.727
estimates,504,1953,317.111
estimates,504,1954,332.997
estimates,504,1955,345.283
estimates,504,1956,354.87
estimates,504,1957,362.604
estimates,504,1958,369.186
estimates,504,1959,374.99
estimates,504,1960,379.872
estimates,504,1961,383.17
estimates,504,1962,383.89
estimates,504,1963,381.232
estimates,504,1964,375.488
estimates,504,1965,368.151
estimates,504,1966,360.949
estimates,504,1967,354.888
estimates,504,1968,350.602
estimates,504,1969,348.557
estimates,504,1970,347.662
estimates,504,1971,347.514
estimates,504,1972,350.969
estimates,504,1973,360.929
estimates,504,1974,377.186
estimates,504,1975,396.806
estimates,504,1976,416.557
estimates,504,1977,435.404
estimates,504,1978,453.117
estimates,504,1979,469.009
estimates,504,1980,484.07
estimates,504,1981,498.441
estimates,504,1982,508.449
estimates,504,1983,510.447
estimates,504,1984,504.524
estimates,504,1985,493.264
estimates,504,1986,480.288
estimates,504,1987,469.015
estimates,504,1988,461.756
estimates,504,1989,458.685
estimates,504,1990,457.856
estimates,504,1991,456.211
estimates,504,1992,450.333
estimates,504,1993,437.86
estimates,504,1994,419.005
estimates,504,1995,396.872
estimates,504,1996,375.412
estimates,504,1997,357.389
estimates,504,1998,344.485
estimates,504,1999,337.199
estimates,504,2000,333.53
estimates,504,2001,331.384
estimates,504,2002,331.055
estimates,504,2003,333.453
estimates,504,2004,338.554
estimates,504,2005,345.018
estimates,504,2006,352.388
estimates,504,2007,363.719
estimates,504,2008,381.948
estimates,504,2009,406.315
estimates,504,2010,434.374
estimates,504,2011,461.996
estimates,504,2012,482.928
estimates,504,2013,492.151
estimates,504,2014,489.318
estimates,504,2015,479.404
medium_variant,504,2015,479.404
medium_variant,504,2016,468.175
medium_variant,504,2017,457.553
medium_variant,504,2018,447.824
medium_variant,504,2019,439.488
medium_variant,504,2020,431.206
medium_variant,504,2021,421.603
medium_variant,504,2022,411.146
medium_variant,504,2023,400.745
medium_variant,504,2024,390.488
medium_variant,504,2025,380.217
medium_variant,504,2026,369.778
medium_variant,504,2027,359.389
medium_variant,504,2028,349.335
medium_variant,504,2029,339.63
medium_variant,504,2030,330.133
medium_variant,504,2031,320.686
medium_variant,504,2032,311.294
medium_variant,504,2033,302.015
medium_variant,504,2034,292.839
medium_variant,504,2035,283.747
medium_variant,504,2036,274.721
medium_variant,504,2037,265.751
medium_variant,504,2038,256.828
medium_variant,504,2039,247.942
medium_variant,504,2040,239.095
medium_variant,504,2041,230.281
medium_variant,504,2042,221.451
medium_variant,504,2043,212.557
medium_variant,504,2044,203.597
medium_variant,504,2045,194.591
medium_variant,504,2046,185.579
medium_variant,504,2047,176.628
medium_variant,504,2048,167.797
medium_variant,504,2049,159.084
medium_variant,504,2050,150.435
medium_variant,504,2051,141.759
medium_variant,504,2052,132.941
medium_variant,504,2053,123.895
medium_variant,504,2054,114.617
medium_variant,504,2055,105.216
medium_variant,504,2056,95.812
medium_variant,504,2057,86.425
medium_variant,504,2058,77.042
medium_variant,504,2059,67.682
medium_variant,504,2060,58.371
medium_variant,504,2061,49.116
medium_variant,504,2062,39.901
medium_variant,504,2063,30.739
medium_variant,504,2064,21.653
medium_variant,504,2065,12.683
medium_variant,504,2066,3.888
medium_variant,504,2067,-4.719
medium_variant,504,2068,-13.12
medium_variant,504,2069,-21.28
medium_variant,504,2070,-29.214
medium_variant,504,2071,-36.881
medium_variant,504,2072,-44.165
medium_variant,504,2073,-50.964
medium_variant,504,2074,-57.274
medium_variant,504,2075,-63.196
medium_variant,504,2076,-68.816
medium_variant,504,2077,-74.104
medium_variant,504,2078,-79.006
medium_variant,504,2079,-83.525
medium_variant,504,2080,-87.739
medium_variant,504,2081,-91.715
medium_variant,504,2082,-95.464
medium_variant,504,2083,-99.002
medium_variant,504,2084,-102.36
medium_variant,504,2085,-105.529
medium_variant,504,2086,-108.533
medium_variant,504,2087,-111.488
medium_variant,504,2088,-114.513
medium_variant,504,2089,-117.62
medium_variant,504,2090,-120.72
medium_variant,504,2091,-123.719
medium_variant,504,2092,-126.543
medium_variant,504,2093,-129.163
medium_variant,504,2094,-131.596
medium_variant,504,2095,-133.872
medium_variant,504,2096,-136.039
medium_variant,504,2097,-138.155
medium_variant,504,2098,-140.273
medium_variant,504,2099,-142.447
