variant,country,year,populationchange
estimates,630,1950,-8.32
estimates,630,1951,-2.945
estimates,630,1952,5.656
estimates,630,1953,10.647
estimates,630,1954,13.197
estimates,630,1955,14.505
estimates,630,1956,15.768
estimates,630,1957,18.069
estimates,630,1958,22.236
estimates,630,1959,28.479
estimates,630,1960,36.049
estimates,630,1961,43.264
estimates,630,1962,47.825
estimates,630,1963,47.756
estimates,630,1964,43.152
estimates,630,1965,35.845
estimates,630,1966,28.436
estimates,630,1967,23.522
estimates,630,1968,22.925
estimates,630,1969,26.758
estimates,630,1970,32.857
estimates,630,1971,38.736
estimates,630,1972,43.566
estimates,630,1973,47.191
estimates,630,1974,49.371
estimates,630,1975,50.912
estimates,630,1976,52.426
estimates,630,1977,53.091
estimates,630,1978,51.92
estimates,630,1979,48.971
estimates,630,1980,44.969
estimates,630,1981,40.804
estimates,630,1982,37.116
estimates,630,1983,34.309
estimates,630,1984,32.502
estimates,630,1985,31.084
estimates,630,1986,29.577
estimates,630,1987,28.598
estimates,630,1988,28.9
estimates,630,1989,30.377
estimates,630,1990,32.474
estimates,630,1991,34.449
estimates,630,1992,35.559
estimates,630,1993,35.269
estimates,630,1994,33.474
estimates,630,1995,30.962
estimates,630,1996,28.364
estimates,630,1997,25.013
estimates,630,1998,20.116
estimates,630,1999,13.827
estimates,630,2000,6.669
estimates,630,2001,-0.475
estimates,630,2002,-6.322
estimates,630,2003,-9.836
estimates,630,2004,-10.935
estimates,630,2005,-10.623
estimates,630,2006,-10.07
estimates,630,2007,-9.662
estimates,630,2008,-9.463
estimates,630,2009,-9.548
estimates,630,2010,-9.674
estimates,630,2011,-9.558
estimates,630,2012,-9.13
estimates,630,2013,-8.43
estimates,630,2014,-7.497
estimates,630,2015,-6.405
medium_variant,630,2015,-6.405
medium_variant,630,2016,-5.298
medium_variant,630,2017,-4.448
medium_variant,630,2018,-4.076
medium_variant,630,2019,-4.2
medium_variant,630,2020,-4.63
medium_variant,630,2021,-5.109
medium_variant,630,2022,-5.486
medium_variant,630,2023,-5.676
medium_variant,630,2024,-5.663
medium_variant,630,2025,-5.573
medium_variant,630,2026,-5.561
medium_variant,630,2027,-5.732
medium_variant,630,2028,-6.159
medium_variant,630,2029,-6.84
medium_variant,630,2030,-7.668
medium_variant,630,2031,-8.539
medium_variant,630,2032,-9.396
medium_variant,630,2033,-10.229
medium_variant,630,2034,-11.04
medium_variant,630,2035,-11.838
medium_variant,630,2036,-12.653
medium_variant,630,2037,-13.479
medium_variant,630,2038,-14.29
medium_variant,630,2039,-15.076
medium_variant,630,2040,-15.847
medium_variant,630,2041,-16.602
medium_variant,630,2042,-17.336
medium_variant,630,2043,-18.05
medium_variant,630,2044,-18.748
medium_variant,630,2045,-19.425
medium_variant,630,2046,-20.073
medium_variant,630,2047,-20.652
medium_variant,630,2048,-21.14
medium_variant,630,2049,-21.539
medium_variant,630,2050,-21.87
medium_variant,630,2051,-22.176
medium_variant,630,2052,-22.47
medium_variant,630,2053,-22.759
medium_variant,630,2054,-23.06
medium_variant,630,2055,-23.353
medium_variant,630,2056,-23.615
medium_variant,630,2057,-23.868
medium_variant,630,2058,-24.12
medium_variant,630,2059,-24.372
medium_variant,630,2060,-24.619
medium_variant,630,2061,-24.853
medium_variant,630,2062,-25.076
medium_variant,630,2063,-25.294
medium_variant,630,2064,-25.506
medium_variant,630,2065,-25.707
medium_variant,630,2066,-25.9
medium_variant,630,2067,-26.08
medium_variant,630,2068,-26.246
medium_variant,630,2069,-26.401
medium_variant,630,2070,-26.545
medium_variant,630,2071,-26.671
medium_variant,630,2072,-26.784
medium_variant,630,2073,-26.88
medium_variant,630,2074,-26.954
medium_variant,630,2075,-27.019
medium_variant,630,2076,-27.055
medium_variant,630,2077,-27.064
medium_variant,630,2078,-27.048
medium_variant,630,2079,-26.994
medium_variant,630,2080,-26.912
medium_variant,630,2081,-26.804
medium_variant,630,2082,-26.677
medium_variant,630,2083,-26.53
medium_variant,630,2084,-26.357
medium_variant,630,2085,-26.16
medium_variant,630,2086,-25.93
medium_variant,630,2087,-25.684
medium_variant,630,2088,-25.411
medium_variant,630,2089,-25.115
medium_variant,630,2090,-24.797
medium_variant,630,2091,-24.452
medium_variant,630,2092,-24.081
medium_variant,630,2093,-23.69
medium_variant,630,2094,-23.277
medium_variant,630,2095,-22.829
medium_variant,630,2096,-22.366
medium_variant,630,2097,-21.885
medium_variant,630,2098,-21.37
medium_variant,630,2099,-20.835
