variant,country,year,populationchange
estimates,554,1950,39.52
estimates,554,1951,42.375
estimates,554,1952,46.139
estimates,554,1953,47.841
estimates,554,1954,48.085
estimates,554,1955,47.497
estimates,554,1956,46.724
estimates,554,1957,46.338
estimates,554,1958,46.791
estimates,554,1959,48.223
estimates,554,1960,50.317
estimates,554,1961,52.297
estimates,554,1962,53.057
estimates,554,1963,51.682
estimates,554,1964,48.258
estimates,554,1965,43.301
estimates,554,1966,38.034
estimates,554,1967,34.878
estimates,554,1968,35.835
estimates,554,1969,40.757
estimates,554,1970,48.193
estimates,554,1971,55.621
estimates,554,1972,59.292
estimates,554,1973,56.281
estimates,554,1974,46.661
estimates,554,1975,33.236
estimates,554,1976,19.906
estimates,554,1977,10.199
estimates,554,1978,6.446
estimates,554,1979,8.828
estimates,554,1980,14.757
estimates,554,1981,20.951
estimates,554,1982,25.444
estimates,554,1983,27.248
estimates,554,1984,26.258
estimates,554,1985,23.64
estimates,554,1986,21.256
estimates,554,1987,21.242
estimates,554,1988,25.096
estimates,554,1989,32.668
estimates,554,1990,42.574
estimates,554,1991,52.472
estimates,554,1992,59.131
estimates,554,1993,60.062
estimates,554,1994,55.265
estimates,554,1995,47.066
estimates,554,1996,38.733
estimates,554,1997,33.32
estimates,554,1998,32.879
estimates,554,1999,37.496
estimates,554,2000,44.878
estimates,554,2001,52.084
estimates,554,2002,57.057
estimates,554,2003,58.619
estimates,554,2004,56.656
estimates,554,2005,52.754
estimates,554,2006,48.909
estimates,554,2007,46.21
estimates,554,2008,45.166
estimates,554,2009,45.865
estimates,554,2010,47.438
estimates,554,2011,48.838
estimates,554,2012,49.581
estimates,554,2013,49.481
estimates,554,2014,48.507
estimates,554,2015,47.071
medium_variant,554,2015,47.071
medium_variant,554,2016,45.647
medium_variant,554,2017,44.386
medium_variant,554,2018,43.298
medium_variant,554,2019,42.413
medium_variant,554,2020,41.596
medium_variant,554,2021,40.726
medium_variant,554,2022,39.869
medium_variant,554,2023,39.127
medium_variant,554,2024,38.489
medium_variant,554,2025,37.91
medium_variant,554,2026,37.33
medium_variant,554,2027,36.672
medium_variant,554,2028,35.867
medium_variant,554,2029,34.915
medium_variant,554,2030,33.885
medium_variant,554,2031,32.856
medium_variant,554,2032,31.841
medium_variant,554,2033,30.824
medium_variant,554,2034,29.823
medium_variant,554,2035,28.826
medium_variant,554,2036,27.832
medium_variant,554,2037,26.883
medium_variant,554,2038,25.987
medium_variant,554,2039,25.152
medium_variant,554,2040,24.37
medium_variant,554,2041,23.603
medium_variant,554,2042,22.861
medium_variant,554,2043,22.161
medium_variant,554,2044,21.494
medium_variant,554,2045,20.864
medium_variant,554,2046,20.257
medium_variant,554,2047,19.651
medium_variant,554,2048,19.025
medium_variant,554,2049,18.381
medium_variant,554,2050,17.744
medium_variant,554,2051,17.135
medium_variant,554,2052,16.552
medium_variant,554,2053,16.012
medium_variant,554,2054,15.509
medium_variant,554,2055,15.037
medium_variant,554,2056,14.594
medium_variant,554,2057,14.197
medium_variant,554,2058,13.88
medium_variant,554,2059,13.638
medium_variant,554,2060,13.442
medium_variant,554,2061,13.257
medium_variant,554,2062,13.106
medium_variant,554,2063,12.984
medium_variant,554,2064,12.876
medium_variant,554,2065,12.783
medium_variant,554,2066,12.683
medium_variant,554,2067,12.562
medium_variant,554,2068,12.401
medium_variant,554,2069,12.196
medium_variant,554,2070,11.959
medium_variant,554,2071,11.697
medium_variant,554,2072,11.375
medium_variant,554,2073,10.963
medium_variant,554,2074,10.462
medium_variant,554,2075,9.912
medium_variant,554,2076,9.338
medium_variant,554,2077,8.714
medium_variant,554,2078,8.016
medium_variant,554,2079,7.257
medium_variant,554,2080,6.461
medium_variant,554,2081,5.67
medium_variant,554,2082,4.93
medium_variant,554,2083,4.268
medium_variant,554,2084,3.711
medium_variant,554,2085,3.213
medium_variant,554,2086,2.736
medium_variant,554,2087,2.316
medium_variant,554,2088,1.983
medium_variant,554,2089,1.735
medium_variant,554,2090,1.551
medium_variant,554,2091,1.396
medium_variant,554,2092,1.252
medium_variant,554,2093,1.107
medium_variant,554,2094,0.95
medium_variant,554,2095,0.8
medium_variant,554,2096,0.654
medium_variant,554,2097,0.515
medium_variant,554,2098,0.402
medium_variant,554,2099,0.316
