variant,country,year,populationchange
estimates,807,1950,35.458
estimates,807,1951,33.306
estimates,807,1952,28.551
estimates,807,1953,25.013
estimates,807,1954,22.502
estimates,807,1955,20.823
estimates,807,1956,19.788
estimates,807,1957,19.203
estimates,807,1958,18.913
estimates,807,1959,18.826
estimates,807,1960,18.905
estimates,807,1961,19.221
estimates,807,1962,19.896
estimates,807,1963,21.011
estimates,807,1964,22.486
estimates,807,1965,24.319
estimates,807,1966,26.249
estimates,807,1967,27.302
estimates,807,1968,26.608
estimates,807,1969,24.212
estimates,807,1970,20.701
estimates,807,1971,17.086
estimates,807,1972,14.739
estimates,807,1973,14.718
estimates,807,1974,17.002
estimates,807,1975,20.566
estimates,807,1976,24.02
estimates,807,1977,26.065
estimates,807,1978,25.831
estimates,807,1979,23.266
estimates,807,1980,19.416
estimates,807,1981,15.53
estimates,807,1982,12.187
estimates,807,1983,9.589
estimates,807,1984,7.821
estimates,807,1985,6.562
estimates,807,1986,5.371
estimates,807,1987,3.988
estimates,807,1988,2.299
estimates,807,1989,0.358
estimates,807,1990,-1.785
estimates,807,1991,-3.785
estimates,807,1992,-4.637
estimates,807,1993,-3.477
estimates,807,1994,-0.388
estimates,807,1995,3.868
estimates,807,1996,8.169
estimates,807,1997,11.304
estimates,807,1998,12.398
estimates,807,1999,11.384
estimates,807,2000,9.227
estimates,807,2001,7.056
estimates,807,2002,5.293
estimates,807,2003,4.06
estimates,807,2004,3.423
estimates,807,2005,3.049
estimates,807,2006,2.593
estimates,807,2007,2.117
estimates,807,2008,1.818
estimates,807,2009,1.681
estimates,807,2010,1.645
estimates,807,2011,1.648
estimates,807,2012,1.678
estimates,807,2013,1.729
estimates,807,2014,1.784
estimates,807,2015,1.855
medium_variant,807,2015,1.855
medium_variant,807,2016,1.926
medium_variant,807,2017,1.923
medium_variant,807,2018,1.78
medium_variant,807,2019,1.492
medium_variant,807,2020,1.118
medium_variant,807,2021,0.719
medium_variant,807,2022,0.3
medium_variant,807,2023,-0.149
medium_variant,807,2024,-0.61
medium_variant,807,2025,-1.095
medium_variant,807,2026,-1.603
medium_variant,807,2027,-2.12
medium_variant,807,2028,-2.652
medium_variant,807,2029,-3.199
medium_variant,807,2030,-3.747
medium_variant,807,2031,-4.287
medium_variant,807,2032,-4.81
medium_variant,807,2033,-5.305
medium_variant,807,2034,-5.771
medium_variant,807,2035,-6.212
medium_variant,807,2036,-6.629
medium_variant,807,2037,-7.009
medium_variant,807,2038,-7.331
medium_variant,807,2039,-7.589
medium_variant,807,2040,-7.811
medium_variant,807,2041,-8.01
medium_variant,807,2042,-8.18
medium_variant,807,2043,-8.317
medium_variant,807,2044,-8.424
medium_variant,807,2045,-8.513
medium_variant,807,2046,-8.586
medium_variant,807,2047,-8.653
medium_variant,807,2048,-8.716
medium_variant,807,2049,-8.782
medium_variant,807,2050,-8.845
medium_variant,807,2051,-8.908
medium_variant,807,2052,-8.992
medium_variant,807,2053,-9.095
medium_variant,807,2054,-9.222
medium_variant,807,2055,-9.37
medium_variant,807,2056,-9.523
medium_variant,807,2057,-9.675
medium_variant,807,2058,-9.829
medium_variant,807,2059,-9.99
medium_variant,807,2060,-10.151
medium_variant,807,2061,-10.308
medium_variant,807,2062,-10.459
medium_variant,807,2063,-10.6
medium_variant,807,2064,-10.737
medium_variant,807,2065,-10.86
medium_variant,807,2066,-10.966
medium_variant,807,2067,-11.054
medium_variant,807,2068,-11.111
medium_variant,807,2069,-11.135
medium_variant,807,2070,-11.134
medium_variant,807,2071,-11.115
medium_variant,807,2072,-11.064
medium_variant,807,2073,-10.976
medium_variant,807,2074,-10.86
medium_variant,807,2075,-10.72
medium_variant,807,2076,-10.562
medium_variant,807,2077,-10.384
medium_variant,807,2078,-10.191
medium_variant,807,2079,-9.989
medium_variant,807,2080,-9.771
medium_variant,807,2081,-9.552
medium_variant,807,2082,-9.319
medium_variant,807,2083,-9.08
medium_variant,807,2084,-8.847
medium_variant,807,2085,-8.6
medium_variant,807,2086,-8.359
medium_variant,807,2087,-8.132
medium_variant,807,2088,-7.923
medium_variant,807,2089,-7.74
medium_variant,807,2090,-7.567
medium_variant,807,2091,-7.409
medium_variant,807,2092,-7.264
medium_variant,807,2093,-7.12
medium_variant,807,2094,-6.988
medium_variant,807,2095,-6.87
medium_variant,807,2096,-6.768
medium_variant,807,2097,-6.685
medium_variant,807,2098,-6.629
medium_variant,807,2099,-6.604
