variant,country,year,populationchange
estimates,312,1950,3.047
estimates,312,1951,3.627
estimates,312,1952,4.741
estimates,312,1953,5.8
estimates,312,1954,6.744
estimates,312,1955,7.494
estimates,312,1956,7.995
estimates,312,1957,8.179
estimates,312,1958,7.996
estimates,312,1959,7.471
estimates,312,1960,6.689
estimates,312,1961,5.805
estimates,312,1962,5.024
estimates,312,1963,4.537
estimates,312,1964,4.36
estimates,312,1965,4.346
estimates,312,1966,4.298
estimates,312,1967,4.13
estimates,312,1968,3.791
estimates,312,1969,3.277
estimates,312,1970,2.705
estimates,312,1971,2.195
estimates,312,1972,1.736
estimates,312,1973,1.282
estimates,312,1974,0.871
estimates,312,1975,0.458
estimates,312,1976,0.081
estimates,312,1977,0.012
estimates,312,1978,0.483
estimates,312,1979,1.475
estimates,312,1980,2.762
estimates,312,1981,4.056
estimates,312,1982,5.13
estimates,312,1983,5.836
estimates,312,1984,6.139
estimates,312,1985,6.245
estimates,312,1986,6.344
estimates,312,1987,6.31
estimates,312,1988,5.985
estimates,312,1989,5.402
estimates,312,1990,4.625
estimates,312,1991,3.795
estimates,312,1992,3.181
estimates,312,1993,3.002
estimates,312,1994,3.253
estimates,312,1995,3.752
estimates,312,1996,4.252
estimates,312,1997,4.556
estimates,312,1998,4.569
estimates,312,1999,4.28
estimates,312,2000,3.82
estimates,312,2001,3.357
estimates,312,2002,2.986
estimates,312,2003,2.763
estimates,312,2004,2.681
estimates,312,2005,2.686
estimates,312,2006,2.679
estimates,312,2007,2.544
estimates,312,2008,2.212
estimates,312,2009,1.687
estimates,312,2010,1.057
estimates,312,2011,0.442
estimates,312,2012,-0.055
estimates,312,2013,-0.359
estimates,312,2014,-0.46
estimates,312,2015,-0.454
medium_variant,312,2015,-0.454
medium_variant,312,2016,-0.425
medium_variant,312,2017,-0.401
medium_variant,312,2018,-0.385
medium_variant,312,2019,-0.373
medium_variant,312,2020,-0.359
medium_variant,312,2021,-0.329
medium_variant,312,2022,-0.276
medium_variant,312,2023,-0.202
medium_variant,312,2024,-0.114
medium_variant,312,2025,-0.017
medium_variant,312,2026,0.07
medium_variant,312,2027,0.131
medium_variant,312,2028,0.145
medium_variant,312,2029,0.105
medium_variant,312,2030,0.045
medium_variant,312,2031,-0.035
medium_variant,312,2032,-0.131
medium_variant,312,2033,-0.234
medium_variant,312,2034,-0.354
medium_variant,312,2035,-0.483
medium_variant,312,2036,-0.62
medium_variant,312,2037,-0.766
medium_variant,312,2038,-0.907
medium_variant,312,2039,-1.047
medium_variant,312,2040,-1.19
medium_variant,312,2041,-1.33
medium_variant,312,2042,-1.469
medium_variant,312,2043,-1.593
medium_variant,312,2044,-1.713
medium_variant,312,2045,-1.822
medium_variant,312,2046,-1.92
medium_variant,312,2047,-2.01
medium_variant,312,2048,-2.079
medium_variant,312,2049,-2.133
medium_variant,312,2050,-2.168
medium_variant,312,2051,-2.198
medium_variant,312,2052,-2.212
medium_variant,312,2053,-2.209
medium_variant,312,2054,-2.196
medium_variant,312,2055,-2.173
medium_variant,312,2056,-2.143
medium_variant,312,2057,-2.101
medium_variant,312,2058,-2.063
medium_variant,312,2059,-2.022
medium_variant,312,2060,-1.972
medium_variant,312,2061,-1.926
medium_variant,312,2062,-1.871
medium_variant,312,2063,-1.817
medium_variant,312,2064,-1.766
medium_variant,312,2065,-1.707
medium_variant,312,2066,-1.649
medium_variant,312,2067,-1.595
medium_variant,312,2068,-1.55
medium_variant,312,2069,-1.516
medium_variant,312,2070,-1.484
medium_variant,312,2071,-1.452
medium_variant,312,2072,-1.422
medium_variant,312,2073,-1.393
medium_variant,312,2074,-1.364
medium_variant,312,2075,-1.34
medium_variant,312,2076,-1.317
medium_variant,312,2077,-1.3
medium_variant,312,2078,-1.3
medium_variant,312,2079,-1.305
medium_variant,312,2080,-1.32
medium_variant,312,2081,-1.331
medium_variant,312,2082,-1.351
medium_variant,312,2083,-1.379
medium_variant,312,2084,-1.401
medium_variant,312,2085,-1.427
medium_variant,312,2086,-1.457
medium_variant,312,2087,-1.49
medium_variant,312,2088,-1.526
medium_variant,312,2089,-1.575
medium_variant,312,2090,-1.622
medium_variant,312,2091,-1.668
medium_variant,312,2092,-1.705
medium_variant,312,2093,-1.736
medium_variant,312,2094,-1.757
medium_variant,312,2095,-1.764
medium_variant,312,2096,-1.766
medium_variant,312,2097,-1.76
medium_variant,312,2098,-1.745
medium_variant,312,2099,-1.722
