variant,country,year,populationchange
estimates,76,1950,1620.001
estimates,76,1951,1666.233
estimates,76,1952,1705.744
estimates,76,1953,1738.671
estimates,76,1954,1769.136
estimates,76,1955,1801.405
estimates,76,1956,1839.759
estimates,76,1957,1887.917
estimates,76,1958,1948.501
estimates,76,1959,2021.4
estimates,76,1960,2102.242
estimates,76,1961,2182.515
estimates,76,1962,2250.935
estimates,76,1963,2297.7
estimates,76,1964,2322.133
estimates,76,1965,2334.728
estimates,76,1966,2346.804
estimates,76,1967,2359.763
estimates,76,1968,2371.97
estimates,76,1969,2384.973
estimates,76,1970,2397.068
estimates,76,1971,2408.509
estimates,76,1972,2427.679
estimates,76,1973,2462.795
estimates,76,1974,2513.746
estimates,76,1975,2571.693
estimates,76,1976,2627.75
estimates,76,1977,2682.156
estimates,76,1978,2737.245
estimates,76,1979,2790.932
estimates,76,1980,2844.02
estimates,76,1981,2893.735
estimates,76,1982,2925.794
estimates,76,1983,2926.939
estimates,76,1984,2897.386
estimates,76,1985,2849.822
estimates,76,1986,2798.995
estimates,76,1987,2751.393
estimates,76,1988,2709.543
estimates,76,1989,2675.551
estimates,76,1990,2642.559
estimates,76,1991,2606.32
estimates,76,1992,2578.223
estimates,76,1993,2570.492
estimates,76,1994,2581.972
estimates,76,1995,2604.074
estimates,76,1996,2624.299
estimates,76,1997,2628.773
estimates,76,1998,2607.257
estimates,76,1999,2558.767
estimates,76,2000,2496.009
estimates,76,2001,2431.988
estimates,76,2002,2366.018
estimates,76,2003,2293.999
estimates,76,2004,2217.878
estimates,76,2005,2137.252
estimates,76,2006,2054.888
estimates,76,2007,1983.496
estimates,76,2008,1934.793
estimates,76,2009,1908.684
estimates,76,2010,1895.392
estimates,76,2011,1882.416
estimates,76,2012,1861.054
estimates,76,2013,1826.191
estimates,76,2014,1776.876
estimates,76,2015,1720.003
medium_variant,76,2015,1720.003
medium_variant,76,2016,1663.209
medium_variant,76,2017,1607.663
medium_variant,76,2018,1552.331
medium_variant,76,2019,1497.651
medium_variant,76,2020,1442.693
medium_variant,76,2021,1386.551
medium_variant,76,2022,1329.748
medium_variant,76,2023,1273.102
medium_variant,76,2024,1216.754
medium_variant,76,2025,1160.493
medium_variant,76,2026,1104.135
medium_variant,76,2027,1047.924
medium_variant,76,2028,992.164
medium_variant,76,2029,936.906
medium_variant,76,2030,882.025
medium_variant,76,2031,827.385
medium_variant,76,2032,772.981
medium_variant,76,2033,718.843
medium_variant,76,2034,664.99
medium_variant,76,2035,611.538
medium_variant,76,2036,558.563
medium_variant,76,2037,505.916
medium_variant,76,2038,453.444
medium_variant,76,2039,401.222
medium_variant,76,2040,349.313
medium_variant,76,2041,297.944
medium_variant,76,2042,247.691
medium_variant,76,2043,199.023
medium_variant,76,2044,151.937
medium_variant,76,2045,105.928
medium_variant,76,2046,60.429
medium_variant,76,2047,15.198
medium_variant,76,2048,-29.881
medium_variant,76,2049,-74.871
medium_variant,76,2050,-119.533
medium_variant,76,2051,-163.715
medium_variant,76,2052,-207.772
medium_variant,76,2053,-252.08
medium_variant,76,2054,-296.608
medium_variant,76,2055,-341.011
medium_variant,76,2056,-384.885
medium_variant,76,2057,-428.116
medium_variant,76,2058,-470.68
medium_variant,76,2059,-512.483
medium_variant,76,2060,-553.486
medium_variant,76,2061,-593.665
medium_variant,76,2062,-632.962
medium_variant,76,2063,-671.313
medium_variant,76,2064,-708.632
medium_variant,76,2065,-744.794
medium_variant,76,2066,-779.676
medium_variant,76,2067,-813.229
medium_variant,76,2068,-845.431
medium_variant,76,2069,-876.188
medium_variant,76,2070,-905.457
medium_variant,76,2071,-933.102
medium_variant,76,2072,-958.703
medium_variant,76,2073,-981.875
medium_variant,76,2074,-1002.582
medium_variant,76,2075,-1021.11
medium_variant,76,2076,-1037.809
medium_variant,76,2077,-1052.758
medium_variant,76,2078,-1065.945
medium_variant,76,2079,-1077.397
medium_variant,76,2080,-1087.129
medium_variant,76,2081,-1095.076
medium_variant,76,2082,-1100.953
medium_variant,76,2083,-1104.515
medium_variant,76,2084,-1105.833
medium_variant,76,2085,-1105.301
medium_variant,76,2086,-1103.321
medium_variant,76,2087,-1099.997
medium_variant,76,2088,-1095.317
medium_variant,76,2089,-1089.408
medium_variant,76,2090,-1082.416
medium_variant,76,2091,-1074.493
medium_variant,76,2092,-1065.786
medium_variant,76,2093,-1056.423
medium_variant,76,2094,-1046.539
medium_variant,76,2095,-1036.256
medium_variant,76,2096,-1025.69
medium_variant,76,2097,-1014.974
medium_variant,76,2098,-1004.214
medium_variant,76,2099,-993.533
