variant,country,year,populationchange
estimates,56,1950,42.542
estimates,56,1951,45.227
estimates,56,1952,49.549
estimates,56,1953,52.353
estimates,56,1954,53.999
estimates,56,1955,54.853
estimates,56,1956,55.283
estimates,56,1957,55.616
estimates,56,1958,56.112
estimates,56,1959,56.863
estimates,56,1960,57.669
estimates,56,1961,58.088
estimates,56,1962,57.506
estimates,56,1963,55.381
estimates,56,1964,51.768
estimates,56,1965,47.237
estimates,56,1966,42.557
estimates,56,1967,38.425
estimates,56,1968,35.307
estimates,56,1969,33.294
estimates,56,1970,31.838
estimates,56,1971,30.334
estimates,56,1972,28.72
estimates,56,1973,27.088
estimates,56,1974,25.414
estimates,56,1975,23.879
estimates,56,1976,22.556
estimates,56,1977,21.019
estimates,56,1978,18.842
estimates,56,1979,16.092
estimates,56,1980,13.109
estimates,56,1981,10.415
estimates,56,1982,8.644
estimates,56,1983,8.273
estimates,56,1984,9.349
estimates,56,1985,11.085
estimates,56,1986,12.855
estimates,56,1987,15.238
estimates,56,1988,18.941
estimates,56,1989,23.759
estimates,56,1990,29.63
estimates,56,1991,35.773
estimates,56,1992,39.613
estimates,56,1993,38.912
estimates,56,1994,33.821
estimates,56,1995,26.183
estimates,56,1996,18.745
estimates,56,1997,14.513
estimates,56,1998,15.684
estimates,56,1999,22.362
estimates,56,2000,31.922
estimates,56,2001,41.417
estimates,56,2002,49.997
estimates,56,2003,57.607
estimates,56,2004,63.919
estimates,56,2005,69.716
estimates,56,2006,75.465
estimates,56,2007,79.798
estimates,56,2008,81.228
estimates,56,2009,79.788
estimates,56,2010,76.404
estimates,56,2011,72.412
estimates,56,2012,69.219
estimates,56,2013,67.806
estimates,56,2014,68.213
estimates,56,2015,69.607
medium_variant,56,2015,69.607
medium_variant,56,2016,70.698
medium_variant,56,2017,70.073
medium_variant,56,2018,66.731
medium_variant,56,2019,60.736
medium_variant,56,2020,53.195
medium_variant,56,2021,45.689
medium_variant,56,2022,39.705
medium_variant,56,2023,36.263
medium_variant,56,2024,35.465
medium_variant,56,2025,36.123
medium_variant,56,2026,36.846
medium_variant,56,2027,37.094
medium_variant,56,2028,36.728
medium_variant,56,2029,35.651
medium_variant,56,2030,34.285
medium_variant,56,2031,33.091
medium_variant,56,2032,32.076
medium_variant,56,2033,31.098
medium_variant,56,2034,30.157
medium_variant,56,2035,29.236
medium_variant,56,2036,28.302
medium_variant,56,2037,27.343
medium_variant,56,2038,26.371
medium_variant,56,2039,25.378
medium_variant,56,2040,24.369
medium_variant,56,2041,23.363
medium_variant,56,2042,22.364
medium_variant,56,2043,21.368
medium_variant,56,2044,20.387
medium_variant,56,2045,19.427
medium_variant,56,2046,18.476
medium_variant,56,2047,17.519
medium_variant,56,2048,16.527
medium_variant,56,2049,15.501
medium_variant,56,2050,14.477
medium_variant,56,2051,13.501
medium_variant,56,2052,12.613
medium_variant,56,2053,11.816
medium_variant,56,2054,11.139
medium_variant,56,2055,10.559
medium_variant,56,2056,10.031
medium_variant,56,2057,9.604
medium_variant,56,2058,9.304
medium_variant,56,2059,9.125
medium_variant,56,2060,9.037
medium_variant,56,2061,9.014
medium_variant,56,2062,9.059
medium_variant,56,2063,9.178
medium_variant,56,2064,9.363
medium_variant,56,2065,9.595
medium_variant,56,2066,9.86
medium_variant,56,2067,10.126
medium_variant,56,2068,10.365
medium_variant,56,2069,10.567
medium_variant,56,2070,10.759
medium_variant,56,2071,10.96
medium_variant,56,2072,11.123
medium_variant,56,2073,11.222
medium_variant,56,2074,11.255
medium_variant,56,2075,11.246
medium_variant,56,2076,11.233
medium_variant,56,2077,11.222
medium_variant,56,2078,11.231
medium_variant,56,2079,11.266
medium_variant,56,2080,11.308
medium_variant,56,2081,11.34
medium_variant,56,2082,11.363
medium_variant,56,2083,11.388
medium_variant,56,2084,11.409
medium_variant,56,2085,11.426
medium_variant,56,2086,11.43
medium_variant,56,2087,11.418
medium_variant,56,2088,11.394
medium_variant,56,2089,11.361
medium_variant,56,2090,11.301
medium_variant,56,2091,11.215
medium_variant,56,2092,11.086
medium_variant,56,2093,10.913
medium_variant,56,2094,10.689
medium_variant,56,2095,10.405
medium_variant,56,2096,10.077
medium_variant,56,2097,9.692
medium_variant,56,2098,9.248
medium_variant,56,2099,8.743
