variant,country,year,populationchange
estimates,332,1950,53.635
estimates,332,1951,55.141
estimates,332,1952,57.334
estimates,332,1953,59.627
estimates,332,1954,62.004
estimates,332,1955,64.429
estimates,332,1956,66.859
estimates,332,1957,69.271
estimates,332,1958,71.636
estimates,332,1959,73.931
estimates,332,1960,76.127
estimates,332,1961,78.211
estimates,332,1962,80.177
estimates,332,1963,82.019
estimates,332,1964,83.698
estimates,332,1965,85.417
estimates,332,1966,87.194
estimates,332,1967,88.376
estimates,332,1968,88.347
estimates,332,1969,87.215
estimates,332,1970,85.486
estimates,332,1971,83.967
estimates,332,1972,83.751
estimates,332,1973,85.681
estimates,332,1974,89.831
estimates,332,1975,95.129
estimates,332,1976,100.51
estimates,332,1977,106.128
estimates,332,1978,112.396
estimates,332,1979,119.114
estimates,332,1980,126.17
estimates,332,1981,133.186
estimates,332,1982,138.992
estimates,332,1983,142.528
estimates,332,1984,143.76
estimates,332,1985,143.619
estimates,332,1986,143.197
estimates,332,1987,142.912
estimates,332,1988,142.873
estimates,332,1989,143.197
estimates,332,1990,143.552
estimates,332,1991,143.629
estimates,332,1992,143.663
estimates,332,1993,143.972
estimates,332,1994,144.554
estimates,332,1995,145.323
estimates,332,1996,146.076
estimates,332,1997,146.47
estimates,332,1998,146.232
estimates,332,1999,145.369
estimates,332,2000,144.096
estimates,332,2001,142.776
estimates,332,2002,141.998
estimates,332,2003,142.224
estimates,332,2004,143.424
estimates,332,2005,145.137
estimates,332,2006,146.742
estimates,332,2007,147.788
estimates,332,2008,147.996
estimates,332,2009,147.302
estimates,332,2010,146.101
estimates,332,2011,144.805
estimates,332,2012,143.37
estimates,332,2013,141.638
estimates,332,2014,139.652
estimates,332,2015,137.444
medium_variant,332,2015,137.444
medium_variant,332,2016,135.094
medium_variant,332,2017,132.815
medium_variant,332,2018,130.821
medium_variant,332,2019,129.127
medium_variant,332,2020,127.554
medium_variant,332,2021,125.913
medium_variant,332,2022,124.113
medium_variant,332,2023,122.128
medium_variant,332,2024,119.948
medium_variant,332,2025,117.634
medium_variant,332,2026,115.272
medium_variant,332,2027,112.864
medium_variant,332,2028,110.398
medium_variant,332,2029,107.885
medium_variant,332,2030,105.309
medium_variant,332,2031,102.668
medium_variant,332,2032,99.944
medium_variant,332,2033,97.127
medium_variant,332,2034,94.215
medium_variant,332,2035,91.224
medium_variant,332,2036,88.173
medium_variant,332,2037,85.092
medium_variant,332,2038,82.031
medium_variant,332,2039,78.978
medium_variant,332,2040,75.924
medium_variant,332,2041,72.832
medium_variant,332,2042,69.608
medium_variant,332,2043,66.172
medium_variant,332,2044,62.54
medium_variant,332,2045,58.779
medium_variant,332,2046,54.986
medium_variant,332,2047,51.29
medium_variant,332,2048,47.78
medium_variant,332,2049,44.471
medium_variant,332,2050,41.269
medium_variant,332,2051,38.052
medium_variant,332,2052,34.738
medium_variant,332,2053,31.273
medium_variant,332,2054,27.656
medium_variant,332,2055,23.973
medium_variant,332,2056,20.311
medium_variant,332,2057,16.696
medium_variant,332,2058,13.127
medium_variant,332,2059,9.615
medium_variant,332,2060,6.158
medium_variant,332,2061,2.747
medium_variant,332,2062,-0.583
medium_variant,332,2063,-3.802
medium_variant,332,2064,-6.905
medium_variant,332,2065,-9.9
medium_variant,332,2066,-12.809
medium_variant,332,2067,-15.61
medium_variant,332,2068,-18.308
medium_variant,332,2069,-20.885
medium_variant,332,2070,-23.352
medium_variant,332,2071,-25.722
medium_variant,332,2072,-27.947
medium_variant,332,2073,-30.003
medium_variant,332,2074,-31.896
medium_variant,332,2075,-33.657
medium_variant,332,2076,-35.32
medium_variant,332,2077,-36.899
medium_variant,332,2078,-38.413
medium_variant,332,2079,-39.866
medium_variant,332,2080,-41.242
medium_variant,332,2081,-42.541
medium_variant,332,2082,-43.772
medium_variant,332,2083,-44.944
medium_variant,332,2084,-46.063
medium_variant,332,2085,-47.123
medium_variant,332,2086,-48.122
medium_variant,332,2087,-49.065
medium_variant,332,2088,-49.947
medium_variant,332,2089,-50.771
medium_variant,332,2090,-51.549
medium_variant,332,2091,-52.267
medium_variant,332,2092,-52.929
medium_variant,332,2093,-53.537
medium_variant,332,2094,-54.095
medium_variant,332,2095,-54.603
medium_variant,332,2096,-55.052
medium_variant,332,2097,-55.457
medium_variant,332,2098,-55.819
medium_variant,332,2099,-56.127
