variant,country,year,populationchange
estimates,728,1950,18.655
estimates,728,1951,21.089
estimates,728,1952,25.712
estimates,728,1953,30.088
estimates,728,1954,34.211
estimates,728,1955,38.097
estimates,728,1956,41.769
estimates,728,1957,45.224
estimates,728,1958,48.477
estimates,728,1959,51.557
estimates,728,1960,54.502
estimates,728,1961,57.37
estimates,728,1962,60.212
estimates,728,1963,63.089
estimates,728,1964,66.029
estimates,728,1965,69.027
estimates,728,1966,72.069
estimates,728,1967,75.16
estimates,728,1968,78.32
estimates,728,1969,81.572
estimates,728,1970,84.962
estimates,728,1971,88.511
estimates,728,1972,92.236
estimates,728,1973,96.139
estimates,728,1974,100.24
estimates,728,1975,103.718
estimates,728,1976,106.416
estimates,728,1977,110.621
estimates,728,1978,118.512
estimates,728,1979,129.626
estimates,728,1980,142.171
estimates,728,1981,153.198
estimates,728,1982,158.327
estimates,728,1983,154.031
estimates,728,1984,140.065
estimates,728,1985,123.064
estimates,728,1986,107.903
estimates,728,1987,87.946
estimates,728,1988,55.805
estimates,728,1989,13.65
estimates,728,1990,-36.145
estimates,728,1991,-84.493
estimates,728,1992,-107.252
estimates,728,1993,-83.851
estimates,728,1994,-15.636
estimates,728,1995,79.314
estimates,728,1996,176.546
estimates,728,1997,253.778
estimates,728,1998,295.773
estimates,728,1999,300.58
estimates,728,2000,284.576
estimates,728,2001,268.465
estimates,728,2002,263.63
estimates,728,2003,275.037
estimates,728,2004,303.332
estimates,728,2005,339.925
estimates,728,2006,373.728
estimates,728,2007,397.394
estimates,728,2008,407.019
estimates,728,2009,402.229
estimates,728,2010,389.311
estimates,728,2011,375.704
estimates,728,2012,364.454
estimates,728,2013,356.448
estimates,728,2014,352.382
estimates,728,2015,349.936
medium_variant,728,2015,349.936
medium_variant,728,2016,346.849
medium_variant,728,2017,344.205
medium_variant,728,2018,343.76
medium_variant,728,2019,345.489
medium_variant,728,2020,348.628
medium_variant,728,2021,352.231
medium_variant,728,2022,355.779
medium_variant,728,2023,359
medium_variant,728,2024,361.762
medium_variant,728,2025,364.442
medium_variant,728,2026,367.402
medium_variant,728,2027,370.471
medium_variant,728,2028,373.362
medium_variant,728,2029,376.076
medium_variant,728,2030,378.675
medium_variant,728,2031,381.278
medium_variant,728,2032,384.039
medium_variant,728,2033,387.036
medium_variant,728,2034,390.263
medium_variant,728,2035,393.596
medium_variant,728,2036,396.871
medium_variant,728,2037,399.987
medium_variant,728,2038,402.886
medium_variant,728,2039,405.55
medium_variant,728,2040,408.028
medium_variant,728,2041,410.381
medium_variant,728,2042,412.624
medium_variant,728,2043,414.731
medium_variant,728,2044,416.686
medium_variant,728,2045,418.479
medium_variant,728,2046,420.07
medium_variant,728,2047,421.445
medium_variant,728,2048,422.604
medium_variant,728,2049,423.52
medium_variant,728,2050,424.215
medium_variant,728,2051,424.689
medium_variant,728,2052,424.872
medium_variant,728,2053,424.714
medium_variant,728,2054,424.219
medium_variant,728,2055,423.433
medium_variant,728,2056,422.406
medium_variant,728,2057,421.154
medium_variant,728,2058,419.679
medium_variant,728,2059,417.994
medium_variant,728,2060,416.095
medium_variant,728,2061,413.97
medium_variant,728,2062,411.602
medium_variant,728,2063,409.005
medium_variant,728,2064,406.187
medium_variant,728,2065,403.148
medium_variant,728,2066,399.921
medium_variant,728,2067,396.52
medium_variant,728,2068,392.964
medium_variant,728,2069,389.262
medium_variant,728,2070,385.393
medium_variant,728,2071,381.355
medium_variant,728,2072,377.167
medium_variant,728,2073,372.86
medium_variant,728,2074,368.425
medium_variant,728,2075,363.847
medium_variant,728,2076,359.117
medium_variant,728,2077,354.221
medium_variant,728,2078,349.154
medium_variant,728,2079,343.899
medium_variant,728,2080,338.496
medium_variant,728,2081,332.972
medium_variant,728,2082,327.294
medium_variant,728,2083,321.438
medium_variant,728,2084,315.415
medium_variant,728,2085,309.266
medium_variant,728,2086,303.031
medium_variant,728,2087,296.739
medium_variant,728,2088,290.403
medium_variant,728,2089,284.041
medium_variant,728,2090,277.657
medium_variant,728,2091,271.254
medium_variant,728,2092,264.847
medium_variant,728,2093,258.454
medium_variant,728,2094,252.08
medium_variant,728,2095,245.746
medium_variant,728,2096,239.478
medium_variant,728,2097,233.286
medium_variant,728,2098,227.193
medium_variant,728,2099,221.222
