variant,country,year,populationchange
estimates,646,1950,63.561
estimates,646,1951,63.582
estimates,646,1952,63.873
estimates,646,1953,67.727
estimates,646,1954,73.502
estimates,646,1955,79.527
estimates,646,1956,84.13
estimates,646,1957,85.812
estimates,646,1958,83.479
estimates,646,1959,77.003
estimates,646,1960,67.765
estimates,646,1961,58.631
estimates,646,1962,53.449
estimates,646,1963,55.534
estimates,646,1964,64.92
estimates,646,1965,78.594
estimates,646,1966,92.609
estimates,646,1967,104.029
estimates,646,1968,111.116
estimates,646,1969,113.648
estimates,646,1970,113.887
estimates,646,1971,114.58
estimates,646,1972,116.981
estimates,646,1973,121.519
estimates,646,1974,128.341
estimates,646,1975,136.308
estimates,646,1976,144.218
estimates,646,1977,152.063
estimates,646,1978,160.183
estimates,646,1979,168.449
estimates,646,1980,173.49
estimates,646,1981,174.327
estimates,646,1982,179.233
estimates,646,1983,196.114
estimates,646,1984,223.003
estimates,646,1985,262.415
estimates,646,1986,305.659
estimates,646,1987,311.643
estimates,646,1988,242.956
estimates,646,1989,103.409
estimates,646,1990,-82.72
estimates,646,1991,-268.607
estimates,646,1992,-376.806
estimates,646,1993,-347.037
estimates,646,1994,-184.274
estimates,646,1995,54.434
estimates,646,1996,294.597
estimates,646,1997,470.285
estimates,646,1998,535.891
estimates,646,1999,484.807
estimates,646,2000,369.668
estimates,646,2001,256.027
estimates,646,2002,175.802
estimates,646,2003,141.146
estimates,646,2004,155.545
estimates,646,2005,193.858
estimates,646,2006,227.69
estimates,646,2007,250.684
estimates,646,2008,264.989
estimates,646,2009,269.36
estimates,646,2010,269.337
estimates,646,2011,271.005
estimates,646,2012,274.54
estimates,646,2013,278.249
estimates,646,2014,282.198
estimates,646,2015,286.074
medium_variant,646,2015,286.074
medium_variant,646,2016,289.43
medium_variant,646,2017,291.834
medium_variant,646,2018,293.02
medium_variant,646,2019,293.031
medium_variant,646,2020,292.301
medium_variant,646,2021,291.392
medium_variant,646,2022,290.801
medium_variant,646,2023,290.89
medium_variant,646,2024,291.726
medium_variant,646,2025,292.893
medium_variant,646,2026,293.968
medium_variant,646,2027,295.107
medium_variant,646,2028,296.575
medium_variant,646,2029,298.314
medium_variant,646,2030,300.161
medium_variant,646,2031,301.896
medium_variant,646,2032,303.388
medium_variant,646,2033,304.557
medium_variant,646,2034,305.333
medium_variant,646,2035,305.796
medium_variant,646,2036,305.974
medium_variant,646,2037,305.66
medium_variant,646,2038,304.62
medium_variant,646,2039,302.849
medium_variant,646,2040,300.557
medium_variant,646,2041,297.929
medium_variant,646,2042,294.908
medium_variant,646,2043,291.363
medium_variant,646,2044,287.349
medium_variant,646,2045,282.965
medium_variant,646,2046,278.346
medium_variant,646,2047,273.65
medium_variant,646,2048,268.984
medium_variant,646,2049,264.405
medium_variant,646,2050,259.8
medium_variant,646,2051,255.072
medium_variant,646,2052,250.357
medium_variant,646,2053,245.783
medium_variant,646,2054,241.342
medium_variant,646,2055,236.956
medium_variant,646,2056,232.518
medium_variant,646,2057,227.958
medium_variant,646,2058,223.242
medium_variant,646,2059,218.366
medium_variant,646,2060,213.363
medium_variant,646,2061,208.278
medium_variant,646,2062,203.131
medium_variant,646,2063,197.924
medium_variant,646,2064,192.649
medium_variant,646,2065,187.314
medium_variant,646,2066,181.884
medium_variant,646,2067,176.275
medium_variant,646,2068,170.417
medium_variant,646,2069,164.309
medium_variant,646,2070,158.049
medium_variant,646,2071,151.732
medium_variant,646,2072,145.418
medium_variant,646,2073,139.144
medium_variant,646,2074,132.925
medium_variant,646,2075,126.722
medium_variant,646,2076,120.516
medium_variant,646,2077,114.326
medium_variant,646,2078,108.194
medium_variant,646,2079,102.133
medium_variant,646,2080,96.12
medium_variant,646,2081,90.139
medium_variant,646,2082,84.203
medium_variant,646,2083,78.321
medium_variant,646,2084,72.488
medium_variant,646,2085,66.718
medium_variant,646,2086,61.005
medium_variant,646,2087,55.327
medium_variant,646,2088,49.672
medium_variant,646,2089,44.034
medium_variant,646,2090,38.445
medium_variant,646,2091,32.939
medium_variant,646,2092,27.542
medium_variant,646,2093,22.26
medium_variant,646,2094,17.102
medium_variant,646,2095,12.077
medium_variant,646,2096,7.167
medium_variant,646,2097,2.365
medium_variant,646,2098,-2.326
medium_variant,646,2099,-6.912
