variant,country,year,populationchange
estimates,316,1950,0.608
estimates,316,1951,0.613
estimates,316,1952,0.605
estimates,316,1953,0.588
estimates,316,1954,0.585
estimates,316,1955,0.602
estimates,316,1956,0.642
estimates,316,1957,0.719
estimates,316,1958,0.846
estimates,316,1959,1.022
estimates,316,1960,1.226
estimates,316,1961,1.43
estimates,316,1962,1.606
estimates,316,1963,1.723
estimates,316,1964,1.772
estimates,316,1965,1.778
estimates,316,1966,1.787
estimates,316,1967,1.805
estimates,316,1968,1.818
estimates,316,1969,1.83
estimates,316,1970,1.843
estimates,316,1971,1.855
estimates,316,1972,1.869
estimates,316,1973,1.895
estimates,316,1974,1.944
estimates,316,1975,2.004
estimates,316,1976,2.062
estimates,316,1977,2.122
estimates,316,1978,2.183
estimates,316,1979,2.251
estimates,316,1980,2.32
estimates,316,1981,2.386
estimates,316,1982,2.458
estimates,316,1983,2.527
estimates,316,1984,2.585
estimates,316,1985,2.635
estimates,316,1986,2.674
estimates,316,1987,2.72
estimates,316,1988,2.801
estimates,316,1989,2.904
estimates,316,1990,3.018
estimates,316,1991,3.105
estimates,316,1992,3.13
estimates,316,1993,3.056
estimates,316,1994,2.873
estimates,316,1995,2.63
estimates,316,1996,2.372
estimates,316,1997,2.109
estimates,316,1998,1.826
estimates,316,1999,1.527
estimates,316,2000,1.225
estimates,316,2001,0.923
estimates,316,2002,0.657
estimates,316,2003,0.462
estimates,316,2004,0.344
estimates,316,2005,0.275
estimates,316,2006,0.227
estimates,316,2007,0.194
estimates,316,2008,0.188
estimates,316,2009,0.204
estimates,316,2010,0.223
estimates,316,2011,0.264
estimates,316,2012,0.348
estimates,316,2013,0.497
estimates,316,2014,0.711
estimates,316,2015,0.964
medium_variant,316,2015,0.964
medium_variant,316,2016,1.216
medium_variant,316,2017,1.411
medium_variant,316,2018,1.508
medium_variant,316,2019,1.505
medium_variant,316,2020,1.441
medium_variant,316,2021,1.369
medium_variant,316,2022,1.311
medium_variant,316,2023,1.271
medium_variant,316,2024,1.248
medium_variant,316,2025,1.229
medium_variant,316,2026,1.206
medium_variant,316,2027,1.175
medium_variant,316,2028,1.137
medium_variant,316,2029,1.099
medium_variant,316,2030,1.056
medium_variant,316,2031,1.007
medium_variant,316,2032,0.961
medium_variant,316,2033,0.916
medium_variant,316,2034,0.868
medium_variant,316,2035,0.817
medium_variant,316,2036,0.764
medium_variant,316,2037,0.715
medium_variant,316,2038,0.669
medium_variant,316,2039,0.62
medium_variant,316,2040,0.57
medium_variant,316,2041,0.519
medium_variant,316,2042,0.47
medium_variant,316,2043,0.425
medium_variant,316,2044,0.385
medium_variant,316,2045,0.344
medium_variant,316,2046,0.297
medium_variant,316,2047,0.258
medium_variant,316,2048,0.227
medium_variant,316,2049,0.201
medium_variant,316,2050,0.176
medium_variant,316,2051,0.151
medium_variant,316,2052,0.134
medium_variant,316,2053,0.112
medium_variant,316,2054,0.09
medium_variant,316,2055,0.071
medium_variant,316,2056,0.048
medium_variant,316,2057,0.031
medium_variant,316,2058,0.015
medium_variant,316,2059,-0.006
medium_variant,316,2060,-0.023
medium_variant,316,2061,-0.037
medium_variant,316,2062,-0.056
medium_variant,316,2063,-0.073
medium_variant,316,2064,-0.087
medium_variant,316,2065,-0.105
medium_variant,316,2066,-0.124
medium_variant,316,2067,-0.141
medium_variant,316,2068,-0.161
medium_variant,316,2069,-0.183
medium_variant,316,2070,-0.204
medium_variant,316,2071,-0.229
medium_variant,316,2072,-0.256
medium_variant,316,2073,-0.275
medium_variant,316,2074,-0.297
medium_variant,316,2075,-0.322
medium_variant,316,2076,-0.344
medium_variant,316,2077,-0.371
medium_variant,316,2078,-0.393
medium_variant,316,2079,-0.419
medium_variant,316,2080,-0.446
medium_variant,316,2081,-0.467
medium_variant,316,2082,-0.494
medium_variant,316,2083,-0.518
medium_variant,316,2084,-0.541
medium_variant,316,2085,-0.561
medium_variant,316,2086,-0.581
medium_variant,316,2087,-0.6
medium_variant,316,2088,-0.616
medium_variant,316,2089,-0.629
medium_variant,316,2090,-0.64
medium_variant,316,2091,-0.657
medium_variant,316,2092,-0.663
medium_variant,316,2093,-0.667
medium_variant,316,2094,-0.682
medium_variant,316,2095,-0.691
medium_variant,316,2096,-0.689
medium_variant,316,2097,-0.694
medium_variant,316,2098,-0.696
medium_variant,316,2099,-0.694
