variant,country,year,populationchange
estimates,642,1950,274.045
estimates,642,1951,264.409
estimates,642,1952,246.575
estimates,642,1953,239.472
estimates,642,1954,239.108
estimates,642,1955,241.403
estimates,642,1956,242.274
estimates,642,1957,238.071
estimates,642,1958,226.05
estimates,642,1959,205.684
estimates,642,1960,179.942
estimates,642,1961,155.156
estimates,642,1962,139.884
estimates,642,1963,141.469
estimates,642,1964,159.764
estimates,642,1965,187.525
estimates,642,1966,215.442
estimates,642,1967,236.75
estimates,642,1968,247.355
estimates,642,1969,246.517
estimates,642,1970,239.249
estimates,642,1971,231.419
estimates,642,1972,224.879
estimates,642,1973,219.724
estimates,642,1974,216.099
estimates,642,1975,213.148
estimates,642,1976,209.081
estimates,642,1977,200.978
estimates,642,1978,186.625
estimates,642,1979,166.377
estimates,642,1980,141.479
estimates,642,1981,115.205
estimates,642,1982,94.571
estimates,642,1983,85.424
estimates,642,1984,87.355
estimates,642,1985,96.051
estimates,642,1986,104.207
estimates,642,1987,101.58
estimates,642,1988,80.283
estimates,642,1989,40.496
estimates,642,1990,-9.189
estimates,642,1991,-58.036
estimates,642,1992,-99.148
estimates,642,1993,-128.623
estimates,642,1994,-145.46
estimates,642,1995,-156.023
estimates,642,1996,-166.173
estimates,642,1997,-173.052
estimates,642,1998,-172.366
estimates,642,1999,-164.957
estimates,642,2000,-151.935
estimates,642,2001,-136.704
estimates,642,2002,-127.603
estimates,642,2003,-131.775
estimates,642,2004,-148.99
estimates,642,2005,-173.677
estimates,642,2006,-197.504
estimates,642,2007,-211.44
estimates,642,2008,-209.051
estimates,642,2009,-190.312
estimates,642,2010,-162.435
estimates,642,2011,-134.504
estimates,642,2012,-112.357
estimates,642,2013,-99.25
estimates,642,2014,-95.791
estimates,642,2015,-97.33
medium_variant,642,2015,-97.33
medium_variant,642,2016,-98.658
medium_variant,642,2017,-98.725
medium_variant,642,2018,-97.972
medium_variant,642,2019,-96.133
medium_variant,642,2020,-94.14
medium_variant,642,2021,-92.948
medium_variant,642,2022,-92.38
medium_variant,642,2023,-91.958
medium_variant,642,2024,-91.661
medium_variant,642,2025,-91.516
medium_variant,642,2026,-91.563
medium_variant,642,2027,-91.914
medium_variant,642,2028,-92.65
medium_variant,642,2029,-93.727
medium_variant,642,2030,-95.055
medium_variant,642,2031,-96.467
medium_variant,642,2032,-97.777
medium_variant,642,2033,-98.848
medium_variant,642,2034,-99.656
medium_variant,642,2035,-100.327
medium_variant,642,2036,-100.996
medium_variant,642,2037,-101.71
medium_variant,642,2038,-102.453
medium_variant,642,2039,-103.22
medium_variant,642,2040,-103.979
medium_variant,642,2041,-104.698
medium_variant,642,2042,-105.349
medium_variant,642,2043,-105.907
medium_variant,642,2044,-106.377
medium_variant,642,2045,-106.795
medium_variant,642,2046,-107.178
medium_variant,642,2047,-107.512
medium_variant,642,2048,-107.778
medium_variant,642,2049,-107.973
medium_variant,642,2050,-108.104
medium_variant,642,2051,-108.196
medium_variant,642,2052,-108.317
medium_variant,642,2053,-108.54
medium_variant,642,2054,-108.858
medium_variant,642,2055,-109.189
medium_variant,642,2056,-109.44
medium_variant,642,2057,-109.588
medium_variant,642,2058,-109.644
medium_variant,642,2059,-109.585
medium_variant,642,2060,-109.414
medium_variant,642,2061,-109.124
medium_variant,642,2062,-108.634
medium_variant,642,2063,-107.827
medium_variant,642,2064,-106.716
medium_variant,642,2065,-105.401
medium_variant,642,2066,-103.969
medium_variant,642,2067,-102.405
medium_variant,642,2068,-100.654
medium_variant,642,2069,-98.741
medium_variant,642,2070,-96.707
medium_variant,642,2071,-94.608
medium_variant,642,2072,-92.529
medium_variant,642,2073,-90.557
medium_variant,642,2074,-88.706
medium_variant,642,2075,-86.911
medium_variant,642,2076,-85.123
medium_variant,642,2077,-83.331
medium_variant,642,2078,-81.54
medium_variant,642,2079,-79.759
medium_variant,642,2080,-78.003
medium_variant,642,2081,-76.283
medium_variant,642,2082,-74.647
medium_variant,642,2083,-73.133
medium_variant,642,2084,-71.736
medium_variant,642,2085,-70.436
medium_variant,642,2086,-69.193
medium_variant,642,2087,-67.964
medium_variant,642,2088,-66.731
medium_variant,642,2089,-65.487
medium_variant,642,2090,-64.264
medium_variant,642,2091,-63.118
medium_variant,642,2092,-62.078
medium_variant,642,2093,-61.16
medium_variant,642,2094,-60.371
medium_variant,642,2095,-59.691
medium_variant,642,2096,-59.108
medium_variant,642,2097,-58.613
medium_variant,642,2098,-58.18
medium_variant,642,2099,-57.796
