variant,country,year,populationchange
estimates,232,1950,17.515
estimates,232,1951,18.687
estimates,232,1952,20.656
estimates,232,1953,22.417
estimates,232,1954,24.028
estimates,232,1955,25.569
estimates,232,1956,27.107
estimates,232,1957,28.702
estimates,232,1958,30.42
estimates,232,1959,32.26
estimates,232,1960,34.173
estimates,232,1961,36.068
estimates,232,1962,37.809
estimates,232,1963,39.266
estimates,232,1964,40.449
estimates,232,1965,41.477
estimates,232,1966,42.509
estimates,232,1967,43.684
estimates,232,1968,45.064
estimates,232,1969,46.669
estimates,232,1970,48.42
estimates,232,1971,50.205
estimates,232,1972,51.973
estimates,232,1973,53.701
estimates,232,1974,55.396
estimates,232,1975,56.998
estimates,232,1976,58.546
estimates,232,1977,60.355
estimates,232,1978,62.701
estimates,232,1979,65.53
estimates,232,1980,68.127
estimates,232,1981,69.987
estimates,232,1982,71.814
estimates,232,1983,74.37
estimates,232,1984,77.357
estimates,232,1985,81.382
estimates,232,1986,85.584
estimates,232,1987,84.672
estimates,232,1988,73.819
estimates,232,1989,53.581
estimates,232,1990,27.825
estimates,232,1991,2.64
estimates,232,1992,-14.137
estimates,232,1993,-16.562
estimates,232,1994,-4.437
estimates,232,1995,15.441
estimates,232,1996,35.543
estimates,232,1997,53.848
estimates,232,1998,70.378
estimates,232,1999,84.216
estimates,232,2000,97.342
estimates,232,2001,110.828
estimates,232,2002,120.536
estimates,232,2003,122.035
estimates,232,2004,115.459
estimates,232,2005,104.105
estimates,232,2006,92.231
estimates,232,2007,83.035
estimates,232,2008,78.512
estimates,232,2009,79.092
estimates,232,2010,82.166
estimates,232,2011,85.061
estimates,232,2012,88.14
estimates,232,2013,92.514
estimates,232,2014,97.964
estimates,232,2015,104.27
medium_variant,232,2015,104.27
medium_variant,232,2016,110.898
medium_variant,232,2017,116.631
medium_variant,232,2018,120.407
medium_variant,232,2019,122.137
medium_variant,232,2020,122.747
medium_variant,232,2021,123.295
medium_variant,232,2022,124.12
medium_variant,232,2023,125.25
medium_variant,232,2024,126.75
medium_variant,232,2025,128.358
medium_variant,232,2026,129.801
medium_variant,232,2027,131.217
medium_variant,232,2028,132.822
medium_variant,232,2029,134.615
medium_variant,232,2030,136.487
medium_variant,232,2031,138.28
medium_variant,232,2032,139.962
medium_variant,232,2033,141.511
medium_variant,232,2034,142.886
medium_variant,232,2035,144.136
medium_variant,232,2036,145.271
medium_variant,232,2037,146.216
medium_variant,232,2038,146.894
medium_variant,232,2039,147.291
medium_variant,232,2040,147.479
medium_variant,232,2041,147.535
medium_variant,232,2042,147.421
medium_variant,232,2043,147.086
medium_variant,232,2044,146.551
medium_variant,232,2045,145.861
medium_variant,232,2046,145.057
medium_variant,232,2047,144.191
medium_variant,232,2048,143.309
medium_variant,232,2049,142.425
medium_variant,232,2050,141.5
medium_variant,232,2051,140.517
medium_variant,232,2052,139.517
medium_variant,232,2053,138.543
medium_variant,232,2054,137.599
medium_variant,232,2055,136.651
medium_variant,232,2056,135.667
medium_variant,232,2057,134.66
medium_variant,232,2058,133.65
medium_variant,232,2059,132.624
medium_variant,232,2060,131.57
medium_variant,232,2061,130.466
medium_variant,232,2062,129.308
medium_variant,232,2063,128.081
medium_variant,232,2064,126.769
medium_variant,232,2065,125.398
medium_variant,232,2066,123.973
medium_variant,232,2067,122.442
medium_variant,232,2068,120.765
medium_variant,232,2069,118.946
medium_variant,232,2070,117.023
medium_variant,232,2071,115.049
medium_variant,232,2072,113.037
medium_variant,232,2073,110.998
medium_variant,232,2074,108.933
medium_variant,232,2075,106.832
medium_variant,232,2076,104.697
medium_variant,232,2077,102.553
medium_variant,232,2078,100.422
medium_variant,232,2079,98.304
medium_variant,232,2080,96.19
medium_variant,232,2081,94.051
medium_variant,232,2082,91.911
medium_variant,232,2083,89.77
medium_variant,232,2084,87.616
medium_variant,232,2085,85.457
medium_variant,232,2086,83.294
medium_variant,232,2087,81.132
medium_variant,232,2088,78.96
medium_variant,232,2089,76.775
medium_variant,232,2090,74.591
medium_variant,232,2091,72.403
medium_variant,232,2092,70.21
medium_variant,232,2093,68.022
medium_variant,232,2094,65.827
medium_variant,232,2095,63.628
medium_variant,232,2096,61.435
medium_variant,232,2097,59.243
medium_variant,232,2098,57.039
medium_variant,232,2099,54.839
