variant,country,year,populationchange
estimates,703,1950,73.561
estimates,703,1951,75.534
estimates,703,1952,76.998
estimates,703,1953,76.786
estimates,703,1954,75.256
estimates,703,1955,72.784
estimates,703,1956,69.744
estimates,703,1957,66.463
estimates,703,1958,63.247
estimates,703,1959,60.257
estimates,703,1960,57.436
estimates,703,1961,54.549
estimates,703,1962,51.219
estimates,703,1963,47.14
estimates,703,1964,42.446
estimates,703,1965,37.385
estimates,703,1966,32.557
estimates,703,1967,29.313
estimates,703,1968,28.802
estimates,703,1969,31.003
estimates,703,1970,34.696
estimates,703,1971,38.488
estimates,703,1972,41.852
estimates,703,1973,44.634
estimates,703,1974,46.627
estimates,703,1975,48.312
estimates,703,1976,49.975
estimates,703,1977,50.731
estimates,703,1978,49.652
estimates,703,1979,46.774
estimates,703,1980,42.786
estimates,703,1981,38.588
estimates,703,1982,34.83
estimates,703,1983,31.901
estimates,703,1984,29.907
estimates,703,1985,28.313
estimates,703,1986,26.583
estimates,703,1987,24.867
estimates,703,1988,23.424
estimates,703,1989,22.21
estimates,703,1990,21.216
estimates,703,1991,20.29
estimates,703,1992,18.991
estimates,703,1993,16.933
estimates,703,1994,14.13
estimates,703,1995,10.948
estimates,703,1996,7.868
estimates,703,1997,5.234
estimates,703,1998,3.252
estimates,703,1999,1.979
estimates,703,2000,1.149
estimates,703,2001,0.472
estimates,703,2002,-0.06
estimates,703,2003,-0.368
estimates,703,2004,-0.461
estimates,703,2005,-0.439
estimates,703,2006,-0.318
estimates,703,2007,0.157
estimates,703,2008,1.196
estimates,703,2009,2.719
estimates,703,2010,4.564
estimates,703,2011,6.388
estimates,703,2012,7.641
estimates,703,2013,7.886
estimates,703,2014,7.094
estimates,703,2015,5.689
medium_variant,703,2015,5.689
medium_variant,703,2016,4.172
medium_variant,703,2017,2.799
medium_variant,703,2018,1.663
medium_variant,703,2019,0.792
medium_variant,703,2020,0.023
medium_variant,703,2021,-0.863
medium_variant,703,2022,-1.941
medium_variant,703,2023,-3.206
medium_variant,703,2024,-4.651
medium_variant,703,2025,-6.191
medium_variant,703,2026,-7.735
medium_variant,703,2027,-9.285
medium_variant,703,2028,-10.856
medium_variant,703,2029,-12.429
medium_variant,703,2030,-13.997
medium_variant,703,2031,-15.511
medium_variant,703,2032,-16.909
medium_variant,703,2033,-18.127
medium_variant,703,2034,-19.14
medium_variant,703,2035,-20.02
medium_variant,703,2036,-20.82
medium_variant,703,2037,-21.498
medium_variant,703,2038,-21.992
medium_variant,703,2039,-22.316
medium_variant,703,2040,-22.518
medium_variant,703,2041,-22.646
medium_variant,703,2042,-22.734
medium_variant,703,2043,-22.787
medium_variant,703,2044,-22.813
medium_variant,703,2045,-22.817
medium_variant,703,2046,-22.801
medium_variant,703,2047,-22.796
medium_variant,703,2048,-22.84
medium_variant,703,2049,-22.944
medium_variant,703,2050,-23.074
medium_variant,703,2051,-23.224
medium_variant,703,2052,-23.429
medium_variant,703,2053,-23.704
medium_variant,703,2054,-24.06
medium_variant,703,2055,-24.458
medium_variant,703,2056,-24.873
medium_variant,703,2057,-25.325
medium_variant,703,2058,-25.832
medium_variant,703,2059,-26.39
medium_variant,703,2060,-26.965
medium_variant,703,2061,-27.519
medium_variant,703,2062,-28.033
medium_variant,703,2063,-28.481
medium_variant,703,2064,-28.853
medium_variant,703,2065,-29.166
medium_variant,703,2066,-29.415
medium_variant,703,2067,-29.57
medium_variant,703,2068,-29.584
medium_variant,703,2069,-29.463
medium_variant,703,2070,-29.24
medium_variant,703,2071,-28.94
medium_variant,703,2072,-28.547
medium_variant,703,2073,-28.028
medium_variant,703,2074,-27.394
medium_variant,703,2075,-26.676
medium_variant,703,2076,-25.91
medium_variant,703,2077,-25.103
medium_variant,703,2078,-24.255
medium_variant,703,2079,-23.377
medium_variant,703,2080,-22.48
medium_variant,703,2081,-21.575
medium_variant,703,2082,-20.704
medium_variant,703,2083,-19.888
medium_variant,703,2084,-19.133
medium_variant,703,2085,-18.426
medium_variant,703,2086,-17.75
medium_variant,703,2087,-17.129
medium_variant,703,2088,-16.582
medium_variant,703,2089,-16.112
medium_variant,703,2090,-15.707
medium_variant,703,2091,-15.355
medium_variant,703,2092,-15.049
medium_variant,703,2093,-14.772
medium_variant,703,2094,-14.536
medium_variant,703,2095,-14.351
medium_variant,703,2096,-14.211
medium_variant,703,2097,-14.136
medium_variant,703,2098,-14.132
medium_variant,703,2099,-14.196
