variant,country,year,populationchange
estimates,882,1950,2.307
estimates,882,1951,2.361
estimates,882,1952,2.4
estimates,882,1953,2.438
estimates,882,1954,2.485
estimates,882,1955,2.551
estimates,882,1956,2.645
estimates,882,1957,2.776
estimates,882,1958,2.939
estimates,882,1959,3.145
estimates,882,1960,3.368
estimates,882,1961,3.57
estimates,882,1962,3.721
estimates,882,1963,3.783
estimates,882,1964,3.755
estimates,882,1965,3.668
estimates,882,1966,3.564
estimates,882,1967,3.41
estimates,882,1968,3.164
estimates,882,1969,2.837
estimates,882,1970,2.462
estimates,882,1971,2.074
estimates,882,1972,1.726
estimates,882,1973,1.451
estimates,882,1974,1.249
estimates,882,1975,1.085
estimates,882,1976,0.93
estimates,882,1977,0.809
estimates,882,1978,0.757
estimates,882,1979,0.775
estimates,882,1980,0.834
estimates,882,1981,0.923
estimates,882,1982,0.978
estimates,882,1983,0.94
estimates,882,1984,0.824
estimates,882,1985,0.655
estimates,882,1986,0.492
estimates,882,1987,0.415
estimates,882,1988,0.491
estimates,882,1989,0.722
estimates,882,1990,1.038
estimates,882,1991,1.351
estimates,882,1992,1.565
estimates,882,1993,1.609
estimates,882,1994,1.475
estimates,882,1995,1.248
estimates,882,1996,1.021
estimates,882,1997,0.849
estimates,882,1998,0.779
estimates,882,1999,0.814
estimates,882,2000,0.905
estimates,882,2001,0.986
estimates,882,2002,1.048
estimates,882,2003,1.099
estimates,882,2004,1.133
estimates,882,2005,1.156
estimates,882,2006,1.178
estimates,882,2007,1.216
estimates,882,2008,1.27
estimates,882,2009,1.339
estimates,882,2010,1.419
estimates,882,2011,1.494
estimates,882,2012,1.546
estimates,882,2013,1.548
estimates,882,2014,1.501
estimates,882,2015,1.418
medium_variant,882,2015,1.418
medium_variant,882,2016,1.341
medium_variant,882,2017,1.285
medium_variant,882,2018,1.235
medium_variant,882,2019,1.211
medium_variant,882,2020,1.205
medium_variant,882,2021,1.196
medium_variant,882,2022,1.192
medium_variant,882,2023,1.178
medium_variant,882,2024,1.158
medium_variant,882,2025,1.135
medium_variant,882,2026,1.113
medium_variant,882,2027,1.135
medium_variant,882,2028,1.208
medium_variant,882,2029,1.346
medium_variant,882,2030,1.519
medium_variant,882,2031,1.682
medium_variant,882,2032,1.814
medium_variant,882,2033,1.881
medium_variant,882,2034,1.886
medium_variant,882,2035,1.858
medium_variant,882,2036,1.824
medium_variant,882,2037,1.788
medium_variant,882,2038,1.747
medium_variant,882,2039,1.707
medium_variant,882,2040,1.668
medium_variant,882,2041,1.622
medium_variant,882,2042,1.56
medium_variant,882,2043,1.491
medium_variant,882,2044,1.418
medium_variant,882,2045,1.339
medium_variant,882,2046,1.263
medium_variant,882,2047,1.19
medium_variant,882,2048,1.125
medium_variant,882,2049,1.081
medium_variant,882,2050,1.045
medium_variant,882,2051,1.006
medium_variant,882,2052,0.978
medium_variant,882,2053,0.958
medium_variant,882,2054,0.943
medium_variant,882,2055,0.931
medium_variant,882,2056,0.925
medium_variant,882,2057,0.928
medium_variant,882,2058,0.935
medium_variant,882,2059,0.934
medium_variant,882,2060,0.941
medium_variant,882,2061,0.955
medium_variant,882,2062,0.957
medium_variant,882,2063,0.965
medium_variant,882,2064,0.969
medium_variant,882,2065,0.965
medium_variant,882,2066,0.964
medium_variant,882,2067,0.951
medium_variant,882,2068,0.938
medium_variant,882,2069,0.916
medium_variant,882,2070,0.882
medium_variant,882,2071,0.849
medium_variant,882,2072,0.813
medium_variant,882,2073,0.77
medium_variant,882,2074,0.722
medium_variant,882,2075,0.674
medium_variant,882,2076,0.622
medium_variant,882,2077,0.564
medium_variant,882,2078,0.51
medium_variant,882,2079,0.454
medium_variant,882,2080,0.393
medium_variant,882,2081,0.334
medium_variant,882,2082,0.281
medium_variant,882,2083,0.23
medium_variant,882,2084,0.18
medium_variant,882,2085,0.133
medium_variant,882,2086,0.085
medium_variant,882,2087,0.041
medium_variant,882,2088,-0.001
medium_variant,882,2089,-0.04
medium_variant,882,2090,-0.074
medium_variant,882,2091,-0.113
medium_variant,882,2092,-0.15
medium_variant,882,2093,-0.183
medium_variant,882,2094,-0.212
medium_variant,882,2095,-0.237
medium_variant,882,2096,-0.267
medium_variant,882,2097,-0.294
medium_variant,882,2098,-0.313
medium_variant,882,2099,-0.336
