variant,country,year,populationchange
estimates,275,1950,-8.217
estimates,275,1951,-0.01
estimates,275,1952,12.489
estimates,275,1953,18.357
estimates,275,1954,19.494
estimates,275,1955,17.845
estimates,275,1956,15.375
estimates,275,1957,13.894
estimates,275,1958,14.802
estimates,275,1959,18.587
estimates,275,1960,24.316
estimates,275,1961,29.669
estimates,275,1962,31.397
estimates,275,1963,26.723
estimates,275,1964,15.945
estimates,275,1965,1.321
estimates,275,1966,-13.201
estimates,275,1967,-21.841
estimates,275,1968,-20.118
estimates,275,1969,-8.17
estimates,275,1970,9.629
estimates,275,1971,27.603
estimates,275,1972,41.327
estimates,275,1973,48.025
estimates,275,1974,47.292
estimates,275,1975,42.658
estimates,275,1976,38.325
estimates,275,1977,35.89
estimates,275,1978,35.704
estimates,275,1979,38.023
estimates,275,1980,41.653
estimates,275,1981,45.212
estimates,275,1982,48.437
estimates,275,1983,51.489
estimates,275,1984,54.374
estimates,275,1985,57.175
estimates,275,1986,60.212
estimates,275,1987,64.289
estimates,275,1988,70.094
estimates,275,1989,77.539
estimates,275,1990,85.524
estimates,275,1991,92.997
estimates,275,1992,100.047
estimates,275,1993,106.996
estimates,275,1994,113.511
estimates,275,1995,120.198
estimates,275,1996,126.691
estimates,275,1997,129.184
estimates,275,1998,124.089
estimates,275,1999,111.728
estimates,275,2000,94.981
estimates,275,2001,78.117
estimates,275,2002,66.069
estimates,275,2003,62.492
estimates,275,2004,67.646
estimates,275,2005,77.606
estimates,275,2006,87.798
estimates,275,2007,96.43
estimates,275,2008,103.033
estimates,275,2009,107.248
estimates,275,2010,110.434
estimates,275,2011,114.049
estimates,275,2012,117.871
estimates,275,2013,121.223
estimates,275,2014,124.113
estimates,275,2015,126.636
medium_variant,275,2015,126.636
medium_variant,275,2016,128.917
medium_variant,275,2017,131.034
medium_variant,275,2018,133.032
medium_variant,275,2019,134.926
medium_variant,275,2020,136.684
medium_variant,275,2021,138.257
medium_variant,275,2022,139.587
medium_variant,275,2023,140.659
medium_variant,275,2024,141.479
medium_variant,275,2025,142.104
medium_variant,275,2026,142.631
medium_variant,275,2027,143.116
medium_variant,275,2028,143.598
medium_variant,275,2029,144.112
medium_variant,275,2030,144.607
medium_variant,275,2031,145.044
medium_variant,275,2032,145.466
medium_variant,275,2033,145.928
medium_variant,275,2034,146.432
medium_variant,275,2035,146.941
medium_variant,275,2036,147.415
medium_variant,275,2037,147.864
medium_variant,275,2038,148.316
medium_variant,275,2039,148.748
medium_variant,275,2040,149.158
medium_variant,275,2041,149.518
medium_variant,275,2042,149.788
medium_variant,275,2043,149.964
medium_variant,275,2044,150.03
medium_variant,275,2045,149.999
medium_variant,275,2046,149.89
medium_variant,275,2047,149.681
medium_variant,275,2048,149.361
medium_variant,275,2049,148.931
medium_variant,275,2050,148.402
medium_variant,275,2051,147.78
medium_variant,275,2052,147.044
medium_variant,275,2053,146.164
medium_variant,275,2054,145.13
medium_variant,275,2055,143.99
medium_variant,275,2056,142.77
medium_variant,275,2057,141.499
medium_variant,275,2058,140.214
medium_variant,275,2059,138.901
medium_variant,275,2060,137.557
medium_variant,275,2061,136.159
medium_variant,275,2062,134.685
medium_variant,275,2063,133.136
medium_variant,275,2064,131.519
medium_variant,275,2065,129.85
medium_variant,275,2066,128.127
medium_variant,275,2067,126.379
medium_variant,275,2068,124.631
medium_variant,275,2069,122.866
medium_variant,275,2070,121.085
medium_variant,275,2071,119.271
medium_variant,275,2072,117.396
medium_variant,275,2073,115.453
medium_variant,275,2074,113.446
medium_variant,275,2075,111.393
medium_variant,275,2076,109.312
medium_variant,275,2077,107.21
medium_variant,275,2078,105.087
medium_variant,275,2079,102.946
medium_variant,275,2080,100.788
medium_variant,275,2081,98.603
medium_variant,275,2082,96.406
medium_variant,275,2083,94.22
medium_variant,275,2084,92.043
medium_variant,275,2085,89.86
medium_variant,275,2086,87.651
medium_variant,275,2087,85.416
medium_variant,275,2088,83.159
medium_variant,275,2089,80.872
medium_variant,275,2090,78.548
medium_variant,275,2091,76.207
medium_variant,275,2092,73.858
medium_variant,275,2093,71.495
medium_variant,275,2094,69.127
medium_variant,275,2095,66.745
medium_variant,275,2096,64.336
medium_variant,275,2097,61.909
medium_variant,275,2098,59.464
medium_variant,275,2099,56.977
