variant,country,year,populationchange
estimates,40,1950,-5.103
estimates,40,1951,-2.621
estimates,40,1952,1.902
estimates,40,1953,5.711
estimates,40,1954,9.131
estimates,40,1955,12.501
estimates,40,1956,16.157
estimates,40,1957,20.396
estimates,40,1958,25.408
estimates,40,1959,31.164
estimates,40,1960,37.288
estimates,40,1961,43.026
estimates,40,1962,47.421
estimates,40,1963,49.628
estimates,40,1964,49.584
estimates,40,1965,48.078
estimates,40,1966,46.01
estimates,40,1967,43.673
estimates,40,1968,41.091
estimates,40,1969,38.334
estimates,40,1970,35.5
estimates,40,1971,32.443
estimates,40,1972,28.367
estimates,40,1973,22.592
estimates,40,1974,15.316
estimates,40,1975,7.231
estimates,40,1976,-0.557
estimates,40,1977,-6.496
estimates,40,1978,-9.346
estimates,40,1979,-9.003
estimates,40,1980,-6.685
estimates,40,1981,-3.785
estimates,40,1982,-0.705
estimates,40,1983,2.556
estimates,40,1984,5.882
estimates,40,1985,9.049
estimates,40,1986,12.241
estimates,40,1987,16.72
estimates,40,1988,23.604
estimates,40,1989,32.544
estimates,40,1990,43.049
estimates,40,1991,53.476
estimates,40,1992,59.687
estimates,40,1993,58.15
estimates,40,1994,49.037
estimates,40,1995,35.344
estimates,40,1996,21.386
estimates,40,1997,11.596
estimates,40,1998,9.118
estimates,40,1999,14.109
estimates,40,2000,23.31
estimates,40,2001,32.56
estimates,40,2002,39.046
estimates,40,2003,41.197
estimates,40,2004,38.904
estimates,40,2005,33.971
estimates,40,2006,29.07
estimates,40,2007,26.859
estimates,40,2008,29.123
estimates,40,2009,35.739
estimates,40,2010,44.9
estimates,40,2011,53.787
estimates,40,2012,58.955
estimates,40,2013,57.844
estimates,40,2014,50.452
estimates,40,2015,39.472
medium_variant,40,2015,39.472
medium_variant,40,2016,28.406
medium_variant,40,2017,19.845
medium_variant,40,2018,15.375
medium_variant,40,2019,15.194
medium_variant,40,2020,17.24
medium_variant,40,2021,19.128
medium_variant,40,2022,20.091
medium_variant,40,2023,20.053
medium_variant,40,2024,18.876
medium_variant,40,2025,17.215
medium_variant,40,2026,15.739
medium_variant,40,2027,14.366
medium_variant,40,2028,12.808
medium_variant,40,2029,11.077
medium_variant,40,2030,9.234
medium_variant,40,2031,7.369
medium_variant,40,2032,5.588
medium_variant,40,2033,3.977
medium_variant,40,2034,2.564
medium_variant,40,2035,1.262
medium_variant,40,2036,-0.023
medium_variant,40,2037,-1.239
medium_variant,40,2038,-2.31
medium_variant,40,2039,-3.255
medium_variant,40,2040,-4.12
medium_variant,40,2041,-4.946
medium_variant,40,2042,-5.77
medium_variant,40,2043,-6.614
medium_variant,40,2044,-7.482
medium_variant,40,2045,-8.336
medium_variant,40,2046,-9.169
medium_variant,40,2047,-10.049
medium_variant,40,2048,-11.055
medium_variant,40,2049,-12.183
medium_variant,40,2050,-13.35
medium_variant,40,2051,-14.472
medium_variant,40,2052,-15.489
medium_variant,40,2053,-16.381
medium_variant,40,2054,-17.132
medium_variant,40,2055,-17.78
medium_variant,40,2056,-18.354
medium_variant,40,2057,-18.777
medium_variant,40,2058,-18.967
medium_variant,40,2059,-18.923
medium_variant,40,2060,-18.729
medium_variant,40,2061,-18.464
medium_variant,40,2062,-18.146
medium_variant,40,2063,-17.767
medium_variant,40,2064,-17.331
medium_variant,40,2065,-16.849
medium_variant,40,2066,-16.352
medium_variant,40,2067,-15.907
medium_variant,40,2068,-15.569
medium_variant,40,2069,-15.361
medium_variant,40,2070,-15.219
medium_variant,40,2071,-15.084
medium_variant,40,2072,-14.986
medium_variant,40,2073,-14.979
medium_variant,40,2074,-15.056
medium_variant,40,2075,-15.169
medium_variant,40,2076,-15.273
medium_variant,40,2077,-15.335
medium_variant,40,2078,-15.335
medium_variant,40,2079,-15.256
medium_variant,40,2080,-15.134
medium_variant,40,2081,-14.975
medium_variant,40,2082,-14.715
medium_variant,40,2083,-14.306
medium_variant,40,2084,-13.735
medium_variant,40,2085,-13.068
medium_variant,40,2086,-12.375
medium_variant,40,2087,-11.664
medium_variant,40,2088,-10.924
medium_variant,40,2089,-10.162
medium_variant,40,2090,-9.406
medium_variant,40,2091,-8.674
medium_variant,40,2092,-7.989
medium_variant,40,2093,-7.353
medium_variant,40,2094,-6.79
medium_variant,40,2095,-6.319
medium_variant,40,2096,-5.939
medium_variant,40,2097,-5.677
medium_variant,40,2098,-5.543
medium_variant,40,2099,-5.545
