variant,country,year,gender,oldagedependencyratio2069
estimates,132,1950,male,7.997
estimates,132,1951,male,7.941
estimates,132,1952,male,7.808
estimates,132,1953,male,7.61
estimates,132,1954,male,7.347
estimates,132,1955,male,7.015
estimates,132,1956,male,7.04
estimates,132,1957,male,7.022
estimates,132,1958,male,6.958
estimates,132,1959,male,6.803
estimates,132,1960,male,6.557
estimates,132,1961,male,6.318
estimates,132,1962,male,5.999
estimates,132,1963,male,5.627
estimates,132,1964,male,5.291
estimates,132,1965,male,5.008
estimates,132,1966,male,5.056
estimates,132,1967,male,5.137
estimates,132,1968,male,5.2
estimates,132,1969,male,5.195
estimates,132,1970,male,5.1
estimates,132,1971,male,5.24
estimates,132,1972,male,5.299
estimates,132,1973,male,5.334
estimates,132,1974,male,5.447
estimates,132,1975,male,5.679
estimates,132,1976,male,6.213
estimates,132,1977,male,6.869
estimates,132,1978,male,7.575
estimates,132,1979,male,8.203
estimates,132,1980,male,8.666
estimates,132,1981,male,8.667
estimates,132,1982,male,8.498
estimates,132,1983,male,8.236
estimates,132,1984,male,7.945
estimates,132,1985,male,7.665
estimates,132,1986,male,7.534
estimates,132,1987,male,7.432
estimates,132,1988,male,7.352
estimates,132,1989,male,7.258
estimates,132,1990,male,7.134
estimates,132,1991,male,6.841
estimates,132,1992,male,6.507
estimates,132,1993,male,6.202
estimates,132,1994,male,5.998
estimates,132,1995,male,5.903
estimates,132,1996,male,6.028
estimates,132,1997,male,6.217
estimates,132,1998,male,6.424
estimates,132,1999,male,6.616
estimates,132,2000,male,6.773
estimates,132,2001,male,6.871
estimates,132,2002,male,6.957
estimates,132,2003,male,7.054
estimates,132,2004,male,7.172
estimates,132,2005,male,7.299
estimates,132,2006,male,7.245
estimates,132,2007,male,7.165
estimates,132,2008,male,7.052
estimates,132,2009,male,6.878
estimates,132,2010,male,6.65
estimates,132,2011,male,6.362
estimates,132,2012,male,6.019
estimates,132,2013,male,5.637
estimates,132,2014,male,5.231
estimates,132,2015,male,4.81
medium_variant,132,2015,male,4.81
medium_variant,132,2016,male,4.475
medium_variant,132,2017,male,4.129
medium_variant,132,2018,male,3.805
medium_variant,132,2019,male,3.547
medium_variant,132,2020,male,3.374
medium_variant,132,2021,male,3.384
medium_variant,132,2022,male,3.453
medium_variant,132,2023,male,3.554
medium_variant,132,2024,male,3.654
medium_variant,132,2025,male,3.75
medium_variant,132,2026,male,3.916
medium_variant,132,2027,male,4.068
medium_variant,132,2028,male,4.226
medium_variant,132,2029,male,4.412
medium_variant,132,2030,male,4.639
medium_variant,132,2031,male,4.946
medium_variant,132,2032,male,5.277
medium_variant,132,2033,male,5.61
medium_variant,132,2034,male,5.919
medium_variant,132,2035,male,6.196
medium_variant,132,2036,male,6.459
medium_variant,132,2037,male,6.69
medium_variant,132,2038,male,6.898
medium_variant,132,2039,male,7.092
medium_variant,132,2040,male,7.281
medium_variant,132,2041,male,7.48
medium_variant,132,2042,male,7.672
medium_variant,132,2043,male,7.86
medium_variant,132,2044,male,8.053
medium_variant,132,2045,male,8.255
medium_variant,132,2046,male,8.513
medium_variant,132,2047,male,8.769
medium_variant,132,2048,male,9.045
medium_variant,132,2049,male,9.369
medium_variant,132,2050,male,9.752
medium_variant,132,2051,male,10.244
medium_variant,132,2052,male,10.778
medium_variant,132,2053,male,11.346
medium_variant,132,2054,male,11.946
medium_variant,132,2055,male,12.569
medium_variant,132,2056,male,13.266
medium_variant,132,2057,male,13.972
medium_variant,132,2058,male,14.685
medium_variant,132,2059,male,15.389
medium_variant,132,2060,male,16.084
medium_variant,132,2061,male,16.801
medium_variant,132,2062,male,17.486
