variant,country,year,gender,oldagedependencyratio2069
estimates,478,1950,male,1.509
estimates,478,1951,male,1.589
estimates,478,1952,male,1.655
estimates,478,1953,male,1.703
estimates,478,1954,male,1.738
estimates,478,1955,male,1.761
estimates,478,1956,male,1.854
estimates,478,1957,male,1.93
estimates,478,1958,male,1.991
estimates,478,1959,male,2.038
estimates,478,1960,male,2.075
estimates,478,1961,male,2.177
estimates,478,1962,male,2.263
estimates,478,1963,male,2.333
estimates,478,1964,male,2.392
estimates,478,1965,male,2.437
estimates,478,1966,male,2.546
estimates,478,1967,male,2.637
estimates,478,1968,male,2.711
estimates,478,1969,male,2.765
estimates,478,1970,male,2.805
estimates,478,1971,male,2.907
estimates,478,1972,male,2.985
estimates,478,1973,male,3.042
estimates,478,1974,male,3.078
estimates,478,1975,male,3.096
estimates,478,1976,male,3.179
estimates,478,1977,male,3.235
estimates,478,1978,male,3.271
estimates,478,1979,male,3.289
estimates,478,1980,male,3.287
estimates,478,1981,male,3.355
estimates,478,1982,male,3.402
estimates,478,1983,male,3.428
estimates,478,1984,male,3.44
estimates,478,1985,male,3.439
estimates,478,1986,male,3.503
estimates,478,1987,male,3.549
estimates,478,1988,male,3.576
estimates,478,1989,male,3.589
estimates,478,1990,male,3.587
estimates,478,1991,male,3.644
estimates,478,1992,male,3.678
estimates,478,1993,male,3.693
estimates,478,1994,male,3.691
estimates,478,1995,male,3.676
estimates,478,1996,male,3.692
estimates,478,1997,male,3.688
estimates,478,1998,male,3.668
estimates,478,1999,male,3.632
estimates,478,2000,male,3.586
estimates,478,2001,male,3.594
estimates,478,2002,male,3.584
estimates,478,2003,male,3.556
estimates,478,2004,male,3.512
estimates,478,2005,male,3.457
estimates,478,2006,male,3.45
estimates,478,2007,male,3.425
estimates,478,2008,male,3.386
estimates,478,2009,male,3.336
estimates,478,2010,male,3.277
estimates,478,2011,male,3.265
estimates,478,2012,male,3.239
estimates,478,2013,male,3.204
estimates,478,2014,male,3.16
estimates,478,2015,male,3.11
medium_variant,478,2015,male,3.11
medium_variant,478,2016,male,3.113
medium_variant,478,2017,male,3.105
medium_variant,478,2018,male,3.092
medium_variant,478,2019,male,3.083
medium_variant,478,2020,male,3.081
medium_variant,478,2021,male,3.139
medium_variant,478,2022,male,3.193
medium_variant,478,2023,male,3.243
medium_variant,478,2024,male,3.292
medium_variant,478,2025,male,3.34
medium_variant,478,2026,male,3.435
medium_variant,478,2027,male,3.52
medium_variant,478,2028,male,3.597
medium_variant,478,2029,male,3.664
medium_variant,478,2030,male,3.725
medium_variant,478,2031,male,3.821
medium_variant,478,2032,male,3.902
medium_variant,478,2033,male,3.971
medium_variant,478,2034,male,4.033
medium_variant,478,2035,male,4.09
medium_variant,478,2036,male,4.187
medium_variant,478,2037,male,4.27
medium_variant,478,2038,male,4.343
medium_variant,478,2039,male,4.411
medium_variant,478,2040,male,4.476
medium_variant,478,2041,male,4.588
medium_variant,478,2042,male,4.687
medium_variant,478,2043,male,4.775
medium_variant,478,2044,male,4.855
medium_variant,478,2045,male,4.93
medium_variant,478,2046,male,5.055
medium_variant,478,2047,male,5.164
medium_variant,478,2048,male,5.26
medium_variant,478,2049,male,5.344
medium_variant,478,2050,male,5.421
medium_variant,478,2051,male,5.552
medium_variant,478,2052,male,5.664
medium_variant,478,2053,male,5.759
medium_variant,478,2054,male,5.841
medium_variant,478,2055,male,5.914
medium_variant,478,2056,male,6.047
medium_variant,478,2057,male,6.158
medium_variant,478,2058,male,6.251
medium_variant,478,2059,male,6.327
medium_variant,478,2060,male,6.391
medium_variant,478,2061,male,6.519
medium_variant,478,2062,male,6.623
medium_variant,478,2063,male,6.707
medium_variant,478,2064,male,6.773
medium_variant,478,2065,male,6.826
medium_variant,478,2066,male,6.953
medium_variant,478,2067,male,7.054
medium_variant,478,2068,male,7.135
medium_variant,478,2069,male,7.199
medium_variant,478,2070,male,7.25
medium_variant,478,2071,male,7.385
medium_variant,478,2072,male,7.493
medium_variant,478,2073,male,7.582
medium_variant,478,2074,male,7.656
medium_variant,478,2075,male,7.72
medium_variant,478,2076,male,7.875
medium_variant,478,2077,male,8.004
medium_variant,478,2078,male,8.114
medium_variant,478,2079,male,8.211
medium_variant,478,2080,male,8.299
medium_variant,478,2081,male,8.487
medium_variant,478,2082,male,8.649
medium_variant,478,2083,male,8.789
medium_variant,478,2084,male,8.907
medium_variant,478,2085,male,9.005
medium_variant,478,2086,male,9.196
medium_variant,478,2087,male,9.353
medium_variant,478,2088,male,9.48
medium_variant,478,2089,male,9.583
medium_variant,478,2090,male,9.665
medium_variant,478,2091,male,9.847
medium_variant,478,2092,male,9.993
medium_variant,478,2093,male,10.109
medium_variant,478,2094,male,10.198
medium_variant,478,2095,male,10.266
medium_variant,478,2096,male,10.443
medium_variant,478,2097,male,10.582
medium_variant,478,2098,male,10.69
medium_variant,478,2099,male,10.772
medium_variant,478,2100,male,10.832
estimates,478,1950,female,1.17
estimates,478,1951,female,1.246
estimates,478,1952,female,1.313
estimates,478,1953,female,1.369
estimates,478,1954,female,1.418
estimates,478,1955,female,1.458
estimates,478,1956,female,1.553
estimates,478,1957,female,1.638
estimates,478,1958,female,1.714
estimates,478,1959,female,1.782
estimates,478,1960,female,1.845
estimates,478,1961,female,1.958
estimates,478,1962,female,2.063
estimates,478,1963,female,2.159
estimates,478,1964,female,2.247
estimates,478,1965,female,2.33
estimates,478,1966,female,2.458
estimates,478,1967,female,2.573
estimates,478,1968,female,2.677
estimates,478,1969,female,2.772
estimates,478,1970,female,2.858
estimates,478,1971,female,2.993
estimates,478,1972,female,3.11
estimates,478,1973,female,3.215
estimates,478,1974,female,3.306
estimates,478,1975,female,3.383
estimates,478,1976,female,3.506
estimates,478,1977,female,3.609
estimates,478,1978,female,3.696
estimates,478,1979,female,3.766
estimates,478,1980,female,3.825
estimates,478,1981,female,3.929
estimates,478,1982,female,4.015
estimates,478,1983,female,4.084
estimates,478,1984,female,4.138
estimates,478,1985,female,4.181
estimates,478,1986,female,4.269
estimates,478,1987,female,4.339
estimates,478,1988,female,4.39
estimates,478,1989,female,4.428
estimates,478,1990,female,4.454
estimates,478,1991,female,4.518
estimates,478,1992,female,4.563
estimates,478,1993,female,4.593
estimates,478,1994,female,4.61
estimates,478,1995,female,4.617
estimates,478,1996,female,4.642
estimates,478,1997,female,4.647
estimates,478,1998,female,4.635
estimates,478,1999,female,4.612
estimates,478,2000,female,4.58
estimates,478,2001,female,4.599
estimates,478,2002,female,4.598
estimates,478,2003,female,4.585
estimates,478,2004,female,4.562
estimates,478,2005,female,4.533
estimates,478,2006,female,4.552
estimates,478,2007,female,4.554
estimates,478,2008,female,4.545
estimates,478,2009,female,4.525
estimates,478,2010,female,4.497
estimates,478,2011,female,4.505
estimates,478,2012,female,4.496
estimates,478,2013,female,4.476
estimates,478,2014,female,4.448
estimates,478,2015,female,4.415
medium_variant,478,2015,female,4.415
medium_variant,478,2016,female,4.432
medium_variant,478,2017,female,4.438
medium_variant,478,2018,female,4.433
medium_variant,478,2019,female,4.418
medium_variant,478,2020,female,4.396
medium_variant,478,2021,female,4.416
medium_variant,478,2022,female,4.421
medium_variant,478,2023,female,4.42
medium_variant,478,2024,female,4.422
medium_variant,478,2025,female,4.434
medium_variant,478,2026,female,4.497
medium_variant,478,2027,female,4.557
medium_variant,478,2028,female,4.613
medium_variant,478,2029,female,4.665
medium_variant,478,2030,female,4.715
medium_variant,478,2031,female,4.802
medium_variant,478,2032,female,4.876
medium_variant,478,2033,female,4.943
medium_variant,478,2034,female,5.006
medium_variant,478,2035,female,5.069
medium_variant,478,2036,female,5.166
medium_variant,478,2037,female,5.253
medium_variant,478,2038,female,5.332
medium_variant,478,2039,female,5.41
medium_variant,478,2040,female,5.489
medium_variant,478,2041,female,5.603
medium_variant,478,2042,female,5.706
medium_variant,478,2043,female,5.802
medium_variant,478,2044,female,5.893
medium_variant,478,2045,female,5.983
medium_variant,478,2046,female,6.109
medium_variant,478,2047,female,6.22
medium_variant,478,2048,female,6.321
medium_variant,478,2049,female,6.417
medium_variant,478,2050,female,6.51
medium_variant,478,2051,female,6.64
medium_variant,478,2052,female,6.754
medium_variant,478,2053,female,6.857
medium_variant,478,2054,female,6.953
medium_variant,478,2055,female,7.047
medium_variant,478,2056,female,7.184
medium_variant,478,2057,female,7.305
medium_variant,478,2058,female,7.414
medium_variant,478,2059,female,7.514
medium_variant,478,2060,female,7.608
medium_variant,478,2061,female,7.747
medium_variant,478,2062,female,7.867
medium_variant,478,2063,female,7.974
medium_variant,478,2064,female,8.073
medium_variant,478,2065,female,8.167
medium_variant,478,2066,female,8.31
medium_variant,478,2067,female,8.436
medium_variant,478,2068,female,8.548
medium_variant,478,2069,female,8.653
medium_variant,478,2070,female,8.753
medium_variant,478,2071,female,8.906
medium_variant,478,2072,female,9.041
medium_variant,478,2073,female,9.165
medium_variant,478,2074,female,9.283
medium_variant,478,2075,female,9.4
medium_variant,478,2076,female,9.578
medium_variant,478,2077,female,9.738
medium_variant,478,2078,female,9.889
medium_variant,478,2079,female,10.038
medium_variant,478,2080,female,10.19
medium_variant,478,2081,female,10.408
medium_variant,478,2082,female,10.61
medium_variant,478,2083,female,10.801
medium_variant,478,2084,female,10.983
medium_variant,478,2085,female,11.156
medium_variant,478,2086,female,11.383
medium_variant,478,2087,female,11.587
medium_variant,478,2088,female,11.772
medium_variant,478,2089,female,11.946
medium_variant,478,2090,female,12.112
medium_variant,478,2091,female,12.333
medium_variant,478,2092,female,12.529
medium_variant,478,2093,female,12.707
medium_variant,478,2094,female,12.872
medium_variant,478,2095,female,13.03
medium_variant,478,2096,female,13.252
medium_variant,478,2097,female,13.449
medium_variant,478,2098,female,13.628
medium_variant,478,2099,female,13.797
medium_variant,478,2100,female,13.959
