variant,country,year,gender,oldagedependencyratio2069
estimates,484,1950,male,4.339
estimates,484,1951,male,4.332
estimates,484,1952,male,4.309
estimates,484,1953,male,4.27
estimates,484,1954,male,4.219
estimates,484,1955,male,4.157
estimates,484,1956,male,4.241
estimates,484,1957,male,4.312
estimates,484,1958,male,4.371
estimates,484,1959,male,4.416
estimates,484,1960,male,4.449
estimates,484,1961,male,4.541
estimates,484,1962,male,4.615
estimates,484,1963,male,4.679
estimates,484,1964,male,4.74
estimates,484,1965,male,4.803
estimates,484,1966,male,4.903
estimates,484,1967,male,4.995
estimates,484,1968,male,5.077
estimates,484,1969,male,5.144
estimates,484,1970,male,5.196
estimates,484,1971,male,5.281
estimates,484,1972,male,5.346
estimates,484,1973,male,5.388
estimates,484,1974,male,5.402
estimates,484,1975,male,5.39
estimates,484,1976,male,5.405
estimates,484,1977,male,5.392
estimates,484,1978,male,5.364
estimates,484,1979,male,5.332
estimates,484,1980,male,5.303
estimates,484,1981,male,5.318
estimates,484,1982,male,5.332
estimates,484,1983,male,5.336
estimates,484,1984,male,5.318
estimates,484,1985,male,5.276
estimates,484,1986,male,5.248
estimates,484,1987,male,5.201
estimates,484,1988,male,5.147
estimates,484,1989,male,5.103
estimates,484,1990,male,5.076
estimates,484,1991,male,5.09
estimates,484,1992,male,5.106
estimates,484,1993,male,5.123
estimates,484,1994,male,5.14
estimates,484,1995,male,5.159
estimates,484,1996,male,5.216
estimates,484,1997,male,5.273
estimates,484,1998,male,5.327
estimates,484,1999,male,5.381
estimates,484,2000,male,5.433
estimates,484,2001,male,5.501
estimates,484,2002,male,5.564
estimates,484,2003,male,5.624
estimates,484,2004,male,5.678
estimates,484,2005,male,5.726
estimates,484,2006,male,5.799
estimates,484,2007,male,5.863
estimates,484,2008,male,5.924
estimates,484,2009,male,5.992
estimates,484,2010,male,6.073
estimates,484,2011,male,6.176
estimates,484,2012,male,6.288
estimates,484,2013,male,6.402
estimates,484,2014,male,6.513
estimates,484,2015,male,6.618
medium_variant,484,2015,male,6.618
medium_variant,484,2016,male,6.732
medium_variant,484,2017,male,6.836
medium_variant,484,2018,male,6.945
medium_variant,484,2019,male,7.078
medium_variant,484,2020,male,7.246
medium_variant,484,2021,male,7.452
medium_variant,484,2022,male,7.68
medium_variant,484,2023,male,7.925
medium_variant,484,2024,male,8.178
medium_variant,484,2025,male,8.435
medium_variant,484,2026,male,8.692
medium_variant,484,2027,male,8.95
medium_variant,484,2028,male,9.212
medium_variant,484,2029,male,9.48
medium_variant,484,2030,male,9.757
medium_variant,484,2031,male,10.031
medium_variant,484,2032,male,10.31
medium_variant,484,2033,male,10.6
medium_variant,484,2034,male,10.907
medium_variant,484,2035,male,11.238
medium_variant,484,2036,male,11.574
medium_variant,484,2037,male,11.918
medium_variant,484,2038,male,12.293
